absorbance_3.6_1,3.6_1,3.6_2,3.6_3,3.6_4,3.6_5,5.12_1,5.12_2,5.12_3,5.12_4,5.12_5,5.12_6
3702.174,0.03209528,0.05010094,0.03559428,0.04630268,0.06937869,0.05673631,0.04829218,0.005485159,0.07374824,0.05091065,0.02730239
3702.656,0.03225656,0.05001117,0.03559149,0.04642219,0.06923547,0.05660301,0.04837487,0.005275745,0.07359225,0.05052808,0.02774661
3703.138,0.03236419,0.0499754,0.03560999,0.04658304,0.06902354,0.05644029,0.04831924,0.005101244,0.07336995,0.0502605,0.02816216
3703.621,0.03241174,0.04996853,0.03565324,0.0467658,0.06876993,0.05626472,0.04815677,0.004962643,0.07312328,0.05013319,0.02848155
3704.103,0.0323899,0.04997956,0.03571303,0.04694943,0.06850696,0.05609557,0.04793048,0.004853372,0.07289255,0.05013331,0.02865749
3704.585,0.03228916,0.05000956,0.03577408,0.04711872,0.06826169,0.05595135,0.04768134,0.004763959,0.0727016,0.05022499,0.0286739
3705.067,0.03210474,0.0500644,0.03582053,0.04726842,0.06805222,0.05585035,0.04744779,0.004686301,0.07255705,0.05036455,0.02854273
3705.549,0.03184268,0.05014779,0.03584021,0.04740623,0.06788592,0.0558082,0.04726625,0.004614293,0.07245123,0.05051209,0.02830316
3706.031,0.0315229,0.0502566,0.03583014,0.04755161,0.06775865,0.05583547,0.04716522,0.004543854,0.07236953,0.05064438,0.02801064
3706.513,0.03118279,0.0503798,0.03579721,0.04773279,0.06766015,0.05593767,0.04716655,0.004471936,0.07229883,0.05075847,0.02773057
3706.995,0.0308769,0.05050158,0.03575812,0.04797721,0.06758039,0.05611528,0.04727912,0.00439728,0.07223727,0.0508728,0.02752616
3707.478,0.0306645,0.05060876,0.03573382,0.04829952,0.0675185,0.0563669,0.04749884,0.004322338,0.072198,0.05102018,0.02744155
3707.959,0.03060562,0.0506945,0.03574662,0.04869089,0.0674886,0.05668468,0.0478044,0.004254564,0.07220878,0.05123684,0.02749949
3708.442,0.03074521,0.05076521,0.03581233,0.04910753,0.06752267,0.0570484,0.04815754,0.004209519,0.07230234,0.05154405,0.02769423
3708.924,0.03109986,0.05083805,0.03593303,0.04947644,0.06766182,0.05741894,0.04851027,0.00420826,0.07250175,0.05193092,0.02799724
3709.406,0.03163817,0.0509387,0.0360891,0.04969996,0.06794149,0.05772508,0.0488033,0.004273408,0.07280014,0.05233806,0.02835394
3709.888,0.03226838,0.05108861,0.03623421,0.04969008,0.06836351,0.05787107,0.04897965,0.004416788,0.0731458,0.0526585,0.02868741
3710.37,0.03285949,0.0512903,0.03630757,0.04941294,0.06887686,0.05777467,0.04900015,0.004628633,0.07345053,0.05277926,0.0289147
3710.852,0.03327754,0.0515195,0.03625506,0.04892381,0.06937864,0.0574199,0.04886247,0.004872952,0.07361716,0.05263705,0.02896302
3711.334,0.03345877,0.05173405,0.03606559,0.04834909,0.06976186,0.05689763,0.04860684,0.005103834,0.07359578,0.05227399,0.02880213
3711.816,0.03343626,0.05189857,0.03578257,0.04781234,0.06997263,0.05636814,0.04829848,0.005290415,0.07341174,0.05181885,0.02845882
3712.299,0.03330779,0.05199837,0.03548498,0.04737908,0.07002536,0.05599028,0.04800246,0.005429746,0.07314795,0.05142175,0.0280043
3712.781,0.0331706,0.05204139,0.03525132,0.04704364,0.06997581,0.05584677,0.04776064,0.005539622,0.07289675,0.0511774,0.02752575
3713.263,0.03307815,0.05204373,0.03513198,0.04676579,0.06987917,0.05593045,0.04758818,0.005640188,0.07272074,0.05110335,0.02709752
3713.745,0.03304011,0.0520198,0.0351523,0.04650617,0.06977094,0.05618109,0.04748233,0.005744433,0.07265006,0.051164,0.02677748
3714.227,0.03303366,0.05197515,0.03531241,0.04624747,0.06966117,0.05651966,0.04742908,0.005852659,0.072684,0.05129837,0.02659718
3714.709,0.03302431,0.05190871,0.03559544,0.04599636,0.06954419,0.05687989,0.04740921,0.005955625,0.07280459,0.05144854,0.02656323
3715.191,0.03297729,0.05181396,0.03597277,0.04577826,0.06940805,0.05721631,0.04740084,0.006038161,0.07298414,0.05156719,0.02666158
3715.673,0.03286861,0.05168452,0.03640666,0.04562614,0.06924263,0.05751137,0.04738123,0.006084856,0.07319009,0.05162697,0.02685829
3716.156,0.03269034,0.05151787,0.03685429,0.04556856,0.06904458,0.05776844,0.04733026,0.006083456,0.07338953,0.05161954,0.02710547
3716.638,0.03245236,0.05132062,0.0372648,0.04562314,0.06881917,0.05800074,0.04723245,0.006026182,0.07354943,0.05155069,0.02734353
3717.12,0.03218185,0.05111098,0.03759035,0.04578522,0.06857862,0.0582227,0.04708515,0.005913354,0.07364482,0.05143545,0.02751855
3717.602,0.03191529,0.0509178,0.03779399,0.04602603,0.06833819,0.05844107,0.04690206,0.005752428,0.07366626,0.05129001,0.02759496
3718.084,0.03169091,0.05077692,0.03785674,0.04629488,0.06811423,0.05865308,0.04671604,0.005558605,0.07362541,0.05112661,0.02756686
3718.566,0.03153221,0.05071819,0.03778411,0.04653604,0.0679194,0.05885011,0.04657163,0.005349893,0.07355452,0.05094808,0.02746197
3719.048,0.03144119,0.05075481,0.03760149,0.04670392,0.06776519,0.05902449,0.046513,0.005144469,0.07349824,0.05075072,0.02732984
3719.53,0.03139817,0.05087565,0.03734786,0.0467748,0.06766626,0.05917399,0.04657289,0.004959145,0.07350172,0.05053018,0.02722745
3720.012,0.03137087,0.05104491,0.03706009,0.04675322,0.06764225,0.05930107,0.04676004,0.004807958,0.07359185,0.05029045,0.0271952
3720.495,0.03132508,0.05120588,0.03676885,0.04666852,0.06771796,0.05940519,0.04705428,0.004702776,0.07376909,0.05004982,0.02724608
3720.977,0.03123502,0.05128991,0.0364961,0.04656993,0.06791399,0.05947363,0.04740436,0.004652515,0.07400194,0.04984377,0.02736063
3721.459,0.03109259,0.05123897,0.03625571,0.04650972,0.06823252,0.05947958,0.04774304,0.004660338,0.0742375,0.04971418,0.02749525
3721.941,0.03090625,0.05102268,0.03605451,0.04653355,0.06864311,0.05938829,0.04799942,0.004720679,0.07441533,0.04969765,0.02759418
3722.423,0.03069674,0.05065383,0.035894,0.04666613,0.06908071,0.059175,0.04812328,0.004819131,0.07449105,0.04980735,0.02761053
3722.905,0.03048541,0.05018368,0.03577024,0.04690375,0.06946658,0.05884228,0.04810299,0.004938107,0.07445402,0.05002511,0.02752408
3723.387,0.03028824,0.04968766,0.03567509,0.04721809,0.06972692,0.05842678,0.04796382,0.005063486,0.07432584,0.05030504,0.02734436
3723.869,0.03011608,0.04924341,0.03559873,0.04756424,0.06981558,0.05799372,0.0477554,0.005190793,0.07414826,0.05058575,0.02710704
3724.352,0.02997831,0.04891028,0.03553462,0.0478949,0.06972348,0.05761322,0.04752708,0.005325641,0.07396,0.05080969,0.02685914
3724.834,0.02989093,0.04872887,0.03548294,0.04816191,0.06947464,0.05734407,0.04731721,0.005478168,0.0737885,0.05092873,0.02665413
3725.316,0.02987693,0.04871619,0.0354539,0.04832678,0.06912006,0.05721087,0.0471422,0.005653541,0.07364327,0.05091563,0.02654038
3725.798,0.02995508,0.04886313,0.03546442,0.04837046,0.06872008,0.05719393,0.04699721,0.005844044,0.07351956,0.05077109,0.02654907
3726.28,0.03012991,0.04913572,0.03553335,0.04829982,0.06833191,0.0572332,0.04686379,0.006025517,0.07340687,0.05052509,0.02668621
3726.762,0.0303818,0.04948268,0.03567126,0.04814741,0.06799067,0.05725557,0.04672257,0.006166079,0.07329673,0.05022776,0.0269283
3727.244,0.03067392,0.04985296,0.03587458,0.04795672,0.0677039,0.05720826,0.04656494,0.006240003,0.07318843,0.04992865,0.02723325
3727.726,0.03096319,0.0502019,0.03612996,0.04776946,0.06746219,0.05707217,0.04639385,0.00623561,0.07308409,0.04966784,0.02755359
3728.208,0.03121421,0.05049872,0.03641831,0.04761294,0.06725311,0.05686521,0.04621977,0.006159788,0.07298564,0.04946664,0.02785061
3728.691,0.03140596,0.05072429,0.03672382,0.04749785,0.06707182,0.05662765,0.04605446,0.006032761,0.07288933,0.049332,0.0281012
3729.173,0.0315273,0.05086344,0.03703373,0.04742229,0.06692865,0.05641649,0.04591026,0.005888483,0.07278711,0.04926468,0.02829005
3729.655,0.03157515,0.05090652,0.03734161,0.04737372,0.06684724,0.05629144,0.04579677,0.005769147,0.07266994,0.04926177,0.02840822
3730.137,0.03154732,0.05085163,0.03764752,0.04733336,0.06685945,0.05630616,0.04572099,0.00571946,0.07253221,0.04931983,0.02845105
3730.619,0.03143853,0.05071483,0.03795546,0.04727813,0.06699748,0.05649352,0.04568568,0.005782573,0.07238052,0.0494308,0.02841744
3731.101,0.03123829,0.05053714,0.03827065,0.04718878,0.06727638,0.05684938,0.04568892,0.00598294,0.07223541,0.04958048,0.02831622
3731.583,0.03093387,0.05038118,0.03859365,0.04706036,0.06768184,0.05732535,0.04572726,0.006316525,0.07212754,0.04974795,0.02817039
3732.065,0.03052416,0.05032275,0.03891114,0.04691372,0.06816068,0.05782843,0.04579901,0.006738596,0.07208653,0.04990712,0.02802501
3732.548,0.03003496,0.05041669,0.03918928,0.04679679,0.06864104,0.05825555,0.04591353,0.007177916,0.07212489,0.05003741,0.02793579
3733.03,0.02953129,0.05067515,0.03937441,0.04677178,0.06905822,0.05852148,0.04609254,0.007553299,0.0722337,0.05013162,0.02795767
3733.512,0.02912702,0.05105735,0.03939826,0.04689439,0.06937588,0.05857584,0.04636374,0.007788607,0.072387,0.05020093,0.02813083
3733.994,0.02896212,0.0514874,0.03920266,0.0471798,0.06959341,0.05840712,0.04674312,0.007826705,0.07256173,0.05027072,0.02846507
3734.476,0.02915664,0.05188082,0.03877428,0.04757357,0.06973281,0.05804313,0.04721305,0.007640004,0.07275119,0.05036852,0.02892959
3734.958,0.02973288,0.05218246,0.03818407,0.04794182,0.06982139,0.05755846,0.04770734,0.007251604,0.07297016,0.05050887,0.0294477
3735.44,0.03056093,0.05239623,0.03757731,0.04813028,0.06986971,0.05706404,0.04813489,0.006744249,0.07323778,0.05067841,0.02992355
3735.922,0.03140704,0.05257532,0.03710661,0.04804901,0.06987341,0.05667229,0.04842704,0.006235557,0.0735565,0.05083909,0.03028356
3736.405,0.03205832,0.05277673,0.03685014,0.0477213,0.06982599,0.05645118,0.04857459,0.00582624,0.07390575,0.05094935,0.03050365
3736.887,0.03242626,0.05301813,0.0367869,0.04725177,0.06973314,0.0564047,0.04861511,0.005558505,0.07425071,0.05098585,0.03060101
3737.369,0.0325282,0.05327675,0.03684148,0.0467592,0.06961325,0.05649809,0.04859664,0.005426376,0.07455719,0.05094513,0.03060742
3737.851,0.0324368,0.05350452,0.03692871,0.04633772,0.06949269,0.05668654,0.04855241,0.005400174,0.07479791,0.05083707,0.03054703
3738.333,0.03223315,0.05365476,0.03698468,0.04603893,0.06939596,0.05693199,0.04849322,0.005445937,0.07495828,0.05067856,0.03042909
3738.815,0.03198692,0.05369075,0.03697027,0.04588414,0.06934152,0.0572054,0.04841636,0.005535816,0.07503282,0.05048972,0.03025098
3739.297,0.03174827,0.05360015,0.03687386,0.04586799,0.06933706,0.05747981,0.04831246,0.005648938,0.07502802,0.05029221,0.03000405
3739.779,0.03154162,0.05339948,0.03670809,0.04596629,0.06937595,0.05772893,0.04817261,0.005772857,0.07496016,0.05010443,0.02968136
3740.261,0.03137088,0.05312998,0.03650269,0.04614347,0.06943899,0.05792123,0.04799356,0.0059014,0.07485063,0.04994122,0.02928417
3740.744,0.03122358,0.05284689,0.03629599,0.04636247,0.06950001,0.05802472,0.04778079,0.006034603,0.07471902,0.04981019,0.02882633
3741.226,0.03107998,0.0525966,0.0361217,0.046596,0.06953524,0.0580152,0.0475464,0.006178826,0.07457294,0.0497121,0.02833097
3741.708,0.03092297,0.05240822,0.03600691,0.04682468,0.06952815,0.05787983,0.04731466,0.006341964,0.07440624,0.04964435,0.02783654
3742.19,0.03075029,0.05227749,0.03596789,0.04703614,0.06947578,0.05762357,0.04712038,0.006525007,0.07420007,0.04960691,0.02739699
3742.672,0.03058098,0.05216552,0.03600905,0.04721757,0.06938899,0.05727562,0.04700745,0.006712423,0.07393164,0.0496079,0.02708104
3743.154,0.03046349,0.05200009,0.03611712,0.04734612,0.06929032,0.056894,0.04701784,0.006850138,0.07359598,0.0496669,0.02697073
3743.636,0.03046056,0.05171103,0.03625621,0.0473937,0.06919833,0.05656762,0.04716235,0.006851404,0.07322814,0.04980736,0.02712846
3744.118,0.03061174,0.05128947,0.03637354,0.04734935,0.0691075,0.05639054,0.04739612,0.006648774,0.07290102,0.0500356,0.02754241
3744.601,0.03089497,0.05082146,0.03642057,0.04724873,0.06897804,0.05641641,0.04762581,0.006260468,0.07268284,0.05032216,0.02809579
3745.083,0.03123642,0.05043697,0.03638359,0.04716679,0.06876114,0.05660656,0.04777344,0.005793497,0.0725868,0.05061529,0.0286215
3745.565,0.03156063,0.05022,0.03627998,0.04717611,0.06843513,0.05685196,0.04781221,0.005360265,0.07257055,0.05087483,0.0289993
3746.047,0.03181832,0.05018435,0.03613837,0.04732588,0.06800815,0.05703072,0.04775049,0.005032133,0.07256367,0.05108645,0.02918396
3746.529,0.03198797,0.0502948,0.03598288,0.04763887,0.06751399,0.05705274,0.04760554,0.00483201,0.0725021,0.05125714,0.02918538
3747.011,0.03206324,0.05050045,0.03583187,0.04812247,0.06699814,0.05687125,0.04739107,0.00476423,0.07233661,0.05140393,0.02903144
3747.493,0.03204472,0.05074301,0.03570985,0.04876951,0.06652609,0.05647755,0.04712143,0.004836721,0.07203408,0.05154573,0.02875358
3747.975,0.03193768,0.05096443,0.03565126,0.04955386,0.06617358,0.05590788,0.04681007,0.005062629,0.07158805,0.05169935,0.02838674
3748.458,0.03175658,0.05111033,0.03570323,0.05041723,0.06601756,0.05524945,0.04647266,0.005451158,0.07103247,0.05187357,0.02797582
3748.939,0.03153109,0.05113698,0.03591821,0.05124587,0.06611119,0.05465388,0.0461297,0.005982893,0.07046628,0.05206096,0.02758895
3749.422,0.03130559,0.05103604,0.03632182,0.05188623,0.06643988,0.05430677,0.0458056,0.006594289,0.07003576,0.0522306,0.02730549
3749.904,0.03112912,0.05084969,0.03687234,0.0521841,0.06689873,0.05436208,0.04553057,0.007174302,0.06988492,0.05233238,0.02718873
3750.386,0.0310346,0.05066302,0.03743976,0.0520523,0.06732336,0.05485041,0.04533894,0.007594659,0.07007359,0.05231602,0.02724896
3750.868,0.0310228,0.05055217,0.03785949,0.05152417,0.06759612,0.05563743,0.04526001,0.007772684,0.07052996,0.05216418,0.0274303
3751.35,0.03106608,0.05054383,0.03801309,0.05073192,0.06770829,0.05649183,0.04530383,0.007706244,0.0710918,0.05190433,0.02764305
3751.832,0.03112925,0.05061154,0.03788231,0.04983747,0.06774541,0.05720175,0.04545628,0.007462277,0.07159808,0.05159434,0.02781507
3752.314,0.03118859,0.05070674,0.03753936,0.04896732,0.06780478,0.05766737,0.04568294,0.007132722,0.0719652,0.05129071,0.02792091
3752.796,0.03123238,0.05079008,0.03709164,0.04819719,0.06794611,0.05788725,0.04594317,0.006795589,0.07218599,0.05103134,0.02796934
3753.279,0.03125386,0.05084429,0.03664027,0.0475621,0.06818054,0.05791777,0.04620084,0.006499664,0.07229889,0.05083241,0.0279831
3753.761,0.03124692,0.05087194,0.0362543,0.0470699,0.06848495,0.05782781,0.04643269,0.006261932,0.07235427,0.05069336,0.027983
3754.243,0.03120392,0.05088736,0.03597748,0.04672033,0.06882399,0.0576823,0.04662834,0.006083528,0.0723943,0.05060893,0.0279807
3754.725,0.03111961,0.05090928,0.03583263,0.04650902,0.06916044,0.0575364,0.04679032,0.005957461,0.07244705,0.05057415,0.02797844
3755.207,0.03099579,0.05095455,0.03582292,0.04642785,0.06946508,0.0574325,0.04693072,0.005873383,0.07252598,0.05058746,0.02797116
3755.689,0.03084768,0.05103542,0.03593794,0.04646456,0.06971463,0.0574066,0.04706597,0.005821029,0.07263479,0.05065075,0.02794674
3756.171,0.03070645,0.05115422,0.03615048,0.04659677,0.06989628,0.05748036,0.04720971,0.005788789,0.07276914,0.05076633,0.02788966
3756.653,0.03061134,0.05130089,0.03642246,0.0467921,0.0700108,0.05765664,0.04736447,0.00576496,0.07291967,0.05093295,0.02778627
3757.135,0.03060087,0.05145046,0.03670459,0.04700474,0.07007439,0.05791171,0.04751657,0.00573545,0.07307097,0.05113956,0.02762727
3757.618,0.03069148,0.05156846,0.03694955,0.04718444,0.07011537,0.05819668,0.04763713,0.005687666,0.0732032,0.05136264,0.0274135
3758.1,0.03086286,0.05162289,0.03712452,0.04728987,0.07016391,0.05845108,0.04769658,0.00561477,0.07329464,0.05156906,0.02715749
3758.582,0.03105559,0.05159511,0.03721418,0.04729762,0.07024159,0.05861438,0.04767553,0.005518634,0.07332397,0.05172041,0.02688424
3759.064,0.03119194,0.05149135,0.03722196,0.04721271,0.07034748,0.05864991,0.04758077,0.005414285,0.07327826,0.05178595,0.02662714
3759.546,0.03121404,0.05134054,0.0371623,0.04706578,0.07045786,0.05855889,0.04744383,0.005326229,0.07315923,0.05175374,0.02641954
3760.028,0.03110628,0.0511842,0.0370529,0.04690252,0.0705341,0.05837967,0.04730994,0.005283968,0.07298464,0.0516337,0.02628769
3760.51,0.0309026,0.05105747,0.036909,0.04676547,0.07054096,0.05817058,0.04721678,0.005311092,0.07278399,0.0514521,0.02624206
3760.992,0.03066109,0.0509767,0.03674179,0.04668045,0.07046055,0.05798253,0.04717962,0.005416748,0.07258675,0.05123758,0.02627744
3761.475,0.03044027,0.05094033,0.03656073,0.04665681,0.07029162,0.05785078,0.0471918,0.005598499,0.07241513,0.05101305,0.02637967
3761.957,0.0302757,0.05093367,0.03637543,0.04668979,0.07004685,0.05778651,0.04723142,0.005842648,0.07227948,0.0507888,0.02653223
3762.439,0.0301767,0.05093872,0.03619684,0.04676795,0.06974459,0.05778473,0.04727291,0.006129973,0.07218136,0.05056573,0.0267211
3762.921,0.03013305,0.0509387,0.03603977,0.04687667,0.06940831,0.05782969,0.04729344,0.006432565,0.0721199,0.05034098,0.02693181
3763.403,0.03012155,0.05092527,0.03592057,0.04700127,0.06906185,0.05789726,0.04727851,0.006715283,0.07209674,0.05011329,0.02714941
3763.885,0.03011647,0.05090045,0.03585445,0.04712889,0.06872936,0.05795805,0.04722267,0.006936931,0.07211968,0.04988906,0.02735667
3764.367,0.03009874,0.05087951,0.03585037,0.04724842,0.06843334,0.05797855,0.04712884,0.00705498,0.07220193,0.04968565,0.02753357
3764.849,0.03006886,0.05088389,0.03590493,0.04735411,0.06818698,0.05793832,0.04700746,0.007047114,0.07235386,0.0495262,0.02766597
3765.332,0.0300471,0.05093191,0.0360025,0.04744652,0.06799105,0.05784032,0.04687397,0.006923969,0.07257356,0.04942936,0.0277506
3765.813,0.03006625,0.05102765,0.03612184,0.04753045,0.06783601,0.05771362,0.04674601,0.006730008,0.0728424,0.04939822,0.0277961
3766.296,0.03015137,0.05115679,0.036248,0.04761026,0.06771265,0.05759453,0.04663967,0.006519454,0.07313194,0.04941824,0.02781429
3766.778,0.0303089,0.05129272,0.03637715,0.04768698,0.06762056,0.05751328,0.04657071,0.006336422,0.07341058,0.04946331,0.02781205
3767.26,0.03052299,0.05140204,0.03651382,0.04775429,0.06757168,0.0574819,0.04655788,0.006204298,0.07364888,0.04950373,0.02778558
3767.742,0.03075987,0.05145352,0.03666394,0.04779989,0.06758625,0.05749197,0.04661998,0.006125096,0.07382385,0.04951729,0.02771991
3768.224,0.03097236,0.05142188,0.03682664,0.04780503,0.06768273,0.05751536,0.04677302,0.006085086,0.07391904,0.04949345,0.02759454
3768.706,0.0311082,0.05129764,0.03698714,0.04774901,0.06786294,0.05750832,0.04701491,0.006059845,0.07392712,0.04943927,0.02739381
3769.188,0.03113204,0.05109603,0.03711972,0.04761769,0.06810037,0.05743361,0.04731554,0.00602719,0.07385141,0.04937972,0.02712336
3769.67,0.03103989,0.05085992,0.03719714,0.04741112,0.06833938,0.05727794,0.04761611,0.005972426,0.07370694,0.04935095,0.02681848
3770.153,0.03086838,0.05064754,0.03720722,0.04714697,0.06851593,0.0570665,0.04785053,0.005894631,0.07351488,0.04938364,0.02653358
3770.635,0.03067487,0.05050481,0.03715977,0.04685318,0.06859004,0.0568473,0.0479785,0.005802491,0.07329705,0.04948583,0.02631456
3771.117,0.03051552,0.05045513,0.03708222,0.04655864,0.06855572,0.05667028,0.04799394,0.005706882,0.07307277,0.04964344,0.02618411
3771.599,0.03042565,0.05049562,0.03700434,0.04628623,0.06843589,0.05656542,0.04792012,0.005615945,0.07285925,0.04982777,0.02613823
3772.081,0.0304162,0.05060672,0.03694675,0.04605116,0.06826499,0.05653671,0.04779141,0.005535191,0.07267388,0.05000933,0.02615665
3772.563,0.03048405,0.05076004,0.03691843,0.04586555,0.06807933,0.05657065,0.04764436,0.005472254,0.07253733,0.05016215,0.02621344
3773.045,0.03061523,0.05092417,0.03691472,0.04573901,0.06791031,0.05664132,0.0475097,0.005438016,0.07247061,0.05027007,0.02628479
3773.527,0.0307911,0.05107122,0.03692209,0.04567744,0.06778134,0.05671956,0.04740823,0.005444394,0.07248815,0.05032878,0.02635509
3774.01,0.03098763,0.05117703,0.03692063,0.04568393,0.06771131,0.05677586,0.04735393,0.00550152,0.07259346,0.05034424,0.02641663
3774.492,0.031179,0.05122777,0.03689114,0.04575503,0.06771318,0.05678891,0.04735144,0.005609944,0.07277302,0.05033185,0.02647023
3774.974,0.03134181,0.05122323,0.03682131,0.04588136,0.06779248,0.05675116,0.04739792,0.005757709,0.07300059,0.05031057,0.02652228
3775.456,0.03145583,0.05117685,0.03670932,0.04604723,0.06794788,0.05667077,0.04748267,0.005918488,0.07324037,0.05029921,0.02658228
3775.938,0.03150864,0.05111171,0.03656616,0.04623145,0.06816916,0.05657267,0.04758872,0.006055981,0.0734598,0.05031056,0.02665677
3776.42,0.03149648,0.05105278,0.03641207,0.04641022,0.0684384,0.05649211,0.04769358,0.006134506,0.07363863,0.05034845,0.02674737
3776.902,0.03142391,0.0510215,0.03627593,0.04655343,0.06872598,0.05647171,0.04776667,0.0061231,0.07377028,0.05040776,0.02684922
3777.384,0.0313022,0.05102628,0.03618652,0.04662842,0.06899457,0.05654928,0.04777307,0.006007935,0.073861,0.05047607,0.02695229
3777.866,0.03114707,0.05105827,0.03616544,0.04660702,0.06920321,0.05674461,0.04767953,0.00579767,0.07392227,0.05053712,0.02704491
3778.349,0.03097884,0.05108974,0.03621735,0.04647657,0.06931479,0.0570447,0.04746573,0.005529343,0.07396282,0.05057384,0.02711738
3778.831,0.0308173,0.05108446,0.03632262,0.046256,0.06931324,0.05739939,0.04714284,0.005260253,0.07398144,0.05057535,0.02716811
3779.313,0.03067883,0.05101375,0.03644258,0.04599809,0.06921216,0.05773546,0.0467588,0.005048294,0.07396906,0.05054089,0.02720302
3779.795,0.03057235,0.05087074,0.03653328,0.04577521,0.06905198,0.05798292,0.0463887,0.00493242,0.07391696,0.05047973,0.02723243
3780.277,0.03049959,0.05067308,0.03656846,0.04564417,0.06887744,0.0581054,0.04610102,0.004917962,0.07382733,0.05040593,0.02726161
3780.759,0.03045769,0.0504514,0.036546,0.04562816,0.0687203,0.05810311,0.04593683,0.004986264,0.07371343,0.05033231,0.02728859
3781.241,0.0304429,0.05023848,0.03648366,0.04571623,0.06859441,0.05800311,0.04590675,0.005111482,0.07359376,0.05026841,0.02730619
3781.723,0.03045374,0.05006018,0.03640765,0.04587395,0.06849946,0.05784139,0.04599645,0.005273682,0.07348236,0.05022066,0.02730736
3782.206,0.03049316,0.04993664,0.03634522,0.0460557,0.06843052,0.05765516,0.04617989,0.005463073,0.07338521,0.05019378,0.02728743
3782.688,0.03056984,0.04988379,0.03631916,0.04621305,0.06838527,0.05747875,0.04642288,0.005674243,0.07329883,0.05019196,0.0272471
3783.17,0.03069412,0.04991027,0.03633931,0.04630795,0.068366,0.05733814,0.04668735,0.005900973,0.07321111,0.05021661,0.02719334
3783.652,0.03087349,0.05001359,0.03640068,0.04632031,0.06837861,0.05724965,0.04693181,0.006128885,0.07310709,0.05026344,0.02713912
3784.134,0.03110535,0.05017392,0.03647926,0.04625621,0.06842622,0.05721609,0.04711743,0.006333723,0.07297524,0.05031997,0.02710022
3784.616,0.03137278,0.05035738,0.03654167,0.04614467,0.06850298,0.05722798,0.04722299,0.006489553,0.07281514,0.05036753,0.02708802
3785.098,0.03164509,0.05052288,0.03655639,0.04602567,0.06859128,0.05726536,0.04725018,0.006575915,0.07263852,0.05038671,0.0271058
3785.58,0.03188433,0.05063824,0.0365069,0.04593152,0.06866582,0.0573057,0.04722395,0.006585872,0.07246466,0.05036482,0.02714702
3786.063,0.03205722,0.05069269,0.03639812,0.04587491,0.06870415,0.05733103,0.0471779,0.006525214,0.07230974,0.05030158,0.02720132
3786.545,0.0321368,0.05069813,0.03625216,0.04585288,0.06869152,0.0573296,0.04714372,0.006406384,0.07218228,0.05020843,0.02725893
3787.027,0.03210816,0.05068466,0.03610076,0.04585613,0.06862585,0.05729729,0.04713963,0.006243502,0.07208065,0.05010469,0.0273155
3787.509,0.03196932,0.05068776,0.035974,0.04587901,0.06851584,0.05723709,0.04716632,0.00604819,0.0719967,0.05001035,0.02737174
3787.991,0.03173136,0.05074029,0.03589655,0.04592422,0.06837872,0.05715626,0.04720917,0.005831728,0.07192075,0.04994151,0.02743094
3788.473,0.03141742,0.05086027,0.03588125,0.04600122,0.06823561,0.05706505,0.04724295,0.005606404,0.07184682,0.04990431,0.02749449
3788.955,0.03105739,0.05104421,0.03592691,0.04611886,0.0681043,0.05697292,0.0472434,0.005387672,0.07177512,0.04989301,0.02755965
3789.437,0.03068627,0.05126771,0.03602082,0.04627816,0.06799921,0.05688875,0.04719377,0.005195899,0.07171375,0.04989136,0.02761754
3789.919,0.03033736,0.05149221,0.03614257,0.04646713,0.06792833,0.05681806,0.04709394,0.005053213,0.07167435,0.04987754,0.02765559
3790.402,0.03003669,0.05168023,0.03627164,0.04666301,0.06789425,0.05676339,0.04696178,0.004977412,0.07166924,0.04983275,0.02766195
3790.884,0.0298034,0.05180265,0.03639113,0.04683699,0.06789629,0.05672614,0.0468303,0.004977714,0.07170703,0.04974542,0.02762757
3791.366,0.02964771,0.05185018,0.03649198,0.04696719,0.06793249,0.05670838,0.04673598,0.005048713,0.07179075,0.04961641,0.02755215
3791.848,0.02957069,0.05183193,0.03657436,0.04704497,0.06800042,0.05671474,0.04670736,0.005172487,0.07191734,0.04945639,0.02744349
3792.33,0.02956664,0.05176895,0.03664347,0.04707798,0.06809724,0.05675405,0.04675761,0.005321859,0.07207875,0.04928291,0.02731693
3792.812,0.02962586,0.05168258,0.03670569,0.0470847,0.06821916,0.056839,0.04688095,0.005470817,0.07226513,0.04911344,0.02719183
3793.294,0.02973703,0.05158455,0.03676427,0.04708529,0.06836158,0.05698309,0.04705659,0.00560285,0.07246675,0.04896174,0.02708743
3793.776,0.02988839,0.05147504,0.03681546,0.04709522,0.06851607,0.0571968,0.04725318,0.00571266,0.07267363,0.04883946,0.02702324
3794.259,0.03006927,0.05134531,0.03684857,0.04711832,0.06867027,0.05748063,0.04743795,0.005807241,0.07287515,0.04875705,0.02701532
3794.741,0.03026928,0.05118649,0.03684771,0.04714683,0.06880701,0.05781734,0.04758171,0.005898054,0.07305908,0.04872716,0.02707585
3795.223,0.03047505,0.05100288,0.03679742,0.04716674,0.06890357,0.05816265,0.04766168,0.005992077,0.07321039,0.04876582,0.02720696
3795.705,0.03067257,0.05081979,0.03669241,0.04716729,0.06893878,0.0584566,0.04766991,0.006081631,0.07331483,0.04888633,0.02739733
3796.187,0.03084864,0.0506791,0.0365441,0.04715042,0.0689017,0.05864332,0.04761644,0.006142598,0.07336415,0.04908976,0.02761853
