absorbance_1.11_1A,1.11_1A,1.11_2A,1.11_3A,1.11_4A,1.11_5A,6.9_1,6.9_2,6.9_2_NoCbbes_DiffDrop_Drop1,6.9_2_NoCbbes_DiffDrop_Drop2_1,6.9_2_NoCbbes_DiffDrop_Drop2_2,6.9_2_NoCbbes_DiffDrop_Drop2_3,6.9_2_NoCbbes_SameDrop_1,6.9_2_NoCbbes_SameDrop_2,6.9_3,6.9_4,6.9_5
884.2021,0.04031071,0.05217238,0.08317758,0.02802101,0.07120516,0.06703584,0.07358301,0.07386561,0.02371884,0.07327043,0.1007913,0.05497092,0.06542494,0.05238958,0.03108637,0.02787281
884.6842,0.04036492,0.05205578,0.08328669,0.02798494,0.07148802,0.06704687,0.07386028,0.0742956,0.02413452,0.07336743,0.1010716,0.05517939,0.06599919,0.05219352,0.03100627,0.02752391
885.1663,0.04058962,0.05198057,0.08340867,0.02792351,0.07184255,0.06718899,0.07391447,0.07473139,0.02446114,0.07328404,0.101312,0.05539146,0.06632289,0.05202817,0.03102231,0.02721249
885.6484,0.04099192,0.05192689,0.08352503,0.02780697,0.0722299,0.06745139,0.07374494,0.07511482,0.02468851,0.07303423,0.1014968,0.05558625,0.06635703,0.05188312,0.0311662,0.02698476
886.1306,0.04154087,0.05188672,0.08362052,0.02763348,0.0725973,0.0677914,0.07339032,0.07538529,0.02480974,0.07264758,0.1015923,0.05574168,0.06612336,0.05174985,0.03145201,0.02688331
886.6127,0.04216753,0.05186896,0.08368543,0.02743628,0.0728918,0.06814407,0.07292885,0.07549895,0.02482799,0.07217146,0.1015633,0.05584525,0.06570186,0.05162615,0.0318665,0.02692865
887.0948,0.0427854,0.05189463,0.08371447,0.02727025,0.07307379,0.06844806,0.0724602,0.0754445,0.02476034,0.07166532,0.1013923,0.05589744,0.06520218,0.05151621,0.03237022,0.02711063
887.5769,0.04330095,0.0519888,0.08370619,0.02719648,0.07311787,0.06865989,0.0720991,0.07525011,0.02464091,0.07120083,0.1010897,0.05590912,0.06474809,0.05142976,0.03290025,0.02738809
888.059,0.04364072,0.05216824,0.08366367,0.02725377,0.07301915,0.06876954,0.07194182,0.07498018,0.02451337,0.07084544,0.1006961,0.05589259,0.06444292,0.05137906,0.03338669,0.02769857
888.5411,0.04377012,0.0524323,0.08359611,0.02743997,0.07279182,0.06879668,0.07203666,0.07471178,0.02441592,0.07064553,0.1002677,0.05585301,0.06434505,0.05137578,0.03377499,0.02797993
889.0233,0.04369463,0.05275857,0.0835191,0.02770909,0.07246906,0.06877913,0.0723708,0.07451753,0.02437077,0.07062243,0.09986508,0.05578486,0.06446476,0.05143042,0.03403514,0.02818258
889.5054,0.04345653,0.05310757,0.0834498,0.02798656,0.07209843,0.06875344,0.07286551,0.07443585,0.02437187,0.07076745,0.09953309,0.05567691,0.06476299,0.05155115,0.03417127,0.02828607
889.9875,0.04311484,0.05343518,0.08339851,0.02820155,0.07173311,0.06874127,0.07340474,0.07446009,0.02438878,0.07105226,0.09929193,0.05552355,0.06517143,0.05174223,0.03421206,0.02830044
890.4696,0.04273352,0.0537008,0.08336163,0.02830905,0.07142892,0.06875011,0.07385889,0.07454307,0.02437698,0.07143821,0.09914226,0.0553377,0.06560583,0.05200244,0.03419641,0.0282592
890.9517,0.04236288,0.05388182,0.08331638,0.02831379,0.07122999,0.06877866,0.07413349,0.07461861,0.02429904,0.07188941,0.09907207,0.05515628,0.06599158,0.05232285,0.03415175,0.02820334
891.4338,0.04203264,0.05397909,0.08322845,0.02826316,0.07116008,0.06882805,0.07419615,0.07463145,0.02414254,0.07237849,0.0990689,0.05503275,0.06627824,0.05268604,0.03408135,0.02816472
891.916,0.04175789,0.05401595,0.08306134,0.02822978,0.07121865,0.06890693,0.07408077,0.07455663,0.02392723,0.07288043,0.09912536,0.05502535,0.0664401,0.05306494,0.03396386,0.02815632
892.3981,0.04154307,0.0540305,0.08279717,0.0282729,0.0713803,0.06902915,0.07387148,0.07441448,0.02369953,0.07336928,0.09924091,0.05517136,0.06647797,0.05342806,0.03376462,0.02816674
892.8802,0.0413896,0.05406304,0.08244938,0.02840846,0.0716041,0.0692011,0.07366627,0.07426015,0.02351378,0.0738133,0.09941576,0.05547021,0.0664096,0.0537462,0.03345421,0.02816683
893.3623,0.04130006,0.05414714,0.08206929,0.0285961,0.071842,0.06941124,0.07354814,0.07416646,0.02341325,0.07417174,0.09964439,0.05587704,0.06626194,0.0539954,0.03302359,0.02811826
893.8444,0.04127698,0.05429799,0.08173159,0.02875076,0.07205521,0.06962544,0.07355355,0.07419115,0.02340958,0.07440495,0.0999098,0.05631476,0.06606241,0.05416312,0.03249282,0.02798949
894.3265,0.04131915,0.05451174,0.08151355,0.02877514,0.07222173,0.06979471,0.07367242,0.07435795,0.02348113,0.07448494,0.1001854,0.05669813,0.06583562,0.05424564,0.03190544,0.02776562
894.8087,0.04141792,0.05476797,0.08147352,0.02859249,0.07233737,0.0698688,0.07386163,0.07464837,0.02357975,0.07440479,0.100436,0.05695471,0.06560481,0.05424544,0.03131931,0.0274519
895.2908,0.04155702,0.05503993,0.08162605,0.02818516,0.07241218,0.06982078,0.074072,0.07501042,0.02365464,0.07418536,0.1006293,0.05705254,0.06539066,0.05416529,0.03078595,0.02707325
895.7729,0.04171515,0.05530231,0.08193877,0.02760299,0.07246141,0.06965733,0.0742681,0.07537618,0.02367054,0.07387097,0.1007401,0.05700275,0.06521274,0.05400695,0.03034072,0.02666695
896.255,0.04186929,0.0555376,0.08233775,0.02695507,0.07249882,0.06942242,0.07443459,0.0756797,0.02361956,0.07352242,0.1007534,0.05685329,0.06508663,0.0537718,0.02999904,0.02627671
896.7371,0.0420015,0.05573865,0.08273515,0.02636817,0.07252951,0.06917843,0.07457045,0.07587744,0.02352081,0.07319553,0.1006662,0.05666396,0.06501865,0.0534667,0.02975719,0.02593948
897.2192,0.04209863,0.05590496,0.08305053,0.02595269,0.07255118,0.06898693,0.07467008,0.07594874,0.02340639,0.07292999,0.1004825,0.05648486,0.06500121,0.05311122,0.0296009,0.02568213
897.7014,0.04215058,0.05603499,0.0832305,0.02577183,0.07255598,0.06888652,0.07470713,0.07589179,0.02330237,0.07273941,0.1002121,0.05633924,0.06501007,0.05274431,0.02951153,0.02551839
898.1835,0.04214782,0.0561206,0.08326194,0.02582471,0.07253517,0.06887894,0.07463504,0.07571424,0.02321202,0.07261007,0.09986599,0.05621734,0.06501002,0.0524189,0.02947193,0.02544798
898.6656,0.04207888,0.05614279,0.08316517,0.02605884,0.07248124,0.06893338,0.07439887,0.07542729,0.02311399,0.07250857,0.09946079,0.05608569,0.06496094,0.0521965,0.02946474,0.02545992
899.1477,0.04193304,0.05607559,0.08298521,0.02639,0.07238854,0.0690002,0.07396201,0.07504583,0.0229707,0.07239328,0.09902039,0.05590297,0.06482822,0.05213144,0.0294715,0.02553535
899.6298,0.04170778,0.0558964,0.08277105,0.02673847,0.07225298,0.06903554,0.07333408,0.07459365,0.02275332,0.07223279,0.09857683,0.05564307,0.06459653,0.05224837,0.02947377,0.02565352
900.1119,0.04141575,0.0555958,0.08256836,0.02704369,0.07207184,0.06901409,0.07258336,0.07411174,0.02245963,0.07201365,0.09817341,0.05530564,0.06427333,0.05253128,0.02945458,0.02579428
900.5941,0.0410919,0.05518907,0.08240864,0.02727957,0.07184494,0.06893924,0.07183008,0.07365999,0.02213008,0.07174878,0.09785955,0.05492142,0.06389128,0.05291642,0.02940604,0.02594156
901.0762,0.04078579,0.05471542,0.08230517,0.0274526,0.07157853,0.06883666,0.07120444,0.07330287,0.02183803,0.07147212,0.09767871,0.05454112,0.06349756,0.05331004,0.02933347,0.02608628
901.5583,0.04055596,0.05423732,0.0822559,0.02759187,0.07128824,0.06874546,0.07082034,0.07309879,0.02167748,0.07123318,0.09766351,0.05422437,0.06314796,0.05360188,0.02925771,0.02622485
902.0404,0.04045128,0.05382518,0.08224674,0.02773576,0.07100093,0.06870268,0.0707324,0.07307656,0.02172848,0.07108063,0.09782235,0.05401955,0.06289294,0.0536983,0.02921147,0.02635645
902.5225,0.04049245,0.05353582,0.08225823,0.02791693,0.07074746,0.06873012,0.07092313,0.07322338,0.02202529,0.07104533,0.09813652,0.05394864,0.0627667,0.05355205,0.02922683,0.0264804
903.0046,0.04066572,0.05340268,0.0822711,0.02815747,0.07056018,0.06883281,0.07131036,0.07348352,0.02254201,0.07113336,0.09855849,0.05400323,0.06278719,0.05317166,0.02932832,0.0265929
903.4868,0.04092251,0.05342147,0.08227495,0.02846134,0.07046103,0.06899716,0.07177589,0.07377218,0.02318789,0.07131961,0.09901886,0.05414554,0.06295312,0.05262527,0.02952249,0.02668601
903.9689,0.04119743,0.05355299,0.08227345,0.02881387,0.07045536,0.06919956,0.0722112,0.07400767,0.0238379,0.07155752,0.09944622,0.05432474,0.06324951,0.05201522,0.02979754,0.02675135
904.451,0.04142131,0.05373048,0.08228724,0.02918067,0.07053123,0.0694111,0.07253616,0.07412865,0.02435167,0.07178723,0.09977384,0.054486,0.06364935,0.05146005,0.03012564,0.02678232
904.9331,0.04154816,0.05388156,0.08234964,0.029514,0.07066401,0.069607,0.07272214,0.07412013,0.02462167,0.07195726,0.0999608,0.05459076,0.06411841,0.05105365,0.03047329,0.02677903
905.4152,0.04156738,0.05395319,0.08249255,0.0297638,0.07082672,0.06977311,0.07278316,0.07401225,0.02460224,0.07203902,0.09999883,0.05462525,0.0646195,0.05084101,0.03081059,0.02675053
905.8973,0.04150447,0.05392296,0.0827361,0.02988657,0.07099606,0.06990771,0.07275725,0.07387018,0.02431604,0.07203175,0.09991051,0.0546,0.06510933,0.05081329,0.03111387,0.02671401
906.3795,0.04141071,0.05381039,0.08307359,0.02986236,0.07115858,0.07002115,0.07268155,0.07376616,0.02384696,0.07196099,0.09973966,0.05454227,0.06554344,0.05091423,0.03136805,0.02669109
906.8616,0.04134248,0.05366623,0.0834677,0.02970382,0.07130909,0.07013033,0.07257665,0.07375289,0.02330847,0.07186575,0.099534,0.05448167,0.06588239,0.05106841,0.03156461,0.02670112
907.3437,0.04134727,0.05356076,0.08385277,0.02945907,0.07144336,0.07025138,0.07244544,0.07384961,0.02282058,0.07178739,0.09933373,0.05443849,0.06609347,0.05120297,0.03169791,0.02675805
907.8258,0.04144603,0.0535548,0.08415461,0.02919996,0.07155281,0.07038993,0.07228053,0.07403429,0.02246919,0.07175389,0.09915747,0.05441371,0.06616221,0.051279,0.03176552,0.02686584
908.3079,0.04163155,0.05367973,0.08431192,0.02900006,0.07162289,0.07053477,0.07207897,0.07425605,0.02228989,0.07177528,0.09900197,0.05439182,0.06609663,0.05130034,0.03177072,0.02701935
908.79,0.04187409,0.05392776,0.08429147,0.02891658,0.07163662,0.07065678,0.07185344,0.07445063,0.02226849,0.07184705,0.09884922,0.05434914,0.0659302,0.05130975,0.03172621,0.02720456
909.2722,0.04213492,0.05425366,0.08409984,0.02896512,0.07158563,0.07071809,0.07163354,0.07456514,0.02235269,0.07195703,0.09867993,0.05426919,0.06571363,0.05136696,0.03165474,0.02740273
909.7543,0.04238091,0.05459131,0.08377748,0.02911622,0.07147954,0.07068691,0.07145847,0.07457382,0.02247823,0.07209491,0.09848629,0.05415609,0.06550479,0.05152323,0.03158578,0.0275924
910.2364,0.04259121,0.05487052,0.08338651,0.02930031,0.07135299,0.07055152,0.07136703,0.07448205,0.02258873,0.07225664,0.09827901,0.05403966,0.06535836,0.05180126,0.03154999,0.02774895
910.7185,0.04276167,0.05504442,0.08298701,0.02943446,0.0712575,0.07033201,0.0713814,0.07432258,0.02265818,0.07244256,0.09808473,0.05396738,0.06530789,0.05218172,0.03156634,0.02784792
911.2006,0.04290053,0.05509773,0.08262378,0.02944735,0.07124875,0.07007901,0.07150158,0.07414348,0.02269406,0.0726526,0.09793746,0.05399007,0.06536064,0.05260979,0.0316355,0.02786649
911.6827,0.04301985,0.05504941,0.08232209,0.02930121,0.07136799,0.06986396,0.0717041,0.07399479,0.02273098,0.07287702,0.0978655,0.05414272,0.06549408,0.05300941,0.03173486,0.02778725
912.1649,0.04312618,0.05494032,0.08208708,0.0290067,0.07162093,0.06974989,0.07195114,0.07391109,0.02281118,0.07309487,0.0978796,0.05442613,0.06566559,0.05331351,0.03182505,0.02760451
912.647,0.0432153,0.05481908,0.08191548,0.02861794,0.07197157,0.06977369,0.07219868,0.07390536,0.02296728,0.07327485,0.0979699,0.05480311,0.06582195,0.05348084,0.03186037,0.02732686
913.1291,0.04327077,0.05472713,0.08180434,0.02821796,0.07234546,0.06992827,0.07240614,0.07396723,0.02320751,0.07338372,0.09811042,0.0552038,0.0659124,0.05350841,0.03180229,0.02698055
913.6112,0.04327045,0.05468707,0.08175609,0.02788709,0.07265658,0.07016481,0.07254674,0.07406962,0.02351085,0.07339954,0.09827161,0.05555144,0.06590481,0.0534263,0.0316347,0.02660202
914.0933,0.04319357,0.05470356,0.08177539,0.02768615,0.07282721,0.07040529,0.07260834,0.07417645,0.02383155,0.07331827,0.09842949,0.05577926,0.06578784,0.05328579,0.03136876,0.02623429
914.5754,0.04303154,0.05476798,0.08186202,0.02763882,0.07281464,0.07056614,0.07259615,0.0742551,0.02411242,0.07315862,0.09857343,0.05585232,0.06557365,0.05314027,0.03104325,0.02591861
915.0576,0.0427936,0.05486537,0.08200359,0.02772918,0.07262704,0.07059041,0.07252973,0.07428888,0.02430698,0.07295542,0.09870651,0.05577762,0.0652912,0.0530258,0.03071105,0.02568422
915.5397,0.04250878,0.05497766,0.0821719,0.02790862,0.07232171,0.070458,0.0724414,0.07428161,0.02438968,0.07275225,0.09883979,0.05559947,0.06498063,0.05295721,0.03043045,0.02554946
916.0218,0.0422214,0.05508382,0.08232706,0.02811213,0.07199249,0.0701922,0.07237066,0.07426004,0.02436792,0.07258875,0.09898423,0.05538514,0.06468511,0.05292837,0.03025023,0.02552031
916.5039,0.04197625,0.05515963,0.08243217,0.02828152,0.07173509,0.06984364,0.07235171,0.07426341,0.02427752,0.07248774,0.09914377,0.0551975,0.06444006,0.05292233,0.03019729,0.02559505
916.986,0.0418103,0.05517382,0.08246157,0.02837538,0.07163113,0.06947467,0.0724084,0.07433484,0.02417471,0.07245243,0.09931287,0.05508114,0.06427227,0.05292174,0.03027759,0.02576574
917.4681,0.04174054,0.05509348,0.08241209,0.02838105,0.07172311,0.06913783,0.0725448,0.07450438,0.02411844,0.07246673,0.09947902,0.05504733,0.06419412,0.05291713,0.03047835,0.02601761
917.9503,0.04175975,0.05489539,0.08230323,0.02831425,0.07200639,0.06886145,0.07274403,0.07477675,0.02414896,0.07250323,0.09962773,0.05507518,0.06420327,0.05290815,0.03077648,0.02632727
918.4324,0.04183946,0.05457608,0.08217099,0.02821239,0.07243395,0.06865197,0.0729719,0.07512684,0.02427972,0.07253119,0.0997453,0.05512075,0.06428348,0.05289948,0.03114409,0.02665601
918.9145,0.04193888,0.05416345,0.08205475,0.02812175,0.07292943,0.06849967,0.07318795,0.07550302,0.02448862,0.07252779,0.09982164,0.05513446,0.06440645,0.05289448,0.03155373,0.02695088
919.3966,0.04201937,0.05371359,0.08198167,0.02808024,0.07341096,0.06839067,0.07336061,0.07584448,0.02472652,0.0724865,0.09985001,0.05508154,0.06454039,0.05289112,0.03198021,0.02715597
919.8787,0.04205139,0.0533058,0.08196091,0.02810825,0.07380154,0.06831448,0.0734749,0.07609361,0.0249256,0.07241994,0.0998266,0.05495038,0.06465381,0.05288154,0.03239555,0.02722332
920.3608,0.04202299,0.05301815,0.08198009,0.02819915,0.07404921,0.06826852,0.07353794,0.07621793,0.02502094,0.07235852,0.09975161,0.05475884,0.06472732,0.05285727,0.03276847,0.02713535
920.843,0.04193834,0.05290352,0.08201456,0.02832314,0.07413578,0.06825596,0.07357179,0.07621914,0.0249709,0.07233887,0.09963179,0.05454477,0.06475841,0.0528146,0.03306627,0.02691477
921.3251,0.04181421,0.05297807,0.08203527,0.02843395,0.07407541,0.06828096,0.07360421,0.07613297,0.02476475,0.07239692,0.09948404,0.05435684,0.06476344,0.05275889,0.0332552,0.02662961
921.8072,0.04167259,0.05321435,0.08202384,0.02848561,0.07391104,0.06834434,0.07365468,0.07601736,0.02442952,0.0725504,0.09933583,0.05423531,0.06477197,0.0527032,0.03331186,0.02637439
922.2893,0.04153592,0.05355459,0.08197986,0.02845013,0.07370031,0.06844254,0.07372653,0.07593036,0.02401978,0.07279006,0.09921851,0.05419877,0.06481502,0.05266231,0.0332296,0.02623931
922.7714,0.04142816,0.05392476,0.08192341,0.02832482,0.07350832,0.06856824,0.07380912,0.07591795,0.02360871,0.07307598,0.0991616,0.05424131,0.0649163,0.05264685,0.03302449,0.02628795
923.2535,0.04137406,0.0542616,0.08188958,0.02813704,0.0733876,0.06871436,0.07388487,0.07599337,0.02326491,0.07334573,0.09917822,0.05433398,0.06507953,0.05265502,0.03273431,0.02652814
923.7357,0.04139889,0.05452905,0.0819182,0.02793481,0.0733669,0.06887551,0.07394244,0.07613672,0.0230365,0.0735333,0.09925975,0.05443881,0.06528796,0.05267291,0.03240838,0.02691191
924.2178,0.0415282,0.05472109,0.08204466,0.02777567,0.07344566,0.0690484,0.07398419,0.07629929,0.02294529,0.07358475,0.09937522,0.0545208,0.06550734,0.05267685,0.03209963,0.02734866
924.6999,0.04177734,0.05485878,0.08228651,0.02770473,0.07359394,0.06923033,0.07402797,0.07642186,0.02298283,0.07348163,0.09948373,0.05456474,0.06570022,0.05264316,0.03184596,0.02774366
925.182,0.04214383,0.05497482,0.08263808,0.02774356,0.07376166,0.06941638,0.07409833,0.07645372,0.02311922,0.07324585,0.09955144,0.05457959,0.06583761,0.05255635,0.0316637,0.02803047
925.6641,0.04259577,0.05510203,0.08306836,0.02788655,0.07388899,0.06959781,0.07421499,0.07636593,0.02331225,0.07293636,0.09956606,0.054597,0.06590709,0.05241419,0.03154777,0.02819117
926.1462,0.043074,0.05526053,0.08352856,0.02810525,0.07392713,0.06976364,0.07437781,0.07616236,0.02352202,0.07262652,0.09954599,0.05465731,0.06591512,0.05222952,0.03147944,0.02825958
926.6284,0.04349808,0.05545486,0.08396069,0.02836175,0.07384862,0.06990233,0.07456245,0.07587697,0.02371657,0.07238162,0.09953409,0.05479527,0.06588119,0.05202678,0.03143861,0.02830187
927.1105,0.04377992,0.05567618,0.08430722,0.02861923,0.07365423,0.07000412,0.07472125,0.07556619,0.02387408,0.07224046,0.09958266,0.05502808,0.0658288,0.05183793,0.03141427,0.02838799
927.5926,0.04385497,0.05590759,0.08452787,0.02885609,0.0733722,0.07006378,0.07480184,0.07528768,0.02398363,0.07220182,0.09972689,0.05534729,0.06577461,0.05169392,0.03141017,0.02855807
928.0747,0.04369661,0.05612785,0.08460459,0.02906601,0.07304953,0.07007968,0.07476065,0.07508759,0.02403981,0.07223119,0.09996885,0.05572202,0.06572531,0.051622,0.03143986,0.02881124
928.5568,0.04333042,0.05631327,0.08454452,0.02925526,0.07274161,0.07005213,0.07458003,0.07498876,0.02404168,0.07227613,0.1002703,0.05610773,0.06568051,0.05164414,0.03151654,0.02910832
929.0389,0.04282693,0.05644189,0.08437547,0.0294335,0.07249433,0.06998209,0.07427533,0.07498503,0.02399092,0.07229261,0.1005669,0.05646255,0.06563848,0.05177242,0.03164054,0.02939681
929.5211,0.04228998,0.05649482,0.08413866,0.0296073,0.07233858,0.0698709,0.07389142,0.07504599,0.02389365,0.072258,0.1007853,0.05675361,0.06560305,0.05200864,0.0317927,0.02963286
930.0032,0.04183325,0.05646211,0.08387931,0.02977517,0.07228433,0.06972225,0.07349289,0.07512601,0.02376256,0.0721802,0.1008701,0.05696254,0.06558695,0.05234101,0.0319353,0.02980238
930.4853,0.04154564,0.05634972,0.0836339,0.02992968,0.07232192,0.0695453,0.07314205,0.07518144,0.02361592,0.0720887,0.1008047,0.05708444,0.06560619,0.05274429,0.0320272,0.02992263
930.9674,0.04148073,0.05618372,0.08342842,0.03006152,0.07242621,0.06935717,0.07288987,0.07517867,0.02347725,0.07202211,0.1006135,0.05712113,0.06567334,0.05317795,0.03203639,0.0300305
931.4495,0.04164339,0.05601014,0.08327577,0.03016478,0.07256427,0.06918354,0.0727637,0.07510407,0.02337154,0.07201066,0.1003546,0.05707671,0.0657884,0.05359107,0.03195554,0.0301595
931.9316,0.04199704,0.05588039,0.08317775,0.03023972,0.0727049,0.06905381,0.07276432,0.07496633,0.02331838,0.07206523,0.1000931,0.05695476,0.06593622,0.05393571,0.03180755,0.03031826
932.4138,0.0424736,0.05584149,0.08313221,0.0302918,0.07282222,0.06899814,0.0728702,0.07479168,0.02333016,0.07217737,0.09988682,0.0567609,0.06608887,0.05417006,0.03164077,0.03048459
932.8959,0.04299353,0.05591717,0.08313665,0.03032799,0.07290159,0.06904037,0.07304583,0.07461829,0.02341111,0.07232808,0.09976965,0.0565091,0.06621736,0.05426977,0.03151494,0.0306128
933.378,0.04348817,0.05609812,0.08319238,0.03035339,0.0729416,0.06919312,0.07325383,0.07448307,0.02355755,0.07250005,0.09974882,0.05622314,0.06630465,0.05423171,0.03148026,0.03065764
933.8601,0.04390379,0.05634207,0.08330356,0.03037067,0.07295325,0.06945734,0.07345919,0.07441917,0.02376052,0.0726838,0.0998134,0.05594008,0.06635229,0.05407135,0.03156946,0.0305913
934.3422,0.04421215,0.05658524,0.08347431,0.03038281,0.0729581,0.06982086,0.07363812,0.0744487,0.02400847,0.07288125,0.09994587,0.05570384,0.06638204,0.05381945,0.03178872,0.03042043
934.8243,0.04440948,0.05676596,0.08370315,0.03039725,0.07298101,0.07026252,0.07378124,0.07457966,0.02428905,0.07309885,0.1001318,0.05555265,0.06642455,0.05351229,0.03212258,0.03018132
935.3065,0.04451134,0.05683732,0.08397964,0.03043049,0.0730473,0.07075125,0.07389238,0.07480753,0.02458896,0.07333791,0.1003622,0.05551232,0.06650886,0.05319051,0.0325411,0.02992926
935.7886,0.04454571,0.05678466,0.08428299,0.0305068,0.07317466,0.07124985,0.073987,0.07511655,0.02489543,0.07358699,0.1006315,0.05558598,0.06664683,0.0528931,0.03301077,0.02971387
936.2707,0.04454432,0.05662516,0.08458686,0.03065173,0.07336931,0.07171993,0.07408454,0.0754839,0.02519698,0.07382189,0.1009321,0.05575405,0.06682752,0.05265341,0.03350186,0.02956158
936.7528,0.04453929,0.05640005,0.08486339,0.03088464,0.07362517,0.07211968,0.07420445,0.07588106,0.02548367,0.07400852,0.1012487,0.05597799,0.06701941,0.05250101,0.03398535,0.02947108
937.2349,0.04455659,0.05615878,0.08509365,0.03120747,0.07392606,0.07241266,0.07435896,0.07627906,0.02574828,0.07411711,0.1015592,0.05621255,0.06718245,0.05245552,0.03443294,0.02941915
