absorbance_5.11_1A (2),5.11_1A (2),5.11_1A,5.11_2A (2),5.11_2A,5.11_3A (2),5.11_3A,5.11_4A (2),5.11_4A
2678.158,0.02213635,0.02829585,0.1029955,0.056113,0.02703266,0.05695931,0.05681466,0.01426298
2678.64,0.02219911,0.02831,0.1030527,0.05601167,0.02711834,0.05693303,0.0568841,0.01435228
2679.123,0.02227441,0.02831407,0.103084,0.05593002,0.02716831,0.05687317,0.0569497,0.01444951
2679.605,0.02233998,0.02829439,0.103083,0.05587085,0.02716487,0.05678876,0.0569981,0.0145344
2680.087,0.02237526,0.02824023,0.1030469,0.05583055,0.02709886,0.05669018,0.05701993,0.01458849
2680.569,0.02236804,0.02814861,0.1029769,0.05580113,0.02697362,0.05658573,0.05701272,0.01459996
2681.051,0.02231769,0.0280256,0.1028792,0.05577489,0.02680348,0.05648028,0.05698104,0.01456352
2681.533,0.02223348,0.02788584,0.1027651,0.05574731,0.02661177,0.05637652,0.0569342,0.01448038
2682.015,0.0221317,0.02774831,0.1026499,0.05571954,0.02642574,0.0562761,0.05688163,0.01435705
2682.497,0.0220291,0.02763158,0.1025501,0.05569702,0.02627064,0.05618095,0.0568289,0.01420502
2682.979,0.02194008,0.02755086,0.1024808,0.0556872,0.02616689,0.05609406,0.0567755,0.01404113
2683.462,0.02187194,0.02751427,0.1024509,0.05569566,0.0261246,0.05601903,0.05671534,0.01388546
2683.944,0.02182538,0.02752231,0.1024604,0.0557238,0.02614137,0.05595929,0.05663984,0.01375912
2684.426,0.02179578,0.02756918,0.1024999,0.0557689,0.02620284,0.05591757,0.05654234,0.01368185
2684.908,0.02177611,0.02764538,0.102554,0.05582506,0.02628614,0.05589576,0.05642242,0.01366565
2685.39,0.02176091,0.02773984,0.1026053,0.05588567,0.02636512,0.0558946,0.05628823,0.01371318
2685.872,0.02174691,0.02784121,0.1026381,0.05594397,0.02641592,0.05591451,0.05615572,0.01381497
2686.354,0.02173452,0.02793982,0.1026441,0.05599418,0.02642519,0.05595426,0.05604373,0.01395252
2686.836,0.02172655,0.02802764,0.1026222,0.0560303,0.02639184,0.05601127,0.05596941,0.01410106
2687.319,0.02172619,0.02809811,0.1025788,0.05604459,0.02632862,0.05607991,0.05594334,0.01423335
2687.801,0.02173492,0.02814682,0.1025243,0.05602897,0.0262555,0.05615228,0.05596594,0.01432714
2688.283,0.02175126,0.0281707,0.1024706,0.055976,0.02619427,0.05621888,0.05602886,0.01436619
2688.765,0.02177055,0.02816834,0.1024291,0.05588214,0.02616059,0.05627097,0.05611716,0.01434259
2689.247,0.02178658,0.02813997,0.102408,0.0557515,0.02615893,0.05630348,0.0562159,0.0142576
2689.729,0.02179397,0.02808757,0.1024136,0.05559665,0.02618137,0.05631628,0.05631176,0.0141209
2690.211,0.02179089,0.02801565,0.1024489,0.05543824,0.02621205,0.05631427,0.05639647,0.01395027
2690.693,0.02178009,0.02793031,0.1025142,0.05529867,0.0262346,0.05630482,0.05646604,0.01376723
2691.176,0.02177,0.02784059,0.1026057,0.05519837,0.02623822,0.05629473,0.05651823,0.01359624
2691.658,0.02177192,0.02775701,0.1027148,0.05514969,0.02622309,0.05628711,0.05655008,0.01345931
2692.14,0.02179485,0.02768927,0.1028296,0.05515342,0.02619867,0.05628001,0.05655699,0.01336944
2692.622,0.02184304,0.02764487,0.1029333,0.0552,0.02618114,0.05626763,0.05653356,0.01332939
2693.104,0.02191126,0.02762689,0.103009,0.05527276,0.02618545,0.05624373,0.05647637,0.0133291
2693.586,0.02198586,0.02763191,0.103043,0.05535458,0.02621918,0.05620475,0.05638789,0.0133506
2694.068,0.02204595,0.02765138,0.1030277,0.05543063,0.02628,0.05615247,0.0562781,0.01337207
2694.55,0.02206997,0.02767341,0.1029645,0.05549197,0.02635662,0.05609345,0.05616435,0.01337645
2695.032,0.02204315,0.02768782,0.102863,0.05553645,0.02643438,0.05603573,0.05606602,0.01335801
2695.515,0.02196158,0.02768863,0.1027401,0.05556457,0.02649932,0.05598558,0.05600163,0.01332353
2695.997,0.02183546,0.0276773,0.1026151,0.05557841,0.02654424,0.05594404,0.05598117,0.01328919
2696.479,0.0216862,0.0276607,0.1025046,0.05557884,0.02656882,0.05590618,0.05600356,0.01327332
2696.961,0.02154296,0.02764986,0.1024204,0.05556545,0.0265785,0.05586361,0.0560568,0.01328913
2697.443,0.02143355,0.02765317,0.1023659,0.05553747,0.02657994,0.05580974,0.05612223,0.01333783
2697.925,0.02137714,0.02767309,0.1023373,0.05549605,0.02657741,0.05574339,0.05618057,0.01340761
2698.407,0.02138179,0.02770364,0.1023257,0.05544555,0.02657065,0.05567222,0.05621695,0.01347634
2698.889,0.02144151,0.02773139,0.1023201,0.05539278,0.02655591,0.0556113,0.05622577,0.0135204
2699.372,0.02153985,0.02774039,0.1023121,0.05534558,0.02652785,0.05557817,0.05621063,0.01352221
2699.854,0.02165372,0.02771655,0.1022966,0.05530987,0.02648258,0.05558798,0.05618253,0.01347567
2700.336,0.02176055,0.02765402,0.1022739,0.05528639,0.02642009,0.05564697,0.05615413,0.01338733
2700.818,0.02184292,0.02755707,0.1022479,0.0552704,0.02634341,0.05575017,0.05613631,0.01327378
2701.3,0.02189113,0.02744054,0.1022245,0.05525192,0.02625849,0.05588192,0.05613497,0.01315624
2701.782,0.02190509,0.02732448,0.1022083,0.05521996,0.02617078,0.05602155,0.05614995,0.0130534
2702.264,0.02189276,0.02723023,0.1022014,0.05516616,0.02608458,0.05614857,0.05617747,0.01297746
2702.746,0.02186795,0.02717538,0.1022021,0.05508837,0.02600266,0.05624759,0.05621128,0.01293335
2703.229,0.02184518,0.02716883,0.1022063,0.05499282,0.02592642,0.0563124,0.05624662,0.01291892
2703.71,0.02183624,0.02721036,0.1022088,0.05489297,0.02585774,0.05634506,0.05628011,0.01292813
2704.193,0.02184714,0.0272907,0.1022056,0.05480706,0.02580012,0.05635318,0.05631018,0.01295363
2704.675,0.02187528,0.02739513,0.1021954,0.05475217,0.02575748,0.05634556,0.05633617,0.01298928
2705.157,0.02191044,0.02750461,0.10218,0.05474067,0.02573484,0.05632883,0.05635665,0.01303068
2705.639,0.02193727,0.02759957,0.1021635,0.05477796,0.02573503,0.05630593,0.05636921,0.01307602
2706.121,0.02194184,0.02766331,0.1021503,0.05485977,0.02575867,0.05627632,0.05637094,0.01312494
2706.603,0.02191554,0.02768358,0.1021447,0.05497475,0.02580221,0.05623797,0.0563596,0.01317867
2707.085,0.02186013,0.02765456,0.1021495,0.05510584,0.02585927,0.05619077,0.05633493,0.01323805
2707.567,0.02178803,0.02757873,0.1021662,0.05523558,0.02592156,0.05613826,0.05629954,0.01330279
2708.05,0.02172006,0.02746685,0.102196,0.05534655,0.02598033,0.05608811,0.05625834,0.01336917
2708.532,0.02167936,0.02733668,0.102241,0.05542536,0.02602798,0.05605121,0.05621782,0.01342984
2709.014,0.02168244,0.02720896,0.1023037,0.05546416,0.02606048,0.05603774,0.05618279,0.01347455
2709.496,0.02173533,0.02710534,0.1023867,0.05546108,0.02607731,0.0560552,0.05615614,0.01349181
2709.978,0.02182934,0.02704294,0.1024905,0.05542136,0.02608221,0.05610485,0.05613668,0.01347371
2710.46,0.02194514,0.02703038,0.1026117,0.05535599,0.02608244,0.05618157,0.05612043,0.01341937
2710.942,0.02205641,0.02706692,0.1027419,0.05528172,0.02608711,0.05627394,0.05610163,0.01333761
2711.424,0.02214011,0.02714191,0.1028677,0.05521707,0.02610443,0.05636738,0.05607507,0.01324604
2711.906,0.02218285,0.0272391,0.1029737,0.05517847,0.02613903,0.05644836,0.0560389,0.01316554
2712.389,0.02218418,0.02733814,0.1030443,0.05517788,0.02619012,0.05650555,0.05599457,0.01311651
2712.871,0.02215524,0.02742142,0.1030688,0.05521907,0.02625174,0.05653295,0.05594733,0.01311008
2713.353,0.02211388,0.02747819,0.1030432,0.05529698,0.02631433,0.05653019,0.05590405,0.01314529
2713.835,0.0220791,0.02750525,0.1029723,0.05539946,0.02636793,0.05650084,0.0558714,0.01320823
2714.317,0.02206318,0.02750837,0.1028684,0.05551171,0.02640584,0.05645141,0.0558532,0.01327755
2714.799,0.02206913,0.02749922,0.102749,0.05562066,0.02642696,0.05638938,0.05584968,0.01333115
2715.281,0.02209068,0.02749239,0.1026348,0.05571818,0.02643558,0.05632335,0.05585822,0.01335241
2715.763,0.02211663,0.02749983,0.1025445,0.05580325,0.02643864,0.05626168,0.05587468,0.01333677
2716.246,0.02213526,0.02752731,0.1024927,0.05588033,0.02644179,0.05621355,0.05589618,0.01329193
2716.728,0.02213846,0.02757317,0.1024875,0.05595557,0.02644627,0.05618837,0.05592221,0.01323604
2717.21,0.02212541,0.02762851,0.1025297,0.05603306,0.02644723,0.05619358,0.05595481,0.01319001
2717.692,0.02210096,0.02768034,0.1026123,0.05611147,0.02643538,0.05623373,0.05599755,0.01317257
2718.174,0.02207425,0.02771535,0.1027213,0.05618361,0.02640054,0.05630798,0.0560517,0.01319471
2718.656,0.02205356,0.02772482,0.1028401,0.0562394,0.02633657,0.05640928,0.05611487,0.01325631
2719.138,0.02204376,0.02770672,0.1029505,0.05626969,0.02624414,0.05652515,0.05617958,0.01334669
2719.62,0.02204424,0.02766651,0.1030372,0.05626991,0.02613204,0.05663856,0.05623434,0.01344724
2720.103,0.02204944,0.02761435,0.1030913,0.05624308,0.02601318,0.05673391,0.05626852,0.01353799
2720.584,0.02205088,0.02756267,0.1031105,0.05619876,0.025902,0.05679844,0.05627609,0.01360121
2721.067,0.02204058,0.02752253,0.1030997,0.05615054,0.02581025,0.056825,0.05625994,0.01362707
2721.549,0.02201441,0.02750004,0.1030685,0.0561104,0.02574408,0.05681284,0.05623103,0.01361653
2722.031,0.02197429,0.02749632,0.1030289,0.05608588,0.02570426,0.05676714,0.0562075,0.01358239
2722.513,0.02192809,0.02750814,0.102992,0.05607749,0.02568806,0.05669644,0.0562074,0.0135457
2722.995,0.02188771,0.02753004,0.102966,0.05607963,0.02569115,0.05661048,0.05624216,0.01352911
2723.477,0.02186728,0.02755617,0.1029558,0.0560839,0.02570955,0.05652008,0.05631241,0.01355159
2723.959,0.02187891,0.02758223,0.1029626,0.05608324,0.02573952,0.05643604,0.05640695,0.01362072
2724.441,0.02192944,0.02760586,0.1029853,0.05607524,0.02577722,0.0563677,0.05650712,0.01372912
2724.924,0.02201956,0.0276262,0.1030206,0.05606351,0.02581771,0.05632426,0.05659211,0.01385534
2725.406,0.02214261,0.02764274,0.103063,0.05605645,0.02585571,0.05631191,0.0566474,0.01396965
2725.888,0.02228688,0.02765511,0.1031057,0.05606294,0.02588685,0.05633362,0.0566696,0.01404483
2726.37,0.02243596,0.02766247,0.1031399,0.0560898,0.02591034,0.05638674,0.05666631,0.01406315
2726.852,0.02257256,0.02766409,0.1031568,0.05613805,0.02592977,0.05646405,0.0566525,0.01402454
2727.334,0.02268142,0.02765995,0.1031505,0.05620196,0.02595296,0.05655472,0.05664277,0.01394641
2727.816,0.0227495,0.02765168,0.10312,0.05627112,0.02599069,0.05664634,0.05664694,0.01386041
2728.298,0.02276934,0.02764321,0.1030713,0.05633292,0.02605174,0.05672838,0.05666495,0.01380067
2728.781,0.02273921,0.02763943,0.1030167,0.05637805,0.0261403,0.05679424,0.05668864,0.01379242
2729.263,0.0226637,0.0276467,0.1029725,0.05640111,0.02625369,0.05684126,0.05670586,0.01384538
2729.745,0.02255323,0.02766989,0.1029528,0.0564032,0.02638366,0.05687007,0.05670727,0.01394907
2730.227,0.02242217,0.02771139,0.1029647,0.05639011,0.02651841,0.05688304,0.05669066,0.01407709
2730.709,0.02228886,0.027769,0.103005,0.05636975,0.02664566,0.05688282,0.05666187,0.01419291
2731.191,0.02217057,0.02783628,0.1030602,0.05634883,0.02675661,0.05687213,0.05663198,0.01426363
2731.673,0.02208156,0.02790231,0.1031111,0.05633077,0.02684603,0.0568533,0.05661165,0.01426785
2732.155,0.02203087,0.02795385,0.1031385,0.05631487,0.02691189,0.05682984,0.05660639,0.01420109
2732.637,0.02201964,0.02797881,0.103131,0.05629768,0.02695376,0.05680595,0.05661358,0.0140765
2733.12,0.02204161,0.02796935,0.1030888,0.05627485,0.02697162,0.05678526,0.05662358,0.01392063
2733.602,0.02208436,0.02792421,0.1030234,0.05624332,0.02696528,0.05676927,0.05662352,0.01376725
2734.084,0.02213311,0.02785026,0.1029522,0.05620256,0.02693492,0.05675529,0.05660458,0.01364629
2734.566,0.02217394,0.02776078,0.1028931,0.05615468,0.02688294,0.05673619,0.05656444,0.01357919
2735.048,0.02219713,0.02767344,0.1028568,0.05610303,0.02681429,0.0567018,0.05650977,0.01357407
2735.53,0.02219985,0.0276049,0.1028436,0.05605022,0.02673589,0.05664412,0.05645215,0.01362482
2736.012,0.02218588,0.02756775,0.102844,0.05599742,0.02665582,0.05656064,0.05640439,0.01371353
2736.494,0.0221643,0.02756751,0.1028433,0.05594355,0.02658137,0.05645781,0.05637487,0.0138153
2736.977,0.02214537,0.02760128,0.102829,0.05588686,0.02651777,0.05635079,0.05636493,0.01390642
2737.459,0.02213785,0.02765853,0.102794,0.05582615,0.026468,0.05625993,0.05636888,0.01396761
2737.941,0.02214556,0.02772351,0.1027406,0.05576258,0.02643443,0.05620499,0.05637728,0.01398908
2738.423,0.02216615,0.02777954,0.102677,0.05569995,0.02641893,0.05619782,0.05638242,0.01397127
2738.905,0.02219255,0.02781019,0.1026141,0.05564469,0.02642468,0.05623918,0.05638063,0.01392325
2739.387,0.02221563,0.02780342,0.1025605,0.05560407,0.02645429,0.05631867,0.05637413,0.01385863
2739.869,0.02222877,0.02775339,0.1025191,0.0555841,0.02650846,0.05641904,0.05636929,0.01379022
2740.351,0.02223043,0.02766174,0.1024877,0.05558808,0.02658374,0.05652092,0.05637343,0.01372823
2740.833,0.02222629,0.02753823,0.102461,0.05561562,0.02667126,0.0566089,0.05639081,0.01367796
2741.316,0.02222735,0.02739899,0.1024351,0.05566217,0.02675814,0.05667471,0.05642046,0.01364066
2741.798,0.02224736,0.02726561,0.1024106,0.05572037,0.02682925,0.05671576,0.05645621,0.01361668
2742.28,0.02229722,0.02716033,0.102392,0.05578037,0.02687203,0.05673256,0.05648964,0.01360787
2742.762,0.02238075,0.02710026,0.1023864,0.05583286,0.02688024,0.05672624,0.05651279,0.01361801
2743.244,0.02249227,0.02709462,0.1023998,0.0558695,0.02685509,0.05669579,0.05652164,0.01365304
2743.726,0.02261692,0.02714114,0.1024337,0.05588613,0.02680491,0.05663988,0.05651608,0.01371779
2744.208,0.02273528,0.02722767,0.1024829,0.05588367,0.02674188,0.05655991,0.05650019,0.01381245
2744.69,0.02282625,0.0273337,0.1025371,0.05586965,0.0266787,0.05646331,0.05647921,0.01393065
2745.173,0.02287445,0.0274387,0.102584,0.05585647,0.02662402,0.05636401,0.0564567,0.01405898
2745.655,0.02287307,0.02752711,0.1026131,0.05585837,0.02658056,0.05628077,0.05643287,0.01417906
2746.137,0.02282502,0.02759171,0.102619,0.05588794,0.02654542,0.05623252,0.05640436,0.0142708
2746.619,0.02274088,0.02763511,0.102603,0.05595039,0.02651169,0.05623134,0.05636611,0.01431816
2747.101,0.0226358,0.02766693,0.1025717,0.05604119,0.02647273,0.05627852,0.05631377,0.01431257
2747.583,0.02252631,0.02769858,0.1025363,0.0561451,0.0264237,0.05636304,0.05624571,0.01425522
2748.065,0.02242588,0.02773776,0.1025084,0.05624133,0.02636572,0.05646558,0.0561652,0.01415697
2748.547,0.0223442,0.02778526,0.1024991,0.05630918,0.02630422,0.05656459,0.0560798,0.01403662
2749.03,0.02228637,0.02783467,0.102518,0.05633431,0.02624935,0.05664272,0.05600023,0.0139175
2749.512,0.02225344,0.02787502,0.1025705,0.05631533,0.0262109,0.05669285,0.05593679,0.01382117
2749.994,0.02224347,0.02789502,0.1026582,0.05626338,0.02619583,0.05671857,0.05589768,0.01376414
2750.476,0.02225155,0.02788714,0.1027764,0.05619908,0.02620554,0.05673239,0.05588643,0.01375354
2750.958,0.02227175,0.02785019,0.1029137,0.05614446,0.02623464,0.05674867,0.05590243,0.01378541
2751.44,0.02229766,0.02778973,0.1030514,0.05611552,0.02627229,0.0567797,0.05594084,0.01384458
2751.922,0.02232295,0.0277159,0.1031651,0.05611757,0.02630509,0.05683091,0.05599478,0.01390864
2752.404,0.02234315,0.02764037,0.1032315,0.0561438,0.02632279,0.05689934,0.05605831,0.01395528
2752.886,0.02235623,0.02757428,0.1032324,0.0561789,0.02632051,0.05697602,0.05612694,0.01396715
2753.369,0.02236247,0.0275266,0.1031617,0.0562054,0.02630133,0.05704876,0.05619861,0.01393867
2753.851,0.0223636,0.02750291,0.1030286,0.05621171,0.02627479,0.05710657,0.05627307,0.01387795
2754.333,0.0223613,0.02750525,0.1028577,0.05619396,0.02625361,0.05714175,0.05635025,0.01380526
2754.815,0.02235585,0.02753224,0.1026835,0.05615801,0.02624889,0.05715131,0.05642811,0.01374729
2755.297,0.02234657,0.02757887,0.1025399,0.0561146,0.02626679,0.05713697,0.05650283,0.01372672
2755.779,0.02233138,0.02763605,0.1024541,0.05607606,0.02630699,0.05710313,0.05656752,0.01375774
2756.261,0.02230937,0.02769164,0.1024379,0.05605165,0.02636463,0.0570558,0.05661512,0.01384001
2756.743,0.0222818,0.02773346,0.1024858,0.05604512,0.02643327,0.05700062,0.05664086,0.01395939
2757.226,0.02225328,0.0277506,0.1025779,0.05605641,0.02650808,0.05694227,0.05664403,0.01409132
2757.708,0.02223007,0.02773787,0.1026864,0.05608222,0.02658774,0.05688372,0.05662992,0.01420917
2758.19,0.02221854,0.02769745,0.1027872,0.0561181,0.02667294,0.05682627,0.05660845,0.01429218
2758.672,0.02222275,0.02763946,0.1028617,0.05615911,0.02676357,0.05677066,0.05659264,0.01432759
2759.154,0.02224279,0.02757914,0.1029052,0.05619881,0.02685544,0.05671794,0.05659445,0.01431465
2759.636,0.02227498,0.02753234,0.1029226,0.05622956,0.02693929,0.05667038,0.05662105,0.0142619
2760.118,0.02231308,0.02751263,0.1029261,0.05624158,0.02700167,0.05663252,0.05667342,0.01418498
2760.6,0.02235162,0.02752579,0.1029283,0.05622683,0.02703082,0.05661048,0.05674502,0.01410239
2761.083,0.02238724,0.02757,0.1029367,0.05618161,0.02702146,0.05661016,0.05682492,0.01403189
2761.564,0.02241991,0.02763585,0.1029531,0.05611016,0.02697888,0.05663557,0.05689909,0.01399021
2762.047,0.02245086,0.0277107,0.1029732,0.05602577,0.02691805,0.05668643,0.05695488,0.01398915
2762.529,0.02248208,0.02778253,0.1029905,0.05594829,0.02685973,0.05675697,0.05698202,0.01403464
2763.011,0.02251318,0.02784231,0.1029994,0.05590035,0.02682432,0.05683612,0.05697369,0.01412471
2763.493,0.02254209,0.02788697,0.1029988,0.05589857,0.026823,0.05691146,0.05692599,0.01424897
2763.975,0.02256589,0.02791882,0.1029925,0.05594962,0.0268555,0.05697112,0.05683793,0.01438928
2764.457,0.02258348,0.02794365,0.1029882,0.05604675,0.02690961,0.05700841,0.05671139,0.01452155
2764.939,0.02259742,0.0279681,0.1029941,0.05617268,0.0269678,0.0570241,0.05655255,0.01462358
2765.421,0.02261373,0.02799775,0.1030162,0.05630414,0.02701258,0.05702563,0.05637404,0.01467887
2765.904,0.02264026,0.02803533,0.1030563,0.05641867,0.02703294,0.05702582,0.05619666,0.01468129
2766.386,0.02268244,0.02808021,0.1031118,0.05650295,0.02702721,0.05703755,0.0560462,0.01463659
2766.868,0.02274028,0.02812872,0.1031778,0.05655337,0.02700179,0.05707078,0.05595129,0.0145602
2767.35,0.02280632,0.02817491,0.1032486,0.05657711,0.02696713,0.05712953,0.05593633,0.0144726
2767.832,0.02286834,0.02821233,0.1033214,0.05658657,0.02693204,0.05721116,0.05601242,0.01439282
2768.314,0.02291238,0.02823436,0.1033964,0.05659561,0.02690205,0.05730753,0.05617279,0.01433542
2768.796,0.02292857,0.02823575,0.1034767,0.05661374,0.02687773,0.05740736,0.05639067,0.01430837
2769.278,0.02291554,0.02821364,0.1035656,0.05664348,0.02685698,0.05750062,0.05662687,0.01431325
2769.76,0.02288118,0.02816801,0.1036649,0.05668069,0.02683847,0.05757961,0.05683548,0.01434894
2770.243,0.02284013,0.02810252,0.1037708,0.05671654,0.02682326,0.05764094,0.05697848,0.01441304
2770.725,0.02280855,0.02802318,0.1038749,0.05674125,0.02681561,0.05768563,0.05703757,0.01450316
2771.207,0.02279966,0.02793936,0.1039649,0.05674743,0.02682288,0.0577181,0.05701685,0.01461649
2771.689,0.02281947,0.02786082,0.1040274,0.05673237,0.02685275,0.05774322,0.05694283,0.01474785
2772.171,0.02286598,0.02779674,0.1040534,0.0566988,0.02691047,0.0577656,0.056853,0.0148897
2772.653,0.02293186,0.02775404,0.1040407,0.05665419,0.02699857,0.05778672,0.05678678,0.01503167
2773.135,0.02300753,0.02773644,0.1039963,0.05660845,0.02711591,0.05780404,0.05677047,0.01516345
2773.617,0.0230857,0.02774404,0.1039346,0.05657087,0.02725738,0.05781148,0.05681078,0.01527722
2774.1,0.0231622,0.02777342,0.1038755,0.05654824,0.02741479,0.05780033,0.05689546,0.01536943
2774.582,0.02323626,0.02781971,0.1038385,0.05654322,0.02757647,0.05776267,0.05699948,0.01544144
2775.064,0.02330882,0.02787726,0.1038373,0.0565531,0.02772921,0.05769488,0.05709632,0.01549779
2775.546,0.02338017,0.02794077,0.1038785,0.0565715,0.02785841,0.05760034,0.05716608,0.0155428
2776.028,0.02344931,0.0280066,0.1039591,0.05658992,0.02795126,0.05749055,0.05720212,0.01557841
2776.51,0.02351383,0.0280719,0.104069,0.05660042,0.02799975,0.05738398,0.05721051,0.01560244
2776.992,0.02357087,0.028135,0.1041931,0.05659732,0.02800183,0.05730301,0.05720504,0.01560967
2777.474,0.02361849,0.02819435,0.1043166,0.05657868,0.02796282,0.05726616,0.05719903,0.01559484
2777.957,0.02365697,0.02824804,0.104427,0.05654714,0.02789304,0.05728445,0.05720047,0.01555482
2778.438,0.02368824,0.02829346,0.1045152,0.05650963,0.02780617,0.05735706,0.05720964,0.01549215
2778.921,0.02371601,0.02832776,0.1045772,0.05647525,0.02771446,0.05747186,0.05722227,0.01541405
2779.403,0.02374438,0.02834822,0.1046124,0.05645471,0.02762655,0.05760867,0.05723453,0.01533249
