absorbance_3.8_1A,3.8_1A,3.8_2A,3.8_3A
3206.076,0.03049639,0.05649604,0.05319187
3206.558,0.03039467,0.05634016,0.05309191
3207.04,0.03031507,0.05616679,0.05298492
3207.522,0.03024593,0.05602505,0.05284076
3208.005,0.0301735,0.05595777,0.05263755
3208.487,0.03009142,0.05599004,0.05237021
3208.969,0.03000598,0.05612288,0.05205728
3209.451,0.0299351,0.05633439,0.05173893
3209.933,0.02990237,0.05658837,0.05147046
3210.415,0.02992661,0.0568444,0.05131061
3210.897,0.03001178,0.05707109,0.0513
3211.379,0.03014297,0.05725066,0.05145185
3211.862,0.03028769,0.0573798,0.05174335
3212.344,0.03040752,0.05746745,0.05212395
3212.826,0.03046657,0.05752951,0.05252412
3213.308,0.03044224,0.05758457,0.05287324
3213.79,0.0303326,0.05764655,0.05312195
3214.272,0.0301541,0.05772208,0.05324816
3214.754,0.02993698,0.05780711,0.05325964
3215.236,0.02971336,0.05788742,0.05318343
3215.719,0.02951303,0.05794085,0.05305348
3216.201,0.02935795,0.05794238,0.05289824
3216.683,0.02926141,0.05787311,0.05273268
3217.165,0.02923109,0.05772475,0.05256344
3217.647,0.02926891,0.05750536,0.05239355
3218.129,0.02937115,0.05723805,0.05222897
3218.611,0.02952421,0.05695902,0.052082
3219.093,0.02970264,0.05670783,0.05196804
3219.575,0.02987219,0.0565167,0.05189773
3220.058,0.02999089,0.05640455,0.05187272
3220.54,0.03002147,0.05637141,0.05188217
3221.022,0.0299432,0.05640097,0.05190805
3221.504,0.02975931,0.05646443,0.05193102
3221.986,0.02950229,0.05652984,0.05193918
3222.468,0.02922637,0.05657087,0.05193133
3222.95,0.02900249,0.05657168,0.05191603
3223.432,0.02889479,0.05653281,0.05190517
3223.915,0.02894595,0.05647056,0.05190809
3224.396,0.02916674,0.05641373,0.05192798
3224.879,0.02952959,0.05639375,0.05196278
3225.361,0.02997598,0.05643474,0.05200949
3225.843,0.03042609,0.05654469,0.05206987
3226.325,0.0308037,0.05670866,0.05215288
3226.807,0.03105018,0.05689052,0.05227162
3227.289,0.03113534,0.05704097,0.05243707
3227.771,0.03106341,0.05711685,0.05264991
3228.253,0.03086653,0.05709311,0.05289633
3228.736,0.03059479,0.05697518,0.05314869
3229.218,0.03029864,0.05679531,0.05337651
3229.7,0.03002285,0.05660438,0.05355372
3230.182,0.02979912,0.05645385,0.05366878
3230.664,0.02964329,0.05637398,0.05372702
3231.146,0.02955911,0.05636808,0.0537461
3231.628,0.02954062,0.05641203,0.05374722
3232.11,0.02957476,0.05646913,0.05374402
3232.593,0.029643,0.05650586,0.0537388
3233.075,0.02972388,0.05650909,0.05372222
3233.557,0.0297966,0.05649155,0.0536803
3234.039,0.02984486,0.05648785,0.05360189
3234.521,0.02986117,0.05653798,0.0534857
3235.003,0.02984966,0.05666885,0.05334094
3235.485,0.02982663,0.05688323,0.05318508
3235.967,0.0298146,0.05715541,0.053037
3236.449,0.02983358,0.05744132,0.05291072
3236.932,0.0298957,0.05768951,0.05281316
3237.414,0.02999779,0.05786102,0.05274418
3237.896,0.03012254,0.05793874,0.05269857
3238.378,0.03024227,0.05792952,0.05266912
3238.86,0.03032865,0.05785945,0.05264783
3239.342,0.0303616,0.0577618,0.05262716
3239.824,0.0303332,0.05767178,0.05259887
3240.306,0.03025116,0.05761499,0.05255744
3240.789,0.03013453,0.05760557,0.0525027
3241.271,0.03001074,0.05764586,0.05244366
3241.753,0.02990646,0.05772698,0.05239816
3242.235,0.02984504,0.05782971,0.05239018
3242.717,0.02984345,0.05792683,0.05244268
3243.199,0.0299083,0.05798969,0.05256565
3243.681,0.03003548,0.05799323,0.05275041
3244.163,0.030208,0.05792418,0.05296743
3244.646,0.03039923,0.05778838,0.05317704
3245.127,0.03057483,0.05761074,0.05334012
3245.61,0.03069982,0.05743017,0.05343387
3246.092,0.03074929,0.05728453,0.0534601
3246.574,0.0307127,0.05720032,0.05344203
3247.056,0.03059833,0.05718222,0.05341331
3247.538,0.03042897,0.0572121,0.05340187
3248.02,0.03023788,0.05725411,0.05342115
3248.502,0.03005855,0.05726811,0.05346666
3248.984,0.02991423,0.05722572,0.05352385
3249.467,0.02981678,0.05711674,0.05357922
3249.949,0.02976389,0.05695593,0.05363237
3250.431,0.02974523,0.05677548,0.05369931
3250.913,0.02974712,0.05661748,0.05380641
3251.395,0.02975916,0.05651841,0.05397612
3251.877,0.02977614,0.05649888,0.05421172
3252.359,0.02979565,0.05655923,0.05448852
3252.841,0.02981586,0.05667976,0.05475747
3253.323,0.02983148,0.05682888,0.05496129
3253.806,0.02983437,0.05696936,0.0550489
3254.288,0.02981585,0.05707091,0.05499797
3254.77,0.02977158,0.05711761,0.05481992
3255.252,0.02970606,0.05710833,0.05455504
3255.734,0.02963306,0.05705606,0.0542542
3256.216,0.02957367,0.05698164,0.05396235
3256.698,0.02955169,0.05690803,0.05370795
3257.18,0.02958577,0.05685321,0.05349812
3257.663,0.02968523,0.05682787,0.05332563
3258.145,0.02984765,0.05683575,0.05317946
3258.627,0.0300606,0.05687562,0.0530534
3259.109,0.03030427,0.0569449,0.05294932
3259.591,0.03055559,0.05704165,0.05287399
3260.073,0.03079421,0.05716399,0.05283347
3260.555,0.03100275,0.0573062,0.05282721
3261.037,0.03116781,0.05745418,0.05284707
3261.52,0.03128058,0.05758543,0.05288167
3262.002,0.03133434,0.0576694,0.05292084
3262.484,0.03132363,0.05767591,0.05296062
3262.966,0.03124462,0.05758649,0.05300382
3263.448,0.03109552,0.05740212,0.05305583
3263.93,0.03088019,0.05714765,0.05311876
3264.412,0.03061072,0.05686468,0.05318763
3264.894,0.03031159,0.056604,0.05324865
3265.376,0.03001995,0.05640775,0.0532846
3265.859,0.02977812,0.05629555,0.053282
3266.341,0.02963046,0.05626186,0.05323622
3266.823,0.0296065,0.05627857,0.05315449
3267.305,0.02971178,0.05630834,0.05305265
3267.787,0.02992043,0.05631572,0.05295086
3268.269,0.03017809,0.05628026,0.05286732
3268.751,0.03041597,0.05620032,0.05281375
3269.233,0.03056328,0.05608977,0.05279716
3269.716,0.03057436,0.0559704,0.05281968
3270.198,0.03044216,0.05586411,0.05288156
3270.68,0.03020186,0.05578896,0.052981
3271.162,0.02991959,0.05575734,0.05311233
3271.644,0.02967241,0.05577701,0.0532638
3272.126,0.02952628,0.05585314,0.05341476
3272.608,0.02951118,0.05598693,0.05353902
3273.09,0.02961526,0.05617292,0.05360962
3273.573,0.0297894,0.05639606,0.05360441
3274.055,0.02997153,0.05663231,0.05351469
3274.537,0.03010729,0.05685283,0.05334635
3275.019,0.03017101,0.05703048,0.05311898
3275.501,0.03017452,0.05714981,0.05285899
3275.983,0.03015977,0.05720985,0.05259547
3276.465,0.03018256,0.05722429,0.05235525
3276.947,0.03028669,0.05721337,0.05215807
3277.429,0.03049229,0.05719677,0.05201906
3277.912,0.03078531,0.05718528,0.05194685
3278.394,0.03112503,0.05717872,0.05194482
3278.876,0.03145194,0.05716934,0.05200936
3279.358,0.03170398,0.05714777,0.05213038
3279.84,0.03183372,0.05711,0.05229244
3280.322,0.03181031,0.05706018,0.05247641
3280.804,0.03162557,0.05700762,0.05266353
3281.286,0.03129227,0.05696243,0.05283974
3281.769,0.03084152,0.05693036,0.05299493
3282.25,0.03031891,0.05690916,0.05312285
3282.733,0.02977705,0.05689092,0.05321807
3283.215,0.02927597,0.056865,0.05327317
3283.697,0.0288706,0.05682263,0.05327911
3284.179,0.02860168,0.05675801,0.05322992
3284.661,0.02848965,0.05666691,0.05312619
3285.143,0.02852733,0.05654397,0.05298008
3285.625,0.0286829,0.05638184,0.05281245
3286.107,0.02890548,0.05617361,0.05265041
3286.59,0.02914288,0.05591923,0.05251618
3287.072,0.02935408,0.05563309,0.05242059
3287.554,0.02951871,0.05534948,0.05236066
3288.036,0.02964135,0.05511624,0.05232315
3288.518,0.02974449,0.05498493,0.05229319
3289.0,0.02985623,0.0549962,0.05226422
3289.482,0.02999373,0.05516159,0.05224307
3289.964,0.03015467,0.05546056,0.0522494
3290.447,0.03031395,0.05584259,0.0523073
3290.929,0.03043504,0.05624758,0.05243242
3291.411,0.03048125,0.0566215,0.05262489
3291.893,0.03043235,0.05693524,0.05286646
3292.375,0.03029418,0.05719156,0.05312942
3292.857,0.03009915,0.05742003,0.05338404
3293.339,0.02989611,0.05766045,0.05361102
3293.821,0.02973045,0.05794125,0.05380477
3294.303,0.02963408,0.05826668,0.05396961
3294.786,0.02961314,0.05860938,0.05411067
3295.268,0.02964942,0.05892017,0.05422724
3295.75,0.02970712,0.05913801,0.05430944
3296.232,0.02974721,0.05921244,0.05434348
3296.714,0.02974258,0.05912126,0.05432121
3297.196,0.02968519,0.05887581,0.0542482
3297.678,0.02959115,0.05852088,0.05414544
3298.16,0.02949221,0.05811818,0.05404121
3298.643,0.02943019,0.05773628,0.05396103
3299.125,0.02944011,0.05742774,0.05391409
3299.607,0.02954069,0.05721903,0.05388966
3300.089,0.02972864,0.05710794,0.05386135
3300.571,0.02997727,0.05706751,0.05380278
3301.053,0.030243,0.05705694,0.05370069
3301.535,0.03047167,0.05703361,0.05356384
3302.017,0.03061713,0.05696882,0.05342009
3302.5,0.03065053,0.05685374,0.05330299
3302.981,0.03057129,0.05670105,0.05323746
3303.464,0.03040725,0.05653718,0.05322473
3303.946,0.03020974,0.05639287,0.05324249
3304.428,0.030042,0.0562936,0.05325298
3304.91,0.02995585,0.05625093,0.05322374
3305.392,0.02998248,0.05626293,0.05314021
3305.874,0.03012125,0.05631882,0.05301362
3306.356,0.03034302,0.05640706,0.05287332
3306.838,0.03059748,0.05651891,0.05275454
3307.321,0.03082917,0.05664995,0.05268099
3307.803,0.03099606,0.05679769,0.05265443
3308.285,0.03107673,0.05695391,0.05265781
3308.767,0.03107425,0.05710109,0.05266764
3309.249,0.03100909,0.05721529,0.05267178
3309.731,0.03091031,0.05727087,0.05267972
3310.213,0.03080453,0.05725197,0.05272312
3310.695,0.03071023,0.05716136,0.05283861
3311.177,0.03063875,0.05702281,0.05305246
3311.66,0.03059678,0.05687527,0.05336102
3312.142,0.03058748,0.05675838,0.05372887
3312.624,0.03061164,0.05669985,0.05409451
3313.106,0.03066394,0.0567029,0.0543953
3313.588,0.03073095,0.05674613,0.0545918
3314.07,0.03079111,0.0567904,0.05468053
3314.552,0.03082027,0.05679753,0.05469632
3315.034,0.03080138,0.05674678,0.05469663
3315.517,0.03073153,0.05664377,0.05474257
3315.999,0.0306274,0.05652011,0.05487204
3316.481,0.03052,0.05642143,0.05508744
3316.963,0.03044678,0.05639305,0.05535227
3317.445,0.03043415,0.05646013,0.05560473
3317.927,0.03048754,0.05662087,0.05577485
3318.409,0.03058707,0.05684593,0.05580111
3318.891,0.03069649,0.05709182,0.055649
3319.374,0.03077574,0.05731448,0.05531747
3319.856,0.03079703,0.05748152,0.05483961
3320.338,0.03075773,0.05758198,0.05427327
3320.82,0.03068005,0.05762276,0.05369486
3321.302,0.03060397,0.05762255,0.05318724
3321.784,0.0305695,0.05759968,0.05281867
3322.266,0.03060518,0.05756759,0.05263615
3322.748,0.03071771,0.05753212,0.05265098
3323.23,0.03089353,0.0574945,0.05283683
3323.713,0.03110501,0.05745816,0.05313111
3324.195,0.03132276,0.05743217,0.05345038
3324.677,0.03152662,0.05742941,0.05371682
3325.159,0.03170688,0.05746135,0.05387143
3325.641,0.0318651,0.05752735,0.05389547
3326.123,0.03200644,0.05760984,0.05381071
3326.605,0.03213483,0.05767116,0.05367252
3327.087,0.0322501,0.05766356,0.05354748
3327.57,0.03234865,0.05754803,0.05348685
3328.052,0.03242591,0.05730807,0.05351464
3328.534,0.03248071,0.05696504,0.05361685
3329.016,0.03251489,0.05657573,0.05375378
3329.498,0.03253136,0.05622502,0.05387095
3329.98,0.03253013,0.05599824,0.05392238
3330.462,0.03250556,0.0559557,0.05388315
3330.944,0.03244551,0.05611741,0.05375199
3331.427,0.03233518,0.05645282,0.05354632
3331.909,0.03216288,0.05689352,0.05329158
3332.391,0.03192582,0.0573494,0.05301362
3332.873,0.03163379,0.05774078,0.05273076
3333.355,0.03130834,0.05801812,0.05245788
3333.837,0.03097911,0.05816844,0.05221251
3334.319,0.03067367,0.05821304,0.05201807
3334.801,0.030411,0.05819024,0.05190321
3335.283,0.0301962,0.058138,0.05189383
3335.766,0.03001976,0.058075,0.05199954
3336.248,0.02986309,0.05799815,0.05220513
3336.73,0.02970706,0.0578875,0.05246802
3337.212,0.02954307,0.05772165,0.05273398
3337.694,0.02937741,0.05749035,0.05295132
3338.176,0.02923224,0.05720351,0.05309179
3338.658,0.02913671,0.05688941,0.05316114
3339.14,0.02911905,0.05658785,0.05319465
3339.623,0.02919444,0.05633835,0.05324172
3340.104,0.02935836,0.05616614,0.05333928
3340.587,0.02958626,0.05607883,0.05349594
3341.069,0.02983932,0.0560638,0.05368274
3341.551,0.03007913,0.0560949,0.05384662
3342.033,0.03027379,0.05613813,0.05392714
3342.515,0.03040758,0.05616275,0.05388638
3342.997,0.03048033,0.05615066,0.0537259
3343.479,0.03050209,0.05610025,0.05348837
3343.961,0.03048592,0.0560302,0.05324209
3344.444,0.03044198,0.05597403,0.05305263
3344.926,0.03037851,0.05597579,0.05296527
3345.408,0.03030493,0.05607447,0.05298674
3345.89,0.03023556,0.05629077,0.0530908
3346.372,0.0301921,0.05661641,0.05322877
3346.854,0.0301963,0.05701008,0.05335379
3347.336,0.03025991,0.0574049,0.0534354
3347.818,0.03037421,0.05772081,0.05346389
3348.301,0.03050679,0.05789294,0.05344718
3348.783,0.03060838,0.0578888,0.05340103
3349.265,0.03062761,0.05772,0.0533404
3349.747,0.03053672,0.05743834,0.05327529
3350.229,0.03034644,0.05711945,0.05321324
3350.711,0.03011262,0.05684004,0.05316446
3351.193,0.0299175,0.05664713,0.05314182
3351.675,0.02985002,0.05654771,0.05315811
3352.157,0.02997382,0.05650793,0.05321774
3352.64,0.03030161,0.0564722,0.05331036
3353.122,0.03079113,0.05638516,0.05341036
3353.604,0.03135297,0.05621747,0.05348499
3354.086,0.03188398,0.0559803,0.05351111
3354.568,0.03228804,0.05572521,0.05348694
3355.05,0.03250308,0.05552884,0.05343845
3355.532,0.03251382,0.0554595,0.05340762
3356.014,0.03234466,0.05555854,0.05343705
3356.497,0.03204824,0.05581744,0.05354637
3356.979,0.03168305,0.05618095,0.05371965
3357.461,0.03130818,0.05655588,0.05390912
3357.943,0.03097136,0.05684131,0.0540551
3358.425,0.03070501,0.05696054,0.05411441
3358.907,0.03052938,0.0568758,0.05407763
3359.389,0.03044765,0.05660367,0.0539787
3359.871,0.03044621,0.05620614,0.05387625
3360.354,0.03049302,0.05577736,0.05383531
3360.835,0.03054554,0.05541166,0.05389236
3361.318,0.03056233,0.05517505,0.05404122
3361.8,0.03051166,0.05509167,0.05423257
3362.282,0.03038276,0.05513518,0.05439661
3362.764,0.03018507,0.0552461,0.05447049
3363.246,0.02994136,0.05534871,0.05441924
3363.728,0.02967472,0.05538547,0.05424902
3364.21,0.02939952,0.0553328,0.05399826
3364.692,0.02912102,0.05520904,0.05372429
3365.175,0.02884145,0.05506613,0.05347793
3365.657,0.02857072,0.05496947,0.05329262
3366.139,0.02833705,0.05497698,0.05318068
3366.621,0.02818232,0.05511554,0.05313693
3367.103,0.02815099,0.05537496,0.05314737
3367.585,0.02827113,0.05571014,0.05319442
3368.067,0.02853667,0.05606056,0.05325982
3368.549,0.02890342,0.05636245,0.05332178
3369.031,0.02929747,0.05656605,0.0533558
3369.514,0.02964606,0.05664796,0.05334083
3369.996,0.02989549,0.05660846,0.0532661
3370.478,0.0300336,0.05647025,0.05313976
3370.96,0.0300891,0.05626682,0.05298829
3371.442,0.03011801,0.05603839,0.05285221
3371.924,0.03017822,0.05582368,0.05276955
3372.406,0.03030195,0.05565101,0.05275816
3372.888,0.03048662,0.05553895,0.05280847
3373.371,0.03069449,0.05549221,0.0528831
3373.853,0.03087072,0.0555027,0.05293485
3374.335,0.03095796,0.05555413,0.0529215
3374.817,0.03091607,0.05562775,0.05282708
3375.299,0.03072829,0.0557094,0.05266692
3375.781,0.03039696,0.05579006,0.05248289
3376.263,0.02993877,0.05586592,0.05232593
3376.745,0.02937911,0.05593381,0.0522381
3377.228,0.02875442,0.05598462,0.05224302
3377.71,0.02811135,0.05600236,0.05234155
3378.192,0.02750675,0.05596867,0.05251738
3378.674,0.02700642,0.05587038,0.05274665
3379.156,0.02666636,0.05571112,0.05300464
3379.638,0.02652148,0.05551666,0.05326834
3380.12,0.02657488,0.05533428,0.05351228
3380.602,0.02679786,0.05521719,0.05371042
3381.084,0.02714182,0.05521049,0.0538375
3381.567,0.02755392,0.05533485,0.05387515
3382.049,0.02799848,0.05557889,0.05382027
3382.531,0.02845792,0.05590482,0.05368837
3383.013,0.0289285,0.05626104,0.05350926
3383.495,0.02940339,0.05660661,0.05331307
3383.977,0.02985741,0.05691956,0.05311841
3384.459,0.0302401,0.05720222,0.05292222
3384.941,0.03049222,0.05746996,0.05270339
3385.424,0.0305616,0.05773681,0.0524356
3385.906,0.03043095,0.05799906,0.0521069
3386.388,0.03012753,0.05823459,0.05173227
3386.87,0.02972057,0.05840904,0.05135574
3387.352,0.02930003,0.05849427,0.05103666
3387.834,0.02894223,0.05848297,0.0508227
3388.316,0.02869585,0.05839557,0.05073572
3388.798,0.02856624,0.05827104,0.05075784
3389.281,0.02852593,0.05814689,0.05084254
3389.763,0.02853064,0.05804317,0.05092923
3390.245,0.02854335,0.05794609,0.05097136
3390.727,0.02854909,0.0578137,0.05095224
3391.209,0.02855274,0.05759038,0.05088694
3391.691,0.0285701,0.05723783,0.05081234
3392.173,0.02861059,0.05675787,0.05076536
3392.655,0.02866639,0.05620475,0.0507698
3393.137,0.02871168,0.05566999,0.0508283
3393.62,0.02871493,0.0552518,0.05093124
3394.102,0.02865191,0.05503108,0.05107232
3394.584,0.02851924,0.0550405,0.05126014
3395.066,0.02833615,0.05526317,0.0515191
3395.548,0.02813966,0.05563816,0.05188014
3396.03,0.02796959,0.05608401,0.05235951
3396.512,0.02785891,0.05651956,0.05294408
3396.994,0.02782604,0.05688336,0.05358404
3397.477,0.02787425,0.05715133,0.05420828
3397.958,0.02799718,0.0573342,0.05474192
3398.441,0.02818607,0.05746778,0.05512879
3398.923,0.02843468,0.05759243,0.0553479
3399.405,0.02873801,0.05773839,0.05540917
3399.887,0.02908781,0.05791148,0.0553436
3400.369,0.02947089,0.05809087,0.05518477
3400.851,0.02986601,0.05823136,0.05496098
3401.333,0.03024773,0.05827768,0.05469042
3401.815,0.03059242,0.05818742,0.05438377
3402.298,0.03088039,0.05794461,0.0540537
3402.78,0.03109752,0.05757441,0.05372019
3403.262,0.03123453,0.05713667,0.05340875
3403.744,0.03128308,0.05671786,0.0531469
3404.226,0.03123709,0.05640241,0.05295428
3404.708,0.03109604,0.05624493,0.05283673
3405.19,0.03087131,0.056259,0.05278648
3405.672,0.03058928,0.05641153,0.05278768
3406.155,0.03028749,0.05664046,0.05282544
3406.637,0.03001145,0.05687175,0.05289044
3407.119,0.02979735,0.05704869,0.05298045
3407.601,0.02966124,0.0571458,0.05309623
3408.083,0.02959142,0.05716884,0.05323284
3408.565,0.02955276,0.05714469,0.05337498
3409.047,0.02950006,0.05710283,0.053497
3409.529,0.02939399,0.05706372,0.05356631
3410.011,0.02922026,0.05703155,0.05355645
3410.494,0.02899581,0.05700077,0.05345728
3410.976,0.02876514,0.05696595,0.05328066
3411.458,0.02858219,0.05692966,0.053062
3411.94,0.02849475,0.05690284,0.05285395
3412.422,0.02852624,0.05689747,0.05271599
3412.904,0.02866824,0.05691644,0.05269452
3413.386,0.02888503,0.05694772,0.05281303
3413.868,0.02912665,0.05696879,0.0530619
3414.351,0.02935017,0.05696071,0.05340102
3414.833,0.02952805,0.05692327,0.05376454
3415.315,0.02965709,0.0568849,0.05407602
3415.797,0.02975155,0.05689254,0.05427254
3416.279,0.02983367,0.05699638,0.05431479
3416.761,0.02992136,0.05721823,0.05420009
3417.243,0.03001919,0.05753226,0.05395869
3417.725,0.03011888,0.05785708,0.05364679
3418.208,0.03020543,0.05807292,0.05332758
3418.689,0.03026774,0.05806665,0.05305091
3419.172,0.03030847,0.05776443,0.05284655
3419.654,0.03034686,0.05717527,0.05271686
3420.136,0.0304111,0.0563917,0.05264501
3420.618,0.03052777,0.0555726,0.05260576
3421.1,0.03070373,0.05488384,0.05258069
3421.582,0.03091868,0.05443812,0.05256307
3422.064,0.03112677,0.05427314,0.05255555
3422.546,0.03127265,0.0543439,0.05256132
3423.029,0.0313125,0.0545562,0.0525781
3423.511,0.03122829,0.0547973,0.05259386
3423.993,0.03103778,0.05498066,0.05259349
3424.475,0.03078922,0.05506343,0.05256656
3424.957,0.03054965,0.05504685,0.05251445
3425.439,0.030379,0.05496626,0.05245239
3425.921,0.03031428,0.05486963,0.05240466
3426.403,0.03036075,0.05480159,0.05239524
3426.885,0.03049394,0.05478849,0.05243681
3427.368,0.03067342,0.05483477,0.05252587
3427.85,0.03085751,0.05492743,0.05264622
3428.332,0.03102113,0.05504377,0.05277839
3428.814,0.03115621,0.05515928,0.05290879
3429.296,0.03126648,0.05525497,0.05303454
3429.778,0.03135539,0.05532531,0.05316056
3430.26,0.03141544,0.05537875,0.05329146
3430.742,0.03142657,0.05543996,0.05342177
3431.225,0.03136487,0.05554109,0.05353498
3431.707,0.03121297,0.05571436,0.05360663
3432.189,0.03097534,0.05597767,0.05361948
3432.671,0.03067924,0.0563256,0.05357609
3433.153,0.03037177,0.05672429,0.05350615
3433.635,0.03010486,0.05711782,0.05346244
3434.117,0.02991601,0.05744782,0.05350193
3434.599,0.02982196,0.05766413,0.05367101
3435.082,0.02981488,0.05774515,0.0539846
3435.564,0.02987049,0.05770373,0.05441918
3436.046,0.0299575,0.05758222,0.0549146
3436.528,0.03004901,0.05743655,0.05539085
3437.01,0.03012699,0.05731561,0.05577248
3437.492,0.03017641,0.05724945,0.05599838
3437.974,0.03018209,0.05723915,0.05604047
3438.456,0.0301246,0.0572658,0.05590259
3438.938,0.02998212,0.0572997,0.05561613
3439.421,0.02974162,0.05731834,0.05522932
3439.903,0.02940892,0.05731648,0.054794
3440.385,0.02901807,0.05731027,0.05436124
3440.867,0.02862717,0.05733139,0.05396822
3441.349,0.02830522,0.05741853,0.05363492
3441.831,0.02811326,0.05760454,0.05336255
3442.313,0.02807834,0.05790326,0.05313575
3442.795,0.02818515,0.05830366,0.05293178
3443.278,0.02837912,0.05876741,0.05273161
3443.76,0.02859226,0.05923684,0.05253133
3444.242,0.02876319,0.05964023,0.05234617
3444.724,0.02885895,0.05989964,0.05220914
3445.206,0.028885,0.05995182,0.05215718
3445.688,0.02888056,0.05975967,0.05222012
3446.17,0.02890131,0.05933324,0.05240486
3446.652,0.02899193,0.05873412,0.05268978
3447.135,0.02916595,0.05807026,0.0530295
3447.617,0.02939543,0.05746097,0.05337216
3448.099,0.02962754,0.05699222,0.05368026
3448.581,0.02980145,0.05670252,0.05393243
3449.063,0.02987523,0.05657457,0.05412102
3449.545,0.02984035,0.05655576,0.05424131
3450.027,0.0297239,0.05657917,0.05428186
3450.509,0.02958391,0.05658825,0.05422742
3450.991,0.02949139,0.05655333,0.05406874
3451.474,0.02951802,0.05647352,0.05381772
3451.956,0.02971124,0.05637084,0.05351696
3452.438,0.03007899,0.05627548,0.05323325
3452.92,0.03058427,0.0562117,0.053047
3453.402,0.03115111,0.05618528,0.05301919
3453.884,0.03168475,0.05618323,0.05316833
3454.366,0.03208327,0.05617722,0.05346067
3454.848,0.03227072,0.05613647,0.05381798
3455.331,0.03221321,0.05603625,0.05414789
3455.813,0.03192623,0.05586513,0.05437124
3456.295,0.03147117,0.05562691,0.05445848
3456.777,0.0309389,0.05533913,0.0544357
3457.259,0.03043389,0.05503154,0.05437656
3457.741,0.03004389,0.05473955,0.05436611
3458.223,0.02982744,0.05450171,0.05447205
3458.705,0.02980727,0.05435627,0.05471803
3459.188,0.0299708,0.05433094,0.05507489
3459.669,0.03027903,0.0544394,0.05547097
3460.152,0.03067823,0.05467544,0.05581244
3460.634,0.03111473,0.05501447,0.05601965
3461.116,0.03153652,0.05541612,0.05604067
3461.598,0.03189587,0.05583306,0.0558663
3462.08,0.03215278,0.05622537,0.055526
3462.562,0.03227016,0.05656391,0.05507584
3463.044,0.03221815,0.05683484,0.05458035
3463.526,0.031981,0.05703538,0.05409072
3464.009,0.03156262,0.05716675,0.05364157
3464.491,0.03099545,0.05722686,0.05324775
3464.973,0.03033891,0.05721227,0.05290937
3465.455,0.02968299,0.05712009,0.05262164
3465.937,0.02912806,0.05695621,0.05238277
3466.419,0.02875689,0.05673901,0.05219754
3466.901,0.0286171,0.05650122,0.05207805
3467.383,0.02869695,0.05628033,0.05203553
3467.865,0.02893149,0.0561059,0.05207312
3468.348,0.02921582,0.05599513,0.05217661
3468.83,0.02944211,0.05594677,0.05231449
3469.312,0.02953371,0.05594735,0.05244454
3469.794,0.02946104,0.05597936,0.05252676
3470.276,0.02925252,0.05603114,0.05254348
3470.758,0.02897677,0.05610207,0.05250912
3471.24,0.02872069,0.05620116,0.05247427
3471.722,0.02854959,0.05634017,0.05250737
3472.205,0.0284889,0.05652482,0.05267169
3472.687,0.02851694,0.05674812,0.05300142
3473.169,0.02857813,0.05698878,0.05348151
3473.651,0.02860845,0.05721647,0.05405075
3474.133,0.02856093,0.0573982,0.05461507
3474.615,0.02842872,0.05751034,0.05508681
3475.097,0.0282474,0.05754251,0.05540644
3475.579,0.02808243,0.05749739,0.05555821
3476.062,0.02799982,0.05738393,0.05556386
3476.543,0.02805041,0.05721167,0.05546245
3477.026,0.02825241,0.05698558,0.055291
3477.508,0.02859043,0.05670576,0.05507307
3477.99,0.02902124,0.05637256,0.05482618
3478.472,0.02948483,0.05599311,0.0545768
3478.954,0.02992216,0.05558585,0.05436897
3479.436,0.03027949,0.05518577,0.05426939
3479.918,0.03052109,0.0548421,0.05434512
3480.4,0.03063542,0.05460723,0.05462971
3480.883,0.03063827,0.05452946,0.05509183
3481.365,0.03057043,0.05463532,0.05562316
3481.847,0.03048345,0.054918,0.05607458
3482.329,0.03042805,0.05533337,0.05629482
3482.811,0.03043091,0.05580759,0.05620007
3483.293,0.03048453,0.05625442,0.05580099
3483.775,0.03054765,0.05658255,0.0551961
3484.257,0.03055876,0.05671962,0.05453189
3484.74,0.03045845,0.0566212,0.05394824
3485.222,0.03020873,0.05627844,0.05354998
3485.704,0.02981525,0.05572557,0.05337218
3486.186,0.02933185,0.05503577,0.05338759
3486.668,0.02885557,0.05431587,0.05352578
3487.15,0.02849209,0.05367699,0.0537124
3487.632,0.0283242,0.05321098,0.05389721
3488.114,0.0283852,0.05297465,0.05406108
3488.596,0.0286468,0.05297642,0.05420936
3489.079,0.02903401,0.05318519,0.05434867
3489.561,0.02944814,0.05354388,0.05446869
3490.043,0.02980491,0.05399213,0.05453993
3490.525,0.03004744,0.05447364,0.05452442
3491.007,0.03015467,0.05494081,0.05439544
3491.489,0.03013542,0.05535819,0.05415361
3491.971,0.03001575,0.05569247,0.05383236
3492.453,0.02982856,0.0559123,0.05348938
3492.936,0.02960336,0.05599305,0.05318386
3493.418,0.02936945,0.05592134,0.05296464
3493.9,0.02915716,0.05570751,0.05285496
3494.382,0.0289972,0.05539009,0.05285316
3494.864,0.02891969,0.05504037,0.05293864
3495.346,0.02894658,0.05475074,0.05308266
3495.828,0.02908159,0.05460973,0.05325746
3496.31,0.02930395,0.05468667,0.05343571
3496.792,0.02957162,0.05500636,0.05359038
3497.275,0.0298324,0.05554444,0.05369636
3497.757,0.03003287,0.05623218,0.05373085
3498.239,0.03013306,0.05697802,0.05368111
3498.721,0.03011385,0.05769476,0.05354916
