absorbance_6.1_1A,6.1_1A,absorbance_6.1_2A,6.1_2A,6.1_3A,6.1_4A
3300.0,0.0512,3298.16,0.0639259,0.05189472,0.05998411
3300.0,0.051,3298.643,0.06388479,0.05186369,0.05992161
3300.0,0.0508,3299.125,0.06392241,0.05190273,0.0598785
3300.0,0.0506,3299.607,0.06404891,0.05198955,0.05987593
3300.0,0.0506,3300.089,0.06425236,0.05207827,0.05992207
3300.0,0.0507,3300.571,0.06449702,0.05211579,0.06000569
3300.0,0.0509,3301.053,0.06473286,0.05205738,0.06009797
3300.0,0.0512,3301.535,0.06490568,0.0518772,0.06015712
3300.0,0.0515,3302.017,0.06497745,0.0515783,0.06014404
3300.0,0.0518,3302.5,0.06493823,0.05119162,0.06003391
3300.0,0.0519,3302.981,0.06480952,0.05077259,0.0598264
3300.0,0.052,3303.464,0.06463555,0.05038447,0.05954771
3300.0,0.0519,3303.946,0.06446812,0.05008838,0.05924492
3300.0,0.0518,3304.428,0.06434902,0.04993118,0.05897506
3300.0,0.0517,3304.91,0.06429379,0.04993525,0.05878239
3300.0,0.0517,3305.392,0.0642903,0.05009676,0.05869097
3310.0,0.0516,3305.874,0.06430481,0.05038682,0.05869632
3310.0,0.0517,3306.356,0.06430051,0.05076046,0.05877275
3310.0,0.0517,3306.838,0.06425252,0.0511604,0.05888319
3310.0,0.0518,3307.321,0.06416157,0.05152662,0.05899558
3310.0,0.0518,3307.803,0.0640559,0.05181063,0.05909573
3310.0,0.0518,3308.285,0.06398539,0.05197807,0.05918955
3310.0,0.0518,3308.767,0.06400397,0.05201876,0.05929751
3310.0,0.0517,3309.249,0.06414825,0.05194637,0.05943768
3310.0,0.0516,3309.731,0.06442767,0.05179612,0.05961603
3310.0,0.0514,3310.213,0.06481779,0.05161573,0.05981683
3310.0,0.0512,3310.695,0.06527065,0.05145086,0.06000835
3310.0,0.0509,3311.177,0.06572241,0.05133934,0.06015223
3310.0,0.0508,3311.66,0.06611215,0.05130072,0.06021972
3310.0,0.0508,3312.142,0.06639742,0.05133529,0.060202
3310.0,0.0508,3312.624,0.06655712,0.05142577,0.06011099
3310.0,0.051,3313.106,0.06659646,0.05154669,0.05997272
3310.0,0.0512,3313.588,0.06653922,0.05167442,0.05981173
3310.0,0.0514,3314.07,0.06642145,0.05179214,0.05964373
3310.0,0.0515,3314.552,0.06627905,0.05189521,0.05946939
3310.0,0.0515,3315.034,0.06613905,0.05198793,0.05928053
3320.0,0.0514,3315.517,0.06601879,0.05207767,0.05907178
3320.0,0.0512,3315.999,0.06592424,0.05216763,0.05885069
3320.0,0.0511,3316.481,0.06585383,0.05225252,0.0586401
3320.0,0.051,3316.963,0.06580364,0.05231825,0.05847488
3320.0,0.0512,3317.445,0.06577186,0.05234723,0.05838465
3320.0,0.0514,3317.927,0.06576063,0.0523256,0.05838202
3320.0,0.0519,3318.409,0.06577675,0.05225021,0.05845477
3320.0,0.0523,3318.891,0.06582812,0.05213129,0.05857154
3320.0,0.0528,3319.374,0.06592084,0.051992,0.05869392
3320.0,0.0532,3319.856,0.06605379,0.05186241,0.05879393
3320.0,0.0535,3320.338,0.06621647,0.05176795,0.05886892
3320.0,0.0535,3320.82,0.06638622,0.05172292,0.05894214
3320.0,0.0535,3321.302,0.06653001,0.05172367,0.05905279
3320.0,0.0533,3321.784,0.06661192,0.0517487,0.05923564
3320.0,0.053,3322.266,0.06659786,0.05176251,0.05950384
3320.0,0.0528,3322.748,0.06646591,0.05172325,0.05983731
3320.0,0.0526,3323.23,0.0662134,0.05159859,0.06018842
3320.0,0.0524,3323.713,0.06586047,0.05137113,0.0604913
3320.0,0.0522,3324.195,0.06544867,0.05104921,0.0606842
3320.0,0.0521,3324.677,0.06502868,0.05066534,0.06073107
3320.0,0.0519,3325.159,0.0646542,0.05027456,0.06062496
3330.0,0.0518,3325.641,0.06436675,0.0499417,0.06038997
3330.0,0.0516,3326.123,0.06418549,0.04972198,0.06006673
3330.0,0.0515,3326.605,0.06410691,0.04965234,0.05970048
3330.0,0.0515,3327.087,0.06410764,0.04973657,0.05932772
3330.0,0.0516,3327.57,0.06415621,0.04994592,0.05896982
3330.0,0.0517,3328.052,0.06422001,0.05022472,0.0586352
3330.0,0.0519,3328.534,0.06427838,0.05050913,0.05832446
3330.0,0.0521,3329.016,0.06432633,0.05074761,0.05803712
3330.0,0.0522,3329.498,0.06437293,0.05091243,0.05777666
3330.0,0.0521,3329.98,0.06443792,0.05100907,0.05754989
3330.0,0.052,3330.462,0.06454312,0.05106858,0.05736679
3330.0,0.0518,3330.944,0.06470876,0.05113652,0.05723577
3330.0,0.0516,3331.427,0.06494577,0.05125109,0.05716032
3330.0,0.0514,3331.909,0.06525488,0.05142762,0.05713859
3330.0,0.0514,3332.391,0.06562431,0.05165141,0.05716207
3330.0,0.0515,3332.873,0.06603081,0.0518825,0.05721842
3330.0,0.0517,3333.355,0.06644151,0.05206811,0.05729548
3330.0,0.052,3333.837,0.06681345,0.05215795,0.05738299
3330.0,0.0524,3334.319,0.06710397,0.05212358,0.05747717
3330.0,0.0526,3334.801,0.06727424,0.05196307,0.05758201
3330.0,0.0529,3335.283,0.06729788,0.05170104,0.05770921
3340.0,0.053,3335.766,0.06716927,0.05137546,0.05787253
3340.0,0.053,3336.248,0.06690437,0.05102736,0.05808422
3340.0,0.0529,3336.73,0.06653959,0.05069125,0.05834755
3340.0,0.0527,3337.212,0.0661195,0.05039033,0.05865234
3340.0,0.0525,3337.694,0.06569119,0.05014262,0.05897544
3340.0,0.0522,3338.176,0.0652951,0.04996777,0.05928322
3340.0,0.0519,3338.658,0.06495875,0.04988893,0.05954349
3340.0,0.0517,3339.14,0.06469858,0.04993379,0.05972964
3340.0,0.0515,3339.623,0.06452262,0.05012416,0.05983043
3340.0,0.0514,3340.104,0.06443296,0.05046419,0.05985244
3340.0,0.0514,3340.587,0.06442755,0.05093104,0.05981926
3340.0,0.0514,3341.069,0.06449962,0.05147135,0.05976624
3340.0,0.0515,3341.551,0.06463733,0.05201402,0.05972863
3340.0,0.0515,3342.033,0.06482143,0.05247688,0.05973786
3340.0,0.0516,3342.515,0.06502809,0.05279,0.05980849
3340.0,0.0517,3342.997,0.06523369,0.05291157,0.05993518
3340.0,0.0518,3343.479,0.06541691,0.05282971,0.0600914
3340.0,0.052,3343.961,0.06556324,0.05256364,0.06023339
3340.0,0.0522,3344.444,0.06566624,0.05215212,0.06031364
3340.0,0.0524,3344.926,0.06572445,0.05164839,0.06029039
3340.0,0.0524,3345.408,0.06573842,0.05110864,0.06014702
3350.0,0.0523,3345.89,0.06570932,0.05058793,0.05990144
3350.0,0.052,3346.372,0.0656382,0.05014228,0.05961195
3350.0,0.0515,3346.854,0.06552906,0.04982105,0.05936247
3350.0,0.0508,3347.336,0.06538974,0.04966161,0.05924017
3350.0,0.0501,3347.818,0.06523473,0.04968296,0.05931259
3350.0,0.0495,3348.301,0.0650807,0.04987473,0.05959637
3350.0,0.049,3348.783,0.06494202,0.05019662,0.06004767
3350.0,0.0486,3349.265,0.06482518,0.05057945,0.06056603
3350.0,0.0485,3349.747,0.0647266,0.05094676,0.06102869
3350.0,0.0485,3350.229,0.06463408,0.05123181,0.06132286
3350.0,0.0487,3350.711,0.06453385,0.05139545,0.0613803
3350.0,0.049,3351.193,0.06442089,0.05143868,0.06120342
3350.0,0.0494,3351.675,0.06430312,0.05139871,0.06085959
3350.0,0.0498,3352.157,0.06420326,0.0513358,0.06046232
3350.0,0.0503,3352.64,0.0641489,0.05130868,0.06012356
3350.0,0.0507,3353.122,0.06416204,0.05136132,0.05992655
3350.0,0.0511,3353.604,0.06424607,0.0515129,0.05989817
3350.0,0.0514,3354.086,0.06437993,0.05175904,0.06000695
3350.0,0.0515,3354.568,0.06451934,0.05208177,0.06017701
3350.0,0.0516,3355.05,0.06460845,0.05246079,0.0603174
3360.0,0.0514,3355.532,0.06460217,0.05288124,0.06035982
3360.0,0.0512,3356.014,0.0644766,0.05333144,0.06027006
3360.0,0.051,3356.497,0.06424038,0.05379452,0.06005988
3360.0,0.0507,3356.979,0.06393009,0.05424266,0.05977263
3360.0,0.0506,3357.461,0.06359984,0.05463025,0.0594711
3360.0,0.0505,3357.943,0.06330321,0.05490166,0.05921545
3360.0,0.0507,3358.425,0.06307577,0.05500764,0.05904771
3360.0,0.051,3358.907,0.06293181,0.05491711,0.05899046
3360.0,0.0514,3359.389,0.06286311,0.05463336,0.05904319
3360.0,0.0519,3359.871,0.06284967,0.05419451,0.05918657
3360.0,0.0523,3360.354,0.06287059,0.05366928,0.05938517
3360.0,0.0527,3360.835,0.06291658,0.05313636,0.05959364
3360.0,0.0529,3361.318,0.06299447,0.05266274,0.05976789
3360.0,0.053,3361.8,0.06312536,0.05229463,0.0598687
3360.0,0.0529,3362.282,0.06333476,0.05204503,0.05987451
3360.0,0.0527,3362.764,0.06364006,0.05190019,0.05978703
3360.0,0.0524,3363.246,0.06404169,0.0518287,0.05963176
3360.0,0.0521,3363.728,0.06451622,0.05179348,0.05944939
3360.0,0.0519,3364.21,0.06502054,0.05175968,0.05928535
3360.0,0.0517,3364.692,0.065497,0.05169649,0.05917699
3360.0,0.0516,3365.175,0.06589335,0.05158265,0.05914028
3370.0,0.0516,3365.657,0.06617431,0.05140788,0.05916706
3370.0,0.0517,3366.139,0.06633146,0.05117707,0.05922895
3370.0,0.0517,3366.621,0.06638519,0.05091272,0.05929034
3370.0,0.0519,3367.103,0.06637649,0.05065545,0.05932056
3370.0,0.052,3367.585,0.06635375,0.05045833,0.05930503
3370.0,0.052,3368.067,0.06635301,0.05036924,0.05924787
3370.0,0.0521,3368.549,0.06639101,0.05041885,0.05916956
3370.0,0.0521,3369.031,0.06645872,0.05060539,0.05909787
3370.0,0.052,3369.514,0.06652787,0.05089154,0.05905511
3370.0,0.0519,3369.996,0.06656031,0.05120874,0.05905429
3370.0,0.0518,3370.478,0.06652037,0.05147419,0.05909311
3370.0,0.0517,3370.96,0.06638681,0.05161934,0.05915692
3370.0,0.0516,3371.442,0.06615582,0.05160118,0.05922187
3370.0,0.0516,3371.924,0.06584103,0.05141881,0.05926302
3370.0,0.0516,3372.406,0.06546751,0.05110981,0.05926182
3370.0,0.0517,3372.888,0.06506878,0.05074271,0.0592112
3370.0,0.0518,3373.371,0.06467953,0.05039809,0.05912166
3370.0,0.052,3373.853,0.0643297,0.0501462,0.05901792
3370.0,0.0521,3374.335,0.06404505,0.05004108,0.05893843
3370.0,0.0522,3374.817,0.06384283,0.05010721,0.05892451
3370.0,0.0523,3375.299,0.06372938,0.05034158,0.05900599
3380.0,0.0523,3375.781,0.06370119,0.05071603,0.05919471
3380.0,0.0522,3376.263,0.06374513,0.05118443,0.05947312
3380.0,0.0521,3376.745,0.0638431,0.0516926,0.05979792
3380.0,0.0519,3377.228,0.06397666,0.05218157,0.06010245
3380.0,0.0517,3377.71,0.06413279,0.05260284,0.06031761
3380.0,0.0514,3378.192,0.06430602,0.05292569,0.06038689
3380.0,0.0513,3378.674,0.06449565,0.05314144,0.06027873
3380.0,0.0512,3379.156,0.06470007,0.05326428,0.05999732
3380.0,0.0512,3379.638,0.06491053,0.05332338,0.0595788
3380.0,0.0514,3380.12,0.06510706,0.053353,0.05908597
3380.0,0.0516,3380.602,0.06526557,0.05337586,0.05858802
3380.0,0.0518,3381.084,0.065366,0.05339555,0.0581488
3380.0,0.052,3381.567,0.06540531,0.05339293,0.05781552
3380.0,0.0521,3382.049,0.06540363,0.05333482,0.05761044
3380.0,0.0521,3382.531,0.06540246,0.05318583,0.05753225
3380.0,0.0519,3383.013,0.06545015,0.05292501,0.05755975
3380.0,0.0517,3383.495,0.06557684,0.05255871,0.05766257
3380.0,0.0514,3383.977,0.06577452,0.05212578,0.05780594
3380.0,0.0512,3384.459,0.06598578,0.05169132,0.05795963
3380.0,0.0511,3384.941,0.06612039,0.05132449,0.058105
3380.0,0.0512,3385.424,0.06607612,0.05108379,0.05823433
3390.0,0.0514,3385.906,0.06578014,0.05099712,0.05834947
3390.0,0.0516,3386.388,0.06522179,0.05105403,0.05845643
3390.0,0.0518,3386.87,0.06446221,0.05120967,0.05855938
3390.0,0.0519,3387.352,0.06362528,0.05139709,0.05865503
3390.0,0.0518,3387.834,0.0628543,0.05155061,0.0587333
3390.0,0.0516,3388.316,0.06228619,0.05161756,0.05877777
3390.0,0.0513,3388.798,0.0620045,0.05157651,0.05877175
3390.0,0.051,3389.281,0.06201933,0.05144108,0.05870538
3390.0,0.0507,3389.763,0.06227123,0.05125722,0.05858037
3390.0,0.0505,3390.245,0.06265318,0.05108719,0.05841048
3390.0,0.0505,3390.727,0.06305031,0.05098853,0.05822026
3390.0,0.0506,3391.209,0.06336325,0.05099823,0.05803825
3390.0,0.0508,3391.691,0.06354263,0.05111468,0.05789006
3390.0,0.0511,3392.173,0.06359477,0.05129674,0.05779111
3390.0,0.0514,3392.655,0.06357273,0.05147223,0.0577453
3390.0,0.0517,3393.137,0.06354909,0.05156701,0.05774602
3390.0,0.0518,3393.62,0.06358661,0.0515302,0.05778296
3390.0,0.0519,3394.102,0.06371994,0.05134926,0.05784791
3390.0,0.0518,3394.584,0.06394314,0.05105451,0.05793887
3390.0,0.0516,3395.066,0.06421604,0.0507065,0.05806134
3400.0,0.0512,3395.548,0.06447314,0.05038132,0.05822458
3400.0,0.0508,3396.03,0.06464752,0.05014273,0.05843507
3400.0,0.0504,3396.512,0.06468542,0.05002812,0.05869127
3400.0,0.0502,3396.994,0.0645619,0.05003924,0.05897796
3400.0,0.0501,3397.477,0.06428992,0.05014618,0.0592682
3400.0,0.0502,3397.958,0.06391614,0.05030046,0.0595272
3400.0,0.0505,3398.441,0.06351029,0.05045095,0.05972044
3400.0,0.0509,3398.923,0.06314261,0.0505629,0.05982317
3400.0,0.0513,3399.405,0.06287476,0.05061853,0.05982763
3400.0,0.0517,3399.887,0.06274787,0.05061829,0.05974705
3400.0,0.052,3400.369,0.06277622,0.05057342,0.05961235
3400.0,0.0522,3400.851,0.06295006,0.05050045,0.05946976
3400.0,0.0523,3401.333,0.06323906,0.0504161,0.0593661
3400.0,0.0523,3401.815,0.06360207,0.05033283,0.05933449
3400.0,0.0523,3402.298,0.06399059,0.05025941,0.05938606
3400.0,0.0522,3402.78,0.06435699,0.05019901,0.05950275
3400.0,0.0521,3403.262,0.06466319,0.05014937,0.05964518
3400.0,0.0521,3403.744,0.06487913,0.05010354,0.05976138
3400.0,0.052,3404.226,0.06498957,0.05005302,0.05980602
3400.0,0.0519,3404.708,0.06499392,0.0499933,0.05975454
3400.0,0.0518,3405.19,0.06490543,0.04992903,0.05960929
3410.0,0.0517,3405.672,0.06474719,0.049877,0.05939821
3410.0,0.0515,3406.155,0.06454489,0.04986332,0.05916116
3410.0,0.0513,3406.637,0.06432303,0.04991804,0.05894118
3410.0,0.0512,3407.119,0.06409923,0.05006139,0.0587675
3410.0,0.051,3407.601,0.06388363,0.05029385,0.05865013
3410.0,0.0509,3408.083,0.06368306,0.05059021,0.05858186
3410.0,0.0509,3408.565,0.06350379,0.05090322,0.05854548
3410.0,0.051,3409.047,0.06335527,0.05117797,0.05852355
3410.0,0.0512,3409.529,0.06324878,0.05136256,0.05850644
3410.0,0.0514,3410.011,0.06319261,0.05142719,0.05849564
3410.0,0.0516,3410.494,0.06318521,0.05136799,0.05850433
3410.0,0.0516,3410.976,0.06321072,0.05120394,0.05853774
3410.0,0.0515,3411.458,0.06324207,0.05096695,0.05859787
3410.0,0.0513,3411.94,0.06324771,0.05069091,0.05867627
3410.0,0.051,3412.422,0.06320464,0.05040633,0.05875607
3410.0,0.0507,3412.904,0.06311117,0.05013554,0.05881891
3410.0,0.0506,3413.386,0.06299147,0.04990051,0.05885157
3410.0,0.0507,3413.868,0.06289143,0.04972772,0.05885544
3410.0,0.051,3414.351,0.06286172,0.04964709,0.05884971
3410.0,0.0515,3414.833,0.06294353,0.04969009,0.05887028
3410.0,0.052,3415.315,0.06315178,0.04987615,0.05896299
3420.0,0.0524,3415.797,0.06347215,0.05020123,0.05916611
3420.0,0.0527,3416.279,0.06386497,0.05063067,0.05949936
3420.0,0.0527,3416.761,0.0642793,0.05110149,0.05994819
3420.0,0.0524,3417.243,0.06467189,0.05154165,0.06046396
3420.0,0.052,3417.725,0.06501082,0.05188141,0.06096087
3420.0,0.0515,3418.208,0.06528046,0.05207691,0.06133428
3420.0,0.0511,3418.689,0.06547554,0.0521227,0.06149112
3420.0,0.0508,3419.172,0.06559253,0.05205481,0.06136897
3420.0,0.0507,3419.654,0.06562437,0.05194116,0.0609685
3420.0,0.0507,3420.136,0.06556217,0.05185668,0.06035704
3420.0,0.0508,3420.618,0.06540222,0.05186595,0.05966238
3420.0,0.0511,3421.1,0.06515469,0.051998,0.05902987
3420.0,0.0514,3421.582,0.06484756,0.05224094,0.05857631
3420.0,0.0517,3422.064,0.06452516,0.05254821,0.05836608
3420.0,0.052,3422.546,0.06423549,0.05285556,0.05839315
3420.0,0.0523,3423.029,0.06401677,0.05310151,0.05859862
3420.0,0.0525,3423.511,0.06389059,0.05323576,0.05888947
3420.0,0.0525,3423.993,0.06385481,0.05323336,0.05917421
3420.0,0.0524,3424.475,0.06388837,0.05309495,0.05938523
3420.0,0.0522,3424.957,0.06395653,0.05284456,0.05948755
3420.0,0.0519,3425.439,0.06402386,0.05252199,0.05948498
3430.0,0.0516,3425.921,0.06406227,0.05217228,0.05941037
3430.0,0.0513,3426.403,0.06405624,0.05183877,0.05931431
3430.0,0.0511,3426.885,0.06400602,0.05155025,0.05924597
3430.0,0.051,3427.368,0.06392667,0.05131833,0.05924222
3430.0,0.0509,3427.85,0.06384299,0.05113776,0.05931765
3430.0,0.051,3428.332,0.06378163,0.05099308,0.05945882
3430.0,0.0511,3428.814,0.06376473,0.05086602,0.05962793
3430.0,0.0514,3429.296,0.06380144,0.05074424,0.05976857
3430.0,0.0517,3429.778,0.06388243,0.05062659,0.05982483
3430.0,0.0521,3430.26,0.06397825,0.0505206,0.05975303
3430.0,0.0525,3430.742,0.06404259,0.0504371,0.05953943
3430.0,0.0529,3431.225,0.06402718,0.05038235,0.05920664
3430.0,0.0532,3431.707,0.06389093,0.05035282,0.05881086
3430.0,0.0534,3432.189,0.06361656,0.050335,0.05842604
3430.0,0.0534,3432.671,0.06321676,0.05031354,0.05811575
3430.0,0.0533,3433.153,0.06273512,0.05028016,0.05792036
3430.0,0.0531,3433.635,0.0622366,0.05024453,0.05784241
3430.0,0.0527,3434.117,0.06178913,0.05023678,0.05785282
3430.0,0.0524,3434.599,0.06145833,0.05030756,0.05790427
3430.0,0.0522,3435.082,0.06129429,0.05051308,0.05795287
3440.0,0.0521,3435.564,0.06132518,0.05089521,0.05797399
3440.0,0.0522,3436.046,0.06156278,0.05146587,0.05796479
3440.0,0.0523,3436.528,0.06200036,0.05219055,0.05793865
3440.0,0.0526,3437.01,0.06261543,0.05299157,0.05790778
3440.0,0.0528,3437.492,0.06336492,0.05374965,0.05787252
3440.0,0.0529,3437.974,0.06418516,0.05433695,0.05781592
3440.0,0.053,3438.456,0.06499706,0.05464868,0.05771381
3440.0,0.053,3438.938,0.06570593,0.05462324,0.05754963
3440.0,0.053,3439.421,0.06622506,0.05426692,0.05733283
3440.0,0.053,3439.903,0.06649197,0.05365157,0.05710296
3440.0,0.0531,3440.385,0.06648274,0.05290569,0.05692692
3440.0,0.0532,3440.867,0.06622343,0.05217572,0.05687333
3440.0,0.0535,3441.349,0.06578676,0.05159282,0.05698906
3440.0,0.0537,3441.831,0.06528249,0.05124146,0.0572798
3440.0,0.0539,3442.313,0.06482068,0.05113133,0.05770582
3440.0,0.054,3442.795,0.06448739,0.05120363,0.05819506
3440.0,0.0539,3443.278,0.0643246,0.05135411,0.05866594
3440.0,0.0538,3443.76,0.06432167,0.05148259,0.05905959
3440.0,0.0535,3444.242,0.06442701,0.0515221,0.05934523
3440.0,0.0531,3444.724,0.06456566,0.05146226,0.05951884
3440.0,0.0526,3445.206,0.06466836,0.05134657,0.05959104
3450.0,0.0521,3445.688,0.06468429,0.0512557,0.05957405
3450.0,0.0515,3446.17,0.06460191,0.05127209,0.05947336
3450.0,0.051,3446.652,0.06445078,0.05143725,0.05929201
3450.0,0.0506,3447.135,0.06429407,0.05173076,0.05903938
3450.0,0.0504,3447.617,0.06420281,0.05207164,0.05874177
3450.0,0.0504,3448.099,0.06422336,0.05235882,0.05843982
3450.0,0.0506,3448.581,0.06436507,0.05250322,0.05818338
3450.0,0.0508,3449.063,0.06459577,0.05246117,0.05801732
3450.0,0.051,3449.545,0.06485739,0.05223845,0.05797004
3450.0,0.0512,3450.027,0.0650795,0.05188129,0.05805288
3450.0,0.0513,3450.509,0.06520325,0.0514572,0.05825721
3450.0,0.0514,3450.991,0.06520087,0.05103364,0.0585601
3450.0,0.0514,3451.474,0.06508139,0.05067121,0.05892423
3450.0,0.0515,3451.956,0.06488959,0.05041121,0.05930473
3450.0,0.0516,3452.438,0.06468549,0.05027482,0.05965424
3450.0,0.0517,3452.92,0.06452503,0.05027287,0.05992336
3450.0,0.052,3453.402,0.0644343,0.05040713,0.06007126
3450.0,0.0523,3453.884,0.06440165,0.05067214,0.0600765
3450.0,0.0525,3454.366,0.06438347,0.05104969,0.05994629
3450.0,0.0527,3454.848,0.0643271,0.05150445,0.05972295
3450.0,0.0528,3455.331,0.06419435,0.05198104,0.05947687
3460.0,0.0528,3455.813,0.06397884,0.05240586,0.0592928
3460.0,0.0528,3456.295,0.06370917,0.05270656,0.05923485
3460.0,0.0527,3456.777,0.06343486,0.05282708,0.0593242
3460.0,0.0527,3457.259,0.06320513,0.05274215,0.05952442
3460.0,0.0526,3457.741,0.06304289,0.05246788,0.05975271
3460.0,0.0526,3458.223,0.0629357,0.05205834,0.0599056
3460.0,0.0526,3458.705,0.06283999,0.05159638,0.05989283
3460.0,0.0526,3459.188,0.06270456,0.05116726,0.05967739
3460.0,0.0526,3459.669,0.06249307,0.05084378,0.05928646
3460.0,0.0526,3460.152,0.06220949,0.05066895,0.05880737
3460.0,0.0526,3460.634,0.06190268,0.05064706,0.05834873
3460.0,0.0527,3461.116,0.06165973,0.05074621,0.05801111
3460.0,0.0528,3461.598,0.06158214,0.05090984,0.05784969
3460.0,0.0531,3462.08,0.06174599,0.05107962,0.05785972
3460.0,0.0533,3462.562,0.06218524,0.05120989,0.05798962
3460.0,0.0536,3463.044,0.06287611,0.05128451,0.05816828
3460.0,0.0538,3463.526,0.06375168,0.05131993,0.05834163
3460.0,0.0539,3464.009,0.06471585,0.05135881,0.05848666
3460.0,0.0538,3464.491,0.06566773,0.05145499,0.0586141
3460.0,0.0535,3464.973,0.06652493,0.05165248,0.05875152
3460.0,0.0531,3465.455,0.06722312,0.05197347,0.0589279
3470.0,0.0525,3465.937,0.06772815,0.05240392,0.05915788
3470.0,0.052,3466.419,0.06803792,0.05289715,0.05943991
3470.0,0.0515,3466.901,0.06817853,0.05337773,0.05976655
3470.0,0.051,3467.383,0.06819536,0.05376521,0.06013595
3470.0,0.0507,3467.865,0.06813612,0.05399751,0.06055679
3470.0,0.0505,3468.348,0.06804101,0.05403866,0.0610435
3470.0,0.0504,3468.83,0.06792739,0.05388918,0.06159747
3470.0,0.0504,3469.312,0.06779023,0.05357862,0.06219039
3470.0,0.0505,3469.794,0.06760715,0.05315807,0.06275305
3470.0,0.0507,3470.276,0.06735198,0.05268365,0.0631872
3470.0,0.0509,3470.758,0.0670072,0.05220509,0.06339283
3470.0,0.0512,3471.24,0.06657152,0.05176141,0.06329607
3470.0,0.0516,3471.722,0.06606007,0.05137458,0.0628853
3470.0,0.0519,3472.205,0.06549932,0.05105386,0.06221808
3470.0,0.0521,3472.687,0.06492145,0.0508007,0.06141848
3470.0,0.0523,3473.169,0.06435743,0.05061305,0.0606355
3470.0,0.0524,3473.651,0.063839,0.05048899,0.06000951
3470.0,0.0526,3474.133,0.06340443,0.05042624,0.05963524
3470.0,0.0529,3474.615,0.06309604,0.05042105,0.05953069
3470.0,0.0532,3475.097,0.0629586,0.05046663,0.05964204
3480.0,0.0535,3475.579,0.06302749,0.05055198,0.05986644
3480.0,0.0539,3476.062,0.06331216,0.050664,0.06010115
3480.0,0.0541,3476.543,0.06378615,0.05078813,0.06026815
3480.0,0.0541,3477.026,0.06438193,0.05091141,0.0603357
3480.0,0.0539,3477.508,0.06500859,0.05102526,0.06031576
3480.0,0.0535,3477.99,0.06556097,0.05112737,0.06024693
3480.0,0.053,3478.472,0.06594639,0.05122379,0.06017245
3480.0,0.0525,3478.954,0.06611221,0.05132969,0.06011964
3480.0,0.0521,3479.436,0.06605139,0.05146706,0.0600918
3480.0,0.0517,3479.918,0.06580637,0.05165907,0.06006988
3480.0,0.0515,3480.4,0.06544803,0.05191983,0.06002668
3480.0,0.0513,3480.883,0.06505945,0.05224632,0.0599434
3480.0,0.0513,3481.365,0.06470481,0.05261141,0.0598247
3480.0,0.0514,3481.847,0.06441512,0.05296962,0.05969912
3480.0,0.0515,3482.329,0.06419171,0.05326506,0.05960961
3480.0,0.0519,3482.811,0.0640183,0.05345086,0.05959168
3480.0,0.0524,3483.293,0.06387968,0.05350181,0.05965871
3480.0,0.0529,3483.775,0.06377,0.05341668,0.0597976
3480.0,0.0534,3484.257,0.06369529,0.05321604,0.05997661
3480.0,0.0538,3484.74,0.06366725,0.05293223,0.06015897
