absorbance_1.7_1A,1.7_1A,1.7_2A,1.7_3A,1.7_4A,1.7_5,2.8_1A,2.8_2A,2.8_3A,2.8_4A,3.10_1A,3.10_2A,3.10_3A,3.10_4A,3.10_5A,3.1_1,3.1_2,3.1_3,3.1_4,4.3_1A,4.3_2A,4.3_3A,4.3_4A,4.3_5A,5.1_1A,5.1_2A,5.1_3A,5.1_4A,5.1_5A
1860.006,0.07199323,0.07493684,0.05475113,0.06555537,0.07747622,0.04789188,0.06099581,0.03345766,0.0285385,0.06394088,0.04700259,0.03990093,0.06332107,0.01815696,0.06788794,0.04600256,0.05546042,0.05375339,0.07335298,0.1358338,0.04750055,0.01646715,0.06940467,0.1190038,0.0854621,0.02641171,0.04299341,0.102678
1860.488,0.07173754,0.07490742,0.05487416,0.06542438,0.07742976,0.04775207,0.06134082,0.03324894,0.02833916,0.06406494,0.04712056,0.03986377,0.0631533,0.0178803,0.06776388,0.04603679,0.05544147,0.05360828,0.0731454,0.1359022,0.04751533,0.01658395,0.06914411,0.1187583,0.08531027,0.02628961,0.04307501,0.1024424
1860.97,0.07148964,0.07476678,0.05492685,0.06520747,0.07739649,0.04756128,0.06160041,0.03309634,0.0281351,0.06416842,0.04728663,0.03989492,0.06299729,0.01761613,0.06764118,0.04611702,0.05545381,0.05348542,0.07297635,0.1359848,0.04755825,0.01678971,0.06887249,0.1185958,0.08516484,0.02613538,0.04318357,0.1022699
1861.453,0.07128589,0.07453873,0.05491328,0.0649419,0.07737272,0.04735668,0.0617358,0.03302646,0.02797473,0.06425278,0.04749782,0.03998678,0.06287508,0.01739976,0.0675476,0.04625927,0.05551115,0.0533754,0.07286327,0.1360383,0.04761137,0.01706874,0.06863154,0.118566,0.08503915,0.02596548,0.04329199,0.1021786
1861.935,0.07114154,0.07426767,0.0548447,0.06467176,0.0773458,0.04718045,0.06173122,0.03304312,0.02790136,0.06432635,0.04774334,0.04012673,0.06279314,0.01725602,0.06749822,0.04646656,0.05561069,0.05326897,0.07281078,0.1360397,0.04766205,0.01738871,0.06846151,0.1186881,0.08494428,0.02580379,0.04337311,0.1021679
1862.417,0.07105094,0.07401063,0.05473517,0.06444108,0.07729738,0.04707051,0.06159324,0.03312911,0.02794343,0.06440465,0.0480021,0.04029692,0.06274182,0.01719376,0.06749263,0.04672523,0.05573231,0.05316352,0.07281266,0.1359885,0.04770564,0.01770603,0.06839253,0.1189449,0.08488777,0.02568001,0.04340043,0.1022188
1862.899,0.07099243,0.07381713,0.05459641,0.06428035,0.07721052,0.04704606,0.06134735,0.03325512,0.02810399,0.06450179,0.04824429,0.04047364,0.06269918,0.01720346,0.06751695,0.04700669,0.05584652,0.0530672,0.0728558,0.1359052,0.04774868,0.01798049,0.06843306,0.1192874,0.08487134,0.02562179,0.0433564,0.1022995
1863.381,0.07094038,0.07371511,0.05443759,0.06420065,0.07707729,0.04710442,0.06102698,0.03339099,0.02836424,0.06462316,0.04843666,0.04062872,0.06264204,0.01726366,0.06755221,0.04727782,0.05592675,0.05299684,0.07292631,0.1358191,0.04780395,0.01818831,0.06856678,0.1196532,0.08488884,0.025649,0.04323549,0.102375
1863.863,0.07087488,0.07370768,0.05427026,0.06419619,0.07689972,0.04722339,0.06067004,0.03350957,0.02868854,0.06476109,0.0485451,0.04072925,0.0625541,0.01734613,0.06757968,0.04750738,0.05595823,0.05297231,0.0730108,0.1357607,0.04788373,0.01832636,0.06875429,0.1199759,0.0849268,0.02577033,0.04304971,0.1024105
1864.345,0.070792,0.07377473,0.05411037,0.06424606,0.07668857,0.04737019,0.06031052,0.03359331,0.02903609,0.06489395,0.04854521,0.04074721,0.06243737,0.01742562,0.06758904,0.04767704,0.0559444,0.05300617,0.07309837,0.1357525,0.04799183,0.01841423,0.06894321,0.1202066,0.08496855,0.02597943,0.04283039,0.1023799
1864.827,0.07070579,0.07388297,0.05397996,0.06432398,0.07645719,0.04751216,0.05997759,0.03363259,0.02936908,0.0649937,0.04842794,0.04066619,0.0623135,0.01748631,0.06757866,0.0477857,0.05590421,0.05309593,0.07318059,0.1358064,0.04812009,0.01848576,0.06908166,0.1203204,0.08500069,0.02625616,0.04262631,0.1022683
1865.31,0.07065091,0.0739928,0.05390664,0.06440195,0.07621855,0.04762293,0.05970085,0.03362266,0.02965361,0.06503187,0.04820505,0.04048906,0.06222427,0.01752344,0.06755478,0.04784825,0.05586701,0.05321839,0.07325165,0.1359255,0.04824697,0.01858037,0.06912652,0.1203156,0.08501979,0.02656628,0.04250309,0.1020726
1865.792,0.07067438,0.07407018,0.0539166,0.06446166,0.07597852,0.04769076,0.05951047,0.03356195,0.02986449,0.06499261,0.04790749,0.04024124,0.06221871,0.01754662,0.06752653,0.04788966,0.05585992,0.05333371,0.07331013,0.136107,0.04834513,0.01872611,0.06905736,0.1202101,0.08503869,0.02687058,0.04252789,0.1018041
1866.274,0.07082832,0.07408942,0.054029,0.06449912,0.07573883,0.04771791,0.05944058,0.03345176,0.02998366,0.06487744,0.04758281,0.03996689,0.06233888,0.01757772,0.0674986,0.04793507,0.05589851,0.05339428,0.0733616,0.1363464,0.04839078,0.01892844,0.06888098,0.1200315,0.08508582,0.02713219,0.04275579,0.1014879
1866.756,0.07115807,0.07403076,0.05424786,0.06452667,0.07550037,0.04771881,0.05952597,0.03330183,0.03000106,0.06470757,0.04729047,0.0397241,0.0626034,0.01764842,0.06746706,0.04799824,0.05598113,0.05335639,0.07341903,0.1366353,0.048375,0.01915911,0.06863419,0.1198101,0.08520094,0.02732061,0.04320792,0.1011675
1867.238,0.0716817,0.07388032,0.05455604,0.06456926,0.07527384,0.04771062,0.05979056,0.03313562,0.02991797,0.06451684,0.04708664,0.03956445,0.0629923,0.01779027,0.06741653,0.04806856,0.05608969,0.05320308,0.0734981,0.1369603,0.04831375,0.01935814,0.0683736,0.119568,0.08541477,0.02741934,0.04385129,0.1008972
1867.72,0.07236806,0.07363225,0.05491177,0.06465136,0.07508494,0.04770276,0.06022562,0.03299698,0.02975216,0.06433865,0.04701322,0.03951692,0.06344188,0.01801847,0.06732354,0.04810634,0.05619572,0.0529573,0.07360803,0.1372951,0.04824848,0.01944742,0.06816242,0.1193181,0.08572678,0.02742585,0.04458569,0.1007316
1868.202,0.07311978,0.07329829,0.05524943,0.06477965,0.07497184,0.04769049,0.06076565,0.03294561,0.02954309,0.06419156,0.0470825,0.03957198,0.06385605,0.01831448,0.06716846,0.04804985,0.05627166,0.0526893,0.07373794,0.1375968,0.04823454,0.01935977,0.068051,0.1190673,0.08608385,0.02735211,0.04525044,0.1007016
1868.684,0.0737995,0.07291941,0.05550075,0.06493049,0.0749666,0.04765889,0.06129871,0.03302774,0.02933905,0.06407209,0.04727124,0.03968677,0.06415136,0.01862354,0.06695358,0.04785055,0.05630362,0.05248873,0.07385509,0.1378181,0.04830792,0.0190838,0.06805327,0.1188261,0.08639394,0.02721796,0.04569472,0.1007905
1869.167,0.07427926,0.07256528,0.05561569,0.06505594,0.07507382,0.04759609,0.0617067,0.03324873,0.02917766,0.06396092,0.04752867,0.0398067,0.06429388,0.01887227,0.06671057,0.04750403,0.056293,0.05242635,0.07391851,0.137928,0.04846374,0.01867677,0.06814453,0.1186137,0.08656866,0.0270476,0.04584408,0.1009347
1869.649,0.07449431,0.07231373,0.05557772,0.06510554,0.07526323,0.0475071,0.06192028,0.03356382,0.02906766,0.06384005,0.0477981,0.03989395,0.06431156,0.01900478,0.06648954,0.04706032,0.05624863,0.05252071,0.0739013,0.1379277,0.04865662,0.01823767,0.06827992,0.1184533,0.08657034,0.02686661,0.04573303,0.1010544
1870.131,0.0744573,0.07221658,0.05540231,0.0650507,0.07548635,0.04741317,0.06194396,0.03390298,0.02899145,0.06370695,0.04803995,0.03994024,0.06426302,0.01901021,0.06633417,0.04659766,0.05617663,0.05273804,0.07380429,0.137844,0.04883159,0.01784975,0.06842324,0.118359,0.08642498,0.02669989,0.04546066,0.1010986
1870.613,0.07422733,0.07229058,0.05512133,0.06488708,0.07569749,0.04734075,0.06183315,0.03419924,0.02892099,0.06357333,0.04823294,0.03995537,0.06419995,0.01891752,0.06626817,0.04619322,0.05607663,0.05301905,0.07365028,0.1377135,0.04894662,0.01755589,0.06855667,0.1183307,0.08619368,0.02657281,0.04512931,0.1010574
1871.095,0.07387666,0.07251844,0.05477381,0.06463371,0.07586956,0.0473101,0.06166108,0.034407,0.02883399,0.06345895,0.04836748,0.03995159,0.0641443,0.01878,0.06629141,0.04590596,0.05594594,0.05330569,0.07347342,0.1375652,0.04898167,0.0173612,0.06867677,0.1183562,0.0859387,0.02650977,0.04480453,0.1009581
1871.577,0.07346666,0.07286084,0.05439942,0.06432307,0.07599685,0.04732799,0.06149029,0.03450914,0.02872251,0.06338147,0.04843792,0.03993324,0.06408755,0.01865035,0.06638584,0.04576733,0.05578476,0.05355699,0.07330578,0.137414,0.04893519,0.0172498,0.06878529,0.1184186,0.08569929,0.02652784,0.04450746,0.1008479
1872.059,0.07304992,0.07326472,0.05404153,0.06400083,0.07608902,0.04738649,0.06136777,0.03451011,0.0285921,0.06335331,0.0484371,0.03989756,0.06400353,0.01857071,0.06652138,0.0457911,0.05559971,0.0537478,0.07317594,0.1372636,0.04881451,0.01720564,0.06888159,0.1185025,0.0854912,0.02663284,0.04423367,0.1007824
1872.541,0.07267146,0.07366972,0.05374525,0.06372082,0.07616223,0.04746421,0.06132113,0.03443345,0.0284584,0.06337768,0.04835776,0.03983986,0.06386451,0.01856165,0.06666242,0.04597133,0.0554032,0.05386608,0.07310428,0.1371111,0.0486322,0.01721842,0.06896104,0.1185964,0.08530921,0.02681305,0.04397003,0.1008118
1873.023,0.07236429,0.07402051,0.053545,0.06353089,0.07622857,0.04753352,0.0613579,0.03431252,0.02833821,0.06344643,0.04819758,0.03976157,0.06365642,0.01861713,0.06677727,0.04628294,0.05520803,0.05391089,0.07309802,0.136952,0.04840437,0.01728357,0.0690191,0.1186936,0.08513653,0.02703953,0.04371002,0.1009667
1873.506,0.07215404,0.07426834,0.05345875,0.06346811,0.07629129,0.0475674,0.06147116,0.0341848,0.02824352,0.06354149,0.04796425,0.03967662,0.06338472,0.01870729,0.06684272,0.04668123,0.0550236,0.05388928,0.07315259,0.1367869,0.04815361,0.01739631,0.06905521,0.1187904,0.08495552,0.02726898,0.04346264,0.101252
1873.988,0.07205134,0.07438383,0.05347664,0.06354419,0.076341,0.0475505,0.06164346,0.03408032,0.028175,0.0636376,0.04767862,0.03961278,0.06307596,0.01878839,0.06685291,0.04710906,0.05485256,0.0538181,0.07325137,0.1366254,0.04790955,0.01754528,0.06907643,0.1188844,0.08475828,0.02745662,0.04325125,0.1016403
1874.47,0.07205068,0.07436261,0.05356401,0.06374131,0.07636297,0.04748684,0.06185448,0.03401335,0.02812215,0.06371243,0.04737082,0.03960297,0.06276546,0.01882389,0.06682152,0.04751245,0.05469331,0.05372149,0.07337199,0.1364838,0.04770231,0.01771027,0.06909572,0.1189741,0.08455242,0.0275752,0.04310396,0.1020807
1874.952,0.07213115,0.074224,0.05367079,0.06401359,0.0763449,0.04739894,0.06208455,0.033982,0.02806685,0.06374899,0.04707903,0.03967734,0.06248783,0.01879622,0.06677705,0.04784759,0.05454648,0.05363062,0.07349028,0.1363814,0.04756045,0.01786272,0.0691271,0.1190577,0.08436109,0.02762156,0.04304341,0.1025062
1875.434,0.07226155,0.07400578,0.05375217,0.06429982,0.07628717,0.04731992,0.06231646,0.0339731,0.02799315,0.06374291,0.04684126,0.03984869,0.06226377,0.01871832,0.06675109,0.0480919,0.05442332,0.0535782,0.07358656,0.136331,0.04750021,0.0179761,0.06917697,0.1191338,0.08421697,0.02762011,0.04307333,0.1028552
1875.916,0.07241149,0.07375299,0.05378772,0.06454241,0.07620519,0.04727705,0.06253561,0.0339716,0.02789441,0.06370327,0.0466878,0.04010613,0.06209744,0.01862686,0.06676442,0.04824442,0.05434637,0.05358915,0.07364968,0.1363318,0.0475201,0.01803723,0.06923936,0.1192028,0.08414944,0.02760758,0.04317703,0.1030879
1876.398,0.07255349,0.07351378,0.05378592,0.06469485,0.07612663,0.04728117,0.06272323,0.03396873,0.02777634,0.06365128,0.04663974,0.04041316,0.06198044,0.01857061,0.06681845,0.0483178,0.05434536,0.05367632,0.07367598,0.1363657,0.04760051,0.01805297,0.06929518,0.1192688,0.08417928,0.02762061,0.04331966,0.1031923
1876.88,0.07267111,0.07332856,0.05377942,0.06473605,0.07608055,0.04731656,0.06285684,0.03396613,0.02765402,0.06361444,0.04670253,0.04071581,0.06190011,0.01858607,0.0668918,0.04832896,0.05444153,0.05383362,0.07366966,0.1364008,0.04770915,0.01805199,0.06932086,0.1193389,0.08430944,0.02767622,0.0434607,0.103187
1877.363,0.07276057,0.07322359,0.05380512,0.06467131,0.07608487,0.04734655,0.06291325,0.03397104,0.02754484,0.06361875,0.04686425,0.04095881,0.0618472,0.01868088,0.06695057,0.04828956,0.05463246,0.05403872,0.07363971,0.1364038,0.04781389,0.01807366,0.06929977,0.1194218,0.08452515,0.02776694,0.04356981,0.1031119
1877.845,0.07282877,0.07320862,0.05388712,0.06452984,0.07614238,0.04732169,0.06287338,0.03398907,0.02746439,0.063683,0.04709361,0.04109354,0.06181613,0.01882682,0.0669593,0.04820383,0.05488249,0.05425666,0.07359789,0.1363503,0.04789262,0.01815747,0.06923144,0.1195256,0.08479447,0.02786449,0.04363308,0.1030185
1878.327,0.0728899,0.07327437,0.05402165,0.06435374,0.07624131,0.04720262,0.06273028,0.03401515,0.02742281,0.06381069,0.04734385,0.04109378,0.06180408,0.01896712,0.06689879,0.04807025,0.05512949,0.0544523,0.07355389,0.1362377,0.04794307,0.0183238,0.06913649,0.1196531,0.08507604,0.02793468,0.04365844,0.1029519
1878.809,0.0729581,0.07339678,0.05418062,0.06418531,0.07636525,0.04697689,0.0624944,0.03403185,0.02742701,0.06398919,0.04756344,0.04095944,0.06180561,0.01903893,0.06677518,0.04788907,0.05530737,0.05460256,0.07351102,0.1360883,0.04798085,0.01856508,0.06905012,0.119799,0.08532723,0.02795556,0.04366773,0.1029368
1879.291,0.07304442,0.07354122,0.0543227,0.06406001,0.07650274,0.04666756,0.0621937,0.03401156,0.02748547,0.06419002,0.04770185,0.04071608,0.06180904,0.01898983,0.06662087,0.04767057,0.05536423,0.05469877,0.07346396,0.135945,0.0480325,0.01884564,0.06901307,0.1199466,0.08550779,0.02792474,0.04368848,0.1029751
1879.773,0.07315039,0.07367457,0.05441627,0.06399643,0.0766542,0.04633084,0.06186708,0.03392885,0.02760934,0.06437749,0.04772649,0.04040815,0.06179929,0.01880032,0.06648207,0.04743898,0.05528842,0.05474839,0.07339937,0.1358546,0.04811944,0.01911287,0.06905457,0.1200704,0.08558936,0.02786172,0.04374005,0.103045
1880.255,0.07326846,0.0737738,0.05445443,0.06399646,0.07682883,0.04603805,0.0615541,0.03377131,0.02780932,0.06451855,0.04763201,0.04009101,0.0617652,0.01848854,0.06640247,0.04722913,0.05511054,0.05476566,0.07329955,0.1358501,0.04824799,0.01931452,0.06918214,0.1201416,0.08556128,0.02779576,0.04382726,0.1031119
1880.737,0.07338088,0.07383008,0.05445813,0.06404617,0.07703566,0.04586112,0.06128932,0.03354596,0.02808773,0.06458854,0.04744376,0.03982595,0.06170587,0.01810567,0.06641036,0.04708146,0.05489526,0.05476451,0.07314949,0.1359387,0.04840356,0.01941033,0.06937826,0.1201319,0.08543214,0.02775408,0.04393921,0.1031386
1881.219,0.0734666,0.07385024,0.0544655,0.06412428,0.07727145,0.04584615,0.06109097,0.03327743,0.02842982,0.06458042,0.04721225,0.0396651,0.06163574,0.01771742,0.06650614,0.04702699,0.05471207,0.05474903,0.07294592,0.1360953,0.04855841,0.01938685,0.06960531,0.1200258,0.0852305,0.02774768,0.04405395,0.1031012
1881.702,0.07350531,0.07385049,0.05451162,0.06420805,0.07751528,0.04600435,0.06096223,0.03299779,0.02879983,0.06450368,0.04699879,0.03964372,0.06158097,0.01738394,0.06666587,0.04707655,0.05461016,0.05471236,0.07270112,0.1362711,0.04868275,0.01925508,0.06981843,0.119825,0.08499588,0.02776877,0.04414592,0.1029966
1882.184,0.07348173,0.0738484,0.05461169,0.06427945,0.07772925,0.04631197,0.06089298,0.03273623,0.02914273,0.06438135,0.0468624,0.03977544,0.06157105,0.01714838,0.06684915,0.04721614,0.05460457,0.05464127,0.07244497,0.1364052,0.04875658,0.01904529,0.06997202,0.1195527,0.08477162,0.02779464,0.04418995,0.1028451
1882.666,0.07339145,0.07385471,0.05474922,0.06432972,0.07787252,0.04672168,0.06086889,0.03250649,0.02939993,0.06424081,0.0468389,0.04004723,0.06162449,0.01702613,0.06701631,0.04740884,0.05467548,0.05452517,0.07221668,0.1364496,0.04877885,0.01879341,0.07003458,0.1192497,0.08458862,0.02780085,0.04416837,0.1026834
1883.148,0.07323977,0.07386915,0.05488241,0.06435824,0.07791474,0.04717651,0.06087564,0.03230738,0.02952432,0.06410829,0.04693501,0.04042375,0.06173975,0.01700991,0.06714037,0.04760206,0.05478539,0.05436431,0.072055,0.1363821,0.04876515,0.01853156,0.06998872,0.1189665,0.08445796,0.02777158,0.04407078,0.1025543
1883.63,0.07304277,0.07388318,0.05495605,0.06436837,0.07784837,0.04761949,0.06090243,0.03212753,0.02949517,0.06400435,0.04712533,0.04084968,0.06189173,0.01707724,0.06721304,0.04773727,0.05489837,0.05417582,0.07199036,0.1362159,0.04874093,0.0182845,0.06983408,0.1187553,0.08436783,0.02770613,0.04389466,0.1024956
1884.112,0.07282223,0.07388499,0.05492729,0.06436346,0.07769315,0.0480065,0.06094213,0.03195806,0.02932886,0.06394121,0.04736264,0.04126629,0.06204027,0.01720253,0.06724551,0.04776862,0.0550001,0.05398961,0.07203367,0.135996,0.04872783,0.01806506,0.06958548,0.1186507,0.08429001,0.02761978,0.04364767,0.1025245
1884.594,0.07260182,0.07386705,0.05478091,0.06434066,0.07748855,0.04830725,0.06098844,0.03180205,0.02907565,0.06392395,0.04759081,0.04161978,0.0621429,0.01736595,0.06726255,0.04767353,0.05510003,0.05383983,0.07217663,0.1357868,0.04873781,0.01787685,0.0692722,0.1186614,0.0841919,0.02753682,0.04334741,0.1026325
1885.076,0.07240301,0.07382925,0.05453591,0.06429172,0.07727893,0.04850355,0.061033,0.03167902,0.02880566,0.06395161,0.04775932,0.04187211,0.06217055,0.01755789,0.06729344,0.04745968,0.05522095,0.05375259,0.07239638,0.1356537,0.04876884,0.0177173,0.06893566,0.1187639,0.08405263,0.02748238,0.04302263,0.1027861
1885.558,0.07224054,0.0737779,0.05423431,0.06420527,0.07709356,0.04858706,0.06106665,0.0316185,0.02857954,0.06401976,0.04783975,0.04200926,0.06211789,0.01778104,0.06736039,0.04716243,0.05537837,0.05373382,0.07266842,0.1356381,0.04881169,0.01758011,0.06861836,0.1189137,0.0838752,0.0274715,0.04270524,0.1029406
1886.041,0.07212432,0.07372069,0.05392601,0.06407338,0.07693882,0.04855475,0.06108001,0.03164958,0.0284348,0.0641212,0.04782655,0.04203446,0.06200183,0.01804452,0.06747673,0.04683561,0.05556709,0.05376826,0.07297496,0.1357499,0.04885655,0.01745738,0.06836093,0.1190579,0.08368725,0.02750875,0.04242833,0.1030514
1886.523,0.07206254,0.07366294,0.05365102,0.06389914,0.07680244,0.04840786,0.06106715,0.03179059,0.02837857,0.06424603,0.04773464,0.04196193,0.06185233,0.0183583,0.06764432,0.04653966,0.05575446,0.05382299,0.07330711,0.1359667,0.04889884,0.01734175,0.06819472,0.1191524,0.08353596,0.02758853,0.04221863,0.1030862
1887.005,0.07206481,0.07360469,0.0534301,0.06369971,0.07666422,0.04815274,0.06102758,0.03204153,0.02839398,0.06438256,0.04758929,0.04180741,0.06169756,0.01872432,0.06785712,0.04632535,0.05589306,0.05386099,0.07366081,0.1362454,0.04893943,0.01722982,0.06813577,0.1191766,0.08347136,0.02769878,0.04209366,0.1030312
1887.487,0.07214348,0.07354694,0.05326872,0.06351128,0.07650973,0.04780985,0.060967,0.03238089,0.02845249,0.06451745,0.04742204,0.0415882,0.06156005,0.01913016,0.06810172,0.04622992,0.05593208,0.0538472,0.07402242,0.1365288,0.04897913,0.01712633,0.06818523,0.1191353,0.08353817,0.02782248,0.04205982,0.1028913
1887.969,0.07230859,0.07349772,0.05316237,0.06338482,0.07633859,0.04742177,0.06089638,0.03276576,0.02852653,0.06463539,0.04726594,0.04132581,0.06145289,0.01954179,0.06835672,0.04626567,0.05583918,0.05375796,0.07435711,0.1367564,0.0490117,0.01704726,0.06832439,0.1190578,0.08376025,0.02793539,0.04211141,0.102689
1888.451,0.07255746,0.07347663,0.05310389,0.06337029,0.07616546,0.04704958,0.06082903,0.03314276,0.02859999,0.06472418,0.04714872,0.04104991,0.06138406,0.01990897,0.06859511,0.04641447,0.05561514,0.05358972,0.07460872,0.1368788,0.04902153,0.01701762,0.06851877,0.1189866,0.08412955,0.02800906,0.04223116,0.1024597
1888.933,0.07286209,0.07351477,0.0530866,0.06349985,0.07601013,0.0467683,0.06077755,0.03345595,0.02867019,0.0647768,0.04708992,0.04080134,0.06136244,0.02017082,0.06878512,0.04662047,0.05530046,0.05336148,0.07470752,0.1368667,0.04898699,0.01706504,0.06872077,0.1189616,0.08459723,0.02801466,0.04239028,0.1022476
1889.415,0.07316676,0.07364135,0.05310357,0.06376548,0.07588236,0.04663596,0.06075084,0.03366961,0.02874399,0.06479686,0.04709182,0.04062123,0.06140151,0.02028076,0.0689006,0.04680416,0.054962,0.05311294,0.07460585,0.1367245,0.0488938,0.01720454,0.06888662,0.1190003,0.08508271,0.02793648,0.04255709,0.1020936
1889.897,0.07340802,0.07386508,0.05314541,0.06412045,0.07577406,0.04666578,0.06075282,0.03378119,0.02882743,0.06479885,0.04713794,0.04053393,0.06151545,0.02022869,0.06893181,0.04689673,0.05465912,0.05289136,0.0743109,0.1364882,0.04874909,0.01742747,0.06899507,0.1190894,0.08550598,0.02778446,0.04271008,0.102021
1890.38,0.07353372,0.07416286,0.05319891,0.06449448,0.07565986,0.04682054,0.06078583,0.03381874,0.0289177,0.06480396,0.04719644,0.04053394,0.06171319,0.02004482,0.06888816,0.04686271,0.05442369,0.05273928,0.07389075,0.1362131,0.04858348,0.01769993,0.06905144,0.1191917,0.08581214,0.02759597,0.04284334,0.1020323
1890.862,0.07352514,0.07448309,0.05325043,0.06482483,0.07551485,0.04703248,0.06085392,0.03382118,0.02900066,0.06483175,0.04723437,0.04058548,0.06198981,0.01978351,0.06879131,0.04671434,0.05425336,0.05268129,0.07344931,0.1359492,0.0484399,0.01797352,0.06907989,0.1192667,0.08599005,0.02742216,0.04296567,0.1021113
