absorbance_5.10_3A,5.10_3A,5.10_4A,5.9_1A_16,5.9_2A,5.9_2AA,5.9_3A,5.9_4A
665.8032,0.08611202,0.03866412,0.03294664,0.057704,0.02919486,0.06199807,0.02257903
666.2853,0.08625489,0.03976876,0.03296166,0.05809873,0.02898212,0.06330066,0.02265397
666.7675,0.08671278,0.04057822,0.03272503,0.05868613,0.02877999,0.06464439,0.02271719
667.2496,0.08738284,0.04099398,0.03243498,0.0593801,0.02878691,0.06584232,0.02272271
667.7317,0.08816557,0.04105291,0.0323602,0.06005771,0.02913046,0.06667684,0.02260364
668.2138,0.08902299,0.04094644,0.03261853,0.06065528,0.02971622,0.06699178,0.02233733
668.6959,0.08988091,0.04095258,0.03307452,0.06119624,0.03022936,0.06680603,0.02196991
669.178,0.09046409,0.04125607,0.03352858,0.06167652,0.03038546,0.06630593,0.02156629
669.6602,0.09047925,0.04187124,0.03392094,0.06202105,0.03015838,0.06570227,0.02118657
670.1423,0.08994892,0.0427212,0.03421983,0.06222052,0.02973686,0.06514564,0.02091209
670.6244,0.08922662,0.04369986,0.03434899,0.06236243,0.02938198,0.06470878,0.02084429
671.1065,0.08870517,0.04469524,0.03424212,0.06253365,0.02928462,0.06441243,0.02106194
671.5886,0.08867742,0.04556311,0.03385801,0.06276966,0.02951934,0.06425717,0.02160642
672.0707,0.08925948,0.04612951,0.03320305,0.06302907,0.03000124,0.06422779,0.02246664
672.5529,0.09039202,0.04623163,0.03231599,0.06322528,0.03051266,0.06429808,0.02358421
673.035,0.09187838,0.04575701,0.03125328,0.06326574,0.03074526,0.0644336,0.02485113
673.5171,0.09342811,0.04472786,0.03007824,0.06311096,0.03042782,0.06459879,0.02611993
673.9992,0.09475382,0.04332041,0.02885895,0.06280246,0.02944819,0.0647637,0.02722805
674.4813,0.09562105,0.04185677,0.0276929,0.0624624,0.02790799,0.06490356,0.02799806
674.9634,0.0959389,0.040703,0.02671259,0.06225153,0.02610916,0.06499857,0.02827412
675.4456,0.09577338,0.04015081,0.02607805,0.06230889,0.02443626,0.06503226,0.02795279
675.9277,0.09533444,0.04034965,0.02596423,0.06271252,0.02326581,0.0649954,0.02700661
676.4098,0.09490319,0.04123904,0.0264905,0.06344328,0.0228186,0.06489775,0.02551932
676.8919,0.09473471,0.04258688,0.02766813,0.06439935,0.02311604,0.06477978,0.02368359
677.374,0.09498852,0.04405328,0.02936464,0.06542327,0.02400025,0.06472296,0.02179244
677.8561,0.09565797,0.04533148,0.03132592,0.06636408,0.02522558,0.06483255,0.02015591
678.3383,0.09658882,0.04623291,0.03324169,0.06711361,0.02656359,0.06521133,0.01903471
678.8204,0.09752773,0.04671364,0.034807,0.06761326,0.0278625,0.06593136,0.0185952
679.3025,0.09823546,0.04685371,0.03582651,0.06785051,0.0290795,0.06699668,0.01886067
679.7846,0.09856629,0.04678816,0.03624872,0.06783305,0.03023907,0.06833387,0.01972595
680.2667,0.09851919,0.04664443,0.03617513,0.06756995,0.0313768,0.06979884,0.02098098
680.7488,0.09822657,0.04649242,0.03580964,0.06706561,0.03249238,0.07122488,0.02238499
681.231,0.09789041,0.04635242,0.0353935,0.06632843,0.03353699,0.07245889,0.02371179
681.7131,0.09769269,0.04622455,0.03513428,0.06538752,0.03443467,0.07339264,0.02478669
682.1952,0.09770797,0.04612254,0.03514097,0.06430339,0.03512758,0.07397972,0.02551392
682.6773,0.09788202,0.04608949,0.03543072,0.06317528,0.0356029,0.07421523,0.02585957
683.1594,0.09805174,0.04618269,0.03594899,0.06213313,0.03590107,0.07411943,0.0258426
683.6415,0.09802652,0.04643398,0.0366164,0.06130387,0.03608719,0.07372396,0.02552244
684.1237,0.09765437,0.04681839,0.03736001,0.06079725,0.03621744,0.07307528,0.02500099
684.6058,0.0968893,0.0472454,0.03813296,0.06067478,0.03630099,0.07224344,0.02441654
685.0879,0.09580298,0.04759996,0.03891452,0.0609374,0.03629659,0.07131903,0.02391548
685.57,0.09455855,0.0477876,0.03968866,0.06153064,0.03613455,0.07041432,0.02364253
686.0521,0.0933582,0.04779353,0.04042744,0.06235944,0.03576767,0.06963923,0.02370161
686.5342,0.09237874,0.04769579,0.04108499,0.06331803,0.03521523,0.0690703,0.02412908
687.0164,0.09176376,0.04764887,0.04160043,0.06430009,0.0345901,0.06874304,0.02488708
687.4985,0.09160109,0.04781667,0.04191785,0.06521994,0.03408507,0.06864351,0.02586691
687.9806,0.09192202,0.0482918,0.04200799,0.06602694,0.03390548,0.06872784,0.02692666
688.4627,0.09271044,0.04905171,0.04187562,0.066706,0.03421661,0.06894476,0.02791712
688.9448,0.09390102,0.0499492,0.04155697,0.06727882,0.03506058,0.06926487,0.02873119
689.4269,0.09539109,0.05078027,0.04109806,0.06779106,0.03633956,0.06968798,0.02932631
689.9091,0.09703667,0.05134709,0.04054145,0.06830064,0.03783269,0.07022634,0.02971337
690.3912,0.09867392,0.05154812,0.03991387,0.06885508,0.03926762,0.07087657,0.02993531
690.8733,0.1001456,0.05140398,0.03923339,0.06947723,0.0404036,0.07159568,0.03003308
691.3554,0.1013141,0.05104266,0.03852991,0.07016153,0.04106606,0.07229202,0.03003113
691.8375,0.102103,0.05064236,0.03785878,0.07087366,0.04119759,0.07285714,0.02993362
692.3196,0.1025141,0.05036063,0.03730068,0.07156339,0.04084951,0.07321152,0.02973986
692.8018,0.1026297,0.05029303,0.03695575,0.07217146,0.04016151,0.07334472,0.0294661
693.2839,0.1025871,0.05044138,0.03690604,0.07264809,0.03931185,0.07333782,0.02915746
693.766,0.1025393,0.05073555,0.03719047,0.07296018,0.03847555,0.07333922,0.02888439
694.2481,0.1026215,0.05106798,0.03778707,0.07309699,0.03780135,0.07352363,0.02873394
694.7302,0.1029065,0.05134802,0.03861577,0.07307695,0.03737628,0.07401139,0.02877739
695.2123,0.1033972,0.05153117,0.03955463,0.07295099,0.03722777,0.07482534,0.02905331
695.6945,0.1040315,0.05162837,0.04046641,0.07280806,0.03732598,0.07587148,0.02955837
696.1766,0.10471,0.05169188,0.04124047,0.07275895,0.03760149,0.07697821,0.03025121
696.6587,0.1053255,0.05178861,0.04180544,0.07292393,0.0379629,0.07795225,0.03106673
697.1408,0.1057921,0.05197302,0.04213613,0.07340741,0.03831816,0.07864489,0.03193447
697.6229,0.1060745,0.05226641,0.04224645,0.07426006,0.03860176,0.07900676,0.03279862
698.105,0.1061931,0.05265729,0.04217215,0.07545981,0.0387824,0.07908501,0.03361875
698.5872,0.106223,0.05310994,0.04196244,0.07689811,0.03886937,0.07899749,0.03436872
699.0693,0.106268,0.05358306,0.04167011,0.07840422,0.03890415,0.0788717,0.0350337
699.5514,0.106443,0.05404101,0.04135913,0.07976624,0.03895012,0.07880943,0.03560434
700.0335,0.1068391,0.05446408,0.04110511,0.08078091,0.03907478,0.0788548,0.03607888
700.5156,0.1074946,0.05484843,0.04098129,0.08131588,0.03933193,0.07899438,0.03646513
700.9977,0.1083861,0.05519895,0.04104988,0.08132365,0.03975851,0.0791785,0.0367822
701.4799,0.1094291,0.05551881,0.04133467,0.08086202,0.04037037,0.07935055,0.03705655
701.962,0.1105092,0.05580109,0.0418071,0.08006817,0.04116464,0.07947453,0.03731113
702.4441,0.1115013,0.05602441,0.04237526,0.07914732,0.04212004,0.07954657,0.03755609
702.9262,0.1123122,0.05615801,0.04290055,0.07832941,0.04319501,0.07960089,0.03777899
703.4083,0.1129096,0.05617636,0.04323968,0.07781962,0.0443292,0.07969896,0.03794589
703.8904,0.1133284,0.05606996,0.04326947,0.07778575,0.0454364,0.0799231,0.03800768
704.3726,0.1136605,0.05586063,0.0429352,0.07831512,0.04641503,0.08035053,0.03792142
704.8547,0.1140171,0.05560172,0.0422631,0.07940271,0.04716901,0.08102776,0.03767009
705.3368,0.1145053,0.05537523,0.04135764,0.08095124,0.04761851,0.08195297,0.03727631
705.8189,0.1151937,0.05527289,0.04037078,0.08279076,0.04773054,0.08305828,0.03680634
706.301,0.1161024,0.05537232,0.03945997,0.08472256,0.04753381,0.08422077,0.03635597
706.7831,0.1172104,0.05572882,0.0387655,0.08654281,0.0471261,0.08527415,0.03603996
707.2653,0.1184682,0.05636041,0.03837316,0.08810586,0.0466562,0.08606739,0.03595943
707.7474,0.1198163,0.05725188,0.03830611,0.08935077,0.04628839,0.08651485,0.03618082
708.2295,0.1211943,0.0583628,0.03853189,0.0903033,0.0461752,0.08662918,0.0367285
708.7116,0.1225545,0.05964314,0.03897969,0.09105349,0.04640879,0.0865272,0.03758129
709.1937,0.1238649,0.06104092,0.03956221,0.09170797,0.04700916,0.08638825,0.03868307
709.6758,0.1251098,0.06250302,0.0401876,0.09234887,0.04792637,0.08640368,0.03995448
710.158,0.1262929,0.06397976,0.040781,0.09299621,0.0490633,0.08669613,0.04131455
710.6401,0.1274377,0.06542605,0.04128773,0.09360996,0.05030506,0.08728753,0.0426929
711.1222,0.1285875,0.06680715,0.04167648,0.09411711,0.05154186,0.08809578,0.0440369
711.6043,0.1297913,0.06811508,0.04194413,0.09446132,0.05269871,0.08898417,0.04532297
712.0864,0.1310955,0.06937857,0.04211321,0.09464212,0.053739,0.0898215,0.04655258
712.5685,0.1325296,0.070666,0.0422283,0.09473523,0.05466042,0.09054338,0.04774899
713.0507,0.1340986,0.07206485,0.04234568,0.09486745,0.05548759,0.09118442,0.04894596
713.5328,0.135783,0.07366285,0.04253049,0.09518309,0.05626815,0.09186451,0.05017798
714.0149,0.1375454,0.07551371,0.04285211,0.09578872,0.05707309,0.09274518,0.05147146
714.497,0.1393418,0.07761197,0.04337591,0.09671057,0.05798987,0.09395743,0.05283618
714.9791,0.1411245,0.07988863,0.04416576,0.09788956,0.05912529,0.09556808,0.05426352
715.4612,0.1428419,0.08222352,0.0452743,0.0992018,0.06058496,0.09755363,0.05572462
715.9434,0.1444409,0.08448892,0.04672837,0.1005162,0.06243711,0.09982277,0.05717728
716.4255,0.1458603,0.08656788,0.0485126,0.101727,0.06468864,0.1022376,0.05856714
716.9076,0.1470405,0.08838189,0.05054908,0.1027852,0.06725617,0.1046466,0.05983674
717.3897,0.1479425,0.08989632,0.05270088,0.1036958,0.06997958,0.1069103,0.06093962
717.8718,0.1485652,0.09110464,0.05476514,0.1044949,0.07262771,0.1088821,0.06184404
718.3539,0.1489618,0.09201583,0.05651487,0.1052254,0.07495786,0.110412,0.06254729
718.8361,0.1492288,0.0926439,0.05776461,0.1059205,0.07678682,0.1113637,0.06307802
719.3182,0.1494792,0.093012,0.05841598,0.1066082,0.07802211,0.1116284,0.06349369
719.8003,0.1497822,0.0931593,0.05851538,0.1073227,0.07869507,0.1111768,0.06386095
720.2824,0.150114,0.09314382,0.05823906,0.1081094,0.07892258,0.1100852,0.0642266
720.7645,0.1503274,0.0930434,0.05786681,0.1090202,0.07886302,0.1085504,0.06459603
721.2466,0.150192,0.09293157,0.05767097,0.1100829,0.07863601,0.1068445,0.06491911
721.7288,0.1494814,0.0928509,0.05781736,0.1112681,0.07828215,0.1052374,0.06510454
722.2109,0.1480566,0.09279571,0.05830801,0.1124654,0.07776542,0.1039465,0.06504211
722.693,0.1459467,0.09270485,0.05896906,0.1134903,0.07700766,0.1030606,0.06464738
723.1751,0.1433476,0.09248183,0.05951882,0.1141302,0.07594147,0.1025387,0.06389183
723.6572,0.140591,0.09201655,0.05963834,0.1141884,0.07454357,0.1022352,0.06281046
724.1393,0.1380307,0.09122624,0.05910024,0.1135649,0.07284919,0.1019685,0.06149028
724.6215,0.1359562,0.09007427,0.05782595,0.1122849,0.07093092,0.1015807,0.0600371
725.1036,0.1345424,0.08857095,0.05590406,0.1105023,0.06887448,0.1009692,0.05854748
725.5857,0.1338097,0.08676408,0.05355531,0.1084478,0.06675021,0.1001105,0.05707317
726.0678,0.1336513,0.08471852,0.05106886,0.1063658,0.06461263,0.0990434,0.05561632
726.5499,0.1338698,0.08250742,0.04874322,0.1044562,0.06251831,0.09784894,0.05413833
727.032,0.1342457,0.08019976,0.04679593,0.1028127,0.06053943,0.09661846,0.05258987
727.5142,0.134566,0.0778712,0.04534831,0.1014229,0.05877903,0.09544173,0.05093894
727.9963,0.1346439,0.07561532,0.04441621,0.1001895,0.05736461,0.09439927,0.04919631
728.4784,0.1343454,0.07353316,0.04392993,0.09898739,0.05640311,0.09354997,0.04741994
728.9605,0.133584,0.07172984,0.04376178,0.09770565,0.05594556,0.09293061,0.0457079
729.4426,0.1323391,0.07028507,0.04375267,0.0962887,0.05594344,0.09254241,0.04417531
729.9247,0.1306677,0.0692181,0.04375324,0.09475302,0.05624736,0.09234309,0.04291496
730.4069,0.1287168,0.06847252,0.0436324,0.09317908,0.0566228,0.09224403,0.04198399
730.889,0.1267082,0.0679181,0.04330545,0.09168896,0.05681376,0.09212185,0.04138843
731.3711,0.1248758,0.06739997,0.04275417,0.0904028,0.05663732,0.09185915,0.04109503
731.8532,0.12343,0.06677386,0.04203235,0.08941995,0.05601917,0.09136508,0.04104819
732.3353,0.1224894,0.06596154,0.04126064,0.08878885,0.05502452,0.09060781,0.04119375
732.8174,0.1220487,0.06497207,0.04058994,0.08849453,0.05381462,0.08961833,0.04149403
733.2996,0.1219834,0.06388871,0.04017524,0.08845553,0.0526017,0.0884788,0.04191965
733.7817,0.122086,0.06282971,0.04011919,0.08853377,0.05157217,0.08729255,0.0424358
734.2638,0.1221404,0.06188904,0.04043566,0.08857141,0.05083082,0.08614972,0.04298603
734.7459,0.1219587,0.06110745,0.0410392,0.08841094,0.05039607,0.08511654,0.04347386
735.228,0.1214356,0.0604537,0.04176416,0.08794809,0.05020725,0.08422582,0.04377214
735.7101,0.1205524,0.05985259,0.04242454,0.08716182,0.05016785,0.08348438,0.04375501
736.1923,0.1193517,0.05921478,0.04284934,0.08611868,0.05016814,0.08288552,0.04331587
736.6744,0.1179087,0.05847953,0.04294314,0.08495407,0.05011357,0.08241162,0.04240964
737.1565,0.1163012,0.05763275,0.04270151,0.0838211,0.04992918,0.08203225,0.0410664
737.6386,0.1146086,0.05670096,0.04220085,0.08285313,0.04954689,0.08169285,0.03939416
738.1207,0.1129041,0.05572997,0.04156382,0.08210758,0.04891194,0.08131722,0.03755358
738.6028,0.1112602,0.05475684,0.0409136,0.08155312,0.04799354,0.08082066,0.03571849
739.085,0.1097548,0.05379578,0.0403465,0.08108223,0.04680368,0.08012766,0.03405309
739.5671,0.108457,0.05283507,0.03990281,0.08055972,0.0454189,0.07920588,0.03266587
740.0492,0.1074157,0.05185314,0.03957435,0.07987683,0.04398295,0.07808022,0.0316028
740.5313,0.1066543,0.05083705,0.03932186,0.0789908,0.04270131,0.07683431,0.03085293
741.0134,0.1061641,0.04979857,0.03910063,0.07794632,0.04178084,0.0755797,0.03036398
741.4955,0.1059124,0.0487749,0.03887907,0.07685642,0.04138109,0.07442177,0.03006394
741.9777,0.1058509,0.04782121,0.03864371,0.07586628,0.04156238,0.0734283,0.02987537
742.4598,0.1059291,0.0469887,0.03839612,0.07509042,0.04225307,0.07260843,0.02973086
742.9419,0.1060972,0.04631446,0.03814076,0.07458085,0.04325755,0.07192511,0.02957283
743.424,0.1062999,0.04581585,0.0378744,0.0743122,0.04428913,0.07132175,0.02935113
743.9061,0.1064796,0.04549336,0.0375823,0.07420151,0.04506042,0.07075967,0.02902908
744.3882,0.106571,0.04533911,0.03724314,0.0741384,0.04532671,0.07023501,0.02858512
744.8704,0.1065118,0.04534201,0.0368362,0.07402353,0.04494384,0.06977932,0.0280233
745.3525,0.1062644,0.04548628,0.03635307,0.0738027,0.04389914,0.06943381,0.02737813
745.8346,0.1058306,0.04574509,0.03580062,0.07346868,0.04229945,0.06922201,0.0267183
746.3167,0.1052626,0.04607292,0.03520134,0.07305249,0.04034433,0.06912526,0.02613707
746.7988,0.1046471,0.0464116,0.03458387,0.07259831,0.03825765,0.06908762,0.02572375
747.2809,0.1040869,0.0466911,0.03397933,0.07214415,0.03626235,0.06903114,0.02555032
747.7631,0.1036652,0.04684623,0.03341455,0.07170738,0.03453263,0.0688906,0.02564493
748.2452,0.103417,0.046834,0.03290736,0.07128377,0.03316619,0.06864216,0.02598182
748.7273,0.103324,0.04663862,0.03246924,0.07085713,0.03219467,0.06830742,0.02648259
749.2094,0.1033228,0.04627652,0.03210327,0.07040983,0.03158388,0.06794398,0.02703019
749.6915,0.1033361,0.04578775,0.03180358,0.06993343,0.03125833,0.06761201,0.02750402
750.1736,0.1032924,0.04522929,0.03155368,0.06942969,0.03111652,0.06735133,0.02779704
750.6558,0.1031524,0.04466162,0.03132758,0.06890933,0.03106098,0.06715878,0.02785162
751.1379,0.1029136,0.04413783,0.03109587,0.06838609,0.0310208,0.06699286,0.02767178
751.62,0.1026008,0.04370474,0.03083069,0.06787431,0.03095581,0.06678832,0.02732049
752.1021,0.1022528,0.04339415,0.03051708,0.06738789,0.03086115,0.0664862,0.02690115
752.5842,0.1019062,0.04322032,0.03015949,0.06694108,0.0307552,0.06605671,0.02652178
753.0663,0.1015937,0.04317787,0.02978518,0.06655398,0.03066513,0.06550696,0.02627515
753.5485,0.1013399,0.04324013,0.02943845,0.06625091,0.0306082,0.06487843,0.02620273
754.0306,0.1011642,0.04336475,0.02916875,0.06605712,0.03058278,0.06423031,0.02628895
754.5127,0.1010828,0.04350159,0.02901952,0.06599475,0.03056487,0.06362777,0.02646779
754.9948,0.1011025,0.04360919,0.0290123,0.06607191,0.03051746,0.06312343,0.02664901
755.4769,0.1012143,0.04366601,0.02913936,0.06627666,0.03040257,0.06275252,0.02674825
755.959,0.1013853,0.04367402,0.02936359,0.0665722,0.03019124,0.06253576,0.02670705
756.4412,0.1015628,0.04365531,0.02962798,0.06690203,0.02987542,0.06248023,0.02651154
756.9233,0.1016832,0.04364005,0.02986882,0.06719697,0.02947143,0.06258293,0.02618529
757.4054,0.1016856,0.04365309,0.03002924,0.06738623,0.02902007,0.06283204,0.02577551
757.8875,0.1015359,0.04370034,0.03007815,0.06741903,0.02857722,0.0632077,0.02532581
758.3696,0.1012344,0.04376551,0.03001272,0.06727267,0.02820565,0.06367996,0.02485997
758.8517,0.1008199,0.04381174,0.02985756,0.06695903,0.02796547,0.06420754,0.02437585
759.3339,0.1003549,0.04379609,0.02964928,0.06651634,0.0278962,0.06474116,0.02385372
759.816,0.09991457,0.04367636,0.02942293,0.06599757,0.02801189,0.0652215,0.02327256
760.2981,0.09955107,0.04342325,0.02920209,0.06544821,0.0282914,0.06558299,0.02262652
760.7802,0.09933335,0.04302762,0.0289749,0.06490555,0.02868924,0.06576851,0.02194583
761.2623,0.09928577,0.04250226,0.02871421,0.06438229,0.02913519,0.06573622,0.02127963
761.7444,0.09939282,0.04188313,0.02838968,0.06387462,0.02955151,0.06547639,0.02068213
762.2266,0.09960581,0.04122183,0.02798861,0.06337836,0.02987677,0.06501808,0.02018702
762.7087,0.09984964,0.0405858,0.02752969,0.0629071,0.03007177,0.06443009,0.01979887
763.1908,0.1000419,0.04004569,0.02706788,0.06250467,0.03012867,0.06380845,0.01949198
763.6729,0.1001166,0.03965837,0.02667722,0.06223793,0.03006449,0.06324641,0.01922886
764.155,0.1000333,0.0394589,0.02643535,0.06218562,0.02990898,0.06282059,0.01897955
764.6371,0.09979354,0.03944658,0.0263891,0.06240473,0.02968979,0.06256673,0.01874283
765.1193,0.09943698,0.03958678,0.02653357,0.06290182,0.02942443,0.06247583,0.01854925
765.6014,0.09903733,0.03981947,0.02680425,0.06361696,0.02912324,0.06250636,0.01845172
766.0835,0.09867892,0.04008285,0.02709249,0.06442768,0.02879978,0.06260718,0.01849948
766.5656,0.09843035,0.04033703,0.02728475,0.06518476,0.02848193,0.06274397,0.01871062
767.0477,0.09833016,0.04057249,0.02728954,0.06573506,0.02822043,0.0629083,0.01905768
767.5298,0.09837038,0.04081056,0.02707757,0.06597295,0.02807932,0.06311616,0.01946837
768.012,0.09850171,0.04108187,0.02668684,0.06586564,0.02811389,0.06338622,0.01985154
768.4941,0.09864184,0.04140335,0.02621523,0.06545781,0.02834931,0.06371722,0.02011925
768.9762,0.0987024,0.04175434,0.02578242,0.06485781,0.02875673,0.06407101,0.02022614
769.4583,0.09861293,0.04207317,0.02548891,0.06420178,0.02925468,0.0643794,0.02018368
769.9404,0.09833246,0.04226589,0.02538953,0.06362669,0.02971839,0.06456025,0.02005988
770.4225,0.09786296,0.0422431,0.02547218,0.06322554,0.03002333,0.06455655,0.01995298
770.9047,0.09724104,0.04195084,0.02566913,0.06303266,0.03007875,0.06435959,0.01995823
771.3868,0.09653116,0.04139323,0.02587627,0.0630234,0.02984991,0.06401812,0.02014069
771.8689,0.09580389,0.04063492,0.02599532,0.06312914,0.02936863,0.06361953,0.02050877
772.351,0.09512417,0.03978236,0.02595962,0.06326355,0.02871772,0.06325857,0.02101436
772.8331,0.09454297,0.03895586,0.0257489,0.06334558,0.02800829,0.06300675,0.02156366
773.3152,0.09408855,0.03824562,0.02539144,0.06332934,0.02733952,0.06288527,0.02205266
773.7974,0.09376997,0.03769701,0.02494872,0.06320826,0.02678311,0.06286792,0.02238959
774.2795,0.09357968,0.03730721,0.02449712,0.06301164,0.02637463,0.06289966,0.02251559
774.7616,0.09350119,0.03704131,0.02410287,0.06278336,0.02611613,0.06293039,0.02241566
775.2437,0.09351372,0.03685571,0.02381783,0.06256238,0.02599101,0.06293515,0.02210915
775.7258,0.09359813,0.03671926,0.02367517,0.06236316,0.02597427,0.06292358,0.02163625
776.2079,0.09374158,0.03662504,0.02369191,0.06217081,0.02604084,0.06292715,0.02103841
776.6901,0.09393821,0.03658576,0.0238755,0.06195033,0.02616273,0.06297876,0.02035097
777.1722,0.09418793,0.0366208,0.0242254,0.0616699,0.02630705,0.06308932,0.01960094
777.6543,0.09449098,0.03673788,0.02473146,0.06132528,0.02643757,0.06323929,0.0188119
778.1364,0.09483979,0.03692073,0.02536823,0.06095531,0.02651548,0.06338417,0.01801759
778.6185,0.09521142,0.0371226,0.0260885,0.06063955,0.02650791,0.06347285,0.01727045
779.1006,0.09556741,0.03727592,0.02682623,0.06046818,0.02639588,0.06347075,0.01663578
779.5828,0.09585263,0.03729823,0.02749154,0.06051681,0.02617535,0.06336679,0.01618796
780.0649,0.0960099,0.03711529,0.02798619,0.06080659,0.02585617,0.06317399,0.01598551
780.547,0.09599879,0.03668498,0.02822564,0.06129133,0.02545386,0.06291693,0.01604902
781.0291,0.09580632,0.03601054,0.02814947,0.06186005,0.02498643,0.06261963,0.01634936
