absorbance_3.9_0,3.9_0,3.9_1,3.9_2A,3.9_3A,3.9_4,3.9_5
1155.634,0.1426625,0.1745703,0.2068449,0.1877915,0.1666248,0.1837276
1156.116,0.1432659,0.1751553,0.2075392,0.1886334,0.1672712,0.1843483
1156.598,0.1438472,0.1757482,0.2081737,0.1893075,0.1679677,0.1849726
1157.08,0.144385,0.1763534,0.2087648,0.1897857,0.1686772,0.1855831
1157.562,0.1448489,0.1769251,0.2093017,0.1900616,0.1693347,0.1861317
1158.044,0.1452081,0.1773887,0.2097551,0.1901575,0.1698682,0.1865632
1158.526,0.1454448,0.1776695,0.2100925,0.1901295,0.1702253,0.1868414
1159.009,0.1455615,0.1777282,0.2102989,0.1900515,0.1703952,0.1869702
1159.491,0.1455795,0.1775728,0.2103823,0.1899962,0.170409,0.1869905
1159.973,0.1455282,0.1772527,0.2103688,0.1900106,0.1703257,0.1869637
1160.455,0.1454288,0.1768335,0.2102845,0.1900933,0.1702013,0.1869377
1160.937,0.1452873,0.1763776,0.2101406,0.190195,0.17007,0.18693
1161.419,0.145094,0.1759279,0.2099264,0.1902338,0.1699311,0.186918
1161.901,0.144834,0.1755037,0.2096173,0.1901346,0.1697556,0.1868553
1162.383,0.1444997,0.1751114,0.2091898,0.1898551,0.169501,0.1866883
1162.865,0.1440989,0.1747533,0.208639,0.1894082,0.1691307,0.1863802
1163.348,0.1436519,0.1744321,0.2079858,0.1888534,0.1686282,0.1859229
1163.83,0.1431812,0.1741461,0.207272,0.1882757,0.1679974,0.1853326
1164.312,0.1426971,0.1738805,0.2065455,0.1877468,0.1672564,0.1846399
1164.794,0.1421905,0.1736048,0.2058397,0.1872954,0.1664286,0.1838746
1165.276,0.1416356,0.1732741,0.2051682,0.1869007,0.1655396,0.1830628
1165.758,0.1410043,0.1728465,0.2045226,0.1865039,0.1646169,0.1822276
1166.24,0.1402847,0.1723008,0.2038841,0.1860411,0.1636917,0.1813907
1166.722,0.1394895,0.171647,0.2032342,0.1854641,0.162802,0.1805795
1167.205,0.138656,0.1709245,0.2025625,0.1847625,0.1619844,0.1798197
1167.687,0.1378275,0.1701831,0.2018677,0.1839587,0.1612621,0.1791274
1168.169,0.1370391,0.1694649,0.2011513,0.1830925,0.1606365,0.1785006
1168.651,0.1362994,0.1687831,0.2004122,0.1821996,0.1600804,0.1779167
1169.133,0.1355905,0.1681198,0.1996452,0.1812956,0.1595476,0.1773406
1169.615,0.1348758,0.1674355,0.1988459,0.1803768,0.1589826,0.1767345
1170.097,0.1341199,0.1666912,0.198016,0.179428,0.1583441,0.1760741
1170.579,0.1333025,0.165868,0.1971654,0.1784354,0.1576158,0.1753545
1171.062,0.1324216,0.164973,0.1963091,0.177394,0.1568071,0.1745853
1171.544,0.1314877,0.1640345,0.1954559,0.176307,0.1559426,0.1737803
1172.026,0.13051,0.1630841,0.1945989,0.1751796,0.1550446,0.1729446
1172.508,0.129486,0.1621412,0.1937106,0.1740115,0.1541196,0.1720691
1172.99,0.1283998,0.1612015,0.1927515,0.1727954,0.1531528,0.1711343
1173.472,0.1272307,0.1602406,0.1916835,0.1715236,0.1521141,0.1701207
1173.954,0.125966,0.1592218,0.1904848,0.1701955,0.1509702,0.1690181
1174.436,0.124612,0.1581139,0.1891606,0.1688249,0.1497006,0.1678322
1174.918,0.1231943,0.1568988,0.1877393,0.1674367,0.1483027,0.1665781
1175.401,0.1217489,0.1555733,0.1862582,0.1660573,0.1467912,0.1652712
1175.883,0.1203045,0.1541453,0.1847448,0.1646982,0.1451892,0.1639159
1176.365,0.1188719,0.1526281,0.1832063,0.1633475,0.1435195,0.162503
1176.847,0.1174391,0.151036,0.1816296,0.1619693,0.1417998,0.1610146
1177.329,0.1159806,0.1493825,0.1799918,0.1605186,0.1400407,0.1594353
1177.811,0.1144672,0.1476823,0.1782753,0.1589553,0.1382501,0.1577599
1178.293,0.1128814,0.1459499,0.1764791,0.1572624,0.1364364,0.1559968
1178.775,0.1112229,0.1441941,0.1746197,0.1554531,0.134608,0.1541595
1179.258,0.1095064,0.1424143,0.1727237,0.1535659,0.1327718,0.1522585
1179.74,0.1077536,0.140594,0.1708153,0.1516512,0.1309295,0.1502921
1180.222,0.1059816,0.1387069,0.1689046,0.1497507,0.1290755,0.1482482
1180.704,0.1042004,0.1367209,0.1669879,0.1478909,0.1271997,0.1461133
1181.186,0.1024124,0.1346141,0.1650552,0.1460778,0.125292,0.1438873
1181.668,0.1006194,0.1323846,0.1631016,0.1443024,0.1233491,0.1415917
1182.15,0.09882896,0.1300558,0.1611359,0.1425508,0.1213791,0.1392727
1182.632,0.0970582,0.1276715,0.1591822,0.1408126,0.1194023,0.1369879
1183.115,0.09533009,0.1252828,0.1572704,0.1390845,0.1174456,0.1347864
1183.597,0.09367025,0.1229402,0.155429,0.1373691,0.1155415,0.1327003
1184.079,0.09209821,0.1206819,0.1536723,0.1356703,0.1137196,0.1307357
1184.561,0.09062229,0.1185313,0.1520004,0.1339894,0.1120015,0.1288817
1185.043,0.08924348,0.1165043,0.1504044,0.1323273,0.1104019,0.1271247
1185.525,0.08795574,0.1146115,0.1488752,0.1306857,0.1089247,0.1254635
1186.007,0.0867516,0.1128628,0.1474121,0.1290704,0.1075629,0.1239146
1186.489,0.08562492,0.111267,0.1460235,0.127495,0.1062984,0.1225098
1186.971,0.08457191,0.1098284,0.1447223,0.1259787,0.1051062,0.1212796
1187.453,0.08359039,0.1085439,0.1435164,0.1245435,0.1039604,0.1202382
1187.936,0.08267724,0.1074027,0.1424032,0.1232101,0.1028389,0.1193739
1188.418,0.08182837,0.1063897,0.1413687,0.1219935,0.1017331,0.1186496
1188.9,0.08103904,0.1054898,0.1403944,0.1209015,0.1006492,0.1180136
1189.382,0.08030583,0.1046914,0.1394663,0.119936,0.09960948,0.1174115
1189.864,0.07962739,0.1039876,0.1385843,0.1190934,0.09864257,0.1168063
1190.346,0.07900453,0.1033731,0.1377628,0.1183652,0.09777784,0.1161797
1190.828,0.07843769,0.1028404,0.137026,0.1177389,0.09703577,0.1155326
1191.31,0.07792427,0.1023786,0.1363943,0.1171981,0.09642237,0.1148772
1191.792,0.07745766,0.101974,0.1358752,0.1167211,0.09592927,0.1142286
1192.275,0.07702697,0.1016153,0.1354579,0.1162831,0.0955369,0.1136002
1192.757,0.07662121,0.101297,0.1351167,0.1158607,0.09522106,0.1130016
1193.239,0.07623065,0.1010207,0.134818,0.1154328,0.094955,0.1124413
1193.721,0.07584927,0.1007876,0.1345313,0.1149838,0.09471209,0.111927
1194.203,0.0754724,0.1005891,0.1342364,0.1145045,0.09446722,0.1114644
1194.685,0.07509346,0.1003967,0.1339212,0.1139887,0.09419398,0.1110506
1195.167,0.07469851,0.1001565,0.1335765,0.1134308,0.09386525,0.1106698
1195.649,0.07426658,0.0998031,0.1331899,0.1128243,0.09345825,0.1102924
1196.132,0.07377011,0.09926837,0.1327411,0.1121626,0.09295566,0.1098752
1196.614,0.07318266,0.09850849,0.132205,0.1114417,0.09235038,0.1093725
1197.096,0.07248965,0.09752061,0.1315614,0.1106648,0.09164648,0.1087497
1197.578,0.07169297,0.09634722,0.1308019,0.1098448,0.09085554,0.1079901
1198.06,0.07081463,0.09506682,0.1299365,0.1090032,0.08999236,0.1071012
1198.542,0.06989025,0.09376679,0.1289895,0.1081638,0.08906886,0.1061104
1199.024,0.06896337,0.09252886,0.1279945,0.1073499,0.08809495,0.1050592
1199.506,0.06807314,0.09140564,0.1269821,0.1065752,0.08708039,0.1039908
1199.989,0.06724605,0.09041714,0.1259729,0.1058428,0.08604038,0.1029406
1200.471,0.06649554,0.08955993,0.1249778,0.1051459,0.08500232,0.1019358
1200.953,0.06582113,0.08881872,0.1240018,0.1044714,0.0840027,0.1009912
1201.435,0.06521342,0.08817834,0.1230508,0.1038068,0.08308174,0.1001118
1201.917,0.06465881,0.08762667,0.1221383,0.1031429,0.08227485,0.09929664
1202.399,0.06414341,0.08715289,0.1212848,0.1024782,0.08160052,0.09854135
1202.881,0.06365682,0.08674172,0.1205144,0.1018185,0.08105607,0.0978415
1203.363,0.06319132,0.08636739,0.1198481,0.101177,0.0806189,0.097195
1203.845,0.06274487,0.0859981,0.1192971,0.1005713,0.08025534,0.0966046
1204.328,0.06231999,0.08560376,0.1188598,0.1000212,0.07993153,0.09607781
1204.81,0.06192498,0.08516526,0.1185228,0.09954654,0.07961904,0.09562729
1205.292,0.0615714,0.08468417,0.118267,0.09916085,0.07930292,0.09526557
1205.774,0.06127065,0.08418086,0.1180713,0.09886892,0.07897807,0.0950015
1206.256,0.06102994,0.08368961,0.1179157,0.09866185,0.07864636,0.09483497
1206.738,0.06084747,0.08324314,0.1177852,0.09851906,0.07831228,0.0947542
1207.22,0.06071113,0.08286609,0.1176666,0.09840894,0.07798234,0.09473723
1207.702,0.06060018,0.08256969,0.1175503,0.09829676,0.07766606,0.09475411
1208.185,0.06049319,0.08235332,0.1174304,0.09815575,0.07737778,0.09477643
1208.667,0.06037393,0.08221132,0.1173075,0.09797269,0.07713774,0.09478075
1209.149,0.06023812,0.08213826,0.1171892,0.09775377,0.07696868,0.09475408
1209.631,0.06009567,0.08213136,0.1170899,0.09752042,0.07688758,0.0946952
1210.113,0.05996805,0.08218675,0.1170274,0.09730463,0.07690054,0.09461256
1210.595,0.05988054,0.08229447,0.1170174,0.09713729,0.07699726,0.0945218
1211.077,0.05985191,0.0824373,0.1170679,0.09703835,0.07715423,0.09443943
1211.559,0.05988991,0.0825898,0.1171765,0.09701411,0.077338,0.09438246
1212.042,0.05998711,0.08272716,0.1173313,0.09705716,0.07751684,0.09436385
1212.524,0.06012607,0.08283499,0.1175157,0.09715316,0.07767028,0.09439066
1213.006,0.06028344,0.08291513,0.1177122,0.09728746,0.07779168,0.09446396
1213.488,0.06043955,0.08298629,0.1179065,0.09745224,0.07788948,0.09457915
1213.97,0.0605837,0.08307588,0.1180895,0.09764764,0.07798002,0.09472699
1214.452,0.06071517,0.08321311,0.1182543,0.09787951,0.07808384,0.09489875
1214.934,0.06084149,0.08341625,0.1183953,0.09815291,0.07821822,0.09509
1215.416,0.06097413,0.0836914,0.1185097,0.09846766,0.07839561,0.09530394
1215.898,0.06112534,0.08403308,0.1185988,0.09881489,0.07862359,0.09555256
1216.38,0.06130394,0.08443028,0.1186731,0.09917823,0.07890398,0.09585199
1216.863,0.06151392,0.08487146,0.1187517,0.09953792,0.07923151,0.09621343
1217.345,0.06175335,0.08534361,0.1188616,0.0998733,0.07959092,0.09663551
1217.827,0.06201409,0.08583043,0.1190264,0.1001679,0.07995544,0.09709655
1218.309,0.06228277,0.08630659,0.1192561,0.1004099,0.0802899,0.09755407
1218.791,0.06254025,0.0867338,0.119538,0.1005905,0.08055283,0.09794843
1219.273,0.06276632,0.08706906,0.1198365,0.1007049,0.08071037,0.09822002
1219.755,0.06294289,0.08727408,0.1201,0.1007514,0.08074502,0.09832302
1220.237,0.06305834,0.08732845,0.1202733,0.1007339,0.08066303,0.0982375
1220.719,0.06311185,0.0872402,0.1203185,0.1006634,0.08049455,0.09797741
1221.202,0.06311338,0.08704519,0.1202247,0.1005589,0.08028606,0.09758608
1221.684,0.0630815,0.08679811,0.120013,0.1004478,0.08008938,0.0971288
1222.166,0.06303673,0.08655161,0.1197268,0.1003578,0.07994497,0.09667249
1222.648,0.06299736,0.08634446,0.1194227,0.1003148,0.07987589,0.09627768
1223.13,0.06297509,0.08619304,0.1191565,0.1003361,0.07988544,0.09598867
1223.612,0.06297357,0.08609293,0.1189692,0.1004262,0.07996111,0.09582674
1224.094,0.06299039,0.08603032,0.1188866,0.1005753,0.08008157,0.09579235
1224.576,0.06302138,0.08599421,0.1189182,0.1007612,0.08022376,0.09586844
1225.059,0.06306336,0.08598499,0.1190605,0.1009564,0.0803702,0.09602745
1225.541,0.06311639,0.08601429,0.1193007,0.1011325,0.08050797,0.09623636
1226.023,0.0631834,0.08609664,0.1196174,0.1012678,0.08062898,0.09646448
1226.505,0.06326776,0.08623917,0.1199838,0.1013526,0.08072933,0.09669054
1226.987,0.06337125,0.08643463,0.1203654,0.1013906,0.08080748,0.09690331
1227.469,0.06349278,0.08666154,0.1207246,0.1013976,0.08086499,0.09710252
1227.951,0.06362857,0.0868948,0.1210288,0.1013962,0.0809056,0.09729452
1228.433,0.06377339,0.08711281,0.1212546,0.1014112,0.08093452,0.09748669
1228.916,0.06392215,0.08730856,0.1213953,0.1014624,0.0809563,0.0976816
1229.398,0.06407141,0.08748884,0.1214624,0.1015603,0.08097295,0.09787601
1229.88,0.06421916,0.08766901,0.1214828,0.1017062,0.08098595,0.09806156
1230.362,0.06436473,0.08786168,0.1214911,0.1018943,0.08099898,0.09823151
1230.844,0.0645089,0.08806825,0.1215204,0.1021177,0.08102308,0.09838672
1231.326,0.06465368,0.08827645,0.1216001,0.1023721,0.08108094,0.09853828
1231.808,0.06480336,0.08846545,0.1217495,0.1026576,0.08120373,0.0987052
1232.29,0.06496399,0.08861566,0.1219775,0.1029767,0.08142242,0.09890506
1232.772,0.0651428,0.08871733,0.1222838,0.1033282,0.08175769,0.09914546
1233.255,0.06534552,0.08877552,0.1226593,0.1037012,0.08220582,0.09941622
1233.737,0.06557313,0.08880812,0.1230853,0.1040725,0.08273461,0.09969062
1234.219,0.06581998,0.08884005,0.1235336,0.104407,0.08328391,0.09993291
1234.701,0.06607321,0.08889304,0.1239714,0.104668,0.08378459,0.1001146
1235.183,0.06631507,0.08898078,0.1243649,0.104827,0.0841749,0.1002272
1235.665,0.06652568,0.08910642,0.124686,0.1048735,0.08441663,0.1002886
1236.147,0.06668919,0.08926392,0.1249203,0.1048182,0.08450752,0.1003357
1236.629,0.06679572,0.08944027,0.1250693,0.1046905,0.08447658,0.1004116
1237.112,0.06684263,0.08961815,0.1251481,0.1045286,0.08437385,0.1005473
1237.594,0.06683294,0.08977953,0.1251766,0.104365,0.08424721,0.1007458
1238.076,0.0667732,0.08990573,0.1251729,0.1042205,0.08413293,0.1009791
1238.558,0.06667092,0.08997991,0.1251459,0.1041013,0.08404675,0.1011962
1239.04,0.06653331,0.08999194,0.125093,0.1040022,0.08398589,0.1013443
1239.522,0.0663667,0.08994008,0.1250039,0.103915,0.08393732,0.1013826
1240.004,0.06617747,0.08983301,0.124866,0.1038341,0.08388606,0.1012974
1240.486,0.06596981,0.08968545,0.124671,0.1037588,0.08382112,0.1011031
1240.969,0.06574671,0.08951367,0.1244165,0.1036903,0.08373427,0.1008335
1241.451,0.06550684,0.08932769,0.1241057,0.1036245,0.08361638,0.1005258
1241.933,0.06524531,0.08912687,0.1237428,0.1035492,0.08345502,0.1002043
1242.415,0.06495343,0.08890293,0.1233314,0.1034421,0.08323306,0.09987528
1242.897,0.06462127,0.08864546,0.1228727,0.1032775,0.08293399,0.09952684
1243.379,0.06424261,0.088351,0.1223677,0.103036,0.08254838,0.09913889
1243.861,0.06381557,0.08802759,0.1218208,0.1027101,0.08207839,0.09869211
1244.343,0.06334527,0.08769249,0.1212409,0.1023065,0.08153787,0.09817865
1244.825,0.06284118,0.08736186,0.1206402,0.1018407,0.08094649,0.09760453
1245.307,0.06231568,0.08703999,0.1200312,0.1013293,0.08032472,0.09698845
1245.79,0.06177925,0.08670992,0.1194217,0.1007803,0.07968631,0.09635596
1246.272,0.06123801,0.08633631,0.1188127,0.1001908,0.07903618,0.09573093
1246.754,0.06069283,0.08587191,0.1182,0.09955017,0.07837427,0.09513102
1247.236,0.06014048,0.08527884,0.1175776,0.09884885,0.0776994,0.09456146
1247.718,0.05957582,0.08454358,0.116943,0.09808716,0.07701389,0.09401326
1248.2,0.05899373,0.08368599,0.1163006,0.09728046,0.07632442,0.09346454
1248.682,0.05839297,0.08275432,0.1156606,0.09645585,0.07563984,0.09288844
1249.164,0.05777741,0.08181082,0.1150358,0.09564447,0.07496679,0.09226273
1249.646,0.05715771,0.08091775,0.1144365,0.09487344,0.07430809,0.09157938
1250.129,0.05654909,0.08011712,0.1138659,0.09415636,0.07366315,0.09085271
1250.611,0.05596991,0.07942736,0.1133206,0.09349404,0.07303257,0.09011848
1251.093,0.05543827,0.07884593,0.1127929,0.09287889,0.07242247,0.08942777
1251.575,0.05496765,0.07835897,0.1122775,0.09230385,0.07184701,0.08882758
1252.057,0.05456441,0.07794926,0.1117747,0.09176896,0.07132675,0.08834732
1252.539,0.0542265,0.07760201,0.1112929,0.0912843,0.07088487,0.08798841
1253.021,0.05394667,0.07730529,0.1108452,0.09086502,0.07053801,0.08772501
1253.503,0.05371395,0.07704595,0.1104458,0.09052538,0.0702932,0.08751439
1253.986,0.05351786,0.07680688,0.1101056,0.09026967,0.07014608,0.0873127
1254.468,0.05335175,0.07656985,0.1098289,0.0900894,0.07008325,0.0870936
1254.95,0.05321148,0.07631967,0.1096144,0.08996402,0.0700869,0.08685261
1255.432,0.05309457,0.07605126,0.1094568,0.08986832,0.07013886,0.08660477
1255.914,0.0529971,0.07577344,0.1093503,0.0897833,0.07022478,0.08637178
1256.396,0.05291177,0.0755061,0.1092883,0.08970155,0.07033142,0.08616921
1256.878,0.0528279,0.07527279,0.1092634,0.08963001,0.0704452,0.08599687
1257.36,0.0527345,0.07508859,0.1092651,0.08958387,0.07055095,0.08584143
1257.843,0.0526237,0.07495529,0.109278,0.08957882,0.07063079,0.0856835
1258.325,0.05249429,0.07485943,0.1092825,0.08961861,0.07066706,0.08551203
1258.807,0.05235275,0.07478148,0.1092605,0.08969074,0.0706475,0.08533083
1259.289,0.05221096,0.07470463,0.1091989,0.08976287,0.07056747,0.08515897
1259.771,0.05208086,0.07462625,0.1090951,0.08979281,0.07043165,0.08501996
1260.253,0.05196823,0.07455792,0.1089575,0.0897423,0.07025177,0.08492815
1260.735,0.05186983,0.07452121,0.1088025,0.08958855,0.0700437,0.08488013
1261.217,0.05177391,0.07453322,0.1086469,0.08933555,0.06982379,0.08485574
1261.699,0.05166618,0.07459574,0.1085013,0.08901378,0.06960709,0.08482957
1262.182,0.05153522,0.07469182,0.1083683,0.08867458,0.06940961,0.08478385
1262.664,0.0513777,0.07478996,0.1082427,0.08837245,0.06924645,0.08471952
1263.146,0.05119937,0.07485724,0.108116,0.08814818,0.06913074,0.08465271
1263.628,0.05101112,0.07486653,0.107981,0.08801851,0.0690692,0.08460407
1264.11,0.05082322,0.07480508,0.1078344,0.08796709,0.06905542,0.08458105
1264.592,0.05063988,0.07467058,0.1076758,0.08794988,0.06906607,0.08456638
1265.074,0.05045664,0.07446324,0.107505,0.0879022,0.06905856,0.08451723
1265.556,0.05026271,0.07417796,0.1073181,0.08776118,0.06898174,0.08438118
1266.039,0.05004501,0.07380254,0.1071062,0.08747966,0.06878518,0.08411591
1266.521,0.04979309,0.07332058,0.1068561,0.08703785,0.06843144,0.08370709
1267.003,0.04950314,0.07272353,0.1065551,0.08644907,0.06790923,0.0831759
1267.485,0.04917777,0.0720199,0.106194,0.08575333,0.06723495,0.08257198
1267.967,0.04882409,0.07124131,0.1057714,0.0850092,0.06645124,0.0819561
1268.449,0.04844999,0.07043555,0.1052942,0.0842748,0.06561496,0.08137481
1268.931,0.04806354,0.06965916,0.1047778,0.08360206,0.06479048,0.08085231
1269.413,0.04767289,0.06896476,0.1042465,0.0830293,0.06404089,0.08038732
1269.896,0.0472874,0.06838544,0.1037301,0.08257519,0.06341466,0.07996334
1270.378,0.04692045,0.06793439,0.1032642,0.08224265,0.06294455,0.07956362
1270.86,0.04658815,0.0676053,0.1028876,0.08201995,0.06264044,0.07918426
1271.342,0.04630533,0.06738149,0.1026325,0.08188726,0.06248804,0.07883799
1271.824,0.04608279,0.06724316,0.1025213,0.08181903,0.06245068,0.07854997
1272.306,0.04592295,0.06717227,0.1025552,0.08179074,0.06247599,0.07834557
1272.788,0.04581804,0.06715433,0.1027128,0.0817837,0.06251211,0.07823867
1273.27,0.04575364,0.06717238,0.1029484,0.08178633,0.06251466,0.078228
1273.752,0.04571294,0.06720527,0.103201,0.08179513,0.06246116,0.07829785
1274.234,0.04568323,0.0672309,0.1034129,0.08181268,0.06235544,0.07842703
1274.717,0.04565879,0.06722855,0.1035372,0.08184427,0.06222441,0.07859352
1275.199,0.04564209,0.06718943,0.1035538,0.08189331,0.06210724,0.07878095
1275.681,0.04564053,0.06712037,0.1034712,0.08195858,0.06203811,0.07897852
1276.163,0.0456627,0.06704469,0.1033211,0.0820333,0.06203646,0.07917699
1276.645,0.04571279,0.06699413,0.1031455,0.08210739,0.06209583,0.07936655
1277.127,0.04578752,0.06699502,0.1029781,0.08217099,0.06218729,0.079535
1277.609,0.04587494,0.06705856,0.1028357,0.08221745,0.06226551,0.07966774
1278.091,0.04595678,0.06717149,0.1027109,0.08224438,0.06228506,0.07974984
1278.573,0.04601146,0.06729925,0.1025775,0.08225205,0.06221375,0.07976761
1279.056,0.04601577,0.0673912,0.1023994,0.08223797,0.06203653,0.07970715
1279.538,0.04595012,0.06739866,0.1021476,0.08219304,0.06175786,0.07955468
1280.02,0.04579999,0.06728572,0.1018094,0.08210011,0.06139349,0.07929756
1280.502,0.04555798,0.06703603,0.1013927,0.08193498,0.06096359,0.07892652
1280.984,0.04522616,0.06665567,0.1009228,0.0816755,0.0604841,0.07844244
1281.466,0.04481638,0.06616837,0.100434,0.08130944,0.05996686,0.07786103
1281.948,0.04435,0.06560849,0.09996119,0.08084039,0.05942217,0.07721532
1282.43,0.04385225,0.06501043,0.09952828,0.08028869,0.05886324,0.07654805
1282.913,0.04334855,0.06440467,0.09914716,0.07968801,0.05830998,0.07590316
1283.395,0.04285988,0.06381609,0.09881617,0.07907674,0.05778968,0.07531457
1283.877,0.04239806,0.06326112,0.09852417,0.07848581,0.05732922,0.0747948
1284.359,0.04196599,0.06274966,0.09825325,0.07793557,0.05694853,0.07433449
1284.841,0.04155995,0.06228498,0.09798126,0.07743205,0.05665214,0.07390662
1285.323,0.0411735,0.06186346,0.0976866,0.07697064,0.05642446,0.07348049
1285.805,0.04080014,0.06147416,0.0973478,0.07654059,0.05622961,0.0730304
1286.287,0.04043664,0.06110065,0.096949,0.07613085,0.0560186,0.07254706
1286.77,0.04008243,0.06072615,0.09648401,0.07573544,0.05574541,0.0720401
1287.252,0.03973795,0.06033639,0.09596062,0.07535296,0.05537613,0.07153495
1287.734,0.03940356,0.05992632,0.09540291,0.07498637,0.05490273,0.07106473
1288.216,0.03907827,0.05950224,0.09484549,0.07464106,0.05434615,0.07065818
1288.698,0.03876128,0.0590811,0.09432977,0.07432212,0.05375318,0.07033561
1289.18,0.03845426,0.05868683,0.09389069,0.07403291,0.05318424,0.0701038
1289.662,0.03816266,0.0583419,0.09354577,0.073776,0.05269362,0.06995693
1290.144,0.0378969,0.05806375,0.09329251,0.07355234,0.05232278,0.06988011
1290.626,0.03766961,0.0578586,0.0931081,0.07336286,0.05208774,0.06985302
1291.109,0.03749219,0.05772097,0.09296025,0.07320737,0.05197987,0.06985514
1291.591,0.03737181,0.05763527,0.09281515,0.07308558,0.05197142,0.06986643
