absorbance_2.2_1,2.2_1,2.2_2,2.2_3,2.2_4,6.10_1 (1),6.10_2,6.10_3,6.10_4
1482.027,0.08840954,0.01858071,0.06187544,0.02804985,0.08157157,0.02705001,0.0210512,0.0675882
1482.509,0.08815046,0.01856472,0.06164994,0.02791822,0.08130661,0.02692295,0.02087002,0.06749597
1482.991,0.08792928,0.01855003,0.06145527,0.02783059,0.08108193,0.02677412,0.02072635,0.06741056
1483.473,0.08774174,0.0185205,0.06128112,0.02777778,0.08090121,0.02659219,0.02061344,0.06731369
1483.955,0.08758191,0.01846754,0.06112305,0.02774932,0.08076125,0.02637468,0.02052736,0.06720143
1484.437,0.08743984,0.01838815,0.0609789,0.02773291,0.08065069,0.02612326,0.02046408,0.06707884
1484.919,0.08730014,0.01828295,0.06084412,0.0277146,0.08055165,0.02584175,0.02041643,0.06695454
1485.402,0.087142,0.01815641,0.06070814,0.0276799,0.08044164,0.02553537,0.02037125,0.06683714
1485.884,0.0869446,0.01801714,0.06055591,0.02762029,0.08030117,0.02521198,0.02031218,0.06673327
1486.366,0.08669396,0.01788047,0.06037186,0.02753721,0.08011974,0.02488727,0.02022231,0.0666493
1486.848,0.08639424,0.01776797,0.06015055,0.02744611,0.07990476,0.02458888,0.02008924,0.06659245
1487.33,0.08607108,0.01770213,0.05990426,0.02737079,0.07968093,0.0243552,0.01990841,0.0665699
1487.812,0.08577153,0.0176973,0.05966576,0.02733105,0.07948541,0.02423016,0.01968184,0.06658418
1488.294,0.08554788,0.01774481,0.05947635,0.02732146,0.07935102,0.02424256,0.01941487,0.06662489
1488.776,0.08543516,0.01780766,0.05936307,0.02730129,0.07929003,0.02438339,0.01911514,0.06666426
1489.259,0.08542904,0.01782318,0.05931371,0.02719905,0.07928199,0.02458181,0.01879784,0.06666043
1489.741,0.08548436,0.01774154,0.05927626,0.02696242,0.0792872,0.02472829,0.01849345,0.06658372
1490.223,0.08555011,0.0175677,0.05919996,0.0266096,0.07927984,0.02474605,0.01824078,0.06644268
1490.705,0.08559921,0.01735771,0.0590675,0.02622161,0.07926182,0.0246317,0.0180697,0.0662798
1491.187,0.08563703,0.01717685,0.05890174,0.02588734,0.07925126,0.02444103,0.01798576,0.06614162
1491.669,0.08567797,0.01705986,0.05873484,0.02565335,0.07925825,0.02423374,0.01797404,0.06605323
1492.151,0.08573034,0.01701169,0.05859159,0.02552741,0.07927842,0.0240498,0.01801033,0.06601887
1492.633,0.08579022,0.01701772,0.05848234,0.02548966,0.07929599,0.02390587,0.01806906,0.06602813
1493.115,0.08584537,0.01705756,0.05840572,0.0255095,0.07929317,0.02380488,0.01812807,0.06606586
1493.598,0.08587989,0.01711357,0.05835487,0.02555083,0.07925436,0.02374969,0.01816791,0.06611674
1494.08,0.08587724,0.01717452,0.05831552,0.02557695,0.07916909,0.02374283,0.01817502,0.06616961
1494.562,0.08582368,0.01723879,0.05827095,0.02555374,0.07903333,0.02378796,0.01814318,0.06621934
1495.044,0.08570959,0.01731507,0.05820423,0.02545774,0.07884869,0.02388375,0.01807794,0.06626721
1495.526,0.08553499,0.01741813,0.05810523,0.02528553,0.07862079,0.02401523,0.01799704,0.06632013
1496.008,0.08531316,0.01755428,0.05797517,0.02505779,0.07835604,0.02414504,0.01792657,0.06638399
1496.49,0.08507215,0.01770274,0.05782713,0.02481354,0.07805992,0.02421264,0.01788924,0.06645464
1496.972,0.08484786,0.01781522,0.05768524,0.02459134,0.07774302,0.02416759,0.01788644,0.06651331
1497.455,0.08467425,0.01783815,0.05757746,0.0244137,0.07742701,0.02400053,0.01789677,0.06653277
1497.937,0.08457298,0.01774238,0.05752628,0.02428501,0.07714586,0.02375089,0.01788899,0.06649201
1498.419,0.08455107,0.01753936,0.05754096,0.02420144,0.07693496,0.02348016,0.0178434,0.06638767
1498.901,0.08460259,0.01727118,0.05761754,0.02415558,0.07681946,0.02324226,0.01775759,0.06623228
1499.383,0.08471176,0.01699232,0.05774063,0.02413724,0.07680541,0.02306597,0.01764341,0.06604739
1499.865,0.08485496,0.01674838,0.05788914,0.02413154,0.07687667,0.02295051,0.01751696,0.06585437
1500.347,0.08500335,0.01656929,0.05804313,0.02412019,0.07700096,0.02287624,0.01739236,0.06566982
1500.829,0.085128,0.01646597,0.05818972,0.02408598,0.0771395,0.02281647,0.01727801,0.06550294
1501.312,0.08520775,0.01643387,0.05832824,0.02402176,0.07726117,0.02275015,0.01717676,0.06535635
1501.794,0.08523104,0.01646127,0.05847003,0.02393333,0.07734688,0.02266828,0.01708902,0.06522906
1502.276,0.08519871,0.01653462,0.05863523,0.02384051,0.07739205,0.02257464,0.01701521,0.06511921
1502.758,0.08511996,0.01664251,0.05884451,0.02376816,0.07740119,0.02247976,0.01695658,0.06502506
1503.24,0.08501142,0.01677232,0.05911248,0.0237405,0.07738246,0.02239685,0.01691636,0.06494695
1503.722,0.08489435,0.01690741,0.05943996,0.02377186,0.07734141,0.02233405,0.01689849,0.06488788
1504.204,0.08479406,0.01702561,0.05981299,0.02385966,0.07727852,0.02229326,0.01690765,0.06485508
1504.686,0.08474857,0.01710001,0.06019916,0.02399034,0.07719359,0.02227337,0.01694907,0.0648641
1505.168,0.08481524,0.0171098,0.06054934,0.02415103,0.07709779,0.02227926,0.01702916,0.06494275
1505.651,0.08507267,0.01705754,0.06078808,0.0243532,0.07703295,0.02233148,0.01715648,0.06513445
1506.133,0.08555495,0.01698021,0.06075403,0.02461388,0.07707128,0.02242917,0.01732978,0.06546781
1506.615,0.08610898,0.01692663,0.0601996,0.02487581,0.0772533,0.02248429,0.017511,0.06586384
1507.097,0.08639644,0.01690754,0.05907337,0.02497542,0.07748655,0.02237092,0.01761717,0.06608947
1507.579,0.08627085,0.0169016,0.05780286,0.0248472,0.0776136,0.02215233,0.01759645,0.06597276
1508.061,0.08592937,0.01689028,0.05685011,0.02461613,0.07758021,0.0220165,0.0174792,0.0656022
1508.543,0.08558027,0.016856,0.05630928,0.02440078,0.0774113,0.02203203,0.01731773,0.06515221
1509.025,0.0852973,0.01678024,0.05607246,0.02423739,0.07713416,0.02215625,0.01714405,0.06473552
1509.507,0.08507461,0.01665706,0.05602399,0.02411672,0.07677816,0.02232332,0.01697564,0.0644073
1509.99,0.08489051,0.01649642,0.0560941,0.02402121,0.07638423,0.02248459,0.0168266,0.06419548
1510.472,0.08472992,0.01632205,0.05624787,0.02393372,0.076011,0.02261139,0.0167124,0.06411853
1510.954,0.08458374,0.01616281,0.05646263,0.02383875,0.0757167,0.02269056,0.01664587,0.0641759
1511.436,0.08444707,0.01604503,0.0567161,0.02372234,0.07554362,0.02272019,0.01663296,0.06434705
1511.918,0.08431709,0.01598644,0.05698107,0.02357355,0.07550537,0.02270615,0.0166721,0.06459012
1512.4,0.08419178,0.01598741,0.05723055,0.02338619,0.0755768,0.02265848,0.01675418,0.06485371
1512.882,0.08407263,0.01603374,0.05744229,0.02315982,0.07570562,0.02258684,0.01686798,0.06508869
1513.364,0.08396661,0.01610199,0.0576017,0.02290194,0.07582699,0.02249811,0.01700445,0.06525593
1513.846,0.08388639,0.01616902,0.05770315,0.02262525,0.07588773,0.02239435,0.01716,0.06533257
1514.329,0.08385154,0.0162146,0.05774424,0.02234959,0.07585366,0.02227446,0.01733303,0.06530507
1514.811,0.08388461,0.01622506,0.05771938,0.02210406,0.07571965,0.02213757,0.01751673,0.06516452
1515.293,0.08400169,0.01619396,0.05761656,0.02192517,0.07551391,0.02198785,0.01769006,0.06490382
1515.775,0.08419641,0.01612358,0.05741796,0.02185369,0.07530395,0.02184012,0.01780799,0.06452869
1516.257,0.08442289,0.01602653,0.05711289,0.02191415,0.07518733,0.02172367,0.01780828,0.06407619
1516.739,0.08461298,0.01592641,0.05672116,0.02209516,0.07525245,0.02167824,0.0176466,0.06361876
1517.221,0.08471471,0.01585351,0.0563048,0.02234547,0.07553515,0.02174134,0.01733456,0.06324516
1517.703,0.08473723,0.01583489,0.0559444,0.02260753,0.07600297,0.02192925,0.0169439,0.06301194
1518.186,0.08473694,0.01588096,0.05569149,0.02285006,0.07659101,0.02222913,0.01655703,0.06292202
1518.668,0.08479027,0.01598708,0.0555521,0.02306411,0.07723591,0.02260674,0.01623697,0.062941
1519.15,0.08496547,0.01613679,0.05548891,0.02324567,0.07788915,0.02301449,0.01601371,0.06302107
1519.632,0.0853139,0.01630978,0.05543823,0.02337668,0.07850842,0.02340064,0.01589381,0.06311873
1520.114,0.08585726,0.01648517,0.05531767,0.02342233,0.07901778,0.02369721,0.0158691,0.06319503
1520.596,0.08653864,0.01664451,0.05504156,0.02333723,0.07928237,0.02381915,0.01591443,0.0632296
1521.078,0.08717301,0.01677799,0.05456173,0.02309455,0.07913454,0.0236877,0.01598541,0.06324085
1521.56,0.087456,0.01689192,0.05392846,0.02273187,0.07850525,0.02330142,0.01602189,0.06330683
1522.042,0.08719265,0.01702309,0.0533221,0.02237236,0.07758844,0.02280361,0.01599013,0.06351948
1522.525,0.08647101,0.01721705,0.05293835,0.02215057,0.07672761,0.02238533,0.01590468,0.06390159
1523.007,0.0855433,0.01749437,0.05286794,0.02213189,0.07616366,0.02213844,0.0158027,0.06440374
1523.489,0.08460476,0.017829,0.05309118,0.02229763,0.07592307,0.02202107,0.015705,0.06495199
1523.971,0.08373721,0.01816382,0.05355094,0.02258819,0.07591672,0.02193837,0.01560981,0.06548717
1524.453,0.0829763,0.01841864,0.05419026,0.02292283,0.07602692,0.02180216,0.01550425,0.06596129
1524.935,0.08235172,0.01850983,0.05494903,0.02321129,0.07615168,0.02156835,0.01537732,0.06634016
1525.417,0.08190805,0.01837744,0.05575141,0.02336898,0.07622486,0.02124923,0.01523134,0.06660404
1525.899,0.0816898,0.01801502,0.05649305,0.02333818,0.0762253,0.02091231,0.01508846,0.06675421
1526.382,0.08169968,0.01749044,0.05707444,0.02312171,0.07618436,0.02064428,0.01498416,0.06681237
1526.864,0.08188106,0.01691454,0.05743725,0.02277997,0.07615971,0.02050213,0.01494952,0.06680419
1527.346,0.08213378,0.01638984,0.0575791,0.02239942,0.07619779,0.02048593,0.01499955,0.06674211
1527.828,0.08236383,0.01596643,0.05754346,0.02204867,0.07630586,0.02055138,0.0151279,0.06662063
1528.31,0.08251293,0.0156453,0.057391,0.02176437,0.07645664,0.02064391,0.01531606,0.06642648
1528.792,0.08256666,0.01540003,0.05717951,0.02155395,0.07660621,0.02072475,0.01554071,0.06615161
1529.274,0.08254653,0.01519877,0.05694952,0.02140626,0.07671564,0.02078092,0.01577966,0.06580061
1529.756,0.08249129,0.01501664,0.05672506,0.02130319,0.07676058,0.02081975,0.01601215,0.06538747
1530.239,0.08244307,0.01483881,0.05651567,0.02122553,0.07673533,0.02086021,0.01621674,0.06493057
1530.721,0.08243339,0.01465663,0.05631579,0.02115595,0.07664868,0.02092179,0.01637259,0.06444208
1531.203,0.08248301,0.01446687,0.05611494,0.02107937,0.0765233,0.021023,0.01645466,0.06393145
1531.685,0.08259883,0.01427232,0.05590456,0.0209878,0.07639048,0.02117554,0.01643668,0.06341614
1532.167,0.08277416,0.01408691,0.05569142,0.02088835,0.07628307,0.02138152,0.01630252,0.06293643
1532.649,0.08298059,0.01394363,0.05550811,0.02081262,0.0762226,0.02161721,0.0160733,0.06257806
1533.131,0.08317539,0.0138891,0.05540567,0.0208089,0.07619871,0.02183163,0.01583333,0.06245284
1533.613,0.08333123,0.01395664,0.05542087,0.02090689,0.07617656,0.02197928,0.01569553,0.06261528
1534.095,0.08345906,0.01414002,0.05554225,0.02108804,0.07612406,0.02205785,0.01572831,0.0630005
1534.578,0.08358867,0.01439665,0.05571576,0.02129943,0.07603771,0.02210148,0.0159098,0.06347039
1535.06,0.08373066,0.01467606,0.05588061,0.02149359,0.07593003,0.02213582,0.01617309,0.06391371
1535.542,0.08387235,0.01493509,0.05599101,0.0216439,0.07581807,0.02216649,0.01645392,0.06426954
1536.024,0.08398791,0.01514007,0.05602264,0.02174271,0.07572027,0.02218696,0.01671086,0.06451841
1536.506,0.08405326,0.01525957,0.05596325,0.02178982,0.07565817,0.02219108,0.0169235,0.06466111
1536.988,0.08405282,0.01525209,0.0558107,0.02178684,0.07566587,0.02218611,0.01707604,0.06470314
1537.47,0.08398853,0.01506596,0.05557765,0.02174182,0.07578443,0.02220219,0.01715129,0.06465671
1537.952,0.08388863,0.01464353,0.05530424,0.02168013,0.076059,0.02230704,0.01711897,0.06454156
1538.434,0.0838165,0.0139499,0.05509504,0.0216709,0.07650083,0.02261705,0.01692015,0.06440176
1538.917,0.08385652,0.01302282,0.05511887,0.02182096,0.07701848,0.02326361,0.01645917,0.0643134
1539.399,0.08405147,0.01203731,0.05553847,0.02220988,0.07733443,0.02426727,0.01563791,0.06438044
1539.881,0.08428914,0.01132596,0.05629907,0.02273768,0.0770143,0.0253095,0.01449208,0.06467123
1540.363,0.08431672,0.01117088,0.05703142,0.02311837,0.07588755,0.02581007,0.01331646,0.06511438
1540.845,0.0839848,0.01153994,0.05735223,0.02317213,0.07437173,0.02547361,0.01249259,0.06552835
1541.327,0.08338566,0.0121469,0.05720406,0.02302171,0.07311192,0.02455588,0.0121676,0.06578702
1541.809,0.08271416,0.01274301,0.05676226,0.0229103,0.07242651,0.02347664,0.01224389,0.06588698
1542.291,0.0821156,0.01321966,0.0561976,0.02299848,0.07230114,0.02249503,0.0125662,0.06587266
1542.773,0.08167496,0.01355869,0.05560936,0.02332957,0.07258621,0.02171352,0.01300915,0.06577583
1543.256,0.08143407,0.01378369,0.05504766,0.0238378,0.07310329,0.02114975,0.01348266,0.06560627
1543.738,0.08141384,0.01393183,0.05455429,0.02438229,0.07367979,0.02079978,0.0139122,0.06536447
1544.22,0.08161028,0.01404687,0.05418462,0.02478598,0.07415969,0.02065573,0.01422764,0.06505954
1544.702,0.08198219,0.01416804,0.05398835,0.02492481,0.07444825,0.02069649,0.01438471,0.06471857
1545.184,0.08246122,0.01432042,0.05398549,0.02477351,0.07452557,0.0208832,0.01437288,0.06437895
1545.666,0.08297221,0.01450482,0.05415405,0.02440085,0.0744354,0.02116245,0.01421103,0.06407125
1546.148,0.08345784,0.01470042,0.05443946,0.02390853,0.07424398,0.02147831,0.0139316,0.06380768
1546.63,0.08387874,0.01487312,0.05477862,0.02338061,0.07401144,0.02177872,0.01356533,0.06358667
1547.113,0.08420864,0.01498448,0.05511564,0.02286369,0.07378747,0.02201866,0.01314161,0.06340102
1547.595,0.08442903,0.0150008,0.05541034,0.0223659,0.07361408,0.02216201,0.01269455,0.06324381
1548.077,0.08452286,0.01489909,0.05563151,0.0218796,0.0735442,0.02217789,0.01228316,0.0631138
1548.559,0.08447892,0.01468452,0.05575692,0.02139864,0.07363655,0.02204852,0.0119994,0.06301358
1549.041,0.08430656,0.01440415,0.05577955,0.02093514,0.07393281,0.02178552,0.0119439,0.06294382
1549.523,0.0840499,0.0141521,0.05571059,0.02052706,0.07442199,0.02144425,0.0121838,0.06289456
1550.005,0.08378702,0.01403316,0.05558307,0.0202217,0.07502241,0.02111896,0.01268907,0.06284208
1550.487,0.08359619,0.01410489,0.05543797,0.02004616,0.07561875,0.02089919,0.01333854,0.06276018
1550.969,0.08353078,0.01435596,0.05530728,0.01998985,0.07610712,0.02084028,0.01397458,0.06263293
1551.452,0.08360727,0.01471964,0.05520306,0.02001072,0.07642764,0.02095148,0.0144767,0.06246434
1551.934,0.08381805,0.01511467,0.05512067,0.02005607,0.07655776,0.02121185,0.01478979,0.06227401
1552.416,0.08414631,0.01546371,0.05505132,0.02007449,0.07649188,0.02158958,0.01490736,0.06209278
1552.898,0.08456752,0.01571538,0.0549879,0.02003195,0.07623384,0.02204482,0.01486343,0.06194924
1553.38,0.08504567,0.01585681,0.05492752,0.01992156,0.07579638,0.02253255,0.01471661,0.06185415
1553.862,0.08552417,0.01591973,0.05486737,0.01976869,0.07520997,0.02299522,0.01454407,0.06178721
1554.344,0.08594086,0.01597277,0.05480119,0.01962015,0.07451931,0.02338249,0.01441419,0.06169497
1554.826,0.08624928,0.01609213,0.05472111,0.01952234,0.07376878,0.02366812,0.01436356,0.06151112
1555.309,0.0864314,0.01634058,0.05461681,0.01950312,0.07299057,0.02385534,0.01439502,0.06117628
1555.791,0.08649854,0.01675225,0.0544808,0.01956144,0.07219521,0.02396796,0.01448504,0.06065905
1556.273,0.08647847,0.01734183,0.05430675,0.01967087,0.07137997,0.02402784,0.01460294,0.05995423
1556.755,0.08640827,0.01811043,0.05410028,0.01978635,0.07056674,0.0240367,0.01471587,0.05910065
1557.237,0.0863144,0.01903923,0.05389812,0.01986375,0.06985515,0.02394366,0.01479193,0.05821854
1557.719,0.08617765,0.02001303,0.05381045,0.01989688,0.0695206,0.02359544,0.01479931,0.05761925
1558.201,0.08585068,0.02062251,0.05400446,0.0199638,0.07002257,0.02270131,0.0147295,0.05791114
1558.683,0.08512972,0.02025866,0.05448119,0.0201719,0.07149388,0.02115982,0.0146538,0.05948075
1559.166,0.08414066,0.01896821,0.05496142,0.02050841,0.07317562,0.01957946,0.01469047,0.06156865
1559.648,0.08331785,0.01760189,0.0552946,0.02087795,0.07430488,0.01870855,0.01485578,0.06306126
1560.13,0.08285948,0.01667797,0.05554837,0.02121015,0.07488082,0.01859294,0.01507832,0.06376459
1560.612,0.08268179,0.01616829,0.05576495,0.02146745,0.07514971,0.01890606,0.01530714,0.06397708
1561.094,0.0826517,0.01590785,0.05594493,0.02164723,0.07527314,0.01937681,0.01552389,0.06396107
1561.576,0.08267941,0.01577698,0.05608958,0.02177331,0.07532671,0.01986253,0.01572384,0.06385418
1562.058,0.08272091,0.01571272,0.05620815,0.02187265,0.07535071,0.02029791,0.01590318,0.06371641
1562.54,0.0827588,0.01567675,0.05630386,0.02195787,0.07537077,0.02064427,0.01605516,0.06357062
1563.022,0.08279046,0.01563749,0.05637132,0.02202631,0.07540303,0.02087443,0.01617141,0.06342439
1563.505,0.08282423,0.01556232,0.05640035,0.02206503,0.07545932,0.0209642,0.01623964,0.06328519
1563.987,0.08287621,0.01542268,0.05638697,0.02206613,0.07554395,0.02090831,0.01624925,0.06316603
1564.469,0.08296472,0.01520704,0.05634216,0.02203774,0.07565334,0.02073483,0.01619807,0.06308396
1564.951,0.08310255,0.0149262,0.05629092,0.0220076,0.07577444,0.02050609,0.0160955,0.06305489
1565.433,0.08328995,0.01461101,0.05626211,0.02201145,0.07589072,0.02030039,0.01596156,0.06308425
1565.915,0.08351373,0.0142942,0.05627301,0.02207562,0.07598816,0.02017808,0.01581705,0.06316548
1566.397,0.08375077,0.01400072,0.05632639,0.02220966,0.0760565,0.02017368,0.0156804,0.06328364
1566.879,0.08397262,0.01374242,0.0564108,0.02240381,0.0760896,0.0202941,0.01556273,0.06342252
1567.361,0.08415217,0.01352277,0.05650756,0.02263455,0.07608423,0.02052957,0.01546947,0.06356949
1567.844,0.08425852,0.01335072,0.05659564,0.0228655,0.07603887,0.02085563,0.0154013,0.06371276
1568.326,0.0842612,0.01324799,0.05665315,0.02305209,0.07595424,0.02122392,0.01535314,0.06383916
1568.808,0.08414136,0.01324701,0.05666138,0.02315289,0.07583579,0.0215551,0.01531302,0.06393217
1569.29,0.08391172,0.01337251,0.05660966,0.02314363,0.07569946,0.02174409,0.01526275,0.06397253
1569.772,0.08363148,0.01361547,0.05651125,0.02303926,0.07557597,0.02173076,0.01519046,0.06394958
1570.254,0.0833801,0.01393199,0.05640329,0.02288601,0.07550075,0.02154886,0.0151015,0.06386998
1570.736,0.08321262,0.01426531,0.05632582,0.02272975,0.07549505,0.02129585,0.01501594,0.06375147
1571.218,0.08313744,0.01457247,0.05630069,0.0225917,0.07555706,0.02106052,0.01495579,0.06361233
1571.7,0.0831333,0.01483023,0.0563308,0.02247361,0.07567032,0.02088874,0.01493632,0.06346446
1572.183,0.08317433,0.0150282,0.05641399,0.0223722,0.0758181,0.02079934,0.01496608,0.06331455
1572.665,0.08324095,0.01516295,0.05654335,0.02228436,0.07598826,0.02079309,0.01504663,0.06316535
1573.147,0.08332209,0.0152319,0.05670507,0.02220633,0.07617427,0.02086403,0.01517448,0.06301755
1573.629,0.08341222,0.01523146,0.05687086,0.02213253,0.07637156,0.02100053,0.01534016,0.06287211
1574.111,0.08350772,0.01516074,0.05699851,0.02205475,0.07657579,0.02118429,0.01552909,0.06273039
1574.593,0.08360354,0.01503113,0.05703676,0.02197024,0.07677747,0.02138755,0.01571986,0.0625992
1575.075,0.08368756,0.01488045,0.05694586,0.02189502,0.07695203,0.02156678,0.01588042,0.06249559
1575.557,0.08374347,0.01476915,0.05673204,0.02186344,0.07706057,0.021672,0.0159758,0.06244815
1576.04,0.08375946,0.01475112,0.05646945,0.02190718,0.07706568,0.02166814,0.01598195,0.06248625
1576.522,0.08374602,0.01482853,0.0562712,0.02202237,0.07696974,0.02157173,0.01590285,0.06261602
1577.004,0.08373092,0.01495168,0.05620839,0.02217239,0.07682548,0.0214473,0.01576605,0.06281221
1577.486,0.08373456,0.01506182,0.05627488,0.02232036,0.07669485,0.02135671,0.01559991,0.06303994
1577.968,0.08375401,0.01512669,0.05641431,0.02244997,0.07661153,0.02132455,0.01541943,0.06327536
1578.45,0.08377069,0.01514292,0.0565678,0.02256236,0.07657754,0.02134194,0.01523011,0.06350957
1578.932,0.08376614,0.01512182,0.05669084,0.02266071,0.0765812,0.02139069,0.01503584,0.06374034
1579.414,0.08373173,0.01507877,0.05675576,0.0227427,0.0766077,0.02145397,0.01484454,0.06396353
1579.896,0.08367179,0.01502679,0.05674966,0.02279947,0.07664325,0.02152034,0.01466564,0.06417023
1580.379,0.08360467,0.01497692,0.05667045,0.02282013,0.07667566,0.02158389,0.01451172,0.06434318
1580.861,0.08355764,0.01493827,0.05652826,0.02279873,0.07669546,0.02164185,0.01439255,0.06445947
1581.343,0.08355547,0.01491661,0.05634112,0.02273805,0.07669771,0.02169244,0.01431246,0.06449991
1581.825,0.08361182,0.01491586,0.05613315,0.02264906,0.07668104,0.02173117,0.01426951,0.06445523
1582.307,0.08372051,0.01493775,0.05592808,0.02254571,0.07664905,0.02175009,0.0142579,0.06433465
1582.789,0.08385777,0.01498161,0.05574636,0.02243756,0.07660823,0.02173888,0.01427137,0.06416453
