absorbance_6.4_1A,6.4_1A,6.4_1AA,6.8_1A,6.8_2A
3467.383,0.05353795,0.02714009,0.08746313,0.05655804
3467.865,0.05350403,0.02792223,0.08720388,0.05720688
3468.348,0.05346185,0.02858705,0.08700373,0.05801591
3468.83,0.05339476,0.02906605,0.0869126,0.05887883
3469.312,0.05328324,0.02933796,0.08695911,0.05967456
3469.794,0.0531149,0.02942004,0.08714222,0.06028313
3470.276,0.05289131,0.02935385,0.08742782,0.06062686
3470.758,0.05262835,0.0291858,0.08776075,0.06068778
3471.24,0.05234852,0.02895627,0.08807639,0.06051333
3471.722,0.05206963,0.0286869,0.08832525,0.06019821
3472.205,0.05180008,0.02838562,0.08848472,0.05985681
3472.687,0.05153914,0.0280531,0.08856235,0.05959785
3473.169,0.05128595,0.02769355,0.08858904,0.0594884
3473.651,0.05105118,0.02732281,0.08860388,0.05954843
3474.133,0.05086672,0.02697219,0.08863486,0.05974849
3474.615,0.05077886,0.02668285,0.08868273,0.06002749
3475.097,0.0508396,0.0265001,0.08871934,0.06031024
3475.579,0.05108449,0.02646513,0.08869708,0.06052696
3476.062,0.05151529,0.02660549,0.0885722,0.06063065
3476.543,0.05209659,0.02693282,0.08832205,0.06059727
3477.026,0.05275759,0.02743866,0.08795937,0.06042397
3477.508,0.05341647,0.02809366,0.08752929,0.06012404
3477.99,0.05398787,0.02884291,0.08710441,0.05972544
3478.472,0.05440271,0.02960749,0.08676594,0.05926908
3478.954,0.05461979,0.03030137,0.08657986,0.058802
3479.436,0.05462426,0.03083676,0.08658936,0.05838101
3479.918,0.05442804,0.03115305,0.08680144,0.0580628
3480.4,0.05406241,0.03123584,0.08719159,0.05789179
3480.883,0.05358068,0.03112769,0.08770935,0.05789634
3481.365,0.05305255,0.0309168,0.0882943,0.05807851
3481.847,0.05255387,0.03069833,0.0888922,0.05841625
3482.329,0.05216454,0.03054473,0.08945832,0.05886626
3482.811,0.05194656,0.03046834,0.08996265,0.05937461
3483.293,0.05192873,0.03042232,0.09038639,0.05988823
3483.775,0.05210228,0.03031977,0.09071466,0.06035496
3484.257,0.05241886,0.03007298,0.09093469,0.06073264
3484.74,0.05280465,0.02963215,0.09103648,0.0609927
3485.222,0.05317103,0.02900701,0.09101341,0.06112406
3485.704,0.05344543,0.02827805,0.0908687,0.06114021
3486.186,0.05358974,0.02757794,0.09061807,0.06107843
3486.668,0.05361221,0.02706759,0.09029266,0.06099433
3487.15,0.05356197,0.02687301,0.08993433,0.06094006
3487.632,0.05350456,0.02704792,0.08958944,0.06094535
3488.114,0.05349286,0.02755226,0.08930257,0.06100425
3488.596,0.05353897,0.02826788,0.08910409,0.06107899
3489.079,0.05361066,0.02903166,0.08900572,0.06111816
3489.561,0.05364967,0.02967498,0.08899701,0.06108283
3490.043,0.05360464,0.03007491,0.08904882,0.06096949
3490.525,0.0534561,0.03016384,0.08911809,0.06081511
3491.007,0.05323148,0.02993823,0.08915796,0.06068805
3491.489,0.05299271,0.02944863,0.08913247,0.06065566
3491.971,0.05281525,0.02878818,0.08902334,0.06076094
3492.453,0.05275704,0.02807651,0.08883691,0.06099665
3492.936,0.05283142,0.0274309,0.08859976,0.06130592
3493.418,0.05300288,0.02695907,0.0883521,0.06159072
3493.9,0.05319884,0.02673573,0.08813439,0.06174564
3494.382,0.05334631,0.02678539,0.08797212,0.06169954
3494.864,0.05339703,0.02707845,0.08787094,0.0614332
3495.346,0.05335481,0.02753492,0.08781675,0.06099196
3495.828,0.05326889,0.02805148,0.08778536,0.06046185
3496.31,0.0532137,0.02852262,0.08775278,0.05994464
3496.792,0.05324893,0.02887499,0.08770603,0.05951768
3497.275,0.05339096,0.02908582,0.08764584,0.05921331
3497.757,0.05360682,0.02917704,0.08758184,0.05902255
3498.239,0.05382797,0.02919716,0.08752668,0.05891055
3498.721,0.05398242,0.0291949,0.0874905,0.05884223
3499.203,0.05401286,0.02920211,0.08748268,0.05879511
3499.685,0.05389941,0.02921952,0.08751439,0.05876631
3500.167,0.0536576,0.02922311,0.08760053,0.05876788
3500.649,0.05333085,0.02917525,0.08776044,0.05881279
3501.132,0.05296757,0.02904958,0.08800796,0.05890113
3501.614,0.05260259,0.02885218,0.08833627,0.05901237
3502.096,0.05224861,0.02863405,0.08870359,0.05910543
3502.578,0.05189878,0.02847591,0.08903431,0.0591368
3503.06,0.0515463,0.02845825,0.08923891,0.0590785
3503.542,0.05120025,0.02862656,0.08924322,0.05893081
3504.024,0.05089089,0.02896814,0.08902478,0.0587205
3504.506,0.0506593,0.0294221,0.08861673,0.05848544
3504.989,0.05054117,0.02990073,0.08809795,0.058261
3505.471,0.05055173,0.03032421,0.08756058,0.05806801
3505.953,0.05068662,0.03063407,0.08709212,0.05791664
3506.435,0.05092556,0.03080205,0.0867613,0.05781358
3506.917,0.05124376,0.03083173,0.08660629,0.05776952
3507.399,0.05161617,0.03075507,0.08663914,0.05780723
3507.881,0.05202057,0.03062613,0.08684466,0.05796107
3508.363,0.05243694,0.03050446,0.08718786,0.05826199
3508.845,0.05283898,0.0304428,0.08761556,0.05872167
3509.328,0.05319197,0.03046533,0.08806718,0.05930873
3509.81,0.05345865,0.03055761,0.08848801,0.05994811
3510.292,0.05360436,0.030671,0.08883275,0.06052791
3510.774,0.0536098,0.03073928,0.08907303,0.06093217
3511.256,0.05347484,0.03070623,0.08919908,0.0610758
3511.738,0.05321912,0.03053506,0.08921669,0.06091928
3512.22,0.05287447,0.03022278,0.08914787,0.06048862
3512.702,0.05247469,0.02979727,0.08902318,0.05986752
3513.185,0.05205257,0.02931133,0.08887836,0.05919268
3513.667,0.05163271,0.02882573,0.08874175,0.05861719
3514.149,0.05123278,0.02838905,0.088626,0.05826673
3514.631,0.05087185,0.0280308,0.08852577,0.05821763
3515.113,0.05057469,0.02775318,0.08842012,0.0584669
3515.595,0.0503718,0.02753884,0.08828297,0.05894085
3516.077,0.05029799,0.02736372,0.08809341,0.05950898
3516.559,0.05037595,0.02721022,0.08784506,0.06003104
3517.042,0.0506037,0.02707616,0.0875497,0.06039443
3517.523,0.05094524,0.02697177,0.08723289,0.06053654
3518.006,0.05133712,0.02691011,0.08692406,0.06046122
3518.488,0.05170457,0.0268923,0.08664615,0.06022095
3518.97,0.05198094,0.02689971,0.08641176,0.05989261
3519.452,0.05213293,0.02689605,0.08622209,0.05954058
3519.934,0.0521629,0.02683794,0.08607434,0.05920244
3520.416,0.05210585,0.02669109,0.08596788,0.05888662
3520.898,0.05200974,0.02645002,0.08591004,0.05858261
3521.38,0.05191845,0.02614759,0.0859171,0.0582772
3521.863,0.05185319,0.02585902,0.08601061,0.05797091
3522.345,0.05180399,0.0256769,0.0862094,0.05768285
3522.827,0.05173134,0.02568785,0.08652174,0.05744601
3523.309,0.05158554,0.02593262,0.08693855,0.05729203
3523.791,0.05133319,0.02638947,0.08743607,0.0572366
3524.273,0.05096863,0.02697889,0.08797776,0.05727578
3524.755,0.05052104,0.02759407,0.08852086,0.05739214
3525.237,0.05004013,0.02814119,0.08902332,0.05756788
3525.719,0.04959228,0.02854998,0.08943807,0.05778722
3526.202,0.04924645,0.02879058,0.08971988,0.05803607
3526.684,0.04906268,0.02887261,0.08983357,0.05829468
3527.166,0.04908612,0.02884169,0.08976316,0.05852894
3527.648,0.04933067,0.02876684,0.0895244,0.05869322
3528.13,0.04977371,0.02871802,0.08916281,0.05874803
3528.612,0.05035723,0.02875427,0.08874286,0.05867304
3529.094,0.05100372,0.02890252,0.088325,0.05848308
3529.576,0.05163873,0.02915453,0.08794904,0.05822295
3530.059,0.05219982,0.02946987,0.08763322,0.05795693
3530.541,0.05265332,0.02978946,0.08737756,0.05774509
3531.023,0.0529974,0.0300512,0.08717316,0.05762776
3531.505,0.05325706,0.03020252,0.08700988,0.05762017
3531.987,0.05347299,0.03021881,0.08687973,0.05771304
3532.469,0.05368591,0.03010984,0.08677578,0.0578844
3532.951,0.05392,0.02991745,0.08669007,0.05811058
3533.433,0.05417063,0.02970339,0.0866137,0.0583747
3533.916,0.05440156,0.02953482,0.08654099,0.05866604
3534.397,0.0545488,0.0294701,0.08647561,0.05896883
3534.88,0.0545436,0.0295363,0.08643737,0.05925508
3535.362,0.05433909,0.029721,0.08646089,0.05948025
3535.844,0.05393628,0.02996873,0.08658559,0.05959211
3536.326,0.05339418,0.03020291,0.08683101,0.05955677
3536.808,0.05281536,0.03034706,0.08718067,0.05937758
3537.29,0.05231139,0.03034605,0.08757495,0.05910427
3537.772,0.0519589,0.03017735,0.08793229,0.05881321
3538.254,0.05178806,0.02984338,0.08816773,0.0585885
3538.737,0.05177558,0.02936457,0.08822213,0.05849424
3539.219,0.05185856,0.02877004,0.08808412,0.05855313
3539.701,0.05194949,0.02809968,0.08779397,0.05874511
3540.183,0.05195961,0.0274023,0.08743769,0.05901492
3540.665,0.05182565,0.02672911,0.08711237,0.05929728
3541.147,0.05152096,0.02613582,0.08690895,0.05953433
3541.629,0.0510678,0.02567068,0.08687782,0.0596971
3542.111,0.05053103,0.02536325,0.08701719,0.05978916
3542.594,0.0500181,0.02521904,0.08727485,0.05983726
3543.076,0.0496545,0.02521457,0.08756576,0.0598706
3543.558,0.04955086,0.0253088,0.08780675,0.05989634
3544.04,0.0497786,0.02545555,0.08793873,0.05988683
3544.522,0.05033537,0.02563426,0.08795211,0.059784
3545.004,0.05114425,0.02586522,0.08788088,0.05953185
3545.486,0.05206894,0.02620616,0.08778128,0.05911068
3545.968,0.05296315,0.02671976,0.08769604,0.05856605
3546.45,0.05371749,0.02743188,0.08763567,0.05799514
3546.933,0.05427691,0.02831496,0.08758263,0.05751419
3547.415,0.05464541,0.02929412,0.08750957,0.05720665
3547.897,0.05486132,0.03028326,0.08739831,0.05709774
3548.379,0.05497573,0.03121005,0.0872473,0.05715866
3548.861,0.05503212,0.03203846,0.08707059,0.05732464
3549.343,0.05506109,0.03276117,0.0868905,0.05751941
3549.825,0.05508193,0.03337881,0.08673228,0.05767134
3550.307,0.05510186,0.03387989,0.0866181,0.0577349
3550.79,0.05511707,0.0342192,0.08656552,0.05769947
3551.272,0.0551103,0.03431326,0.08658365,0.05759741
3551.754,0.05505546,0.0340737,0.08666765,0.05749258
3552.236,0.05492042,0.03344893,0.08679654,0.05745882
3552.718,0.0546806,0.03246888,0.0869329,0.05754794
3553.2,0.05433066,0.03124725,0.08703655,0.05776504
3553.682,0.05388612,0.02995337,0.08707341,0.05807174
3554.164,0.0533816,0.02876575,0.08702703,0.05840194
3554.646,0.05285965,0.02781667,0.08690466,0.05868912
3555.129,0.05236685,0.02718574,0.08673533,0.05887697
3555.611,0.05194404,0.02688459,0.0865647,0.05893207
3556.093,0.05161683,0.0268675,0.08643796,0.05884975
3556.575,0.0513971,0.02704903,0.08639105,0.0586494
3557.057,0.0512817,0.0273311,0.08643503,0.05836833
3557.539,0.05125859,0.02763413,0.08655285,0.05804915
3558.021,0.0513132,0.02790327,0.08670342,0.05773409
3558.503,0.0514326,0.02811833,0.08683909,0.05745433
3558.986,0.05160987,0.02828338,0.08692718,0.05722728
3559.468,0.05183937,0.0284132,0.08696292,0.05705942
3559.95,0.05211641,0.02852019,0.08697554,0.05694981
3560.432,0.05243718,0.02861024,0.08701093,0.05689526
3560.914,0.05280122,0.02868699,0.08711385,0.05689183
3561.396,0.05321568,0.02875829,0.08730246,0.05693509
3561.878,0.05369639,0.02883748,0.08756181,0.05701784
3562.36,0.05426355,0.02893898,0.08784793,0.05712951
3562.843,0.05493158,0.02906532,0.0881073,0.05725871
3563.325,0.05569695,0.02919444,0.08829613,0.05739848
3563.807,0.05651714,0.02926787,0.08839227,0.05755329
3564.289,0.05730176,0.02919653,0.08840439,0.05774467
3564.771,0.05790636,0.02888214,0.08836825,0.05801061
3565.253,0.05814325,0.02826821,0.08833729,0.05839432
3565.735,0.05785932,0.02741657,0.0883542,0.05890878
3566.217,0.05705047,0.02655735,0.08842614,0.05949995
3566.699,0.05594653,0.02602689,0.08851093,0.06003908
3567.182,0.05490274,0.0260487,0.08854725,0.06039262
3567.664,0.05420125,0.02660981,0.08849314,0.06049885
3568.146,0.05391643,0.0275053,0.08834527,0.06039057
3568.628,0.05395024,0.02849665,0.08812723,0.06015328
3569.11,0.05414001,0.02940462,0.08786706,0.05988047
3569.592,0.05433236,0.03013495,0.08758907,0.05964997
3570.074,0.05442394,0.03067076,0.08731225,0.05951078
3570.556,0.05435777,0.03103748,0.08705599,0.05949114
3571.039,0.0541205,0.03128265,0.08684372,0.05959588
3571.521,0.05373065,0.03145148,0.08670009,0.05980751
3572.003,0.05322431,0.03157109,0.08665018,0.06008774
3572.485,0.05264469,0.03163935,0.08670885,0.06038123
3572.967,0.05203064,0.03162865,0.08687307,0.06062642
3573.449,0.05142184,0.03149719,0.08711533,0.06075766
3573.931,0.05085896,0.03121285,0.08738573,0.06072316
3574.413,0.05038348,0.03077398,0.0876269,0.06049923
3574.896,0.05003851,0.03021929,0.0877834,0.06009845
3575.377,0.04985618,0.02962,0.08782257,0.05957348
3575.86,0.04984665,0.02905518,0.08774152,0.05900168
3576.342,0.04999483,0.02859569,0.08756451,0.05847505
3576.824,0.05026408,0.02828095,0.08733315,0.05807158
3577.306,0.05060904,0.02811735,0.08709281,0.05783666
3577.788,0.05098729,0.02808437,0.0868888,0.05777673
3578.27,0.05137578,0.02814787,0.08675719,0.05785489
3578.752,0.05177117,0.02827274,0.08672418,0.05800571
3579.234,0.05218493,0.0284316,0.08680596,0.05815109
3579.717,0.05262788,0.02861008,0.08700456,0.05823268
3580.199,0.05309527,0.02880501,0.0873067,0.05822517
3580.681,0.05355857,0.0290183,0.08767955,0.05814365
3581.163,0.0539715,0.02925204,0.08807634,0.05803164
3581.645,0.05428248,0.02950483,0.08843948,0.05794413
3582.127,0.05445072,0.0297705,0.08870978,0.0579274
3582.609,0.05446468,0.03004061,0.08884442,0.05800106
3583.091,0.05434331,0.03030558,0.08882238,0.05815252
3583.573,0.05413486,0.03055516,0.08865243,0.05833737
3584.056,0.05389713,0.03077977,0.08836602,0.0584932
3584.538,0.05368833,0.0309658,0.0880134,0.05854786
3585.02,0.05355008,0.03109325,0.08765189,0.05843685
3585.502,0.05349385,0.0311341,0.08733016,0.05813174
3585.984,0.05349099,0.03105687,0.0870805,0.05767413
3586.466,0.05347352,0.03084408,0.08690679,0.05720865
3586.948,0.05337441,0.03051611,0.08679105,0.05693907
3587.43,0.05316725,0.03014133,0.08670833,0.05703416
3587.913,0.05289758,0.02980616,0.08665094,0.057507
3588.395,0.05264636,0.02957031,0.08662907,0.05822756
3588.877,0.05248461,0.02945786,0.08665901,0.05901708
3589.359,0.05244852,0.02946694,0.08674479,0.05973222
3589.841,0.0525452,0.02958632,0.08687484,0.06029521
3590.323,0.05277054,0.02980527,0.08702257,0.06067108
3590.805,0.05311716,0.03011195,0.08715077,0.0608618
3591.287,0.0535776,0.03048947,0.08722173,0.06089209
3591.77,0.05413862,0.03090547,0.08720182,0.06080073
3592.251,0.05477347,0.03130767,0.08707928,0.06063255
3592.734,0.05543603,0.03162507,0.08687317,0.06042671
3593.216,0.05604865,0.03176878,0.0866432,0.060212
3593.698,0.05651852,0.03166102,0.08647392,0.05999802
3594.18,0.05676175,0.03126296,0.08644587,0.05978398
3594.662,0.05672713,0.03059383,0.08660278,0.05957127
3595.144,0.05641624,0.02972866,0.08692721,0.05937767
3595.626,0.05587808,0.02877507,0.08735038,0.05923745
3596.108,0.05518907,0.0278497,0.08777522,0.05919162
3596.591,0.05442803,0.02704927,0.08811344,0.0592663
3597.073,0.05366633,0.02644883,0.08830019,0.05946035
3597.555,0.05296603,0.02610319,0.08830018,0.05973692
3598.037,0.05237012,0.02603913,0.08811112,0.06003327
3598.519,0.05190838,0.02625641,0.08775844,0.06027247
3599.001,0.05158931,0.02671708,0.08729403,0.06038718
3599.483,0.05139806,0.02734839,0.08678478,0.06034812
3599.965,0.05129685,0.02804461,0.08630788,0.06017399
3600.448,0.05123362,0.02869019,0.08593506,0.05992891
3600.93,0.05116204,0.02919809,0.0857099,0.05968945
3601.412,0.05105263,0.02952325,0.08564301,0.05951932
3601.894,0.05090072,0.02967224,0.08570845,0.05944462
3602.376,0.05072069,0.02968686,0.08585699,0.05945407
3602.858,0.05053588,0.02962474,0.0860265,0.05951495
3603.34,0.05036734,0.02954089,0.08615692,0.05959046
3603.822,0.05022484,0.02947491,0.08620263,0.05965587
3604.304,0.05010824,0.02945529,0.08613367,0.05969968
3604.787,0.05000819,0.02949871,0.0859435,0.05972414
3605.269,0.0499122,0.02961528,0.08564994,0.0597365
3605.751,0.04981399,0.02981423,0.08530104,0.05974187
3606.233,0.04972562,0.03010493,0.08496772,0.05973374
3606.715,0.04968374,0.03049472,0.08472694,0.0596928
3607.197,0.04975105,0.0309795,0.08463987,0.05959323
3607.679,0.049993,0.0315365,0.08471817,0.05942246
3608.161,0.05044451,0.032125,0.08491857,0.05919731
3608.644,0.05109334,0.03269515,0.0851656,0.05896811
3609.126,0.05188499,0.03320533,0.08539943,0.05879946
3609.608,0.05274696,0.03362682,0.08560487,0.05874907
3610.09,0.05360679,0.03393753,0.08581205,0.05886164
3610.572,0.05440319,0.03411607,0.08607835,0.0591631
3611.054,0.05507969,0.03413565,0.08646394,0.0596614
3611.536,0.05557542,0.033966,0.08700553,0.06033671
3612.018,0.05583473,0.03359321,0.08768563,0.06113136
3612.5,0.05582219,0.03304318,0.08841252,0.06193824
3612.983,0.05555025,0.03239962,0.08902857,0.06261377
3613.465,0.05508987,0.03177964,0.08937754,0.0630354
3613.947,0.05455058,0.03129217,0.08936291,0.06314211
3614.429,0.05403915,0.03099492,0.08897972,0.06295092
3614.911,0.05361932,0.03088115,0.08828992,0.06252837
3615.393,0.05331487,0.03089939,0.08738545,0.06196016
3615.875,0.05311808,0.03097176,0.08636551,0.06133222
3616.357,0.05300569,0.03101771,0.08531994,0.06071776
3616.84,0.05294716,0.03095911,0.08435269,0.06018952
3617.322,0.05291184,0.03074302,0.08358304,0.05981063
3617.804,0.05287689,0.03036942,0.08312508,0.05961581
3618.286,0.05283182,0.02991461,0.08305698,0.05958534
3618.768,0.05278975,0.02951935,0.08336333,0.05963258
3619.25,0.05278196,0.02931804,0.08392959,0.05964242
3619.732,0.05284472,0.02937701,0.08458627,0.05951896
3620.214,0.05299972,0.02966571,0.08519363,0.05923256
3620.697,0.05324633,0.03009498,0.08568295,0.05881504
3621.179,0.0535683,0.03056035,0.08604475,0.05832524
3621.661,0.0539409,0.03097547,0.08630393,0.05782341
3622.143,0.0543389,0.03128441,0.08649328,0.05735374
3622.625,0.05473879,0.03145228,0.08664139,0.05694716
3623.107,0.05512159,0.0314692,0.08676632,0.05661685
3623.589,0.0554733,0.03134516,0.08687699,0.05636258
3624.071,0.05577972,0.03110866,0.08697691,0.05617486
3624.553,0.05602784,0.03080018,0.08706953,0.05603734
3625.036,0.05620221,0.03046193,0.0871629,0.05593315
3625.518,0.05628035,0.03013068,0.08727349,0.05584888
3626.0,0.05623007,0.02982008,0.08742557,0.0557818
3626.482,0.05600803,0.02951165,0.08764476,0.0557463
3626.964,0.05556739,0.02914757,0.08794078,0.05578053
3627.446,0.05488732,0.02865095,0.08827884,0.05593991
3627.928,0.05403699,0.0279809,0.08855145,0.0562674
3628.41,0.05322545,0.02721914,0.08860916,0.05673334
3628.893,0.05270641,0.02656419,0.08838204,0.05721744
3629.375,0.05260508,0.02618319,0.08794232,0.05759235
3629.857,0.05286467,0.02609809,0.08742893,0.05781316
3630.339,0.05334707,0.02622977,0.08694237,0.05790972
3630.821,0.05392485,0.02648444,0.08653236,0.05793468
3631.303,0.05450486,0.0267937,0.08621742,0.05793642
3631.785,0.0550254,0.02712025,0.08600216,0.05794847
3632.267,0.05543601,0.02744724,0.08588865,0.05799623
3632.75,0.05569432,0.02777145,0.08587404,0.05809507
3633.231,0.05577399,0.02809606,0.08594715,0.05824959
3633.714,0.05566722,0.02842152,0.08608735,0.05845264
3634.196,0.05539382,0.02873984,0.08627095,0.05868826
3634.678,0.05499232,0.02903415,0.08647917,0.05893712
3635.16,0.05451063,0.02928128,0.08670305,0.05918195
3635.642,0.05399574,0.02946001,0.0869422,0.05941072
3636.124,0.05348882,0.0295581,0.08719809,0.05961872
3636.606,0.05303464,0.02957662,0.08746335,0.05980616
3637.088,0.05267737,0.029533,0.08771732,0.05997911
3637.571,0.05245301,0.02945618,0.08792821,0.06014701
3638.053,0.05238331,0.02938135,0.08805995,0.06032033
3638.535,0.0524639,0.02933583,0.0880909,0.06050453
3639.017,0.05266498,0.02933022,0.08802464,0.06069547
3639.499,0.05293702,0.0293582,0.08789459,0.0608759
3639.981,0.0532256,0.02940215,0.08775505,0.06101809
3640.463,0.05348391,0.02944388,0.08766419,0.06109047
3640.945,0.05367612,0.02947203,0.08766744,0.06106717
3641.427,0.05378801,0.02948815,0.08777471,0.06094232
3641.91,0.05382471,0.02950474,0.08795372,0.06073656
3642.392,0.05380894,0.0295409,0.08813459,0.06049483
3642.874,0.05376982,0.02961311,0.08823988,0.06026914
3643.356,0.05373584,0.02973463,0.08820756,0.06010101
3643.838,0.0537315,0.02991738,0.08801042,0.06000903
3644.32,0.05377524,0.03017914,0.08766168,0.05998347
3644.802,0.05388691,0.0305503,0.08721734,0.05998694
3645.284,0.05409104,0.03107828,0.08678018,0.05995598
3645.767,0.05442082,0.03182579,0.08648955,0.05981367
3646.249,0.0549085,0.032849,0.08652392,0.05948265
3646.731,0.05555827,0.03414594,0.08705319,0.05893048
3647.213,0.05631384,0.03559312,0.08815251,0.05822251
3647.695,0.05700973,0.03687748,0.0896671,0.05757646
3648.177,0.05739179,0.03756052,0.09115948,0.05730388
3648.659,0.05724045,0.03731181,0.09209696,0.05761791
