absorbance_2.2_1,2.2_1,2.2_2,2.2_3,2.2_4
3228.253,0.09396905,0.01868707,0.06385106,0.02611241
3228.736,0.09385677,0.01879792,0.06381104,0.02598323
3229.218,0.09379417,0.01886034,0.06377643,0.02582444
3229.7,0.09380273,0.01886456,0.06375371,0.0256472
3230.182,0.09388325,0.01883042,0.06373818,0.02546765
3230.664,0.09401924,0.01879493,0.06371533,0.02530287
3231.146,0.09417938,0.0188001,0.06366493,0.02517006
3231.628,0.09432698,0.0188751,0.06357244,0.02508513
3232.11,0.09443083,0.01902493,0.06343752,0.02505859
3232.593,0.09446933,0.01923038,0.06327949,0.0250976
3233.075,0.09443632,0.01945449,0.0631329,0.02520187
3233.557,0.09433954,0.01965783,0.06303476,0.02536349
3234.039,0.09419706,0.01980759,0.06301382,0.02556456
3234.521,0.09403026,0.01988869,0.06307718,0.02577768
3235.003,0.09385705,0.01990499,0.06320738,0.02597382
3235.485,0.09369114,0.01987586,0.06336423,0.026124
3235.967,0.09354075,0.01982617,0.06349964,0.02621003
3236.449,0.09341209,0.01977701,0.06357403,0.02622854
3236.932,0.09331271,0.01974084,0.0635663,0.02619077
3237.414,0.09325138,0.0197184,0.06348332,0.02611774
3237.896,0.09323493,0.01970225,0.06335419,0.0260307
3238.378,0.09326298,0.01968296,0.06322347,0.02594649
3238.86,0.09332225,0.01965665,0.06313357,0.02587214
3239.342,0.09338664,0.01962866,0.06311179,0.02580827
3239.824,0.09341996,0.01961499,0.06316502,0.02575468
3240.306,0.09338991,0.01963676,0.06327853,0.02571691
3240.789,0.09327866,0.01971262,0.0634231,0.02570712
3241.271,0.09309185,0.01985176,0.06356577,0.0257408
3241.753,0.09285744,0.02004785,0.06368247,0.02582537
3242.235,0.09261882,0.02027849,0.06376443,0.0259512
3242.717,0.09241986,0.02050878,0.06381943,0.02608385
3243.199,0.09228889,0.02070138,0.06386596,0.02617321
3243.681,0.09223081,0.02082255,0.06392465,0.02616403
3244.163,0.09222759,0.02084879,0.0640077,0.0260172
3244.646,0.09225094,0.0207712,0.06411272,0.02572862
3245.127,0.09227549,0.02059305,0.06422217,0.02533675
3245.61,0.09229153,0.02032742,0.06430969,0.02491513
3246.092,0.09230721,0.01999187,0.06435218,0.02454391
3246.574,0.09234161,0.01960942,0.06433758,0.0242927
3247.056,0.09241023,0.01920832,0.06427207,0.02419599
3247.538,0.09251197,0.01882091,0.06417646,0.0242481
3248.02,0.09262592,0.01848545,0.06408061,0.02440917
3248.502,0.09271593,0.01823879,0.06401103,0.0246235
3248.984,0.09274697,0.01810569,0.06398036,0.0248445
3249.467,0.09269691,0.01809193,0.06398231,0.02504346
3249.949,0.09256883,0.01817798,0.06399297,0.02521978
3250.431,0.09238805,0.01832635,0.06398238,0.02539052
3250.913,0.09219541,0.01848793,0.06392414,0.02557885
3251.395,0.09202886,0.01862197,0.06380753,0.02579669
3251.877,0.0919106,0.01870872,0.06364267,0.02603616
3252.359,0.09184442,0.01875408,0.06345628,0.02626843
3252.841,0.09181813,0.01878431,0.06328268,0.02645303
3253.323,0.09181708,0.01883191,0.06314868,0.02655232
3253.806,0.09183337,0.01892132,0.0630663,0.02654112
3254.288,0.09187247,0.01905604,0.06302752,0.02641594
3254.77,0.09194827,0.01921954,0.0630113,0.02619346
3255.252,0.09207388,0.0193832,0.06299358,0.0259067
3255.734,0.0922495,0.01952409,0.06296217,0.02559501
3256.216,0.09245574,0.0196363,0.06292416,0.02529868
3256.698,0.09265761,0.01973417,0.06290741,0.02505573
3257.18,0.09281631,0.01984322,0.06294957,0.02489589
3257.663,0.09290312,0.01998542,0.06308554,0.02483763
3258.145,0.0929096,0.02016165,0.06333313,0.0248834
3258.627,0.09285071,0.02034422,0.06368266,0.0250154
3259.109,0.09275842,0.02048034,0.0640969,0.02519453
3259.591,0.09266983,0.02050696,0.06451857,0.02536525
3260.073,0.0926113,0.02037829,0.06489027,0.0254721
3260.555,0.09259303,0.0200806,0.06516665,0.02547143
3261.037,0.0926074,0.01964374,0.06532814,0.02534721
3261.52,0.09263713,0.01913075,0.06538416,0.02511747
3262.002,0.0926623,0.01862355,0.06536709,0.02483096
3262.484,0.09266897,0.01819857,0.06531907,0.02455238
3262.966,0.09265297,0.01790141,0.06527342,0.02433786
3263.448,0.09261753,0.0177443,0.06524727,0.02422341
3263.93,0.09257014,0.01770436,0.06523526,0.02421292
3264.412,0.09251882,0.01774112,0.06521694,0.02428359
3264.894,0.09247171,0.01780784,0.06516644,0.02439855
3265.376,0.09243859,0.01786998,0.06506776,0.02452693
3265.859,0.0924316,0.01791176,0.06492321,0.02465781
3266.341,0.09246673,0.01793485,0.06475689,0.02480362
3266.823,0.09255885,0.01795257,0.06460581,0.02499215
3267.305,0.09271613,0.0179789,0.0645063,0.02524723
3267.787,0.09293364,0.01802382,0.06448404,0.02557441
3268.269,0.09319074,0.01808892,0.06454182,0.02594881
3268.751,0.09345395,0.01816828,0.06465907,0.02632049
3269.233,0.09368011,0.01825128,0.06479665,0.02662355
3269.716,0.09383105,0.01832882,0.06491022,0.026802
3270.198,0.09388154,0.01839525,0.06496339,0.02682654
3270.68,0.09382445,0.01844929,0.06493489,0.02670367
3271.162,0.09367286,0.01849336,0.06482551,0.02647339
3271.644,0.09345537,0.0185301,0.06465384,0.02619533
3272.126,0.09321032,0.01856018,0.06445096,0.02593376
3272.608,0.09297502,0.0185798,0.06424879,0.02573583
3273.09,0.09278084,0.01858179,0.06407434,0.02562438
3273.573,0.0926492,0.0185573,0.06394368,0.0255974
3274.055,0.09258983,0.01850145,0.06386028,0.02563446
3274.537,0.0926025,0.01841558,0.06381591,0.02570809
3275.019,0.0926808,0.01831085,0.06379547,0.02579347
3275.501,0.09281453,0.0182046,0.06378194,0.0258751
3275.983,0.09299214,0.01811822,0.06376066,0.02594526
3276.465,0.09320144,0.01807027,0.06372263,0.02600127
3276.947,0.09343079,0.01807008,0.06366704,0.02604027
3277.429,0.09366666,0.01811535,0.06360096,0.02605658
3277.912,0.09389336,0.01819268,0.06353682,0.02604178
3278.394,0.09409413,0.0182831,0.06348748,0.0259884
3278.876,0.09424907,0.0183667,0.06346366,0.02589433
3279.358,0.09433871,0.01842817,0.0634695,0.02576767
3279.84,0.09434693,0.0184609,0.06350291,0.02562753
3280.322,0.09426267,0.01846561,0.06355745,0.02550518
3280.804,0.09408385,0.01844877,0.06362645,0.02543708
3281.286,0.09381723,0.01841956,0.06370683,0.02545558
3281.769,0.09347869,0.01838945,0.0638011,0.02558241
3282.25,0.09309088,0.01836961,0.06391504,0.02581865
3282.733,0.09267842,0.01837088,0.06405343,0.02614093
3283.215,0.09226915,0.01840271,0.064216,0.0265028
3283.697,0.09189016,0.01846933,0.06439319,0.02684455
3284.179,0.09156653,0.01856801,0.06456986,0.0271097
3284.661,0.09132198,0.01868559,0.06472798,0.02725483
3285.143,0.09117474,0.01880242,0.0648559,0.02726616
3285.625,0.09113543,0.0188986,0.0649516,0.02716089
3286.107,0.09120485,0.01896158,0.0650246,0.0269848
3286.59,0.09137211,0.01899424,0.0650887,0.02679578
3287.072,0.09161607,0.01901593,0.06515468,0.02664923
3287.554,0.09190636,0.01905808,0.06522117,0.02658466
3288.036,0.09221244,0.01914885,0.06527177,0.02661299
3288.518,0.09250606,0.01929982,0.06527847,0.02671702
3289.0,0.09276656,0.01949533,0.06520993,0.02685641
3289.482,0.09298223,0.01969454,0.06504674,0.02698142
3289.964,0.09314893,0.01984112,0.06479068,0.02704347
3290.447,0.09326538,0.01988344,0.06447023,0.02700444
3290.929,0.09333187,0.0197971,0.06413352,0.02684558
3291.411,0.09334877,0.01959578,0.06384096,0.02656741
3291.893,0.09331986,0.01933115,0.06364986,0.02619114
3292.375,0.09325561,0.01907127,0.06359746,0.02575034
3292.857,0.09317647,0.01888257,0.06369509,0.02529207
3293.339,0.09311131,0.01880339,0.06392366,0.02486555
3293.821,0.09308924,0.01883193,0.06423964,0.02451319
3294.303,0.09313335,0.01893143,0.06458114,0.02426618
3294.786,0.09324991,0.01904755,0.06488003,0.02413644
3295.268,0.09342412,0.01913281,0.06507829,0.02411552
3295.75,0.09361927,0.01916187,0.06513291,0.02417458
3296.232,0.0937857,0.01914296,0.06503042,0.02427179
3296.714,0.0938767,0.01910904,0.06479022,0.02436482
3297.196,0.09385925,0.01910629,0.06446459,0.02441845
3297.678,0.09372847,0.0191707,0.06412591,0.0244161
3298.16,0.09350832,0.0193135,0.0638452,0.0243642
3298.643,0.09324747,0.01951624,0.06367933,0.02429075
3299.125,0.09300148,0.01973533,0.06365009,0.0242381
3299.607,0.09281545,0.0199188,0.06374197,0.02425111
3300.089,0.09271231,0.02001701,0.06390835,0.02436918
3300.571,0.09268267,0.01999965,0.0640922,0.02461185
3301.053,0.09268955,0.01986174,0.06424734,0.02497271
3301.535,0.09267721,0.01962264,0.06435136,0.02541412
3302.017,0.09259295,0.01931813,0.0644127,0.02587424
3302.5,0.09240431,0.01899162,0.0644583,0.02627683
3302.981,0.0921125,0.01868544,0.0645172,0.02654457
3303.464,0.09175574,0.01842932,0.06459901,0.02662606
3303.946,0.09140188,0.01823857,0.06468428,0.02650743
3304.428,0.09113486,0.01811339,0.06472781,0.02622254
3304.91,0.09102445,0.01804409,0.06467913,0.02584294
3305.392,0.09111209,0.01801661,0.064503,0.02546327
3305.874,0.09139428,0.0180207,0.06420077,0.02517593
3306.356,0.0918245,0.01805428,0.06381562,0.02504248
3306.838,0.09231772,0.01812387,0.06342587,0.02508164
3307.321,0.09277067,0.01824103,0.06312439,0.02526615
3307.803,0.09309437,0.01841451,0.06298485,0.02553901
3308.285,0.09322871,0.01864508,0.06304484,0.02583272
3308.767,0.0931637,0.01891964,0.06329204,0.0260928
3309.249,0.09293815,0.01921659,0.06367384,0.02629469
3309.731,0.09262992,0.01950924,0.06411085,0.0264401
3310.213,0.09233284,0.01977472,0.06452106,0.02654736
3310.695,0.0921258,0.02000097,0.06484126,0.02663327
3311.177,0.09206334,0.02018602,0.06502903,0.02670299
3311.66,0.09215864,0.02033548,0.06506798,0.02674696
3312.142,0.09238685,0.02045622,0.06496481,0.02674921
3312.624,0.09269312,0.02055128,0.06474556,0.02669889
3313.106,0.09301122,0.02061824,0.06445324,0.02660037
3313.588,0.09328381,0.02065196,0.06414133,0.02647265
3314.07,0.09347026,0.02065014,0.06387396,0.02634468
3314.552,0.09355631,0.02061793,0.06371024,0.02624057
3315.034,0.09355029,0.02056811,0.06369111,0.02617038
3315.517,0.09347542,0.02051846,0.06383043,0.02612684
3315.999,0.0933585,0.02048234,0.0641045,0.02609208
3316.481,0.09322102,0.02046111,0.06445792,0.02604726
3316.963,0.09307782,0.02044091,0.06481186,0.02598094
3317.445,0.09293556,0.02039432,0.06509037,0.02589282
3317.927,0.09279901,0.02029066,0.0652398,0.02578773
3318.409,0.09267668,0.0201041,0.06524094,0.02566705
3318.891,0.09258352,0.01982623,0.06511313,0.02552208
3319.374,0.09254029,0.01946888,0.06490315,0.02533368
3319.856,0.09256846,0.0190634,0.06466909,0.02508154
3320.338,0.09268104,0.01864981,0.06445664,0.02475982
3320.82,0.09287456,0.01827099,0.06429201,0.0243876
3321.302,0.09312446,0.01796518,0.06417899,0.02401339
3321.784,0.09339057,0.0177579,0.06410868,0.02369871
3322.266,0.09362061,0.01766441,0.06407011,0.02350225
3322.748,0.09376438,0.01768867,0.06406159,0.02345541
3323.23,0.09378877,0.01782407,0.06409115,0.02354714
3323.713,0.09368321,0.01805449,0.06417014,0.02372554
3324.195,0.09346422,0.0183528,0.06429977,0.02391366
3324.677,0.09316705,0.01868728,0.06446208,0.02404217
3325.159,0.09283884,0.01902125,0.06461425,0.0240683
3325.641,0.09252422,0.01932204,0.06469897,0.02399557
3326.123,0.09225383,0.01956903,0.06466544,0.0238684
3326.605,0.09204211,0.01975466,0.06448629,0.02376032
3327.087,0.0918863,0.0198861,0.06417671,0.02374475
3327.57,0.09177431,0.01997853,0.06379313,0.02386936
3328.052,0.09169103,0.02004855,0.06342567,0.02414678
3328.534,0.09162799,0.02010536,0.06316748,0.02454874
3329.016,0.09158696,0.02014555,0.06308346,0.02502079
3329.498,0.09158132,0.02015294,0.06319545,0.02549226
3329.98,0.09163129,0.02010381,0.06347008,0.02589825
3330.462,0.09175703,0.0199744,0.06383483,0.02619202
3330.944,0.09197193,0.0197466,0.06419408,0.02634845
3331.427,0.09227426,0.01941602,0.06446615,0.02636844
3331.909,0.09264552,0.01899427,0.06460447,0.0262742
3332.391,0.09304713,0.01851121,0.06460686,0.02610504
3332.873,0.09343012,0.01801059,0.06451065,0.02590379
3333.355,0.09374339,0.01754654,0.06437486,0.02570823
3333.837,0.0939424,0.01717941,0.06425894,0.02554292
3334.319,0.09400516,0.01696149,0.06420086,0.02541168
3334.801,0.09393736,0.01692909,0.06420957,0.02529865
3335.283,0.09377443,0.01709279,0.06426813,0.02517441
3335.766,0.09356999,0.01743216,0.06434784,0.02500987
3336.248,0.09338412,0.01789647,0.06442279,0.02478622
3336.73,0.09326447,0.01841292,0.064481,0.02450574
3337.212,0.09322906,0.01890801,0.0645275,0.02418953
3337.694,0.09326254,0.0193142,0.06457856,0.0238744
3338.176,0.0933193,0.01958417,0.06465285,0.02360056
3338.658,0.09334334,0.01969614,0.06476144,0.02339698
3339.14,0.0932814,0.01964846,0.06490471,0.02327699
3339.623,0.0931049,0.01945632,0.06507315,0.02323373
3340.104,0.09281792,0.01914315,0.06525274,0.02324522
3340.587,0.09245732,0.01874085,0.06542686,0.02328057
3341.069,0.0920813,0.01828695,0.06558017,0.02330876
3341.551,0.0917481,0.01782249,0.06569885,0.02330663
3342.033,0.09150495,0.01739434,0.06576853,0.02326268
3342.515,0.09137257,0.01704805,0.06577556,0.02317921
3342.997,0.0913446,0.01681831,0.06571166,0.02307118
3343.479,0.09139508,0.01672618,0.06557681,0.02296508
3343.961,0.09149098,0.01677112,0.06538394,0.02289395
3344.444,0.0916064,0.01693398,0.06515711,0.02288867
3344.926,0.09172666,0.01717995,0.06492797,0.02297501
3345.408,0.09185157,0.01746956,0.0647247,0.02316464
3345.89,0.09198889,0.01776838,0.06456386,0.02345318
3346.372,0.09214728,0.01804865,0.06444627,0.02382003
3346.854,0.09232938,0.01829425,0.06435924,0.02423579
3347.336,0.09252904,0.01849703,0.06428583,0.02467095
3347.818,0.09273139,0.01865182,0.06421336,0.02509983
3348.301,0.09291817,0.01875478,0.06414083,0.02550694
3348.783,0.09307232,0.01880233,0.06407759,0.02588359
3349.265,0.09318063,0.01879269,0.06403666,0.02622253
3349.747,0.09323698,0.01872789,0.06402413,0.02651311
3350.229,0.09324237,0.0186142,0.06403174,0.02673921
3350.711,0.09320311,0.0184614,0.064038,0.02688164
3351.193,0.0931303,0.01827806,0.06401835,0.02692638
3351.675,0.09303722,0.01807169,0.06395757,0.02687107
3352.157,0.0929385,0.01784868,0.06386165,0.02672925
3352.64,0.09284698,0.01761593,0.06375828,0.02652778
3353.122,0.09277108,0.01738752,0.06369088,0.02630177
3353.604,0.09271322,0.01718677,0.06370064,0.02608633
3354.086,0.09267014,0.01704384,0.06380609,0.02590569
3354.568,0.09263358,0.01699235,0.06399493,0.02577457
3355.05,0.09259615,0.01705986,0.06422247,0.02569662
3355.532,0.09255616,0.01725635,0.06443232,0.02566925
3356.014,0.09251989,0.01757213,0.06457229,0.02568775
3356.497,0.09250151,0.01797474,0.06461809,0.02574506
3356.979,0.09251703,0.01842035,0.06457987,0.02583232
3357.461,0.09257878,0.01885753,0.06449827,0.02593401
3357.943,0.0926874,0.01924057,0.06442587,0.02602947
3358.425,0.09282905,0.01953685,0.06440296,0.02609679
3358.907,0.09297587,0.01972727,0.06444771,0.02611801
3359.389,0.09309289,0.01980647,0.06454564,0.02608717
3359.871,0.09314895,0.01978079,0.06466015,0.02601276
3360.354,0.09312237,0.01966628,0.06474046,0.02591563
3360.835,0.09301092,0.01948612,0.06474125,0.02581958
3361.318,0.09283122,0.01926828,0.06463502,0.02574151
3361.8,0.09261815,0.01904483,0.06441455,0.02568418
3362.282,0.09241451,0.01884591,0.06409369,0.02563489
3362.764,0.09226257,0.01869492,0.06370249,0.02557416
3363.246,0.09219776,0.01860683,0.06328449,0.0254842
3363.728,0.09223822,0.01858376,0.0628906,0.02536181
3364.21,0.09238292,0.01861684,0.06257502,0.02521967
3364.692,0.09260719,0.01868819,0.06239282,0.02508537
3365.175,0.09286887,0.01877712,0.06238469,0.024986
3365.657,0.09311288,0.01886406,0.06256614,0.02493906
3366.139,0.09328105,0.0189338,0.06291716,0.02494486
3366.621,0.09333038,0.01897999,0.06338163,0.02498625
3367.103,0.09324042,0.01900272,0.06387518,0.02503767
3367.585,0.09302136,0.01900711,0.06430158,0.02507527
3368.067,0.09270886,0.01899947,0.06458425,0.02508906
3368.549,0.09235825,0.01898324,0.06467942,0.02508334
3369.031,0.09202963,0.01895717,0.06458975,0.02507369
3369.514,0.09176911,0.01891569,0.06435903,0.02507669
3369.996,0.09160453,0.018851,0.0640591,0.02510266
3370.478,0.09153976,0.01875944,0.0637676,0.02514888
3370.96,0.09156007,0.01864593,0.06354129,0.02520239
3371.442,0.09164045,0.01852936,0.06340899,0.02524257
3371.924,0.09175462,0.0184405,0.06336555,0.02524847
3372.406,0.09188122,0.01841385,0.06338246,0.02520423
3372.888,0.09200224,0.01847717,0.06342041,0.02509996
3373.371,0.09210263,0.01863745,0.06344739,0.02493195
3373.853,0.09216931,0.01887307,0.06345162,0.02470201
3374.335,0.0921901,0.01913195,0.06344437,0.02441839
3374.817,0.09216151,0.01934416,0.06345625,0.0240974
3375.299,0.09209044,0.01944432,0.06352452,0.0237643
3375.781,0.09199993,0.0193846,0.06368335,0.02345622
3376.263,0.0919236,0.01915584,0.06394833,0.02321621
3376.745,0.09189398,0.0187882,0.06430994,0.0230826
3377.228,0.09193306,0.01834577,0.0647302,0.02308327
3377.71,0.09203825,0.017905,0.06514986,0.02322146
3378.192,0.09218122,0.01753325,0.06550133,0.02347442
3378.674,0.09231268,0.01727909,0.06571795,0.02379487
3379.156,0.092383,0.01716115,0.06575523,0.0241262
3379.638,0.09235777,0.01717353,0.06559951,0.02441515
3380.12,0.09223139,0.0172931,0.06527352,0.02462484
3380.602,0.09202903,0.01749024,0.06483196,0.02474547
3381.084,0.09179839,0.01773234,0.06435229,0.02479216
3381.567,0.09159514,0.01798305,0.06392204,0.02479852
3382.049,0.09146105,0.01820599,0.06361338,0.02480182
3382.531,0.09141663,0.0183617,0.0634731,0.02483046
3383.013,0.09145774,0.01841519,0.06351166,0.02489603
3383.495,0.09156352,0.0183464,0.06370224,0.02499006
3383.977,0.09170493,0.0181583,0.06398666,0.02509065
3384.459,0.09185477,0.01788399,0.06428955,0.02517372
3384.941,0.09199318,0.01757755,0.06454393,0.02522573
3385.424,0.09210476,0.01730732,0.06469958,0.02525103
3385.906,0.09217475,0.0171358,0.06473693,0.02527156
3386.388,0.09218876,0.01710101,0.06466451,0.02531688
3386.87,0.09213451,0.01721532,0.06451245,0.02541377
3387.352,0.09201005,0.01746236,0.06431963,0.0255707
3387.834,0.09182986,0.0178069,0.06411938,0.02577349
3388.316,0.0916293,0.0182008,0.06393734,0.02598454
3388.798,0.0914574,0.01859221,0.06378782,0.02615409
3389.281,0.09136061,0.01893468,0.06367695,0.02623852
3389.763,0.09137206,0.01918418,0.06361061,0.02621086
3390.245,0.09149448,0.01930835,0.06359818,0.0260715
3390.727,0.09170083,0.01929048,0.06365217,0.02584583
3391.209,0.0919371,0.01913542,0.06378181,0.0255767
3391.691,0.09214363,0.01887336,0.06398465,0.02530695
3392.173,0.09227732,0.01855507,0.06424088,0.02506618
3392.655,0.09232176,0.01824306,0.0645088,0.02486686
3393.137,0.09229453,0.01798951,0.06473707,0.02470494
3393.62,0.09223349,0.01782047,0.06487792,0.02457203
3394.102,0.09218253,0.01773132,0.0649009,0.02446751
3394.584,0.09217082,0.01769226,0.06480438,0.02440617
3395.066,0.09220676,0.01766443,0.0646157,0.02441494
3395.548,0.09227882,0.01761796,0.06438936,0.02452237
3396.03,0.09236463,0.01754723,0.06418692,0.02474217
3396.512,0.09243982,0.01747162,0.06406248,0.02506244
3396.994,0.09248533,0.01742853,0.06404572,0.02544142
3397.477,0.09249147,0.01745274,0.0641316,0.02581905
3397.958,0.09245455,0.01756234,0.06428328,0.02613517
3398.441,0.09237176,0.01774919,0.06444252,0.02634791
3398.923,0.09223914,0.01798392,0.06455115,0.02644779
3399.405,0.09205502,0.01822646,0.06456435,0.0264566
3399.887,0.09182723,0.01843947,0.06446407,0.02641623
3400.369,0.09157836,0.01859946,0.06426246,0.02637023
3400.851,0.09135051,0.01869491,0.06399802,0.02634814
3401.333,0.09119938,0.01872278,0.06372589,0.02635515
3401.815,0.09117626,0.0186816,0.06350109,0.02637499
3402.298,0.09131622,0.01856806,0.06336896,0.02637704
3402.78,0.09161875,0.01838148,0.06335158,0.02633432
3403.262,0.09204677,0.01813186,0.06344481,0.02623617
3403.744,0.09252785,0.01784844,0.063618,0.02609321
3404.226,0.09297597,0.01758166,0.06382419,0.02593336
3404.708,0.09331851,0.01739011,0.06401432,0.02578739
3405.19,0.09351131,0.01733075,0.06414676,0.02567945
3405.672,0.09355523,0.01743625,0.0641998,0.02561421
3406.155,0.09348996,0.01770503,0.06417532,0.02557649
3406.637,0.09338628,0.01809952,0.0640956,0.0255382
3407.119,0.0933179,0.01855739,0.06399386,0.02547255
3407.601,0.09333763,0.01901128,0.06390234,0.02536634
3408.083,0.0934635,0.01939972,0.06384369,0.02522577
3408.565,0.09366851,0.0196856,0.0638233,0.02507392
3409.047,0.09389123,0.01985729,0.06383132,0.02493886
3409.529,0.094049,0.01992241,0.06384832,0.02484092
3410.011,0.09407084,0.01989852,0.06385522,0.02477986
3410.494,0.0939215,0.019805,0.06385333,0.0247419
3410.976,0.09360878,0.01965802,0.06383893,0.02467689
3411.458,0.09318779,0.01946491,0.06382585,0.02455062
3411.94,0.09274817,0.01922833,0.06383754,0.02434939
3412.422,0.09239417,0.01894966,0.06390104,0.02408899
3412.904,0.09220663,0.01863065,0.06403736,0.02380777
3413.386,0.09222511,0.01827683,0.06425447,0.0235527
3413.868,0.09243299,0.01790017,0.06454248,0.02336014
3414.351,0.09276605,0.01751876,0.0648738,0.02324056
3414.833,0.09312747,0.01716183,0.06520556,0.02317617
3415.315,0.09341525,0.01686623,0.06548658,0.0231295
3415.797,0.0935571,0.01666711,0.06567245,0.02306344
3416.279,0.09351795,0.01659231,0.06573164,0.02295573
3416.761,0.09330794,0.01664996,0.06565666,0.02281057
3417.243,0.09296752,0.01682468,0.06546559,0.02265656
3417.725,0.09255366,0.01707757,0.0652026,0.02253801
3418.208,0.09212157,0.01735696,0.06492935,0.02249856
3418.689,0.091711,0.01761503,0.06471042,0.02256611
3419.172,0.0913522,0.01781597,0.06460459,0.02274767
3419.654,0.09106735,0.0179462,0.06464794,0.02302847
3420.136,0.09087802,0.01801074,0.06484382,0.02338223
3420.618,0.09080697,0.01802376,0.06516209,0.02377758
3421.1,0.09087217,0.01799616,0.06554829,0.02418864
3421.582,0.0910751,0.01792921,0.06594238,0.02459614
3422.064,0.09139279,0.01781908,0.06629116,0.02498249
3422.546,0.09177674,0.01766728,0.06656349,0.02533001
3423.029,0.09216581,0.01748984,0.06675204,0.02561985
3423.511,0.09249727,0.01732193,0.06686699,0.02583497
3423.993,0.09273081,0.01720777,0.06692509,0.02596787
3424.475,0.09285746,0.01718404,0.06693797,0.02602314
3424.957,0.09290124,0.01726673,0.06690367,0.02601783
3425.439,0.09290619,0.0174404,0.06680436,0.02597259
3425.921,0.09291745,0.01766319,0.06661107,0.02590234
3426.403,0.09296507,0.01788161,0.0662932,0.02580823
3426.885,0.09305021,0.0180551,0.06583395,0.02567661
3427.368,0.09314927,0.01817001,0.06524056,0.02548695
3427.85,0.09322733,0.01824417,0.06455224,0.02522601
3428.332,0.09325864,0.0183134,0.06383241,0.02490178
3428.814,0.09324172,0.01841385,0.06316218,0.02455069
3429.296,0.09320275,0.01856137,0.06262448,0.02423434
3429.778,0.09318325,0.01874434,0.0622812,0.02401821
3430.26,0.09322289,0.01892851,0.06216481,0.02395429
3430.742,0.09333824,0.01907332,0.06226665,0.02405903
3431.225,0.09351121,0.01915223,0.0625417,0.02430378
3431.707,0.09369169,0.01915796,0.06291288,0.02461654
3432.189,0.09381416,0.01910052,0.06328829,0.02489988
3432.671,0.09382635,0.01899312,0.06358831,0.02506427
3433.153,0.09370463,0.01883748,0.06375309,0.02504123
3433.635,0.09346685,0.01862012,0.06376085,0.0248072
3434.117,0.09316197,0.01832117,0.06362909,0.02438516
3434.599,0.09285741,0.01793091,0.06341104,0.02384302
3435.082,0.09261091,0.01747026,0.06318047,0.02327784
3435.564,0.09244932,0.01699389,0.06300978,0.02279054
3436.046,0.09236258,0.01658614,0.06295855,0.02247602
3436.528,0.09230873,0.01633177,0.06305534,0.02239647
3437.01,0.09223542,0.01628359,0.06329416,0.02256989
3437.492,0.0921002,0.01644686,0.06363916,0.02296838
3437.974,0.09189334,0.01677204,0.06403942,0.02352503
3438.456,0.09164288,0.01717703,0.06444632,0.02415423
3438.938,0.09141015,0.01756675,0.06482343,0.02476578
3439.421,0.09126693,0.01787039,0.06515741,0.02529391
3439.903,0.09127,0.01805364,0.06545302,0.02570846
3440.385,0.09144371,0.0181178,0.06572365,0.02601619
3440.867,0.09176565,0.01808712,0.0659774,0.02625177
3441.349,0.09217312,0.01799179,0.0662073,0.02645971
3441.831,0.09257778,0.01785598,0.06638714,0.02667743
3442.313,0.0929011,0.01769325,0.06648188,0.026919
3442.795,0.09309711,0.01751428,0.0664596,0.027175
3443.278,0.09316594,0.01733611,0.06630789,0.02741986
3443.76,0.09314904,0.01718292,0.06604157,0.02762733
3444.242,0.09311069,0.01708403,0.06570236,0.02778028
3444.724,0.09311445,0.01706108,0.06535166,0.02787297
3445.206,0.0931978,0.01711693,0.06504972,0.02790788
3445.688,0.09336263,0.01722916,0.06484424,0.02788666
3446.17,0.09357528,0.01735478,0.06475159,0.02780397
3446.652,0.0937865,0.01745087,0.06475229,0.02764815
3447.135,0.09395234,0.01749339,0.06479605,0.02740824
3447.617,0.09405718,0.01749061,0.0648246,0.02708576
3448.099,0.09411691,0.0174755,0.06480014,0.02670018
3448.581,0.09416607,0.01748799,0.06471629,0.02629017
3449.063,0.09423565,0.01755189,0.06460255,0.02590454
3449.545,0.09433486,0.01766195,0.06450711,0.02558806
3450.027,0.09444555,0.01778789,0.06448475,0.02537762
3450.509,0.09452751,0.01788789,0.06457435,0.02529365
3450.991,0.09453884,0.01793173,0.06478631,0.02533828
3451.474,0.09444857,0.01791368,0.06509805,0.02549993
3451.956,0.09425544,0.01786203,0.06546073,0.02575634
3452.438,0.09398547,0.01782493,0.06581755,0.0260809
3452.92,0.09368395,0.01785515,0.0661152,0.02643851
3453.402,0.09339362,0.01798259,0.06632282,0.02678758
3453.884,0.09313811,0.01820211,0.06643534,0.02707957
3454.366,0.09291705,0.01847257,0.06646844,0.02725656
3454.848,0.09270921,0.01873494,0.06644738,0.02726578
3455.331,0.09249097,0.01893548,0.06639309,0.02707353
3455.813,0.09225094,0.01904516,0.066315,0.02667721
3456.295,0.09200141,0.01907278,0.06620689,0.02611289
3456.777,0.09177618,0.01905774,0.06605409,0.02545224
3457.259,0.09161794,0.01905612,0.06584179,0.02479315
3457.741,0.09155797,0.01911353,0.06556731,0.02423151
3458.223,0.09160242,0.01925048,0.06524502,0.02384514
3458.705,0.09172751,0.01945331,0.06490873,0.02367752
3459.188,0.09189004,0.01968145,0.06460295,0.02372596
3459.669,0.09204098,0.0198808,0.06437686,0.02394323
3460.152,0.09214306,0.02000183,0.06427528,0.02424408
