absorbance_2.10_1 (2),2.10_1 (2),2.10_2 (2),2.10_3 (2),2.10_4 (2),2.10_5 (2)
2354.658,0.0499448,0.02916638,0.05173393,0.05747338,0.006602052
2355.14,0.04985355,0.0293874,0.05167262,0.05723982,0.00665393
2355.622,0.04987117,0.029577,0.0515505,0.05706281,0.006742884
2356.104,0.04997608,0.02972859,0.05143181,0.05697805,0.006910527
2356.586,0.05012421,0.02984304,0.05139552,0.05699192,0.00714847
2357.069,0.05027841,0.02991513,0.05148333,0.05708237,0.007375993
2357.551,0.05041647,0.02993728,0.0516676,0.05720248,0.00747401
2358.033,0.05052916,0.0299102,0.05186975,0.0572971,0.00738003
2358.515,0.05059933,0.02985463,0.05201574,0.057321,0.007157908
2358.997,0.05059728,0.02980329,0.05207232,0.05725829,0.006970689
2359.479,0.05050141,0.02977421,0.05204664,0.05713817,0.006946421
2359.961,0.05032935,0.02975239,0.05194599,0.05702638,0.007045142
2360.443,0.05015822,0.02971328,0.05175404,0.05699521,0.007068277
2360.926,0.05007889,0.02965979,0.05147419,0.05707728,0.00683261
2361.408,0.0501377,0.02963196,0.05117955,0.05725077,0.006322376
2361.89,0.05032337,0.02967259,0.0509979,0.05744742,0.005692499
2362.372,0.0505883,0.02979548,0.05104084,0.05758303,0.00516457
2362.854,0.05087852,0.02997371,0.05135468,0.05758449,0.004922433
2363.336,0.05114715,0.03014687,0.05189007,0.05741951,0.005024415
2363.818,0.05136668,0.03025301,0.05251996,0.05711003,0.00538404
2364.3,0.0515162,0.03026218,0.05308991,0.05672299,0.005840763
2364.782,0.05157465,0.03019507,0.05347804,0.05635013,0.006252876
2365.265,0.05152178,0.03010935,0.05363761,0.05607422,0.006562395
2365.747,0.05135601,0.03007223,0.05357923,0.0559538,0.006776503
2366.229,0.05110445,0.03012925,0.05334773,0.05600623,0.006934146
2366.711,0.05081378,0.03028588,0.05299789,0.05620666,0.00707016
2367.193,0.05054421,0.03050686,0.0525784,0.05649758,0.007182187
2367.675,0.05034819,0.03073023,0.05213144,0.05680716,0.007234564
2368.157,0.05025636,0.03089779,0.05169385,0.05707543,0.007185384
2368.639,0.05027505,0.0309717,0.05131,0.05726134,0.007017602
2369.122,0.05039012,0.03095032,0.0510253,0.0573543,0.006756227
2369.604,0.05057786,0.03086363,0.0508709,0.05736995,0.006457927
2370.086,0.05081243,0.03076234,0.05085318,0.05733844,0.006191861
2370.568,0.05106857,0.03069807,0.05094302,0.05728903,0.006010519
2371.05,0.05132014,0.03070597,0.0510855,0.05723807,0.005933159
2371.532,0.0515356,0.03079826,0.05121244,0.05718398,0.005946284
2372.014,0.05168191,0.03096106,0.05126778,0.05711111,0.006015251
2372.496,0.05173346,0.03116243,0.05122532,0.05700199,0.006102805
2372.979,0.05167956,0.03136072,0.0510917,0.05684709,0.006180985
2373.46,0.05153425,0.03151785,0.05090116,0.05665591,0.006237169
2373.943,0.05133541,0.03160756,0.0506991,0.05645548,0.006271614
2374.425,0.05113745,0.03161773,0.05052943,0.05628565,0.00628851
2374.907,0.05099223,0.03155238,0.05041895,0.05618289,0.006290987
2375.389,0.05093235,0.03142681,0.05037412,0.05616882,0.00627951
2375.871,0.05096271,0.03126342,0.05038561,0.05624371,0.006253348
2376.353,0.05105948,0.03108553,0.05043526,0.05638635,0.006216798
2376.835,0.05118186,0.03091308,0.05050331,0.05656325,0.006177921
2377.317,0.05128458,0.03076161,0.05057464,0.05673749,0.006151432
2377.8,0.05133754,0.03064052,0.05064241,0.05688195,0.006151776
2378.282,0.05133061,0.03055292,0.05070649,0.05698252,0.006187512
2378.764,0.05127452,0.03049619,0.05077097,0.0570383,0.006257114
2379.246,0.05119214,0.03046295,0.05084091,0.05705698,0.006348777
2379.728,0.05110891,0.03044217,0.05092036,0.05704969,0.006444889
2380.21,0.05104344,0.03042215,0.05101093,0.05702608,0.006528994
2380.692,0.05100294,0.03039341,0.05111174,0.05699232,0.006593218
2381.174,0.05098512,0.03035199,0.05122045,0.0569527,0.006639487
2381.656,0.05098335,0.03030097,0.05133378,0.05691132,0.006678028
2382.139,0.05099186,0.03024912,0.05144965,0.0568727,0.006719638
2382.621,0.0510092,0.03020925,0.05156718,0.05684241,0.006769787
2383.103,0.05103818,0.03019352,0.05168669,0.0568243,0.00682351
2383.585,0.05108185,0.03020826,0.05180835,0.05681901,0.006865968
2384.067,0.05114103,0.03025233,0.05193156,0.05682313,0.006877815
2384.549,0.05121087,0.03031613,0.05205299,0.05683044,0.006843546
2385.031,0.05128187,0.03038593,0.05216711,0.05683476,0.006759936
2385.513,0.05134101,0.03044722,0.0522674,0.05683202,0.006639411
2385.996,0.05137707,0.03049021,0.05234873,0.05682269,0.006508125
2386.478,0.0513841,0.03051293,0.0524097,0.05680984,0.006397198
2386.96,0.05136293,0.03052138,0.05245415,0.05679835,0.006335255
2387.442,0.05132052,0.03052576,0.05249138,0.05679101,0.00633793
2387.924,0.0512681,0.0305364,0.05253258,0.05678771,0.006403523
2388.406,0.05121763,0.03055949,0.05258959,0.05678593,0.00651467
2388.888,0.05117876,0.03059489,0.05267004,0.05678305,0.006644542
2389.37,0.05115664,0.03063645,0.05277611,0.05678031,0.006765952
2389.853,0.05115188,0.03067492,0.05290285,0.05678326,0.00685685
2390.335,0.05116033,0.03070164,0.05303967,0.05680181,0.006906312
2390.817,0.05117508,0.03071207,0.05317187,0.05684495,0.006914191
2391.299,0.05118663,0.03070625,0.05328254,0.05691661,0.006888888
2391.781,0.05118567,0.03068819,0.05335572,0.05701123,0.006841912
2392.263,0.05116481,0.030663,0.05337873,0.05711262,0.006784806
2392.745,0.0511193,0.03063488,0.05334438,0.05719668,0.00672784
2393.227,0.05104883,0.03060519,0.05325449,0.05723949,0.006677715
2393.709,0.05095701,0.03057268,0.05312038,0.05722325,0.00664006
2394.192,0.05085108,0.03053401,0.05296455,0.05714229,0.006619072
2394.674,0.05074004,0.03048623,0.05281426,0.05700536,0.006618213
2395.156,0.05063353,0.0304277,0.05269795,0.05683326,0.006639651
2395.638,0.0505412,0.03035937,0.05263783,0.05665464,0.006682754
2396.12,0.05047239,0.03028463,0.05264258,0.05649718,0.006743928
2396.602,0.0504369,0.0302093,0.05270558,0.05638469,0.006815414
2397.084,0.05044446,0.03014131,0.05280624,0.05633367,0.006885111
2397.566,0.05050231,0.03008814,0.05291755,0.0563512,0.006938776
2398.049,0.05061318,0.03005693,0.05301232,0.05643672,0.006960695
2398.531,0.05077134,0.030051,0.05307094,0.05658243,0.006936421
2399.013,0.05096208,0.03006885,0.05308555,0.05677535,0.00685686
2399.495,0.0511604,0.03010255,0.05305806,0.05699664,0.006720342
2399.977,0.05133629,0.03013838,0.05299599,0.05722424,0.006536051
2400.459,0.05146123,0.03016104,0.05291413,0.057435,0.006324694
2400.941,0.051516,0.03015438,0.05280878,0.05760838,0.006115438
2401.423,0.05149423,0.03010835,0.05268171,0.05772769,0.005940421
2401.906,0.05140359,0.03002115,0.05253474,0.05778423,0.005828973
2402.388,0.05126372,0.02989977,0.05237332,0.05777805,0.005803865
2402.87,0.05110106,0.02975895,0.05220762,0.05771765,0.005873898
2403.352,0.05094036,0.02961676,0.05205017,0.05761686,0.006031395
2403.834,0.05080327,0.0294924,0.05191461,0.0574929,0.00625261
2404.316,0.0507037,0.02940103,0.05181039,0.05736195,0.006503454
2404.798,0.05064749,0.02935186,0.05174251,0.05723683,0.006747677
2405.28,0.05063511,0.02934889,0.05171179,0.0571277,0.006952212
2405.762,0.05066309,0.02939065,0.05171849,0.05703999,0.00709722
2406.245,0.05072547,0.02947194,0.05176471,0.05697624,0.00717817
2406.727,0.0508146,0.02958323,0.05185657,0.05693625,0.007204737
2407.209,0.05092184,0.02971241,0.05200114,0.05691763,0.007195865
2407.691,0.05103834,0.02984476,0.05220262,0.05691699,0.007172244
2408.173,0.05115519,0.02996317,0.05245676,0.05692958,0.007151861
2408.655,0.05126585,0.03005221,0.05274948,0.05695022,0.00714359
2409.137,0.05136598,0.03010054,0.05305734,0.05697336,0.007148433
2409.619,0.05145423,0.03010369,0.05335206,0.05699168,0.007160749
2410.102,0.05153105,0.03006553,0.05360961,0.05699808,0.007172766
2410.583,0.05159794,0.02999702,0.0538138,0.05698458,0.007177608
2411.066,0.05165599,0.02991321,0.05395773,0.05694432,0.007171238
2411.548,0.0517059,0.02982772,0.05404244,0.05687385,0.00715329
2412.03,0.05174803,0.02975038,0.05407056,0.05677539,0.007125
2412.512,0.05178357,0.02968495,0.05404294,0.05665816,0.007087904
2412.994,0.05181442,0.02963081,0.0539577,0.05653694,0.007041804
2413.476,0.05184331,0.02958501,0.05381364,0.05642941,0.006984536
2413.958,0.05187173,0.02954712,0.05361667,0.05635118,0.006912635
2414.44,0.05189931,0.02951979,0.05338403,0.05630966,0.006823775
2414.923,0.05192313,0.02951064,0.05314614,0.05630199,0.006718234
2415.405,0.05193839,0.02952934,0.05294131,0.05631552,0.006602154
2415.887,0.05194123,0.02958463,0.05280373,0.05633369,0.006487038
2416.369,0.05192984,0.0296818,0.05275492,0.05634084,0.006390605
2416.851,0.05190567,0.02982017,0.0527947,0.05633038,0.00633319
2417.333,0.05187251,0.02999164,0.05290191,0.05630655,0.006331628
2417.815,0.05183388,0.0301804,0.05303907,0.05628486,0.006395744
2418.297,0.05179068,0.03036362,0.053167,0.05628433,0.006521402
2418.78,0.05174004,0.03051517,0.05325848,0.05631994,0.006689958
2419.262,0.05167635,0.03060627,0.05330341,0.05639689,0.006867915
2419.744,0.05159506,0.03061306,0.05331105,0.05650743,0.007015323
2420.226,0.0514967,0.03052348,0.05330192,0.05663409,0.007096953
2420.708,0.0513887,0.0303415,0.05329836,0.05675482,0.007089983
2421.19,0.05128405,0.03009062,0.05331338,0.05685263,0.006994348
2421.672,0.05119716,0.02980966,0.05334628,0.05692036,0.006833715
2422.154,0.05113822,0.02954784,0.05338393,0.0569622,0.006652378
2422.636,0.05110864,0.02934812,0.05340958,0.05699097,0.006500367
2423.119,0.0511006,0.02923728,0.05341017,0.0570212,0.006420818
2423.601,0.05110125,0.02921926,0.05338341,0.05706402,0.006439574
2424.083,0.05109973,0.02927518,0.05333743,0.05712294,0.006556646
2424.565,0.05109318,0.02937118,0.05328774,0.05719383,0.006747412
2425.047,0.05108963,0.02947029,0.05324826,0.05726852,0.006969111
2425.529,0.05110361,0.02954738,0.05322469,0.05733922,0.007175607
2426.011,0.05115027,0.0295934,0.05321161,0.05740094,0.00732562
2426.493,0.05123511,0.02961586,0.05319469,0.05745205,0.007391382
2426.976,0.05134987,0.02962982,0.05315953,0.05749192,0.007363206
2427.458,0.05147173,0.0296479,0.05309816,0.05751745,0.007246553
2427.94,0.05157066,0.02967241,0.05301595,0.05752102,0.007058839
2428.422,0.05162137,0.02969407,0.0529305,0.05749268,0.006823561
2428.904,0.05161153,0.02969607,0.0528674,0.05742344,0.006567917
2429.386,0.05154767,0.0296642,0.05284992,0.05731198,0.006319185
2429.868,0.05145118,0.02959519,0.05288844,0.0571683,0.006099918
2430.35,0.05135291,0.02949901,0.05297584,0.05701532,0.005927273
2430.833,0.05128122,0.02939578,0.05308652,0.05688328,0.00580788
2431.314,0.05125271,0.02930448,0.05318541,0.05680037,0.005737603
2431.797,0.05127111,0.02923715,0.05323492,0.05678501,0.005702054
2432.279,0.05132787,0.02919128,0.05320731,0.05683725,0.005681305
2432.761,0.05140888,0.02915401,0.05309283,0.05693931,0.005659226
2433.243,0.05149908,0.02910851,0.05290108,0.05705832,0.005628171
2433.725,0.05158662,0.02904552,0.05265839,0.05715852,0.005596155
2434.207,0.05166286,0.02896815,0.05239912,0.05721447,0.005582924
2434.689,0.05171914,0.02889311,0.05216179,0.05721633,0.005615372
2435.171,0.05174638,0.0288418,0.05197874,0.05717558,0.00571436
2435.654,0.05173601,0.02882977,0.05187239,0.05711873,0.005885754
2436.136,0.05168293,0.02885829,0.05185495,0.05708002,0.006114697
2436.618,0.0515901,0.02891177,0.05192555,0.05708773,0.006368869
2437.1,0.0514708,0.02896439,0.05207303,0.05715515,0.006608629
2437.582,0.05134715,0.02899023,0.05227527,0.0572769,0.00679691
2438.064,0.05124235,0.02897772,0.05250404,0.05743051,0.006913338
2438.546,0.05117267,0.02893661,0.0527289,0.05758455,0.00695759
2439.028,0.05114169,0.02889808,0.05292078,0.05770515,0.006946716
2439.51,0.05113836,0.0289033,0.05306124,0.05776751,0.006904329
2439.993,0.05114213,0.02899012,0.05314385,0.05775969,0.006850777
2440.475,0.0511325,0.02918046,0.05317685,0.05768377,0.006795732
2440.957,0.05110018,0.02947012,0.05317813,0.05755285,0.006735627
2441.439,0.051052,0.02983007,0.05316984,0.05738858,0.006659566
2441.921,0.05101103,0.03021202,0.05317019,0.05721531,0.006557629
2442.403,0.0510062,0.03056565,0.05318717,0.0570545,0.006429635
2442.885,0.05106239,0.03084524,0.05321741,0.05692378,0.006288791
2443.367,0.05118936,0.03102119,0.05324914,0.0568329,0.006160044
2443.85,0.05137707,0.03108463,0.05326928,0.0567828,0.00606974
2444.332,0.05159854,0.03104459,0.05326829,0.05676512,0.006039752
2444.814,0.05181899,0.03092518,0.05324531,0.05676344,0.006077556
2445.296,0.05201006,0.03075637,0.05320648,0.0567584,0.006175047
2445.778,0.05215543,0.0305709,0.05316189,0.05673135,0.006310952
2446.26,0.05225534,0.03039852,0.05311961,0.05667152,0.006458792
2446.742,0.0523207,0.030261,0.05308233,0.0565803,0.006596218
2447.224,0.05236634,0.03017324,0.05304787,0.05647337,0.006710222
2447.707,0.0524004,0.03014175,0.05301224,0.05637684,0.00680052
2448.189,0.05242028,0.03016596,0.0529751,0.05631933,0.006876865
2448.671,0.0524125,0.0302392,0.05294263,0.05632561,0.006955124
2449.153,0.05235948,0.03035025,0.05292773,0.05640586,0.00704914
2449.635,0.05224813,0.03048493,0.05294508,0.05655282,0.007165464
2450.117,0.05207691,0.030626,0.05300675,0.05674147,0.007299307
2450.599,0.05185984,0.03075538,0.05311598,0.05693609,0.007433826
2451.081,0.05162307,0.03085596,0.05326604,0.05710075,0.007544642
2451.563,0.05140129,0.03091335,0.05344224,0.05720554,0.007602813
2452.046,0.05122594,0.03092048,0.05362799,0.05723694,0.007584873
2452.528,0.05111889,0.03087917,0.05380928,0.05719897,0.007479245
2453.01,0.05108714,0.03080079,0.05397631,0.05711122,0.007290766
2453.492,0.05112228,0.03070306,0.05412257,0.05700143,0.007040258
2453.974,0.0512039,0.03060518,0.05424087,0.05689809,0.006761559
2454.456,0.0513032,0.03052349,0.05431952,0.05682507,0.006494999
2454.938,0.05139229,0.03046509,0.05434286,0.05679547,0.006275116
2455.42,0.05144788,0.03042904,0.05429526,0.05681248,0.006123938
2455.903,0.05145517,0.03040789,0.0541679,0.05687205,0.006046753
2456.385,0.05141069,0.03039365,0.05396593,0.05696665,0.006031407
2456.867,0.05132181,0.03038194,0.05371086,0.05708808,0.006054164
2457.349,0.05120433,0.03037508,0.05343862,0.05722892,0.006087773
2457.831,0.05107755,0.03037929,0.05318685,0.05738227,0.006111032
2458.313,0.05096237,0.03040089,0.05298853,0.05753767,0.006114522
2458.795,0.05087601,0.03043988,0.05286166,0.05767891,0.006102434
2459.277,0.05082909,0.03048838,0.05280556,0.05778543,0.006088816
2459.76,0.05082544,0.03053113,0.0528044,0.05783286,0.006092604
2460.242,0.05086254,0.0305519,0.05283427,0.05780138,0.006129843
2460.724,0.05093403,0.03054163,0.05287249,0.05768332,0.006206266
2461.206,0.05103238,0.03050214,0.05290133,0.05748943,0.006316066
2461.688,0.0511511,0.03044662,0.05290953,0.05725137,0.006441682
2462.17,0.05128667,0.0303928,0.05289095,0.05701338,0.006560904
2462.652,0.05143635,0.03035511,0.05284054,0.05682698,0.006650798
2463.134,0.05159719,0.0303356,0.05275435,0.05673408,0.006697582
2463.616,0.05176378,0.03032205,0.0526317,0.0567537,0.006701241
2464.099,0.0519263,0.03029031,0.05247944,0.0568772,0.006677604
2464.581,0.05207071,0.0302165,0.05231574,0.05706869,0.006654302
2465.063,0.05218158,0.03008735,0.05216691,0.05727807,0.006660994
2465.545,0.05224381,0.02990862,0.0520639,0.05744989,0.006722142
2466.027,0.05224717,0.02970484,0.05203065,0.05754208,0.006845273
2466.509,0.05218959,0.02951171,0.05207459,0.05753519,0.007017831
2466.991,0.05207923,0.02936579,0.05218279,0.05743314,0.007206473
2467.473,0.05193253,0.02928961,0.05232461,0.05725957,0.007369793
2467.956,0.05177243,0.0292853,0.05246326,0.05704799,0.007469969
2468.438,0.05162453,0.02933494,0.05256582,0.05683541,0.007484217
2468.92,0.05151048,0.02940873,0.05261783,0.05665179,0.007414164
2469.402,0.0514449,0.02947696,0.05262607,0.05651863,0.007283581
2469.884,0.05143305,0.02951901,0.05261607,0.05644874,0.007131385
2470.366,0.05147019,0.02953181,0.05261903,0.05644635,0.006994284
2470.848,0.05154367,0.02952832,0.05266066,0.05650719,0.006895002
2471.33,0.05163607,0.02953325,0.05275074,0.05661811,0.006834646
2471.813,0.05173026,0.02957202,0.05287962,0.05675821,0.006794033
2472.294,0.05181149,0.02966412,0.05302159,0.05690057,0.006743458
2472.777,0.05186997,0.02981669,0.05314443,0.05701731,0.006656429
2473.259,0.05190223,0.03002238,0.05322196,0.0570892,0.006522943
2473.741,0.05190908,0.03026011,0.05324039,0.05711014,0.006354696
2474.223,0.05189506,0.03049846,0.0532033,0.05709147,0.00618252
2474.705,0.05186597,0.03070406,0.05312867,0.05705607,0.006043423
2475.187,0.05182816,0.03084401,0.0530447,0.05703281,0.005970542
2475.669,0.0517874,0.03089369,0.05298353,0.05704423,0.005981381
2476.151,0.05174813,0.03084232,0.05297059,0.05709783,0.006073879
2476.634,0.05171421,0.03069473,0.05302401,0.05718493,0.006229179
2477.116,0.05168818,0.03047214,0.0531485,0.05728465,0.006419706
2477.598,0.05167133,0.03020648,0.05333519,0.05737498,0.006620745
2478.08,0.05166442,0.02993839,0.05356103,0.05744023,0.006812876
2478.562,0.05166754,0.0297079,0.05379243,0.05747841,0.006985614
2479.044,0.05168083,0.0295463,0.05399245,0.05749806,0.007134267
2479.526,0.05170589,0.02947444,0.05412436,0.05751312,0.007255706
2480.008,0.05174543,0.02949869,0.05416177,0.0575324,0.007344369
2480.49,0.05180331,0.02961195,0.05409451,0.05755358,0.007393158
2480.973,0.05188285,0.02979583,0.05393049,0.05756321,0.007394515
2481.455,0.05198479,0.03002472,0.05369533,0.05754323,0.007345202
2481.937,0.05210538,0.03027015,0.05342526,0.05748125,0.007248142
2482.419,0.0522345,0.03050221,0.05316329,0.05737835,0.007114473
2482.901,0.05235749,0.03069547,0.0529466,0.05725328,0.00696007
2483.383,0.05245737,0.03083201,0.05280162,0.05713665,0.006801788
2483.865,0.0525176,0.03090227,0.05274031,0.05706499,0.006654694
2484.347,0.05252842,0.03090668,0.05275952,0.05706539,0.006528071
2484.83,0.05248809,0.03085221,0.05284368,0.0571484,0.006425964
2485.312,0.05240459,0.03075005,0.05296815,0.05730435,0.006348224
2485.794,0.05229304,0.0306095,0.05310789,0.05750714,0.006292804
2486.276,0.05217254,0.03043694,0.0532405,0.05771926,0.006258732
2486.758,0.0520625,0.03023578,0.05335107,0.05789979,0.006246969
2487.24,0.05197706,0.03000921,0.05343542,0.05801531,0.006261506
2487.722,0.05192367,0.02976474,0.05349906,0.05804266,0.006309472
2488.204,0.05190201,0.02951768,0.0535547,0.0579736,0.006399272
2488.687,0.05190464,0.02928837,0.05361499,0.05781667,0.006537925
2489.168,0.05191904,0.0291002,0.05368859,0.05759694,0.006728346
2489.651,0.05192907,0.02897135,0.05377306,0.0573534,0.006964534
2490.133,0.05192028,0.02890795,0.05385512,0.05712898,0.00723148
2490.615,0.05188063,0.02890272,0.05391206,0.05696472,0.007502696
2491.097,0.05180544,0.02893723,0.0539186,0.05688716,0.007744648
2491.579,0.05169958,0.02899093,0.05385725,0.05690014,0.007926006
2492.061,0.05157878,0.02904861,0.05372451,0.05698433,0.008021118
2492.543,0.05146784,0.02910686,0.05353551,0.05710275,0.008018596
2493.025,0.05139424,0.02917336,0.05332063,0.05721667,0.007923523
2493.508,0.0513841,0.02926126,0.05312142,0.05729572,0.007755167
2493.99,0.05145267,0.02937981,0.0529786,0.05733147,0.00754133
2494.472,0.05160033,0.02952718,0.05292037,0.05733834,0.007308641
2494.954,0.05181079,0.02968873,0.05295744,0.05734736,0.007080114
2495.436,0.05205528,0.02984254,0.05307991,0.05739113,0.00686991
2495.918,0.05230184,0.02996977,0.05326186,0.05748821,0.006685767
2496.4,0.05251978,0.03006266,0.05346687,0.05763525,0.006533017
2496.882,0.05268863,0.03013023,0.05365958,0.05780501,0.006418219
2497.365,0.05279891,0.03019339,0.05381405,0.05795715,0.00634917
2497.847,0.0528486,0.03027781,0.0539157,0.05804791,0.006333872
2498.329,0.05283877,0.03039968,0.05396471,0.05804751,0.006374917
2498.811,0.05276913,0.03055861,0.05397166,0.05794779,0.006466224
2499.293,0.05263779,0.03073505,0.05395381,0.05776423,0.006591266
2499.775,0.05244457,0.03089773,0.05392757,0.05752923,0.006728277
2500.257,0.05219766,0.0310148,0.05390566,0.05728507,0.006856261
