absorbance_2.9_1A (2),2.9_1A (2),2.9_1A,2.9_2,2.9_2A,2.9_3A (2),2.9_3A,2.9_4A (2),2.9_4A,6.4_1A,6.4_1AA,6.8_1A,6.8_2A
1610.27,0.03102618,0.0223207,0.04922647,0.02275781,0.05729961,0.05094733,0.01579942,0.07342804,0.04614265,0.02516522,0.07775968,0.05139177
1610.752,0.03100591,0.02250382,0.04906125,0.02263464,0.05738872,0.05118133,0.01582306,0.07332875,0.04595868,0.02510814,0.07777523,0.05154866
1611.234,0.03100739,0.02265093,0.04885662,0.02247578,0.05747047,0.05138419,0.01590582,0.07319107,0.04574552,0.02502517,0.07785066,0.05173972
1611.716,0.03103029,0.0227404,0.04866257,0.02231398,0.05752667,0.05153798,0.01602686,0.07304462,0.04553879,0.02492882,0.07798645,0.05193735
1612.198,0.03106892,0.02276202,0.04851189,0.02217487,0.05754557,0.05164308,0.01615254,0.07291077,0.04537306,0.02483802,0.07817477,0.05211373
1612.68,0.03111387,0.0227175,0.04841911,0.02207568,0.0575246,0.05171623,0.01624146,0.07280071,0.04527912,0.02477845,0.07840031,0.05224271
1613.163,0.03115477,0.02261997,0.04838336,0.02202025,0.05747118,0.05178279,0.01625357,0.0727157,0.04528001,0.02477822,0.07864285,0.05230568
1613.645,0.03118341,0.02248794,0.0483974,0.02200164,0.05739936,0.05186649,0.01615968,0.07265019,0.04539286,0.02486357,0.07888262,0.05229409
1614.127,0.03119341,0.0223485,0.04845688,0.02200206,0.05732812,0.05198609,0.01594583,0.07259771,0.04563277,0.02505843,0.07909674,0.05221022
1614.609,0.03118392,0.02223165,0.04856677,0.02199615,0.05727654,0.05214828,0.0156236,0.07255761,0.04601073,0.02537644,0.07925987,0.05207318
1615.091,0.0311629,0.02216713,0.04874052,0.02195559,0.057258,0.05234635,0.01523535,0.07254262,0.04652671,0.02581106,0.07934273,0.05192341
1615.573,0.03115304,0.0221716,0.04898572,0.02185782,0.0572724,0.05255391,0.01486814,0.07258248,0.0471374,0.02630742,0.07931449,0.05183544
1616.055,0.03118376,0.02223086,0.04927824,0.02170829,0.057299,0.05272406,0.01463469,0.07270743,0.04773364,0.02675259,0.07916316,0.05189749
1616.537,0.0312694,0.0222991,0.04954892,0.02155297,0.05730508,0.05280682,0.01462022,0.07291628,0.04816315,0.02701204,0.07892472,0.0521545
1617.02,0.03139047,0.02232932,0.04970946,0.02146389,0.05727014,0.05278131,0.01481875,0.07315601,0.04831749,0.02701485,0.07868917,0.0525544
1617.502,0.03150807,0.0223173,0.04971691,0.02148728,0.0572061,0.05267798,0.01513595,0.07335854,0.04821264,0.02680701,0.07854541,0.05297362
1617.984,0.03159326,0.02229282,0.04959429,0.02162037,0.05714377,0.05254848,0.01546573,0.0734841,0.0479493,0.02649295,0.07853005,0.0533051
1618.466,0.03163737,0.02228752,0.04939808,0.02182984,0.05711019,0.05243275,0.01574199,0.07352944,0.04763193,0.02616114,0.07863125,0.05349891
1618.948,0.03164673,0.02231489,0.0491826,0.02207755,0.0571152,0.05234756,0.01594635,0.07351311,0.04732075,0.02585296,0.0788136,0.0535558
1619.43,0.03162973,0.02237422,0.04898489,0.02233452,0.05715543,0.05229413,0.01608634,0.07345746,0.04703867,0.02557778,0.07904102,0.05349827
1619.912,0.03159092,0.02246038,0.04882827,0.02257977,0.05722017,0.05226842,0.01617939,0.07338146,0.04678948,0.02533429,0.07928015,0.05335519
1620.394,0.03152942,0.02256703,0.04872226,0.02280144,0.05729542,0.05226385,0.01624353,0.07329663,0.04656804,0.0251204,0.07950218,0.05315661
1620.876,0.03144243,0.02269008,0.04866829,0.02299229,0.05736809,0.05227562,0.01629359,0.07321215,0.04637103,0.02494071,0.07967824,0.05293415
1621.359,0.03133443,0.02282704,0.04866037,0.02314554,0.05742775,0.05230201,0.01633881,0.07314093,0.04620261,0.02480866,0.07977553,0.0527267
1621.841,0.03122237,0.02297638,0.04868628,0.02325345,0.0574717,0.05234296,0.01638079,0.07310288,0.04607624,0.02474,0.0797645,0.05257418
1622.323,0.0311387,0.0231314,0.04872751,0.02330429,0.05750611,0.05239253,0.01641497,0.0731232,0.04601198,0.02474204,0.07962964,0.05251171
1622.805,0.03111823,0.02327822,0.04876185,0.02328482,0.05754535,0.05242992,0.0164353,0.07321835,0.04602396,0.02479766,0.07939069,0.0525505
1623.287,0.03117729,0.02340542,0.04877247,0.02318866,0.05760234,0.05242941,0.0164419,0.07338253,0.04610338,0.02486609,0.07910582,0.05266563
1623.769,0.03130145,0.02351324,0.04875352,0.023024,0.05768061,0.05237436,0.01644209,0.07358424,0.0462164,0.02490317,0.07884946,0.05280665
1624.251,0.03145827,0.02361285,0.0487097,0.02281266,0.05777204,0.05226976,0.01644352,0.07378101,0.04632156,0.02488974,0.07867081,0.05292859
1624.733,0.03162079,0.02371098,0.04865,0.02258099,0.05786331,0.05213299,0.01644544,0.07393713,0.04639282,0.02483848,0.07857669,0.05301505
1625.215,0.03177875,0.02380408,0.04858298,0.02235573,0.05794425,0.05198206,0.01643926,0.07402677,0.04642197,0.02478003,0.0785474,0.05307142
1625.698,0.03193895,0.02387882,0.04851621,0.02216185,0.05801063,0.05183056,0.01641221,0.07403474,0.04641389,0.02474825,0.07855815,0.05311268
1626.18,0.03211482,0.02391799,0.0484569,0.02202176,0.05806337,0.05168651,0.01635358,0.07395674,0.04637873,0.02476833,0.07859091,0.05315171
1626.662,0.03231595,0.02390538,0.048414,0.02195671,0.05810427,0.05155694,0.01625753,0.07380226,0.04632856,0.02485476,0.07863731,0.05319627
1627.144,0.03253369,0.02383114,0.04839583,0.0219784,0.05813037,0.05144576,0.0161268,0.07360011,0.04627458,0.0250044,0.07869533,0.05324734
1627.626,0.0327378,0.02369946,0.0484072,0.02208055,0.05813167,0.05135441,0.0159732,0.0733962,0.04622492,0.02519539,0.07876471,0.05330181
1628.108,0.03288003,0.02353139,0.04844599,0.02223471,0.05809101,0.05128051,0.01581687,0.07324456,0.04618362,0.02539116,0.07884185,0.05335672
1628.59,0.03291975,0.02336204,0.04850445,0.02239961,0.05799282,0.05122203,0.01567998,0.07318394,0.04615102,0.02555506,0.07891904,0.05341243
1629.072,0.03284636,0.02322509,0.04857466,0.02254149,0.05783305,0.05117854,0.01558018,0.07322038,0.04612403,0.02566498,0.07898718,0.05347278
1629.554,0.03268111,0.02314321,0.04865414,0.02264472,0.05762059,0.05115203,0.01552973,0.07332783,0.04609942,0.02571448,0.07903822,0.05354225
1630.037,0.03246758,0.02312203,0.04874781,0.02271468,0.05737561,0.05114527,0.01553577,0.07346222,0.04607413,0.02570778,0.07906649,0.05362221
1630.519,0.03225195,0.02315575,0.04886511,0.02276935,0.05712179,0.05116096,0.01560191,0.07358006,0.04604471,0.02565303,0.07906865,0.05371125
1631.001,0.03207846,0.0232352,0.04901626,0.02283223,0.05688547,0.05120186,0.01573111,0.07364454,0.0460067,0.02556022,0.07904222,0.05380552
1631.483,0.03197831,0.02335037,0.04920761,0.02292522,0.05668904,0.05126807,0.01592324,0.07363257,0.04595323,0.02544338,0.07898573,0.05390225
1631.965,0.03196698,0.0234923,0.04943996,0.02306676,0.05654838,0.05135425,0.01617592,0.07353339,0.04587486,0.02532308,0.07889759,0.05400229
1632.447,0.03204546,0.02364896,0.04970532,0.02327061,0.05647317,0.05144574,0.01648219,0.07334699,0.04575907,0.02523231,0.07877852,0.05411185
1632.929,0.03220069,0.02380403,0.04998808,0.02354507,0.0564662,0.05151694,0.01683486,0.07308119,0.04559066,0.02521398,0.07863335,0.05424274
1633.411,0.03241293,0.02393621,0.05026552,0.02389088,0.05652907,0.05153343,0.01722975,0.07275125,0.04535224,0.0253171,0.07847492,0.05441084
1633.894,0.03265948,0.02401048,0.05050336,0.02428865,0.05666575,0.0514562,0.01765892,0.07239202,0.04503115,0.02558607,0.07833445,0.05462755
1634.376,0.03292353,0.02397943,0.05065774,0.02468309,0.05688957,0.05126099,0.01810258,0.07206768,0.04463332,0.02603148,0.07826589,0.05488552
1634.858,0.03318847,0.02378894,0.05068334,0.02496317,0.05721624,0.05096381,0.018507,0.07187904,0.044214,0.02657978,0.07834055,0.05513455
1635.34,0.03341788,0.02341612,0.05056723,0.02497946,0.05763436,0.05065103,0.01877635,0.07192515,0.04390913,0.02702248,0.07859975,0.05526699
1635.822,0.03355237,0.02294204,0.05036693,0.02466056,0.05807617,0.05045742,0.01883011,0.07221409,0.04387718,0.02711671,0.07898085,0.05518195
1636.304,0.03355459,0.02255007,0.05019122,0.02411945,0.05844465,0.05048343,0.01869208,0.07263147,0.04415701,0.02681351,0.07932995,0.05489267
1636.786,0.03345034,0.02238939,0.05011348,0.02357771,0.05868522,0.05072648,0.01847867,0.0730402,0.0446263,0.02631777,0.07952888,0.05452602
1637.268,0.03329897,0.02246538,0.05012839,0.02318253,0.05880505,0.05110817,0.01828779,0.07338158,0.0451334,0.02586603,0.07956927,0.05419733
1637.75,0.03314936,0.02269019,0.0501919,0.02296754,0.05883779,0.051546,0.01815455,0.07366128,0.04559174,0.02557792,0.07950042,0.05395218
1638.233,0.03302908,0.02296228,0.05025908,0.02290182,0.05881608,0.05198387,0.01807304,0.07390473,0.04597376,0.02546832,0.07937974,0.05378695
1638.715,0.03294802,0.02320893,0.05030162,0.02293496,0.0587647,0.05239008,0.01802334,0.07413101,0.04628161,0.02549855,0.07925422,0.05367991
1639.197,0.03290571,0.02338972,0.05030504,0.02301798,0.05870607,0.0527435,0.01798707,0.07434702,0.04652172,0.02561494,0.07916553,0.05361092
1639.679,0.03289389,0.0234944,0.05027,0.02310874,0.05866128,0.05302766,0.0179502,0.07454973,0.04669964,0.02576393,0.07915117,0.05356831
1640.161,0.0328991,0.02353832,0.05021032,0.02317846,0.05864636,0.05323333,0.01790305,0.07473247,0.04682066,0.02590402,0.07923678,0.0535504
1640.643,0.03290815,0.0235543,0.05015094,0.02321165,0.05867033,0.05335987,0.01784071,0.07489093,0.04688995,0.02600645,0.07943378,0.0535633
1641.125,0.03291275,0.0235811,0.05012233,0.02320884,0.05873029,0.05341863,0.01776448,0.07502697,0.04691372,0.02605785,0.07973264,0.05361726
1641.607,0.03291236,0.02364754,0.05014919,0.02318167,0.05881159,0.05343033,0.01768241,0.07514858,0.04689854,0.02605655,0.08010603,0.05371866
1642.09,0.03291456,0.02376582,0.05024798,0.0231472,0.05889035,0.05342054,0.01760929,0.07526509,0.04684933,0.02600404,0.08051166,0.05386621
1642.572,0.03293087,0.02392595,0.05042208,0.02312013,0.05893832,0.05341436,0.01756422,0.07538339,0.04676911,0.02589869,0.08090065,0.05404704
1643.054,0.03297126,0.02410221,0.05066504,0.02310736,0.05893053,0.05342927,0.01756515,0.07550412,0.04665756,0.02573194,0.08122893,0.05424005
1643.536,0.03303947,0.02425754,0.05096199,0.02310808,0.05884486,0.05347679,0.01762789,0.07562328,0.04651328,0.02549086,0.08145167,0.0544133
1644.018,0.03312925,0.02435362,0.05129439,0.0231166,0.05866707,0.0535619,0.01775944,0.07573605,0.04633596,0.02516417,0.08152718,0.05452794
1644.5,0.03322377,0.02436333,0.05164479,0.02312851,0.05839092,0.05368624,0.01795843,0.07584494,0.04612858,0.02474818,0.08141408,0.05454038
1644.982,0.03329544,0.02427874,0.05199158,0.02314892,0.05802933,0.05384861,0.0182022,0.07596965,0.04590525,0.02426871,0.08107411,0.05440344
1645.464,0.03330864,0.02412614,0.05230669,0.02320422,0.05762898,0.05403621,0.01844094,0.07614617,0.04570099,0.023803,0.08049161,0.05408123
1645.947,0.03323052,0.02396947,0.05255089,0.02334329,0.05728582,0.0542063,0.01859952,0.07640295,0.04558055,0.02349595,0.07971951,0.0535851
1646.429,0.03305197,0.02390038,0.05268418,0.02361712,0.05714057,0.05426615,0.01860778,0.07670555,0.04562381,0.02352704,0.07895885,0.05303627
1646.911,0.03282589,0.02398225,0.05270009,0.02401807,0.05728709,0.05413738,0.01847689,0.07693559,0.0458597,0.02395045,0.07850732,0.05264407
1647.393,0.0326557,0.02420584,0.05264642,0.02445868,0.05767717,0.05386079,0.01831172,0.0769906,0.04621858,0.02459371,0.0785306,0.05254127
1647.875,0.03262995,0.02450779,0.05259567,0.02483727,0.05815892,0.05358409,0.01822203,0.07687794,0.04659306,0.02520439,0.07893498,0.05267784
1648.357,0.03276859,0.02482346,0.05259094,0.02510916,0.05860887,0.0534292,0.0182332,0.07668336,0.04692784,0.02565925,0.07951453,0.05291746
1648.839,0.03304844,0.02510821,0.0526419,0.02528068,0.05898013,0.0534334,0.01830844,0.0764818,0.04722488,0.02596551,0.08011925,0.05316103
1649.321,0.03344105,0.02533878,0.05274315,0.02537276,0.05927212,0.05358636,0.01839934,0.07631481,0.04750866,0.02617646,0.08067662,0.05336518
1649.803,0.03392587,0.02550546,0.05288598,0.02540053,0.05950516,0.05385672,0.01847292,0.07618763,0.04780505,0.02634445,0.08116852,0.05352721
1650.286,0.03448565,0.02560772,0.0530616,0.02536441,0.0597042,0.05420688,0.0185219,0.07607619,0.04813405,0.02650689,0.08159889,0.05366452
1650.768,0.03509326,0.0256535,0.05325721,0.02524706,0.05989765,0.05458964,0.0185663,0.07592735,0.04850295,0.02668964,0.08197454,0.05380791
1651.25,0.03570875,0.02566087,0.05345073,0.02500993,0.06012264,0.05495359,0.0186561,0.07565609,0.04889777,0.02691531,0.08230165,0.05400439
1651.732,0.03627402,0.0256622,0.0535969,0.02460107,0.0604275,0.05525756,0.01885723,0.0751671,0.04925264,0.02721184,0.08257349,0.05431862
1652.214,0.03669818,0.02567336,0.05361047,0.02400855,0.06084782,0.05548447,0.0191926,0.0744274,0.04939267,0.02761386,0.08274812,0.05480597
1652.696,0.0368433,0.02562171,0.05340043,0.02338207,0.06132275,0.05561478,0.01954105,0.07359079,0.04906447,0.02812332,0.08273827,0.05540734
1653.178,0.03660136,0.02535152,0.05300383,0.02307566,0.06163735,0.05557772,0.01964684,0.07301769,0.04823672,0.02862998,0.08251248,0.05585208
1653.66,0.03610159,0.02489934,0.05262698,0.02328456,0.06163626,0.05536675,0.01943834,0.0729513,0.04733881,0.02896718,0.08222913,0.05591202
1654.142,0.03561352,0.02452151,0.05240232,0.02380049,0.06142118,0.05511254,0.01913058,0.07327409,0.04676123,0.02908963,0.08206625,0.05569268
1654.625,0.03526752,0.02435925,0.05229667,0.02434492,0.06115868,0.05491088,0.0189118,0.07374428,0.04652499,0.02905458,0.08204328,0.05541144
1655.107,0.03505092,0.02438561,0.05223184,0.02478938,0.06092842,0.05477049,0.01882557,0.07421474,0.04649563,0.02891488,0.08209329,0.05518702
1655.589,0.03491766,0.02452383,0.05215906,0.02511445,0.06074384,0.05467443,0.01884122,0.07463716,0.04656198,0.0287009,0.08215468,0.05504763
1656.071,0.0348312,0.02471376,0.05205827,0.02533408,0.06059793,0.05461304,0.0189225,0.0750045,0.04666016,0.02843208,0.08219114,0.05498696
1656.553,0.03476178,0.02491326,0.05192921,0.02546923,0.06047958,0.0545797,0.01904168,0.0753162,0.04675732,0.02812963,0.08218689,0.05498502
1657.035,0.03468337,0.02509239,0.05178276,0.02554061,0.06037656,0.05456374,0.01918009,0.0755676,0.04683982,0.02781565,0.08213966,0.05501661
1657.517,0.03457266,0.02522925,0.05163583,0.02556589,0.06027644,0.05455136,0.01932369,0.07574796,0.04690189,0.02751367,0.08205709,0.05505459
1657.999,0.03441365,0.02531145,0.05150754,0.02556028,0.06016725,0.0545275,0.01945947,0.07584694,0.04694365,0.02724115,0.08195538,0.05507369
1658.481,0.03420153,0.02533805,0.05141209,0.02553551,0.06003873,0.05447936,0.01957626,0.07586106,0.04696856,0.02700346,0.08185448,0.05505603
1658.964,0.03394451,0.02531817,0.05135885,0.02550056,0.05988444,0.05439924,0.01966183,0.0757947,0.04698129,0.02679452,0.08177718,0.05499208
1659.446,0.03366147,0.02526831,0.05134811,0.02546096,0.05970398,0.05428496,0.01970603,0.07566047,0.04698605,0.02659762,0.08174286,0.05488375
1659.928,0.03337526,0.02520507,0.05137216,0.02541878,0.0595029,0.05413962,0.01970189,0.07547508,0.04698499,0.02639283,0.08176185,0.05474073
1660.41,0.0331132,0.02514167,0.05141482,0.02537302,0.0592947,0.05397229,0.01964486,0.0752601,0.04697821,0.02616473,0.08182912,0.05458059
1660.892,0.03290297,0.02508221,0.05145299,0.0253187,0.05909901,0.05379974,0.01953397,0.07504065,0.04696546,0.02591463,0.08191942,0.05442214
1661.374,0.03276999,0.02502176,0.05146036,0.02524778,0.05893872,0.05364622,0.0193728,0.07484455,0.04694971,0.02566592,0.08198685,0.05428245
1661.856,0.03273371,0.0249487,0.05141206,0.0251499,0.05883479,0.05354154,0.01917392,0.07470313,0.04694313,0.02546834,0.08196864,0.05417314
1662.338,0.03279589,0.02485752,0.05129819,0.02501865,0.05879549,0.05350841,0.01896329,0.07463962,0.0469675,0.02537585,0.08181821,0.05409654
1662.821,0.03293507,0.02476106,0.05113468,0.02485838,0.05881036,0.05354872,0.0187754,0.07465789,0.04704362,0.0254117,0.0815421,0.05404592
1663.303,0.0331123,0.02468988,0.05095845,0.02468483,0.05885382,0.053639,0.0186407,0.07473864,0.04717779,0.0255471,0.08120613,0.05400946
1663.785,0.03329293,0.02467155,0.05080713,0.02451844,0.05890264,0.05374381,0.01857047,0.07485141,0.04735385,0.02572114,0.08089335,0.05397942
1664.267,0.03345743,0.02471011,0.05070169,0.02437526,0.05894667,0.05383031,0.01855568,0.07496772,0.04754207,0.02588009,0.08065618,0.05395525
1664.749,0.03359863,0.02478662,0.05064662,0.02426549,0.05898847,0.05387315,0.01857764,0.07506668,0.04770886,0.02599541,0.08050571,0.05394173
1665.231,0.03371578,0.02486997,0.05063536,0.02419402,0.05903859,0.05385727,0.01861843,0.07513596,0.04782428,0.0260659,0.08042194,0.05394629
1665.713,0.03380765,0.02493087,0.05065789,0.02416485,0.05911121,0.0537751,0.01866651,0.0751688,0.04786222,0.02610652,0.08037337,0.05397738
1666.195,0.03386969,0.0249512,0.05070327,0.02418212,0.05922164,0.05362654,0.0187182,0.07516134,0.04779781,0.02614208,0.08032708,0.05404523
1666.677,0.03389452,0.02492813,0.05076126,0.02425021,0.05938316,0.05341894,0.01877685,0.07511175,0.04761192,0.02620077,0.08025747,0.05416007
1667.16,0.03387792,0.02487764,0.05082283,0.02437085,0.05960372,0.05317217,0.01884911,0.07502258,0.04729576,0.02631035,0.08015092,0.05433099
1667.642,0.03382991,0.02483467,0.05088089,0.0245367,0.05987652,0.05292776,0.01893917,0.07490607,0.04686537,0.02648863,0.08001566,0.0545587
1668.124,0.03378467,0.02484485,0.05093388,0.02472633,0.06017527,0.05274695,0.01904296,0.07478641,0.04636987,0.0267295,0.0798889,0.05482922
1668.606,0.03380421,0.02494433,0.05099041,0.02489975,0.06044754,0.05270051,0.01914527,0.07469641,0.04589991,0.02698462,0.07983856,0.05510281
1669.088,0.03395601,0.02513043,0.05106836,0.02500483,0.06062833,0.05283272,0.01922467,0.07466263,0.04556675,0.0271634,0.07993804,0.05531732
1669.57,0.03426271,0.02535437,0.05118458,0.02500637,0.06067659,0.05312732,0.0192702,0.07468732,0.04544286,0.02718095,0.08021333,0.05541835
1670.052,0.03467191,0.02555019,0.05134076,0.02490854,0.06060714,0.05350722,0.01929348,0.07474381,0.04551427,0.02701876,0.08061178,0.05539658
1670.534,0.03507975,0.02568499,0.05151881,0.02475419,0.06048308,0.05388551,0.01932086,0.07479704,0.04569528,0.02674646,0.08103198,0.05529559
1671.017,0.03539714,0.02577024,0.05169294,0.02459222,0.0603693,0.05421446,0.01937009,0.0748261,0.04589985,0.02646422,0.08139378,0.05517484
1671.499,0.03557664,0.02583764,0.05184232,0.02445574,0.06030549,0.05448609,0.01944099,0.07482615,0.0460768,0.02625366,0.08166333,0.05507936
1671.981,0.03561128,0.02591198,0.05195631,0.0243576,0.06030263,0.05471199,0.01951871,0.07480121,0.04621187,0.02615788,0.08184682,0.0550303
1672.463,0.03551369,0.0259988,0.0520337,0.02429792,0.06035345,0.0549017,0.01958321,0.07475582,0.04630991,0.02618891,0.08196681,0.05503047
1672.945,0.03530379,0.02609211,0.05207681,0.02427533,0.06044517,0.05505583,0.01961587,0.07469518,0.04638001,0.02634697,0.08204936,0.05507726
1673.427,0.03501084,0.02617683,0.05209086,0.02429306,0.06056277,0.05516513,0.01960441,0.07462937,0.04643349,0.02662231,0.08211797,0.05516597
1673.909,0.03468039,0.02623663,0.05208359,0.0243594,0.06069008,0.05521822,0.0195469,0.07457816,0.04648713,0.02699158,0.0821903,0.05529153
1674.391,0.03439311,0.02625792,0.05206766,0.02448414,0.0608048,0.05521213,0.01945581,0.07457857,0.04656992,0.0274005,0.08227608,0.05544269
1674.874,0.0342459,0.02624189,0.05205901,0.02466455,0.06088312,0.05516468,0.0193637,0.0746714,0.04671833,0.02776381,0.08237407,0.05559919
1675.356,0.03429887,0.02621391,0.05207051,0.02487635,0.06091293,0.05511456,0.01931347,0.07487522,0.04695432,0.02800164,0.08247566,0.05573666
1675.838,0.03453429,0.0262129,0.05210674,0.02507849,0.06090028,0.05510319,0.01934083,0.07516997,0.04727017,0.02808077,0.08257265,0.05583702
1676.32,0.03487,0.02626485,0.05216362,0.02523561,0.0608643,0.05515097,0.01945318,0.07551018,0.0476314,0.02803058,0.08266287,0.05589825
1676.802,0.03521794,0.02636404,0.05223559,0.02533179,0.06082092,0.05525035,0.01963283,0.07585242,0.04800081,0.02790574,0.08274708,0.05593036
1677.284,0.03551199,0.02648442,0.05232156,0.02536724,0.06077731,0.05537948,0.01985428,0.076167,0.04835149,0.02775641,0.08282673,0.0559474
1677.766,0.03571566,0.02659488,0.05242665,0.02535285,0.0607316,0.05551364,0.02009641,0.07643815,0.04867095,0.0276141,0.08290406,0.05596307
1678.248,0.03581059,0.02667346,0.05256087,0.02530566,0.06067786,0.05563126,0.02034701,0.07665803,0.04895929,0.027495,0.08298369,0.05598966
1678.73,0.03578799,0.02671128,0.05273556,0.02525145,0.06061039,0.05571358,0.02059732,0.07682007,0.04922381,0.02740779,0.08307442,0.05603914
