absorbance_2.3_1_oilA,2.3_1_oilA,2.3_2_oilA,2.3_3_oilA
3359.389,0.07517083,0.05489595,0.03689988
3359.871,0.07514592,0.05484047,0.03661695
3360.354,0.07531961,0.05472185,0.03641235
3360.835,0.07566547,0.05454411,0.03629114
3361.318,0.07612591,0.05432232,0.03625305
3361.8,0.07661705,0.05407457,0.0362964
3362.282,0.07705421,0.05381461,0.03641923
3362.764,0.07736871,0.05355167,0.03661791
3363.246,0.07751801,0.05329682,0.03688447
3363.728,0.07749461,0.0530669,0.03720361
3364.21,0.07731982,0.05288588,0.03755037
3364.692,0.0770359,0.05278049,0.03788825
3365.175,0.07669157,0.0527674,0.03817612
3365.657,0.07633403,0.05284332,0.03837283
3366.139,0.07600749,0.05298205,0.0384469
3366.621,0.07574851,0.05314272,0.03838729
3367.103,0.07559168,0.05328366,0.03820764
3367.585,0.07556967,0.05337897,0.03794763
3368.067,0.07570564,0.0534295,0.03766117
3368.549,0.07600638,0.05345971,0.03740837
3369.031,0.07645017,0.05350403,0.03724092
3369.514,0.07698583,0.05358799,0.03718723
3369.996,0.0775304,0.05371365,0.03725151
3370.478,0.07798416,0.05385327,0.03741454
3370.96,0.07825992,0.05396348,0.03764445
3371.442,0.0782942,0.05399651,0.03790363
3371.924,0.07807048,0.05392566,0.03815782
3372.406,0.07762205,0.05375715,0.03838085
3372.888,0.07702577,0.05353221,0.03855071
3373.371,0.07638232,0.05331333,0.03864875
3373.853,0.07578462,0.05315826,0.03866114
3374.335,0.0753076,0.05310498,0.03858004
3374.817,0.07498761,0.05315264,0.03841115
3375.299,0.07482475,0.05326721,0.03817767
3375.781,0.07479294,0.0533914,0.03792164
3376.263,0.07485554,0.0534708,0.03769404
3376.745,0.07498291,0.05347548,0.03753901
3377.228,0.07515814,0.05340961,0.03748006
3377.71,0.07538131,0.05331169,0.03750772
3378.192,0.07566136,0.05323927,0.03758191
3378.674,0.07600439,0.05325291,0.03764183
3379.156,0.07640411,0.05339083,0.03763181
3379.638,0.07683643,0.05365913,0.03751945
3380.12,0.0772595,0.05402955,0.03730852
3380.602,0.07762719,0.05445018,0.03703657
3381.084,0.07790008,0.05485944,0.03676343
3381.567,0.07805561,0.05519792,0.03655298
3382.049,0.07809451,0.05542443,0.03644954
3382.531,0.07803729,0.05551599,0.03647213
3383.013,0.07791392,0.05546877,0.0366108
3383.495,0.07774974,0.05529356,0.03683646
3383.977,0.07755712,0.05501637,0.03711042
3384.459,0.07733202,0.05467715,0.03739567
3384.941,0.07706112,0.05432303,0.03766628
3385.424,0.07673334,0.05400891,0.03790725
3385.906,0.07635292,0.0537856,0.03811348
3386.388,0.07594486,0.05368431,0.03828663
3386.87,0.07555443,0.05370933,0.03843327
3387.352,0.07523473,0.05382879,0.03856058
3387.834,0.07502793,0.05398307,0.03867393
3388.316,0.07495474,0.05409302,0.0387733
3388.798,0.07500321,0.05408548,0.03885072
3389.281,0.07513428,0.05391792,0.03888935
3389.763,0.07528935,0.05359124,0.03886645
3390.245,0.07541005,0.05315618,0.03876099
3390.727,0.0754576,0.05269633,0.03856226
3391.209,0.07541975,0.05231372,0.03827689
3391.691,0.07531574,0.05209302,0.03792801
3392.173,0.07518525,0.05207696,0.03754694
3392.655,0.0750747,0.05225907,0.03716186
3393.137,0.07501584,0.05258796,0.03678313
3393.62,0.07501507,0.05298944,0.03640121
3394.102,0.07505288,0.05338614,0.03599461
3394.584,0.07509304,0.0537204,0.0355481
3395.066,0.07509735,0.05395731,0.03506915
3395.548,0.07503765,0.05407965,0.03460087
3396.03,0.07490902,0.05408618,0.03421392
3396.512,0.07473171,0.0539836,0.03399089
3396.994,0.0745477,0.053788,0.03399945
3397.477,0.07440422,0.05352094,0.03426132
3397.958,0.07434253,0.05321019,0.03474193
3398.441,0.07438566,0.05288752,0.03535654
3398.923,0.07453439,0.0525801,0.03600204
3399.405,0.07477151,0.0523098,0.03657779
3399.887,0.07506964,0.05209009,0.03701169
3400.369,0.07540218,0.05192731,0.03727664
3400.851,0.07574463,0.05182171,0.0373859
3401.333,0.07607903,0.05177084,0.0373867
3401.815,0.07639139,0.05177283,0.03733969
3402.298,0.07666951,0.05182227,0.03730922
3402.78,0.07690264,0.05190957,0.03734584
3403.262,0.07708512,0.05202013,0.03747571
3403.744,0.07722007,0.05213531,0.03769805
3404.226,0.07732266,0.05224055,0.03798203
3404.708,0.07741538,0.05233359,0.03827427
3405.19,0.07752192,0.05242937,0.03850194
3405.672,0.07765204,0.05255708,0.03859135
3406.155,0.07779258,0.05274661,0.03848802
3406.637,0.07790376,0.05301337,0.03816808
3407.119,0.07793044,0.05334041,0.03765546
3407.601,0.07782275,0.05367762,0.03701966
3408.083,0.07755479,0.05394518,0.03637322
3408.565,0.07714374,0.05406325,0.03584109
3409.047,0.07664667,0.05398114,0.0355338
3409.529,0.07615043,0.05369422,0.03552724
3410.011,0.07573756,0.05325176,0.03583964
3410.494,0.07546274,0.05275482,0.03643221
3410.976,0.07533845,0.05229812,0.03721398
3411.458,0.07533339,0.05197232,0.0380696
3411.94,0.07538869,0.05183773,0.03887709
3412.422,0.07543983,0.05191492,0.03952726
3412.904,0.07544392,0.05218748,0.03995194
3413.386,0.07538659,0.05261517,0.04012519
3413.868,0.07528022,0.05314842,0.04006596
3414.351,0.07514942,0.05374219,0.0398233
3414.833,0.07501626,0.05435611,0.03946445
3415.315,0.07488924,0.05495047,0.03905641
3415.797,0.07476431,0.05548796,0.03864795
3416.279,0.07463202,0.05592732,0.03826935
3416.761,0.07448985,0.05622913,0.03793099
3417.243,0.07434794,0.05636618,0.03763194
3417.725,0.07423075,0.05632726,0.03737159
3418.208,0.07417215,0.05612408,0.03715732
3418.689,0.07420339,0.05578923,0.03700462
3419.172,0.07434992,0.05537729,0.03693243
3419.654,0.07462417,0.05495378,0.03695077
3420.136,0.0750244,0.05458205,0.03705012
3420.618,0.07553227,0.05431905,0.03719812
3421.1,0.076111,0.05420106,0.03734783
3421.582,0.07670657,0.05423922,0.03745652
3422.064,0.07724192,0.0544185,0.0374954
3422.546,0.07763305,0.05470073,0.03746051
3423.029,0.07780646,0.05503036,0.03736594
3423.511,0.07771616,0.05533803,0.03723428
3423.993,0.07736994,0.05555448,0.0370825
3424.475,0.07683168,0.05562228,0.03691614
3424.957,0.07621723,0.0555011,0.03673135
3425.439,0.07565642,0.05518035,0.03652418
3425.921,0.0752573,0.05467752,0.03630134
3426.403,0.07507641,0.05403893,0.03608807
3426.885,0.07509933,0.05332755,0.03592206
3427.368,0.07525364,0.05261623,0.03584231
3427.85,0.07543938,0.05198251,0.03587132
3428.332,0.07557715,0.05149441,0.03600168
3428.814,0.07563241,0.05120929,0.03619333
3429.296,0.07562637,0.0511672,0.03638247
3429.778,0.07561553,0.05138024,0.03650704
3430.26,0.07566442,0.05182638,0.03651969
3430.742,0.07581256,0.05244262,0.03640366
3431.225,0.07605866,0.05313697,0.03617383
3431.707,0.07636507,0.05379597,0.03586755
3432.189,0.07667919,0.05431176,0.03553266
3432.671,0.07696201,0.05461373,0.03521246
3433.153,0.07719875,0.05467667,0.03494653
3433.635,0.07740087,0.05453006,0.03476955
3434.117,0.07758961,0.05424133,0.03471195
3434.599,0.07777793,0.0539021,0.03480166
3435.082,0.07795654,0.05359961,0.03505279
3435.564,0.07809573,0.05339449,0.03545498
3436.046,0.07815418,0.05331687,0.03596383
3436.528,0.07809852,0.05336377,0.03650279
3437.01,0.07791712,0.05351169,0.03698474
3437.492,0.07762264,0.05372733,0.037325
3437.974,0.07724648,0.05398041,0.03747448
3438.456,0.07682631,0.05424814,0.03743095
3438.938,0.07640115,0.05451164,0.03723795
3439.421,0.0760055,0.05475228,0.03696546
3439.903,0.07567389,0.05494967,0.03668515
3440.385,0.07544655,0.05507766,0.03645282
3440.867,0.07536407,0.05511208,0.03629087
3441.349,0.07545713,0.05503807,0.03619206
3441.831,0.0757314,0.05485683,0.03612841
3442.313,0.07615513,0.05458904,0.03606948
3442.795,0.07666282,0.054273,0.03599327
3443.278,0.0771688,0.05395832,0.03589031
3443.76,0.0776011,0.05369074,0.03576105
3444.242,0.07791728,0.05350813,0.03561284
3444.724,0.07811593,0.05343379,0.03545637
3445.206,0.07823019,0.05347085,0.03530687
3445.688,0.07831354,0.05360045,0.03518946
3446.17,0.07841669,0.05377829,0.0351373
3446.652,0.07856455,0.05394813,0.03517946
3447.135,0.07875079,0.05405166,0.03532828
3447.617,0.07894334,0.05405385,0.03556535
3448.099,0.0791056,0.05395817,0.03584637
3448.581,0.07920755,0.05380717,0.03611435
3449.063,0.07923353,0.05367143,0.0363236
3449.545,0.07917793,0.05362273,0.03645955
3450.027,0.07903764,0.05372019,0.03654317
3450.509,0.07881311,0.0539842,0.03662614
3450.991,0.07851229,0.05438465,0.03676767
3451.474,0.07816178,0.05483793,0.03701616
3451.956,0.07781029,0.05522466,0.0373819
3452.438,0.07752055,0.05542546,0.03783119
3452.92,0.07735924,0.0553448,0.03829264
3453.402,0.0773682,0.05494931,0.03868463
3453.884,0.07754705,0.0542751,0.03894497
3454.366,0.07784568,0.05342768,0.03904786
3454.848,0.07817768,0.05254954,0.03901422
3455.331,0.07844944,0.05178284,0.03889652
3455.813,0.07858679,0.05124171,0.03876229
3456.295,0.07856563,0.05097629,0.03866241
3456.777,0.07841298,0.05097055,0.03861868
3457.259,0.07819463,0.05115442,0.03862146
3457.741,0.07798012,0.05143546,0.03864087
3458.223,0.07781872,0.05172588,0.03864139
3458.705,0.07772349,0.05196589,0.03859541
3459.188,0.07767286,0.05213958,0.03849136
3459.669,0.07762951,0.0522688,0.03833217
3460.152,0.07756466,0.05239995,0.03812973
3460.634,0.0774769,0.05257906,0.03789866
3461.116,0.07739583,0.05283532,0.0376533
3461.598,0.0773689,0.05316721,0.03740847
3462.08,0.07743363,0.05354518,0.03717812
3462.562,0.07759964,0.0539207,0.03697641
3463.044,0.0778364,0.05424507,0.03681343
3463.526,0.07808541,0.0544879,0.03669298
3464.009,0.07827482,0.05463842,0.03660976
3464.491,0.07834518,0.05470433,0.0365526
3464.973,0.07826747,0.05470239,0.03650932
3465.455,0.07804824,0.05464773,0.03647168
3465.937,0.07773016,0.05454769,0.0364393
3466.419,0.07737548,0.05440256,0.03641937
3466.901,0.07705683,0.05420933,0.03642315
3467.383,0.07683302,0.05397075,0.03646019
3467.865,0.07673533,0.05370069,0.03653473
3468.348,0.07676414,0.05342662,0.03664679
3468.83,0.07688859,0.05318538,0.03679463
3469.312,0.07705767,0.05301454,0.03697959
3469.794,0.07720696,0.05294741,0.0372071
3470.276,0.07727807,0.05300204,0.03748429
3470.758,0.07723095,0.05317805,0.03781375
3471.24,0.07705309,0.05345518,0.03818756
3471.722,0.07676527,0.05379606,0.03858378
3472.205,0.07641584,0.05415345,0.03896777
3472.687,0.07607594,0.05447211,0.03929422
3473.169,0.07581795,0.05470314,0.03952046
3473.651,0.07570527,0.05481111,0.03961033
3474.133,0.07577907,0.05478342,0.03954181
3474.615,0.07604655,0.05463698,0.03931112
3475.097,0.07648194,0.05441714,0.03893271
3475.579,0.07703139,0.05418719,0.03843819
3476.062,0.07763173,0.05400541,0.03786967
3476.543,0.07821903,0.05391238,0.03728077
3477.026,0.07874282,0.05391707,0.03673273
3477.508,0.07917647,0.05399717,0.03628312
3477.99,0.07951637,0.05410711,0.03598461
3478.472,0.07978107,0.05419452,0.0358708
3478.954,0.08000067,0.05422311,0.03594657
3479.436,0.08020479,0.05418286,0.03618189
3479.918,0.08040589,0.05409873,0.03651346
3480.4,0.08058819,0.0540163,0.0368624
3480.883,0.08070477,0.05398778,0.03714477
3481.365,0.08069597,0.05404274,0.03729987
3481.847,0.08051687,0.05417507,0.03730647
3482.329,0.08015937,0.05434532,0.0371838
3482.811,0.07966585,0.05450287,0.03698325
3483.293,0.07911301,0.05461169,0.03676698
3483.775,0.07859674,0.05466493,0.03659771
3484.257,0.07819887,0.0546886,0.03652285
3484.74,0.07796782,0.05472659,0.0365685
3485.222,0.07791577,0.05482413,0.03673678
3485.704,0.07801577,0.0550044,0.03700292
3486.186,0.07821415,0.05525626,0.03731801
3486.668,0.07844117,0.05553319,0.03761305
3487.15,0.07863337,0.05577017,0.03782193
3487.632,0.07874577,0.05590611,0.03790106
3488.114,0.07875567,0.05590349,0.03784522
3488.596,0.07866643,0.05576026,0.03769263
3489.079,0.07850074,0.05550258,0.0375125
3489.561,0.0782969,0.05517125,0.03738552
3490.043,0.07809732,0.05480288,0.03737207
3490.525,0.0779437,0.05442432,0.0374999
3491.007,0.07786457,0.05405391,0.03775622
3491.489,0.07786499,0.05370857,0.03809754
3491.971,0.07792183,0.05341456,0.03846155
3492.453,0.07798509,0.05321061,0.038783
3492.936,0.07799812,0.0531385,0.03901043
3493.418,0.07791263,0.05323086,0.03910396
3493.9,0.07771388,0.0534909,0.03903756
3494.382,0.07742934,0.05388207,0.0387994
3494.864,0.07712315,0.05432481,0.03839151
3495.346,0.07686988,0.05471616,0.03783913
3495.828,0.07671693,0.05496613,0.0371932
3496.31,0.07666413,0.05501974,0.03653408
3496.792,0.07665754,0.05488308,0.03595383
3497.275,0.07661965,0.05461563,0.03552825
3497.757,0.07647752,0.0543142,0.03529983
3498.239,0.07620203,0.05407616,0.03525992
3498.721,0.07581878,0.05396987,0.03535816
3499.203,0.07540219,0.05402612,0.03551742
3499.685,0.07504632,0.05422956,0.03566643
3500.167,0.07483126,0.0545335,0.03576751
3500.649,0.0747994,0.05486999,0.03582961
3501.132,0.07493567,0.05517451,0.03590817
3501.614,0.07517702,0.05540285,0.0360795
3502.096,0.07543547,0.05553864,0.03640328
3502.578,0.07564309,0.0555921,0.03687852
3503.06,0.07577966,0.05558376,0.03743389
3503.542,0.07587253,0.05552551,0.03794778
3504.024,0.07597086,0.05540718,0.03830891
3504.506,0.07611497,0.05519995,0.03845383
3504.989,0.07631873,0.05486811,0.03838383
3505.471,0.07657029,0.05438854,0.03814898
3505.953,0.07684879,0.05376289,0.03782124
3506.435,0.07713711,0.05302905,0.03747061
3506.917,0.07743219,0.0522574,0.03714597
3507.399,0.07773855,0.05155486,0.03688044
3507.881,0.07805847,0.05104887,0.0366954
3508.363,0.07837939,0.05084614,0.03660737
3508.845,0.07866765,0.05100532,0.03663217
3509.328,0.07887803,0.05149679,0.03677844
3509.81,0.07897742,0.05221127,0.03703805
3510.292,0.07896211,0.05298583,0.0373788
3510.774,0.07886571,0.05366343,0.03774804
3511.256,0.07874187,0.05414448,0.03808875
3511.738,0.07864912,0.05439438,0.03834854
3512.22,0.07862521,0.05444747,0.03849352
3512.702,0.07867569,0.05437776,0.03851251
3513.185,0.07877456,0.05427765,0.03841058
3513.667,0.07887425,0.05422243,0.03820177
3514.149,0.07892348,0.05424895,0.03790054
3514.631,0.07887755,0.0543516,0.03752162
3515.113,0.07870941,0.05448912,0.03708303
3515.595,0.07841004,0.05460524,0.03661401
3516.077,0.07798512,0.05464803,0.03616259
3516.559,0.07745186,0.05459342,0.03578805
3517.042,0.07683998,0.05445171,0.03554486
3517.523,0.07619665,0.05426668,0.03546458
3518.006,0.07558158,0.05409701,0.03553508
3518.488,0.075062,0.05399674,0.03570261
3518.97,0.07470211,0.05399996,0.03588606
3519.452,0.07454299,0.05410948,0.03601319
3519.934,0.07459343,0.05430095,0.03604432
3520.416,0.07482366,0.05452974,0.0359867
3520.898,0.07517409,0.05474769,0.03588756
3521.38,0.07556216,0.05490928,0.03581405
3521.863,0.07590099,0.05498148,0.03582324
3522.345,0.07612627,0.05495197,0.03593209
3522.827,0.07621127,0.05482874,0.03611016
3523.309,0.07617727,0.05463685,0.03629437
3523.791,0.07607821,0.0544063,0.03642884
3524.273,0.07598065,0.05416167,0.0364943
3524.755,0.0759346,0.05391677,0.03652044
3525.237,0.07595726,0.053676,0.03656202
3525.719,0.07603358,0.05344435,0.03667229
3526.202,0.07612462,0.05323819,0.03686727
3526.684,0.07618581,0.05309111,0.03711559
3527.166,0.07618528,0.05305498,0.03734337
3527.648,0.07612441,0.05318426,0.03747047
3528.13,0.07604361,0.05351084,0.03745292
3528.612,0.07601766,0.0540274,0.03730501
3529.094,0.07612579,0.05467582,0.03709731
3529.576,0.07641922,0.05536337,0.03692178
3530.059,0.07690348,0.05597254,0.03686269
3530.541,0.07752591,0.05639526,0.03696325
3531.023,0.07819249,0.0565579,0.03722026
3531.505,0.0787845,0.05642901,0.03759445
3531.987,0.07920384,0.05603202,0.03802965
3532.469,0.07939939,0.05543129,0.03847294
3532.951,0.07937913,0.05471853,0.03888
3533.433,0.07920529,0.05398373,0.03922086
3533.916,0.07896916,0.05330169,0.03947145
3534.397,0.07876416,0.05272546,0.03960743
3534.88,0.07864527,0.05227877,0.03960734
3535.362,0.07861238,0.05196175,0.03946181
3535.844,0.07860999,0.05175596,0.03918651
3536.326,0.07856136,0.05163766,0.03882509
3536.808,0.07840663,0.05158565,0.03844231
3537.29,0.07813399,0.05159025,0.03810456
3537.772,0.07778164,0.0516546,0.03785663
3538.254,0.07741397,0.05179323,0.03771685
3538.737,0.07709245,0.05202601,0.03767728
3539.219,0.07684667,0.05237055,0.03771337
3539.701,0.07667184,0.05283761,0.03779252
3540.183,0.07653562,0.05342389,0.03788153
3540.665,0.07640134,0.05410907,0.03795293
3541.147,0.07624584,0.0548518,0.03798335
3541.629,0.0760735,0.05558973,0.03795368
3542.111,0.07591203,0.05625153,0.03785263
3542.594,0.07580039,0.05675618,0.03768002
3543.076,0.0757667,0.05703413,0.03745622
3543.558,0.07581372,0.05704791,0.03722191
3544.04,0.07591855,0.05680838,0.03703964
3544.522,0.07605173,0.05638162,0.03697181
3545.004,0.07620124,0.0558682,0.0370535
3545.486,0.07638684,0.05538074,0.03727516
3545.968,0.07664718,0.05499979,0.03757991
3546.45,0.07700481,0.05475631,0.03789164
3546.933,0.07743853,0.05463779,0.0381436
3547.415,0.07787959,0.05460836,0.03830591
3547.897,0.0782397,0.05463232,0.03838518
3548.379,0.07843849,0.05468517,0.03840543
3548.861,0.0784398,0.05475482,0.03838538
3549.343,0.07825541,0.05483301,0.03832387
3549.825,0.077943,0.05490334,0.0381949
3550.307,0.07758495,0.05493867,0.03795927
3550.79,0.0772677,0.05490188,0.03758516
3551.272,0.0770549,0.05475895,0.03707637
3551.754,0.07696091,0.05450142,0.03648779
3552.236,0.07695108,0.05416059,0.03591957
3552.718,0.07696602,0.05380604,0.03548164
3553.2,0.07696383,0.05351538,0.03524174
3553.682,0.07693961,0.05335136,0.03521083
3554.164,0.0769259,0.05334102,0.03534777
3554.646,0.07696667,0.0534736,0.03559162
3555.129,0.0770958,0.05370815,0.03588485
3555.611,0.07731748,0.05398645,0.03619149
3556.093,0.07760505,0.05425169,0.03650244
3556.575,0.07790739,0.0544529,0.03682338
3557.057,0.07816658,0.05455748,0.03716069
3557.539,0.07833786,0.05455353,0.03750682
3558.021,0.07839465,0.05444582,0.03782987
3558.503,0.07833447,0.05425112,0.03807784
3558.986,0.07817148,0.0539893,0.03819605
3559.468,0.07793069,0.05368061,0.03814153
3559.95,0.07763871,0.05334074,0.03790404
3560.432,0.07731981,0.05298116,0.03750872
3560.914,0.07699768,0.05261362,0.03701122
3561.396,0.07669275,0.05225248,0.03647735
3561.878,0.07642048,0.05191725,0.03596511
3562.36,0.07618785,0.05163654,0.0355197
3562.843,0.0759889,0.05144345,0.03516611
3563.325,0.07580542,0.05137359,0.03491202
3563.807,0.07561128,0.05146098,0.03475076
3564.289,0.07538609,0.0517275,0.03466259
3564.771,0.07513179,0.05217199,0.03461441
3565.253,0.07489181,0.05274547,0.03456321
3565.735,0.07475111,0.05334215,0.03447401
3566.217,0.07480542,0.05381206,0.03434778
3566.699,0.07509008,0.0540196,0.03424174
3567.182,0.07553345,0.05392911,0.0342389
3567.664,0.07599416,0.05361808,0.03439531
3568.146,0.07634813,0.05321389,0.03470201
3568.628,0.0765496,0.05281874,0.03509616
3569.11,0.07661869,0.052492,0.03549597
3569.592,0.07661586,0.05225696,0.03582523
3570.074,0.07660951,0.05211355,0.03603612
3570.556,0.07666325,0.05205297,0.03610851
3571.039,0.0768206,0.05205887,0.03605588
3571.521,0.07709584,0.05211058,0.0359173
3572.003,0.07747401,0.05218081,0.03574698
3572.485,0.07791077,0.0522378,0.03559619
3572.967,0.07834704,0.05225413,0.03549444
3573.449,0.07871303,0.05221213,0.03544841
3573.931,0.0789472,0.05211822,0.03544416
3574.413,0.0790108,0.05200533,0.03546331
3574.896,0.07889268,0.05193294,0.035499
3575.377,0.07861444,0.05196735,0.03556359
3575.86,0.07822018,0.05215511,0.03568127
3576.342,0.07776948,0.05250577,0.0358739
3576.824,0.07731928,0.05297738,0.03614087
3577.306,0.07691321,0.05348633,0.03645241
3577.788,0.07657953,0.05391927,0.03675147
3578.27,0.07632688,0.05417351,0.03697438
3578.752,0.07614842,0.05418723,0.03707424
3579.234,0.07602924,0.05396095,0.03703714
3579.717,0.07595357,0.05355899,0.03688837
3580.199,0.07591006,0.05308532,0.0366794
3580.681,0.07589313,0.05265326,0.03646877
3581.163,0.0759003,0.05234326,0.03629718
3581.645,0.07592766,0.05218866,0.03618
3582.127,0.07596724,0.05217764,0.03610921
3582.609,0.07600731,0.05227077,0.03606571
3583.091,0.07603534,0.05242362,0.03603153
3583.573,0.07604311,0.05260855,0.03599945
3584.056,0.07603,0.05282807,0.03597576
3584.538,0.07600487,0.05311065,0.03597417
3585.02,0.07598517,0.0534965,0.03600542
3585.502,0.07599168,0.05400998,0.03606353
3585.984,0.07604659,0.05462119,0.03611076
3586.466,0.07616591,0.05521896,0.03607338
3586.948,0.07635361,0.05564237,0.03587257
3587.43,0.07660363,0.05576151,0.03546564
3587.913,0.07690379,0.0555738,0.0348825
3588.395,0.07724097,0.05518988,0.03420087
