absorbance_1.1_1A,1.1_1A,1.1_2A,1.1_3A,1.1_4A,1.3_1,1.3_1A,1.3_2,1.3_2A,1.3_3,1.3_3A,1.3_4,1.3_4A,1.3_5,3.11_1,3.11_2,3.11_3,3.11_4,3.11_5,3.11_6,3.11_7,3.3_1A,3.3_2A,3.3_3A,3.3_4A,3.3_5A,6.6_1A (2),6.6_1A,6.6_2A (2),6.6_2A,6.6_3A (2),6.6_3A,6.6_4A (2),6.6_4A,6.6_5A,6.7_1A,6.7_2A,6.7_3A,6.7_4A,6.7_5A
1171.544,0.1602296,0.1931079,0.1667015,0.1738435,0.2098463,0.2029985,0.1674226,0.1954271,0.1780406,0.1434063,0.139683,0.1581086,0.1737806,0.1611736,0.1634244,0.1605283,0.1407636,0.163622,0.1786592,0.1814212,0.1759112,0.179407,0.1385751,0.1692304,0.1807273,0.1944258,0.1682028,0.1228241,0.1642629,0.1506885,0.1501872,0.1664176,0.1378606,0.1287034,0.1448721,0.18113,0.1472111,0.1897644,0.1455559
1172.026,0.1588725,0.1920801,0.1655485,0.1725861,0.2087842,0.2017412,0.1662062,0.1942529,0.1768137,0.1422302,0.1383781,0.1571957,0.1725904,0.1598949,0.162234,0.1594163,0.139676,0.1626513,0.1774792,0.1803548,0.174538,0.178029,0.1372804,0.1679004,0.1793136,0.1929456,0.1665748,0.1213303,0.1627959,0.1493925,0.1488389,0.1650569,0.1365489,0.127391,0.1436208,0.1796776,0.146233,0.1885,0.1442789
1172.508,0.1574868,0.1909615,0.164439,0.1713866,0.2077132,0.2006078,0.1651101,0.1930515,0.175584,0.1410061,0.1371252,0.1562159,0.1714079,0.1586386,0.1610698,0.1582111,0.1387289,0.1616682,0.1763217,0.1793567,0.1731589,0.1766155,0.1359173,0.1666613,0.1779413,0.1914991,0.1649157,0.1198625,0.1614099,0.1480414,0.1474862,0.1637736,0.1352541,0.1260014,0.142243,0.1782483,0.1451762,0.1873401,0.1429524
1172.99,0.1560573,0.1897288,0.1633409,0.1702129,0.2066093,0.1995796,0.1641476,0.1918001,0.1743196,0.1397029,0.1359032,0.1551366,0.1702564,0.1574137,0.1599267,0.1569389,0.1378905,0.1606663,0.1751808,0.1784036,0.1717695,0.175188,0.1344659,0.1655369,0.1765843,0.1900796,0.163236,0.1184634,0.1601013,0.1466466,0.146152,0.1625336,0.1339479,0.1245309,0.1407435,0.1768201,0.1439883,0.1862668,0.1415744
1173.472,0.1545878,0.1883872,0.1622134,0.1690273,0.2054615,0.198613,0.1632987,0.1904888,0.1729884,0.1382999,0.1346797,0.1539441,0.1691499,0.1562241,0.1587925,0.155637,0.1371032,0.1596404,0.1740474,0.1774629,0.1703578,0.1737665,0.1329221,0.1645198,0.1752107,0.1886749,0.1615392,0.1171554,0.1588476,0.1452236,0.1448585,0.1612887,0.1325904,0.12299,0.139149,0.1753693,0.1426293,0.1852483,0.1401433
1173.954,0.1531096,0.1869726,0.161018,0.1678041,0.2042821,0.1976501,0.1625209,0.1891311,0.1715721,0.136801,0.1334262,0.1526475,0.1680909,0.1550727,0.157657,0.1543518,0.1362972,0.1585896,0.1729112,0.1765014,0.1689134,0.1723744,0.1313058,0.1635785,0.1737957,0.1872797,0.1598318,0.1159384,0.1576182,0.1437909,0.14362,0.159998,0.1311441,0.1214085,0.1375071,0.1738883,0.1410846,0.1842487,0.1386674
1174.436,0.1516738,0.1855394,0.1597333,0.1665419,0.2031054,0.1966409,0.1617706,0.1877607,0.1700789,0.1352401,0.1321314,0.1512738,0.1670707,0.153964,0.1565204,0.1531269,0.1354165,0.157519,0.1717665,0.1754971,0.1674368,0.1710374,0.1296576,0.1626754,0.1723327,0.1859003,0.158131,0.1147933,0.1563885,0.1423691,0.142437,0.1586488,0.1295925,0.1198302,0.1358724,0.1723936,0.1393748,0.1832412,0.1371701
1174.918,0.1503365,0.1841423,0.1583559,0.1652613,0.2019788,0.1955521,0.161013,0.1864198,0.1685409,0.1336725,0.1308013,0.1498569,0.1660707,0.1529033,0.155393,0.1519959,0.1344252,0.1564338,0.1706128,0.174437,0.1659397,0.169781,0.1280275,0.1617801,0.170831,0.1845521,0.1564664,0.1136896,0.155144,0.1409779,0.1412947,0.1572557,0.1279452,0.1183041,0.1342947,0.170919,0.137553,0.1822083,0.1356888
1175.401,0.1491384,0.1828162,0.1568991,0.1639936,0.2009458,0.1943706,0.1602261,0.1851414,0.1670048,0.1321595,0.1294531,0.1484234,0.1650625,0.1518898,0.1542889,0.1509708,0.1333097,0.155335,0.1694545,0.1733151,0.1644414,0.1686208,0.1264593,0.1608773,0.1693095,0.1832488,0.1548749,0.1125929,0.1538786,0.1396309,0.1401651,0.1558503,0.1262358,0.1168707,0.1328054,0.1695003,0.1356954,0.1811395,0.1342652
1175.883,0.1480856,0.1815626,0.1553844,0.1627616,0.2000255,0.1931014,0.1593997,0.1839334,0.1655112,0.1307443,0.1281036,0.1469837,0.1640139,0.1509115,0.1532169,0.1500369,0.1320759,0.1542145,0.1682993,0.17213,0.1629587,0.1675514,0.1249747,0.1599671,0.1677849,0.1819904,0.1533866,0.1114757,0.1525913,0.1383293,0.1390153,0.1544606,0.1245078,0.1155469,0.1314084,0.168155,0.1338766,0.1800295,0.1329266
1176.365,0.1471467,0.1803522,0.153838,0.1615703,0.199205,0.1917602,0.1585266,0.1827761,0.1640854,0.1294446,0.1267644,0.1455327,0.1628909,0.1499412,0.1521734,0.1491557,0.1307411,0.1530547,0.1671576,0.1708831,0.1614993,0.1665416,0.1235713,0.1590575,0.1662686,0.1807607,0.152018,0.1103206,0.1512815,0.1370618,0.1378122,0.1530989,0.1228023,0.114322,0.1300825,0.1668731,0.1321594,0.1788749,0.1316759
1176.847,0.1462593,0.1791387,0.1522886,0.1604025,0.1984398,0.1903682,0.1575974,0.1816298,0.1627298,0.1282511,0.125441,0.1440586,0.1616641,0.1489395,0.1511402,0.1482726,0.1293306,0.1518352,0.1660407,0.1695807,0.1600612,0.1655363,0.1222282,0.1581555,0.1647656,0.1795301,0.1507663,0.1091222,0.1499479,0.1358082,0.1365306,0.1517585,0.1211495,0.1131607,0.128791,0.1656202,0.1305828,0.1776775,0.1304875
1177.329,0.1453552,0.1778844,0.1507652,0.15923,0.1976694,0.1889465,0.1566004,0.1804556,0.1614285,0.1271388,0.1241361,0.1425559,0.1603181,0.1478668,0.1500909,0.1473374,0.1278732,0.1505426,0.1649586,0.1682338,0.1586364,0.1644748,0.1209184,0.15726,0.1632802,0.1782715,0.1496118,0.1078866,0.1485914,0.1345505,0.1351614,0.1504239,0.1195627,0.1120181,0.1274993,0.1643539,0.1291552,0.176447,0.1293186
1177.811,0.1443759,0.1765749,0.1492996,0.1580255,0.1968303,0.1875173,0.1555221,0.179228,0.1601563,0.1260796,0.1228554,0.1410329,0.1588551,0.146691,0.1489975,0.1463118,0.1264008,0.1491774,0.1639168,0.1668582,0.1572183,0.163303,0.1196196,0.156359,0.1618197,0.1769703,0.1485239,0.1066274,0.1472187,0.1332809,0.1337115,0.1490826,0.1180442,0.1108513,0.126184,0.1630394,0.1278611,0.1752025,0.128122
1178.293,0.1432901,0.1752304,0.1479239,0.1567757,0.1958719,0.186101,0.1543505,0.1779479,0.1588883,0.1250515,0.1216079,0.1395138,0.157297,0.1453971,0.1478391,0.1451798,0.124943,0.147755,0.1629112,0.1654655,0.1558071,0.1619925,0.1183207,0.1554292,0.1603973,0.1756323,0.1474683,0.1053604,0.1458439,0.1320093,0.1322036,0.1477362,0.11659,0.1096331,0.1248414,0.1616657,0.1266666,0.1739693,0.126866
1178.775,0.1420995,0.1738959,0.1466602,0.1554877,0.1947668,0.1847108,0.1530771,0.1766376,0.1576086,0.124042,0.1204007,0.1380274,0.1556793,0.1439891,0.1466079,0.1439455,0.1235179,0.1462988,0.1619237,0.1640566,0.1544101,0.1605483,0.1170217,0.1544412,0.1590258,0.1742798,0.146416,0.1040961,0.1444836,0.1307579,0.1306668,0.1463984,0.1151951,0.108359,0.1234842,0.1602475,0.1255307,0.172767,0.1255451
1179.258,0.1408305,0.1726284,0.145517,0.1541863,0.193507,0.1833501,0.1516953,0.1753319,0.1563082,0.1230415,0.1192336,0.1365977,0.1540451,0.1424849,0.1453096,0.1426258,0.1221262,0.1448303,0.1609192,0.1626162,0.1530376,0.1590053,0.1157274,0.1533611,0.1577137,0.1729418,0.1453422,0.1028379,0.1431535,0.1295543,0.1291309,0.1450852,0.1138564,0.1070436,0.1221336,0.1588181,0.1244106,0.1716033,0.1241802
1179.74,0.1395217,0.1714728,0.144481,0.1529056,0.1920981,0.1820087,0.1501994,0.1740614,0.1549831,0.1220356,0.1180933,0.1352315,0.1524343,0.1409083,0.1439605,0.1412401,0.1207468,0.1433599,0.1598491,0.1611176,0.1516965,0.1574166,0.1144404,0.1521567,0.1564598,0.1716396,0.1442276,0.1015809,0.1418614,0.1284151,0.1276181,0.1438009,0.1125721,0.1057135,0.1208084,0.157415,0.1232699,0.1704669,0.122809
1180.222,0.1382074,0.170445,0.1435217,0.1516759,0.190553,0.1806656,0.1485871,0.1728409,0.1536311,0.1210034,0.1169579,0.1339169,0.1508731,0.1392794,0.1425805,0.1398019,0.1193447,0.1418836,0.1586657,0.1595365,0.150387,0.1558333,0.1131581,0.1508076,0.155254,0.1703781,0.1430596,0.1003168,0.1406046,0.127337,0.1261382,0.14253,0.1113405,0.1043961,0.1195174,0.1560629,0.1220866,0.1693344,0.1214681
1180.704,0.1369139,0.1695272,0.1425952,0.1505203,0.1888887,0.1792949,0.1468641,0.1716677,0.1522501,0.1199194,0.1158039,0.1326285,0.1493735,0.1376132,0.1411909,0.1383198,0.1178801,0.1403888,0.1573303,0.1578647,0.1491036,0.154298,0.1118727,0.1493102,0.1540814,0.1691467,0.141832,0.09904005,0.139373,0.1262937,0.1246911,0.1412399,0.110159,0.1031149,0.1182582,0.1547692,0.1208546,0.1681771,0.1201845
1181.186,0.1356561,0.1686733,0.1416576,0.1494496,0.1871274,0.1778758,0.1450506,0.1705262,0.1508411,0.1187652,0.1146188,0.1313399,0.1479321,0.1359198,0.139809,0.1367998,0.1163262,0.1388657,0.1558296,0.156124,0.1478412,0.152835,0.1105769,0.1476856,0.15293,0.167927,0.1405498,0.09775391,0.1381547,0.1252441,0.1232726,0.1398966,0.1090243,0.1018847,0.1170214,0.1535229,0.1195877,0.1669779,0.1189663
1181.668,0.1344417,0.1678272,0.1406789,0.1484637,0.1852968,0.1764023,0.1431827,0.1693997,0.1494113,0.1175398,0.1134088,0.1300361,0.1465343,0.1342077,0.1384447,0.13525,0.1146821,0.1373181,0.1541803,0.1543618,0.1466006,0.1514506,0.1092693,0.1459765,0.1517959,0.1667061,0.1392304,0.09647197,0.1369433,0.1241502,0.12188,0.1384856,0.1079319,0.1007113,0.1157973,0.1523028,0.1183148,0.1657402,0.1178047
1182.15,0.1332765,0.1669335,0.1396461,0.1475535,0.183433,0.1748855,0.1413123,0.1682758,0.1479774,0.1162643,0.1121981,0.128717,0.1451589,0.132488,0.1371002,0.1336838,0.1129747,0.1357678,0.1524273,0.1526433,0.1453922,0.1501401,0.107957,0.1442445,0.1506818,0.1654836,0.1379049,0.09521749,0.1357412,0.1229883,0.1205176,0.1370254,0.1068757,0.09959324,0.1145792,0.1510852,0.1170758,0.1644871,0.1166805
1182.632,0.132165,0.1659553,0.1385652,0.1467029,0.1815737,0.1733512,0.1394943,0.1671513,0.146563,0.1149781,0.1110176,0.1273966,0.1437838,0.1307735,0.1357695,0.1321167,0.1112518,0.1342478,0.1506304,0.1510238,0.1442317,0.1488918,0.1066542,0.1425521,0.1495926,0.164274,0.1366115,0.09401681,0.1345589,0.1217616,0.119198,0.1355694,0.1058455,0.09852225,0.1133667,0.1498535,0.1159078,0.1632521,0.1155721
1183.115,0.131109,0.1648794,0.1374538,0.145889,0.1797481,0.1718279,0.1377684,0.1660278,0.145193,0.1137217,0.1098874,0.1260922,0.1423922,0.129076,0.1344411,0.13056,0.1095622,0.1327878,0.1488447,0.1495266,0.1431307,0.1476917,0.1053777,0.1409438,0.1485274,0.1630982,0.1353841,0.09289138,0.1334091,0.1204977,0.117938,0.1341872,0.1048268,0.09748477,0.1121633,0.1486022,0.1148336,0.1620625,0.1144625
1183.597,0.1301029,0.1637138,0.1363349,0.14508,0.177972,0.1703401,0.1361517,0.1649069,0.1438894,0.1125262,0.108807,0.1248172,0.1409745,0.1274029,0.1331016,0.129018,0.1079459,0.1314029,0.1471136,0.1481358,0.1420903,0.1465223,0.1041445,0.1394373,0.147476,0.1619759,0.1342456,0.09185594,0.1323012,0.1192415,0.1167552,0.1329479,0.1037984,0.0964613,0.1109736,0.1473358,0.1138552,0.1609294,0.1133398
1184.079,0.129132,0.1624834,0.1352288,0.1442392,0.1762433,0.1689012,0.1346289,0.163785,0.142665,0.1113987,0.1077503,0.1235756,0.1395339,0.1257552,0.1317425,0.127486,0.1064194,0.1300819,0.1454571,0.1467998,0.1410942,0.145364,0.1029687,0.1380171,0.1464194,0.1609147,0.1331989,0.09091505,0.1312356,0.1180391,0.1156604,0.1318915,0.1027383,0.09542939,0.1098015,0.1460674,0.1129524,0.1598423,0.112198
1184.561,0.1281759,0.1612208,0.1341499,0.1433327,0.1745457,0.1675124,0.1331609,0.1626549,0.1415219,0.1103235,0.1066774,0.1223627,0.1380857,0.1241278,0.1303663,0.1259557,0.1049778,0.1287925,0.143874,0.1454555,0.1401142,0.1441969,0.1018602,0.1366439,0.1453387,0.1599063,0.1322261,0.09006432,0.1302022,0.1169236,0.1146533,0.1310163,0.1016305,0.09437022,0.1086493,0.1448145,0.112091,0.1587755,0.111036
1185.043,0.1272114,0.159964,0.1331069,0.1423345,0.1728607,0.1661709,0.1316954,0.1615107,0.1404549,0.1092687,0.1055489,0.1211745,0.1366595,0.1225167,0.128989,0.1244242,0.1036018,0.127489,0.1423524,0.1440472,0.1391158,0.1430034,0.100826,0.1352647,0.1442224,0.1589324,0.1312972,0.08929587,0.1291868,0.1159118,0.1137212,0.130283,0.100472,0.09326914,0.1075233,0.143597,0.1112323,0.1577026,0.109858
1185.525,0.1262237,0.1587476,0.1321044,0.1412378,0.1711787,0.1648772,0.1301886,0.160355,0.1394537,0.1082031,0.1043474,0.1200123,0.1352913,0.1209224,0.1276366,0.1229026,0.1022706,0.126132,0.1408763,0.1425521,0.1380727,0.1417755,0.09986886,0.133837,0.1430735,0.1579705,0.1303796,0.08859649,0.1281738,0.1150009,0.1128418,0.1296293,0.09927795,0.09212556,0.1064319,0.1424336,0.1103476,0.156608,0.1086753
1186.007,0.1252125,0.1575987,0.1311422,0.1400591,0.1695073,0.1636388,0.1286206,0.1592039,0.1385062,0.1071087,0.1030857,0.1188866,0.1340138,0.1193539,0.1263378,0.1214175,0.100971,0.124703,0.1394336,0.1409849,0.136974,0.140518,0.09898275,0.1323422,0.1419076,0.157003,0.1294475,0.08794766,0.1271524,0.1141745,0.1119879,0.1289923,0.09807803,0.09095265,0.1053849,0.1413373,0.1094259,0.1554936,0.1075054
1186.489,0.1241938,0.156535,0.1302147,0.1388373,0.1678734,0.162473,0.1270004,0.1580855,0.1375977,0.1059871,0.1018069,0.1178139,0.1328495,0.1178291,0.1251149,0.1200089,0.09969963,0.12321,0.1380173,0.13939,0.135826,0.1392498,0.09814813,0.1307882,0.1407462,0.1560208,0.1284867,0.08732258,0.126117,0.1134076,0.1111315,0.1283229,0.09691025,0.08977611,0.1043902,0.1403128,0.108474,0.154376,0.1063732
1186.971,0.1231951,0.1555602,0.1293088,0.1376219,0.1663163,0.1613983,0.1253635,0.1570325,0.1367105,0.1048581,0.1005659,0.1168083,0.1318003,0.1163696,0.1239747,0.1187154,0.09845936,0.1216843,0.1366263,0.1378197,0.1346465,0.1379994,0.09733184,0.1292053,0.1396048,0.1550265,0.1274964,0.08668786,0.1250683,0.1126739,0.110252,0.1275974,0.09580516,0.08862509,0.1034499,0.1393546,0.1075106,0.1532755,0.1053032
1187.453,0.1222463,0.1546662,0.1284058,0.1364607,0.164875,0.1604272,0.1237589,0.156072,0.135823,0.1037502,0.0994127,0.1158748,0.1308478,0.1149951,0.1229067,0.1175619,0.09725386,0.1201684,0.1352643,0.136316,0.1334558,0.1367956,0.0964909,0.1276334,0.1384866,0.15403,0.1264831,0.08600773,0.1240105,0.1119481,0.1093402,0.1268124,0.09477684,0.08752421,0.1025574,0.1384486,0.1065566,0.1522069,0.104314
1187.936,0.1213716,0.1538343,0.1274841,0.1353907,0.1635803,0.1595589,0.1222399,0.1552178,0.1349097,0.1026936,0.09837804,0.1150049,0.1299576,0.1137198,0.121889,0.1165498,0.09608269,0.1187058,0.1339396,0.1349014,0.1322714,0.1356609,0.09558021,0.1261133,0.1373825,0.1530464,0.1254551,0.08524881,0.1229499,0.1112057,0.1083997,0.1259741,0.09381884,0.08648778,0.1016981,0.1375775,0.1056287,0.1511736,0.1034126
1188.418,0.1205806,0.1530423,0.1265286,0.1344273,0.1624436,0.1587772,0.1208481,0.1544666,0.1339489,0.1017099,0.09746541,0.1141804,0.1290925,0.1125502,0.1208987,0.1156549,0.09494254,0.1173271,0.1326652,0.1335778,0.1311047,0.1346034,0.09457078,0.1246756,0.1362801,0.1520907,0.1244165,0.0843927,0.1218929,0.1104257,0.1074452,0.1250874,0.09290955,0.08551539,0.1008547,0.1367285,0.1047346,0.1501698,0.1025907
1188.9,0.1198665,0.15227,0.1255364,0.1335661,0.1614578,0.1580531,0.1196106,0.1538002,0.1329296,0.1008114,0.09665723,0.1133804,0.1282233,0.1114864,0.1199225,0.1148337,0.09383239,0.1160493,0.1314592,0.1323375,0.1299656,0.1336167,0.09345987,0.1233407,0.1351752,0.1511761,0.1233663,0.08344145,0.1208465,0.1095937,0.106497,0.1241506,0.0920229,0.08459563,0.1000127,0.1358978,0.1038752,0.1491889,0.1018276
1189.382,0.1192079,0.1515026,0.124521,0.1327881,0.1605999,0.1573493,0.1185419,0.1531914,0.1318576,0.1000029,0.09592489,0.1125892,0.1273379,0.1105268,0.1189627,0.1140357,0.09276102,0.1148782,0.130343,0.1311746,0.1288687,0.1326832,0.09227709,0.1221216,0.1340799,0.1503116,0.1223021,0.08241981,0.1198216,0.1087053,0.1055756,0.1231593,0.09113979,0.08370959,0.09916439,0.1350912,0.10305,0.1482315,0.1010951
1189.864,0.1185758,0.1507327,0.123509,0.13207,0.1598411,0.1566322,0.1176447,0.1526134,0.1307572,0.09928281,0.09524142,0.1118023,0.126444,0.1096708,0.1180351,0.1132219,0.09174895,0.113813,0.1293351,0.1300925,0.1278348,0.1317816,0.09107557,0.1210249,0.1330223,0.1494989,0.1212236,0.08136819,0.118831,0.1077696,0.1046935,0.1221131,0.0902569,0.08283989,0.09831107,0.1343181,0.1022613,0.1473097,0.1003676
1190.346,0.1179399,0.149959,0.1225325,0.1313924,0.1591513,0.1558757,0.1169133,0.152044,0.1296669,0.09864318,0.09458657,0.1110255,0.1255648,0.1089199,0.1171618,0.1123741,0.0908272,0.1128507,0.1284455,0.1291025,0.1268886,0.1308932,0.08991832,0.1200531,0.1320382,0.1487308,0.1201386,0.08033349,0.1178911,0.1068114,0.1038523,0.1210243,0.08938546,0.08197586,0.09746064,0.133584,0.1015146,0.1464437,0.09962803
1190.828,0.1172747,0.1491834,0.1216205,0.1307445,0.1585048,0.1550655,0.1163343,0.1514663,0.1286307,0.0980683,0.09394544,0.1102694,0.1247313,0.1082752,0.1163612,0.1115004,0.09002909,0.1119878,0.1276715,0.1282173,0.1260514,0.1300067,0.08886079,0.1192014,0.131157,0.1479904,0.1190642,0.07935786,0.1170201,0.1058669,0.1030431,0.1199208,0.0885436,0.08111693,0.09662253,0.1328812,0.1008147,0.1456538,0.0988711
1191.31,0.1165656,0.1484094,0.1207887,0.1301248,0.157884,0.1542025,0.1158869,0.1508687,0.1276826,0.09753288,0.09330622,0.109542,0.1239705,0.1077344,0.1156402,0.1106311,0.08937658,0.1112198,0.1269987,0.1274423,0.1253294,0.1291209,0.08792911,0.1184561,0.1303877,0.1472557,0.1180232,0.07846737,0.1162337,0.1049729,0.1022531,0.11884,0.08774447,0.08027244,0.09580418,0.1321898,0.1001604,0.1449499,0.0981022
1191.792,0.1158112,0.1476414,0.1200388,0.1295375,0.1572782,0.1533019,0.1155405,0.1502415,0.1268403,0.09700273,0.09265445,0.1088442,0.123302,0.1072861,0.1149933,0.1098098,0.08887312,0.1105395,0.1264046,0.1267722,0.1247096,0.1282436,0.08711879,0.117794,0.1297143,0.1465051,0.1170403,0.0776713,0.1155434,0.1041579,0.1014722,0.1178216,0.08698931,0.07946003,0.09500884,0.1314807,0.09953956,0.1443279,0.0973331
1192.275,0.115024,0.1468866,0.1193609,0.128985,0.1566832,0.152393,0.1152551,0.1495767,0.1261021,0.09643908,0.09197389,0.1081693,0.1227359,0.1069088,0.1144091,0.1090818,0.08849919,0.1099368,0.1258681,0.1261934,0.1241594,0.1273898,0.08639652,0.1171867,0.1290997,0.145727,0.1161363,0.07696451,0.1149525,0.1034331,0.1007017,0.1168971,0.08626557,0.07870112,0.09423682,0.1307285,0.09892881,0.1437717,0.09657729
1192.757,0.1142262,0.1461548,0.1187407,0.1284634,0.156101,0.1515125,0.1149896,0.1488688,0.1254501,0.09581164,0.09125258,0.1075072,0.1222721,0.1065752,0.1138792,0.108479,0.08821817,0.109401,0.1253775,0.1256918,0.1236394,0.1265765,0.0857186,0.1166119,0.1285019,0.1449262,0.1153218,0.0763348,0.1144541,0.1027885,0.09995593,0.1160806,0.08555483,0.07801381,0.0934875,0.1299248,0.0983009,0.1432636,0.09584387
1193.239,0.1134461,0.1454585,0.1181657,0.1279586,0.1555385,0.1507005,0.1147047,0.1481186,0.1248597,0.09510506,0.09048681,0.1068496,0.1219042,0.1062554,0.1134039,0.1080148,0.08798358,0.108924,0.1249323,0.1252588,0.1231134,0.1258207,0.08504588,0.1160601,0.1278853,0.1441247,0.1145975,0.0757682,0.1140293,0.102196,0.09925918,0.1153685,0.08484118,0.07740964,0.09276118,0.1290847,0.0976315,0.1427911,0.0951377
1193.721,0.1127095,0.1448085,0.1176272,0.1274485,0.1550061,0.1499902,0.1143705,0.147335,0.1243074,0.09432697,0.08968735,0.1061937,0.1216182,0.1059233,0.1129948,0.1076795,0.08775008,0.1085004,0.1245394,0.1248935,0.122561,0.1251346,0.08435816,0.1155415,0.1272327,0.1433558,0.1139547,0.07525185,0.1136485,0.101618,0.09863652,0.1147435,0.08412134,0.07688794,0.09205811,0.1282461,0.09690902,0.1423543,0.0944583
1194.203,0.1120309,0.144208,0.1171208,0.1269098,0.1545135,0.1493957,0.1139721,0.1465343,0.1237797,0.0935047,0.08887343,0.1055428,0.121394,0.1055652,0.112666,0.1074458,0.08748415,0.1081273,0.1242042,0.1245986,0.1219828,0.1245222,0.08366025,0.1150806,0.1265478,0.1426488,0.1133799,0.07477518,0.113278,0.1010226,0.09810078,0.1141825,0.08340688,0.07643563,0.09137633,0.1274542,0.09613931,0.1419632,0.09380212
1194.685,0.1114098,0.14365,0.1166401,0.1263232,0.1540672,0.148906,0.1135076,0.1457383,0.12327,0.09267791,0.08806729,0.1049013,0.1212019,0.1051771,0.1124242,0.1072726,0.08716343,0.1077984,0.1239211,0.1243722,0.1213956,0.123977,0.08297617,0.1147074,0.1258477,0.1420178,0.1128593,0.0743257,0.1128822,0.1003911,0.09764473,0.1136635,0.08271896,0.07602806,0.09070833,0.1267496,0.09534451,0.1416296,0.09316404
1195.167,0.1108301,0.1431153,0.1161743,0.125683,0.1536664,0.1484832,0.1129846,0.144969,0.1227763,0.09188616,0.08728374,0.1042712,0.1210043,0.1047645,0.1122571,0.1071151,0.08677611,0.1074997,0.1236683,0.124199,0.1208216,0.1234813,0.08233722,0.1144398,0.1251535,0.1414539,0.112381,0.0738874,0.112433,0.09972385,0.09723836,0.1131699,0.08207902,0.07563391,0.09004031,0.1261526,0.094557,0.1413569,0.09253927
1195.649,0.1102674,0.1425813,0.1157082,0.1249985,0.1533027,0.1480741,0.1124143,0.1442415,0.1222939,0.09115476,0.08652439,0.1036486,0.1207626,0.1043338,0.1121318,0.1069361,0.08631617,0.1072073,0.1234131,0.12405,0.1202761,0.1230115,0.08176667,0.1142716,0.1244794,0.140928,0.1119376,0.07344352,0.1119164,0.09903844,0.09683882,0.1126939,0.08149677,0.07522423,0.08935726,0.1256566,0.09380715,0.1411333,0.09192365
1196.132,0.1096961,0.1420274,0.1152253,0.1242943,0.152959,0.1476203,0.111808,0.1435628,0.1218112,0.09049222,0.08577964,0.1030245,0.1204414,0.1038879,0.1119959,0.1067071,0.08578125,0.1068886,0.123119,0.1238849,0.1197625,0.1225418,0.08127348,0.1141658,0.1238323,0.1404014,0.1115221,0.07297762,0.1113334,0.09836386,0.09639888,0.1122327,0.08096693,0.07477634,0.08864647,0.1252322,0.09311891,0.1409318,0.09131464
1196.614,0.1091009,0.1414468,0.1147148,0.123602,0.1526132,0.1470793,0.1111745,0.1429301,0.1213101,0.08988997,0.08503751,0.1023895,0.1200187,0.1034201,0.1117927,0.1064138,0.08517277,0.1065113,0.1227609,0.1236635,0.1192712,0.1220521,0.0808463,0.114062,0.123213,0.1398432,0.1111261,0.072479,0.1106996,0.09773073,0.09588473,0.1117866,0.08047042,0.07428,0.08790696,0.1248381,0.09250221,0.1407166,0.09071122
1197.096,0.1084832,0.140849,0.1141771,0.122949,0.1522435,0.1464387,0.1105211,0.1423334,0.1207727,0.08933078,0.08429514,0.10174,0.1194918,0.1029168,0.1114796,0.1060543,0.08449741,0.1060545,0.1223355,0.1233596,0.1187866,0.1215364,0.08045956,0.1138965,0.122622,0.1392451,0.1107374,0.07194614,0.1100374,0.09716086,0.09528603,0.1113557,0.07998444,0.07373821,0.08715198,0.1244374,0.09195259,0.1404562,0.09011437
1197.578,0.1078617,0.1402594,0.1136232,0.1223511,0.15183,0.1457197,0.1098554,0.1417594,0.120188,0.08879585,0.08356608,0.1010811,0.118876,0.10236,0.1110364,0.1056346,0.08377191,0.1055152,0.1218621,0.1229637,0.1182942,0.1210032,0.0800778,0.1136172,0.1220644,0.1386247,0.1103387,0.0713847,0.1093696,0.09666453,0.09461722,0.110937,0.07949021,0.07316496,0.08640862,0.1240034,0.09145421,0.1401291,0.08952537
1198.06,0.1072659,0.1397079,0.1130713,0.1218063,0.1513588,0.1449708,0.1091866,0.1411961,0.1195597,0.08827354,0.08287946,0.1004273,0.1181981,0.1017374,0.1104744,0.1051637,0.08302198,0.1049124,0.1213751,0.1224845,0.117786,0.1204748,0.07966625,0.113204,0.1215499,0.1380201,0.1099109,0.0708042,0.1087113,0.09623795,0.0939112,0.1105225,0.07898186,0.0725795,0.0857099,0.1235258,0.09098414,0.1397282,0.08894506
