absorbance_1.10_1A,1.10_1A,1.10_2A,1.10_3A,1.9_1A (2),1.9_1A,1.9_2A (2),1.9_2A,1.9_3A (2),1.9_3A,1.9_4A (2),1.9_4A,2.5_1A,2.5_2A,2.5_3A,2.5_4A,4.2_1A,4.2_2A
587.7003,0.05159868,0.08727885,0.06821694,0.03698508,0.008753644,0.01698301,0.02597138,0.020659,0.03256227,0.02774565,0.06791408,0.0348922,0.05200364,0.03990479,0.03444408,0.02649093,0.0824021
588.1824,0.05012393,0.08762254,0.06711476,0.03785135,0.007501323,0.02023755,0.02441091,0.01914712,0.03407597,0.02335546,0.06911697,0.04059294,0.04978048,0.03790408,0.03529868,0.02443855,0.07960181
588.6646,0.04776492,0.08668614,0.06530833,0.03882642,0.006566927,0.02290398,0.02275341,0.0193696,0.0355094,0.01970009,0.06882576,0.04726966,0.04865026,0.03557675,0.03501626,0.02406579,0.07629105
589.1467,0.0452113,0.08461984,0.06266841,0.03960837,0.005996778,0.02453356,0.02122143,0.02122604,0.03697164,0.01740067,0.06703517,0.05367702,0.04879365,0.03337701,0.03410035,0.02535895,0.07244139
589.6288,0.04296223,0.08163182,0.05932646,0.03995907,0.005871633,0.0249448,0.01996776,0.02419047,0.03855916,0.01674016,0.06393927,0.05876166,0.04996606,0.03178848,0.0330772,0.02824706,0.06829263
590.1109,0.04125857,0.07798798,0.05576819,0.03972602,0.00623366,0.02422641,0.01907255,0.02746786,0.04033663,0.01765213,0.05992376,0.06181125,0.05154044,0.03126224,0.03239284,0.03256852,0.06436134
590.593,0.04005147,0.07401042,0.05280564,0.03886458,0.007029058,0.02272221,0.0185347,0.0302397,0.04229962,0.01974133,0.0555423,0.06264891,0.05263674,0.032071,0.03233572,0.03798971,0.06135618
591.0751,0.03910916,0.07003467,0.05129634,0.03743593,0.008113678,0.02089304,0.01829398,0.03197004,0.04435479,0.02245273,0.05138282,0.06163326,0.05244404,0.03418298,0.03300964,0.04398713,0.05993868
591.5573,0.03815985,0.06640358,0.05190321,0.03558976,0.009288559,0.01922573,0.01827155,0.03251196,0.04629748,0.02518439,0.04800141,0.05952233,0.05043268,0.03723937,0.03437435,0.0498145,0.06055826
592.0394,0.03705578,0.06340214,0.05474446,0.03352502,0.01038046,0.01809154,0.01842324,0.03215291,0.04783012,0.02746171,0.04575802,0.05718066,0.04662957,0.0406483,0.03625988,0.05465806,0.06326207
592.5215,0.0358487,0.06118825,0.05931621,0.03141835,0.01130133,0.01765885,0.01877612,0.03140441,0.04864869,0.02905175,0.04472052,0.05522443,0.04161375,0.04383819,0.03840414,0.0579151,0.0676951
593.0036,0.03474813,0.0597965,0.06463735,0.02939236,0.01202898,0.01792312,0.01943348,0.03079377,0.04849102,0.02993133,0.04468914,0.05393652,0.0363537,0.04638822,0.04044866,0.05931338,0.07322063
593.4857,0.03399162,0.05914785,0.06961989,0.02748634,0.01256116,0.01876791,0.02053538,0.03062619,0.04722278,0.03022925,0.04529101,0.05326162,0.03185896,0.0481368,0.04197309,0.05899617,0.07910936
593.9678,0.03370449,0.05910247,0.07349464,0.0256811,0.01286685,0.02005267,0.02218881,0.03092085,0.04488369,0.03013319,0.04615041,0.05297317,0.02882623,0.04912814,0.04258699,0.05739431,0.08472771
594.45,0.03384998,0.05947565,0.07592392,0.02394992,0.01287265,0.02165085,0.0244177,0.03150717,0.04170604,0.02987014,0.04695848,0.05280668,0.02756449,0.04950379,0.0419662,0.05509452,0.08952266
594.9321,0.03423948,0.06005985,0.07707131,0.02231056,0.01251687,0.023457,0.02710399,0.03218086,0.038117,0.0297009,0.04755167,0.052567,0.02792663,0.04941438,0.03998187,0.05265242,0.09308895
595.4142,0.03463577,0.0606443,0.0774063,0.02085327,0.01182482,0.02536836,0.02999378,0.03284324,0.03464673,0.02990891,0.04790525,0.05216028,0.02944945,0.04897612,0.03676227,0.05044535,0.09520586
595.8963,0.03483706,0.06101009,0.07749854,0.01974665,0.01097176,0.02723775,0.03269828,0.03352929,0.03189176,0.03081268,0.04808084,0.05156029,0.03148356,0.04830528,0.03270587,0.04864527,0.09583433
596.3784,0.03477306,0.06098365,0.07773644,0.01918308,0.0102742,0.02887406,0.03479908,0.03434969,0.03031968,0.03267255,0.04816856,0.05078514,0.03342142,0.04755548,0.02838827,0.04719584,0.09515458
596.8605,0.03450967,0.06048986,0.07818028,0.01930071,0.01008053,0.03007398,0.0359721,0.03536535,0.0301253,0.03559452,0.04823085,0.04987994,0.03487378,0.04693899,0.02437592,0.04590411,0.09350491
597.3427,0.03419758,0.05957915,0.07857071,0.02013211,0.01066071,0.03064451,0.03604397,0.0364805,0.03117846,0.03947014,0.0482866,0.04892934,0.03570062,0.04672862,0.02114271,0.04452956,0.09132818
597.8248,0.03397156,0.05844433,0.07847174,0.0215592,0.01204174,0.0304736,0.03506166,0.03740532,0.03303035,0.04394127,0.0483128,0.04806807,0.03602116,0.04715956,0.01892833,0.04290464,0.08903864
598.3069,0.0338705,0.05736835,0.07749619,0.0233415,0.01395885,0.02956868,0.03325765,0.03774411,0.03507216,0.04847609,0.04827127,0.04747411,0.03609559,0.04831605,0.01774221,0.04099807,0.08693714
598.789,0.03381663,0.0566898,0.0754646,0.02514998,0.01585574,0.02807697,0.03101282,0.03710617,0.03665035,0.05241323,0.04813145,0.04734956,0.03620953,0.05003075,0.01742287,0.03892751,0.08521599
599.2711,0.03365704,0.05668106,0.07253768,0.02667363,0.01707662,0.02626662,0.0287398,0.03531997,0.03730647,0.05517235,0.04789079,0.04782938,0.0365246,0.05185202,0.0177252,0.03691288,0.08395763
599.7532,0.03326207,0.05747136,0.06917404,0.02769949,0.01710621,0.02445936,0.02677163,0.03253823,0.03689077,0.05640965,0.04757394,0.04891195,0.03702193,0.05314784,0.01841093,0.03518906,0.08319955
600.2354,0.03260887,0.0590021,0.06603333,0.0281455,0.01575608,0.02297194,0.02529563,0.02925252,0.03557959,0.0561031,0.04722573,0.05041458,0.03752491,0.05324586,0.01927526,0.03393177,0.08298998
600.7175,0.03182274,0.06104524,0.06372549,0.02806341,0.01329176,0.02200001,0.02429127,0.02611013,0.0337768,0.05455417,0.04689391,0.05201979,0.0378122,0.05172559,0.0201712,0.03317982,0.08340466
601.1996,0.03112651,0.06329314,0.06264171,0.02757888,0.01033068,0.02158334,0.0235814,0.02369086,0.03193101,0.05223943,0.04662187,0.05338622,0.03774352,0.04855432,0.02098147,0.03284526,0.08452
601.6817,0.03074935,0.06545484,0.06287378,0.0268348,0.007675664,0.0216188,0.02291955,0.02234278,0.03039291,0.04965014,0.04645173,0.05425189,0.03734006,0.04411115,0.02159573,0.03274958,0.08635214
602.1638,0.03080126,0.06737299,0.06419146,0.02594434,0.006007625,0.02192689,0.02212252,0.02207124,0.02928805,0.04710686,0.04642014,0.05453581,0.03679264,0.03904643,0.02193576,0.03270496,0.08878317
602.6459,0.03122849,0.069051,0.06611907,0.02499688,0.005744131,0.02232588,0.0211394,0.02260788,0.02853269,0.04473799,0.04655991,0.05433419,0.03640474,0.03410055,0.02199155,0.03256497,0.09152034
603.1281,0.03182119,0.07063077,0.06800985,0.02409078,0.006970124,0.02268122,0.02007769,0.02353149,0.02790487,0.0425318,0.04689038,0.05387446,0.03650904,0.02995907,0.02186612,0.03225713,0.09407751
603.6102,0.03231442,0.07230279,0.06923254,0.02334603,0.009463564,0.02293622,0.01914383,0.02446977,0.02717555,0.04043172,0.04740003,0.05341046,0.03732637,0.02706619,0.02177135,0.0318017,0.09589183
604.0923,0.03248417,0.07420574,0.06927004,0.02290385,0.01281464,0.02308917,0.018555,0.02520376,0.02619706,0.03843034,0.04803721,0.05315864,0.03889754,0.0256227,0.02198337,0.03130513,0.09641003
604.5744,0.03224359,0.07632224,0.06785278,0.02288218,0.01655602,0.02316043,0.01842818,0.02572385,0.02495981,0.03661614,0.04870471,0.05325015,0.04102984,0.02559743,0.02274314,0.03094221,0.09523417
605.0565,0.03167379,0.07843858,0.06505589,0.02330006,0.02032098,0.02316309,0.01870276,0.0261832,0.02357651,0.0351366,0.04928326,0.05371758,0.04335314,0.02679837,0.02412405,0.03090121,0.09227599
605.5386,0.03097825,0.08016285,0.06130173,0.02402915,0.02385826,0.0230925,0.01913778,0.02679096,0.02222519,0.03413431,0.04964514,0.05453317,0.0453968,0.02893682,0.02597478,0.03135515,0.08779858
606.0208,0.03039129,0.08102058,0.05729976,0.02477878,0.02700921,0.02294349,0.0193746,0.02769544,0.02108002,0.03365313,0.04967686,0.05564454,0.04672233,0.03167424,0.02791867,0.03241069,0.0824086
606.5029,0.03006559,0.08064643,0.05381653,0.02518908,0.0296492,0.02273573,0.01908595,0.0289023,0.02024542,0.03358443,0.04930392,0.05700225,0.04707718,0.03467349,0.02950372,0.03406925,0.07686743
606.985,0.03003501,0.07889177,0.05154807,0.02490726,0.03160747,0.02253668,0.01805902,0.03026986,0.01975339,0.03367041,0.04849172,0.05855475,0.04643452,0.03757617,0.0303165,0.03621708,0.07198022
607.4671,0.0302115,0.07594222,0.05090627,0.02372647,0.03265718,0.02245441,0.01628978,0.03155598,0.01957246,0.03357596,0.04725963,0.06023099,0.04501258,0.04002786,0.03014896,0.03862521,0.0683969
607.9492,0.03045271,0.07227112,0.05191084,0.02167863,0.03258045,0.02259217,0.01397267,0.03252809,0.01964244,0.03303632,0.04568134,0.06192877,0.04317443,0.04175103,0.02906756,0.04101254,0.06645059
608.4313,0.03062331,0.06857221,0.05422093,0.01905275,0.03122919,0.02300314,0.01145059,0.03302755,0.01989315,0.03194503,0.04390527,0.06350054,0.04134949,0.04257697,0.02738035,0.0430757,0.06615639
608.9135,0.03065601,0.06555474,0.05724363,0.01634331,0.02862171,0.02364011,0.009102784,0.03303589,0.02025679,0.03043822,0.04216037,0.06477167,0.03989932,0.04252201,0.02551705,0.04456922,0.06720585
609.3956,0.03056324,0.06370756,0.06035983,0.01408303,0.02496696,0.02436101,0.007214203,0.03266667,0.02066293,0.02884934,0.04072416,0.06557924,0.0390141,0.04179357,0.02384539,0.04536669,0.069089
609.8777,0.0304024,0.06321606,0.06301306,0.01276028,0.02067231,0.02495521,0.005946934,0.03212995,0.02101635,0.0276524,0.03992644,0.06578261,0.03870792,0.0407761,0.02259383,0.04546835,0.07116134
610.3598,0.03022259,0.06388957,0.06485359,0.01265678,0.01627193,0.02522865,0.005307566,0.03165882,0.02119872,0.02730476,0.04007328,0.06529579,0.03883171,0.03993683,0.02179476,0.04499773,0.07281528
610.8419,0.03001959,0.06527926,0.06577054,0.01378341,0.01229014,0.0250881,0.005190983,0.03143037,0.02109753,0.02808712,0.04135968,0.0640997,0.03917465,0.03967818,0.02135048,0.04414505,0.07364173
611.324,0.02972658,0.06680161,0.06584374,0.01587938,0.009192245,0.02457729,0.005425772,0.03154009,0.0206322,0.03003616,0.04382043,0.06224699,0.03954449,0.04026836,0.02113331,0.04313333,0.07348387
611.8062,0.02924272,0.06796628,0.06528158,0.01847321,0.007248359,0.02387546,0.005835019,0.03197133,0.01980631,0.03288458,0.04727168,0.05987044,0.03986476,0.04173968,0.02108971,0.04215048,0.07249305
612.2883,0.02849107,0.06852613,0.06432723,0.02102424,0.006490259,0.02320839,0.006284866,0.03261629,0.01872308,0.03614844,0.05134699,0.05716959,0.04019278,0.04390943,0.0212714,0.04130788,0.0710318
612.7704,0.02746067,0.06849115,0.06323035,0.02299138,0.006729791,0.02277443,0.006698022,0.03330119,0.01758292,0.03919549,0.05552235,0.05442782,0.04068275,0.04642621,0.02180461,0.04063679,0.06957793
613.2525,0.02623855,0.06808093,0.06220497,0.02399313,0.007626679,0.02264347,0.007073581,0.0338422,0.01662829,0.04143291,0.05924975,0.05197178,0.04148585,0.04888144,0.02279702,0.04008869,0.06853639
613.7346,0.02499399,0.06757305,0.06142597,0.0238849,0.008806974,0.0227395,0.007472917,0.03409804,0.01607556,0.04244537,0.06207686,0.05011543,0.04265018,0.05090686,0.02425223,0.03956579,0.06812023
614.2167,0.02396283,0.06719843,0.06104939,0.02278008,0.009921285,0.02287224,0.008008937,0.03399732,0.01608092,0.04203448,0.06369416,0.04913604,0.04405444,0.05218035,0.0260157,0.038945,0.06832354
614.6989,0.02338137,0.06704356,0.06117623,0.02103801,0.0107496,0.02283209,0.008799835,0.03357423,0.01669093,0.04027369,0.06402648,0.04917824,0.04540315,0.05247435,0.02779653,0.03812145,0.06894299
615.181,0.02343368,0.06706224,0.0618251,0.01917321,0.01121983,0.02248539,0.009927239,0.03296606,0.01785199,0.03746178,0.06322479,0.05021448,0.0463063,0.05165488,0.02925658,0.03703804,0.06969236
615.6631,0.02421748,0.0671418,0.06289745,0.01778628,0.01139358,0.02182786,0.01139447,0.03240126,0.01943379,0.03409334,0.06164878,0.05202851,0.04636353,0.04968596,0.03010121,0.03570336,0.07030549
616.1452,0.02569888,0.06720047,0.06418306,0.01736652,0.01142109,0.02099356,0.01310147,0.03213085,0.02127977,0.0307326,0.05976129,0.05427403,0.04533139,0.04667031,0.03021163,0.03419767,0.07066019
616.6273,0.02771165,0.06724732,0.06540979,0.0181686,0.01146936,0.02018909,0.0148618,0.03235939,0.02324679,0.02791333,0.05801822,0.05656701,0.04319957,0.04286848,0.0296749,0.03264727,0.07079983
617.1094,0.02996105,0.06739026,0.0663093,0.02011753,0.01167559,0.01961733,0.01643417,0.03318783,0.02521925,0.02606889,0.0567865,0.05856489,0.04021732,0.03872074,0.02875378,0.03119579,0.07089818
617.5916,0.0320937,0.06777218,0.06672985,0.02280731,0.01209981,0.01937591,0.01762537,0.03456666,0.02711304,0.02541488,0.05623092,0.06007022,0.03681164,0.03475286,0.02776403,0.02994592,0.07115194
618.0737,0.03375045,0.06848805,0.06667113,0.02560629,0.0127319,0.01943392,0.01834984,0.03631414,0.02885289,0.025941,0.05631387,0.06101949,0.0334833,0.03148742,0.02697081,0.02894003,0.07168547
618.5558,0.03461978,0.06952322,0.06628428,0.02781597,0.01351784,0.01964984,0.01867598,0.03815368,0.03034086,0.02742977,0.05682953,0.06144471,0.03071341,0.02933585,0.02652561,0.02816102,0.07248894
619.0379,0.03452472,0.0707453,0.06579416,0.02894323,0.01439817,0.019848,0.01880319,0.03980928,0.03145515,0.02954371,0.0575032,0.06140996,0.0288345,0.02845925,0.02644103,0.02756014,0.07342496
619.52,0.03343654,0.07194858,0.06542465,0.02881557,0.01532292,0.01987925,0.01900116,0.04104912,0.03205099,0.03190022,0.05807193,0.06097095,0.02801355,0.02874961,0.02663808,0.02709453,0.07428791
620.0021,0.03148548,0.0729318,0.06531818,0.02764031,0.01625902,0.01967309,0.01951783,0.04172876,0.03198683,0.0341531,0.05835637,0.06016935,0.02823852,0.02985466,0.02699781,0.02675705,0.07489549
620.4843,0.02891182,0.0735859,0.06547794,0.0258891,0.01718111,0.0192582,0.02046688,0.04181428,0.03117864,0.03608261,0.05830962,0.05904907,0.02934282,0.03133268,0.02741951,0.02658227,0.07518743
620.9664,0.02601516,0.07391243,0.06578331,0.02415475,0.01804713,0.01873552,0.02180129,0.04136562,0.02962344,0.03760213,0.05799953,0.0576935,0.03103895,0.03277914,0.02784198,0.02662558,0.07525748
621.4485,0.02308653,0.07401052,0.06603208,0.02294274,0.01878208,0.01823956,0.0233196,0.04051896,0.02742112,0.03875501,0.05757077,0.05624459,0.03297005,0.03397498,0.02824678,0.02692546,0.07534907
621.9306,0.02033588,0.07401209,0.06603351,0.0224831,0.01928942,0.01787863,0.02476261,0.03944299,0.02474838,0.03966091,0.05716899,0.05486928,0.03480744,0.03494462,0.02864434,0.0274669,0.07575781
622.4127,0.01790641,0.07403259,0.0656599,0.02269874,0.01945983,0.01771574,0.02588125,0.03832427,0.02184428,0.04045373,0.05689554,0.05372256,0.03628424,0.0358918,0.02904669,0.02817109,0.07675787
622.8948,0.01589325,0.0741315,0.0649031,0.02323767,0.01921026,0.01775001,0.02651726,0.03733652,0.01896854,0.04120551,0.0567691,0.05288713,0.03726583,0.03706376,0.02944733,0.02891904,0.07848961
623.377,0.01437661,0.07431357,0.06387879,0.02365547,0.01852041,0.01792474,0.02663412,0.03660415,0.01634446,0.04188078,0.05673032,0.05233997,0.03777746,0.03858092,0.02981355,0.02961095,0.0808971
623.8591,0.01346059,0.07455497,0.06281167,0.02354872,0.01744917,0.01813704,0.02628189,0.03619834,0.01415789,0.04232594,0.0566729,0.05196089,0.03799341,0.04034859,0.03008715,0.0302087,0.0837092
624.3412,0.01325946,0.0748335,0.06198011,0.02272407,0.01614168,0.01825385,0.02554951,0.03611182,0.01252383,0.04231055,0.05649391,0.05158701,0.03818543,0.04204459,0.03020114,0.03077284,0.08648321
624.8233,0.01384394,0.07513446,0.06162057,0.02125407,0.01479208,0.01814814,0.02451081,0.03625996,0.01147386,0.04162855,0.05614095,0.05109737,0.03860766,0.04326856,0.030109,0.03143653,0.08874324
625.3054,0.01518518,0.07542525,0.06187765,0.01944763,0.01361933,0.01771234,0.02321956,0.03648957,0.01096311,0.04017198,0.05562121,0.05046409,0.03941541,0.04368495,0.02980531,0.03236029,0.09006059
625.7875,0.01710775,0.07562439,0.0627264,0.01773295,0.01280246,0.01690324,0.02172545,0.03662264,0.01089007,0.03802029,0.05499285,0.04978369,0.04056963,0.04322556,0.02934242,0.03364097,0.09020732
626.2697,0.01932774,0.07559818,0.0639723,0.01648378,0.01243062,0.01576316,0.02011147,0.03652288,0.01114243,0.03543285,0.05432368,0.04923005,0.04184759,0.0421307,0.02881704,0.03525247,0.08921464
626.7518,0.02150491,0.07517292,0.06526822,0.01594257,0.01249485,0.01442362,0.01852702,0.03613298,0.01162933,0.03282054,0.05366393,0.04900356,0.042893,0.04088613,0.02835035,0.0370349,0.08735038
627.2339,0.02337179,0.07421429,0.06621609,0.01614349,0.01289135,0.01307711,0.01717179,0.03551034,0.01231557,0.03063346,0.05302652,0.04925141,0.04335444,0.04001116,0.02804196,0.03874237,0.08502941
627.716,0.02482595,0.07270363,0.0664902,0.01694962,0.01347047,0.01191724,0.01623036,0.03480225,0.01321489,0.02923945,0.05239734,0.05002622,0.04301672,0.03984019,0.02793332,0.04013628,0.08266634
628.1981,0.02594629,0.07078712,0.06589782,0.01811712,0.01407047,0.01110047,0.01582008,0.03421282,0.01435986,0.02888647,0.05175707,0.05129153,0.04185192,0.04043437,0.02799661,0.04103334,0.08061168
628.6802,0.02695963,0.06877329,0.0644646,0.01938437,0.01457582,0.01068565,0.01591695,0.03392394,0.01574532,0.02962605,0.05110756,0.05293373,0.04004715,0.04154864,0.02813869,0.04136652,0.07905424
629.1624,0.02812654,0.06704565,0.0624134,0.02053718,0.01495319,0.01062185,0.01635389,0.03402921,0.01728473,0.03131903,0.05047786,0.05479838,0.03792859,0.04276258,0.02823929,0.04117944,0.0780232
629.6445,0.02964729,0.06598188,0.06012854,0.02141428,0.01525918,0.01076605,0.01684685,0.03450292,0.01877525,0.03365127,0.04992062,0.0566919,0.03589614,0.04360573,0.02818358,0.04059564,0.07743273
630.1266,0.03154359,0.0657894,0.05802844,0.02192388,0.01562583,0.01094589,0.0171007,0.0351902,0.01993453,0.03621151,0.04948565,0.05841756,0.03429204,0.04376347,0.02791723,0.03977016,0.07714888
630.6087,0.03363968,0.06643356,0.05644426,0.02202786,0.01620982,0.01103572,0.01691096,0.03585589,0.0204778,0.03858701,0.04919677,0.05979916,0.033331,0.04316962,0.02746443,0.03884602,0.07706036
631.0908,0.03558526,0.06762673,0.05555958,0.02172386,0.01713742,0.01100635,0.0162211,0.03623106,0.0201955,0.04041183,0.04904003,0.06069768,0.03309418,0.04200714,0.0269209,0.03794912,0.07710771
631.5729,0.03699086,0.06893015,0.05536071,0.02104566,0.01843353,0.01094534,0.015146,0.03610828,0.01906225,0.04146876,0.04896967,0.0610643,0.03353293,0.04061064,0.02640904,0.03717471,0.07728452
632.0551,0.03755614,0.06989887,0.05569593,0.02006187,0.01999734,0.01101798,0.01391359,0.03538272,0.01726478,0.04169601,0.04892922,0.06096444,0.03451289,0.03932459,0.02602611,0.0366004,0.07759809
632.5372,0.03716385,0.07019641,0.05635418,0.01888742,0.02160189,0.01140791,0.01279767,0.03406332,0.01520043,0.04117212,0.04887567,0.06059211,0.03583499,0.03840055,0.02581286,0.03628829,0.07801818
633.0193,0.03593886,0.06972061,0.05717102,0.01766945,0.02296693,0.01222928,0.01200728,0.03225474,0.0133596,0.04006761,0.04880236,0.06021841,0.03727473,0.03790976,0.02574356,0.03626098,0.0784557
633.5014,0.0342072,0.06860463,0.05806428,0.01657349,0.02383129,0.01348892,0.01164345,0.03011666,0.01221005,0.03858911,0.0487434,0.06011683,0.03859263,0.03776503,0.02576045,0.03647792,0.0787744
633.9835,0.0324236,0.06718085,0.05901895,0.01576178,0.02402838,0.0150774,0.01169308,0.02783429,0.01207367,0.0369351,0.04876794,0.06046064,0.03955349,0.03777626,0.02581714,0.03681038,0.0788362
634.4656,0.03100474,0.06584764,0.06002995,0.01534189,0.02354578,0.01681867,0.01206902,0.02557542,0.01299863,0.03524298,0.04895341,0.06122216,0.03999621,0.03774898,0.02591912,0.0370696,0.07857843
634.9478,0.03024365,0.06497564,0.06102962,0.0153439,0.02251447,0.01852421,0.0126735,0.02349158,0.01475411,0.03359199,0.04936615,0.06215776,0.03987083,0.03753858,0.02612061,0.03705097,0.07804997
635.4299,0.03023804,0.06481441,0.06185029,0.01570372,0.02115219,0.02005038,0.01345269,0.02172406,0.01688428,0.03202092,0.05004316,0.06286554,0.0392823,0.0370753,0.02648801,0.03660908,0.07741408
635.912,0.03088771,0.06543249,0.06227364,0.01628285,0.01965846,0.0213366,0.01441224,0.02039244,0.01889578,0.03055771,0.05097957,0.06296786,0.03846495,0.03635583,0.02703289,0.03573073,0.07687012
636.3941,0.03195551,0.06673995,0.06209939,0.01689514,0.01816318,0.02238927,0.01558622,0.01959691,0.02037554,0.02925366,0.05212924,0.06223571,0.03773484,0.03541243,0.02767019,0.03454776,0.0765812
