absorbance_1,2.6_4A.CSV_1,absorbance_3,2.6_4A.CSV_2,absorbance_5,2.6_4A.CSV_3,absorbance_7,2.6_4A.CSV_4
1675.356,0.04265476,1675.356,0.06871212,1675.356,0.06539343,1675.356,0.07190532
1675.838,0.04276437,1675.838,0.06896466,1675.838,0.06547747,1675.838,0.0721246
1676.32,0.04286291,1676.32,0.06928995,1676.32,0.06551949,1676.32,0.07228138
1676.802,0.04296768,1676.802,0.06964059,1676.802,0.06554281,1676.802,0.0723692
1677.284,0.04309192,1677.284,0.06997858,1677.284,0.06556499,1677.284,0.0723936
1677.766,0.04323933,1677.766,0.07027933,1677.766,0.0655916,1677.766,0.07236622
1678.248,0.04340415,1678.248,0.07052808,1678.248,0.06561863,1678.248,0.07230314
1678.73,0.04357154,1678.73,0.07071241,1678.73,0.06563663,1678.73,0.07222758
1679.213,0.04372225,1679.213,0.07082454,1679.213,0.06563694,1679.213,0.07216395
1679.695,0.04383931,1679.695,0.07086271,1679.695,0.06561825,1679.695,0.07212936
1680.177,0.04391469,1680.177,0.07083214,1680.177,0.06559098,1680.177,0.07212432
1680.659,0.0439557,1680.659,0.07074269,1680.659,0.06557548,1680.659,0.07212891
1681.141,0.04398211,1681.141,0.07059954,1681.141,0.06559473,1681.141,0.07211006
1681.623,0.04402298,1681.623,0.0703996,1681.623,0.06566744,1681.623,0.07203222
1682.105,0.0441106,1682.105,0.07013004,1682.105,0.0658019,1682.105,0.07187552
1682.587,0.04428079,1682.587,0.0697878,1682.587,0.06599019,1682.587,0.07165159
1683.069,0.04456591,1683.069,0.06942305,1683.069,0.06619303,1683.069,0.07143257
1683.552,0.04496118,1683.552,0.06918077,1683.552,0.0663368,1683.552,0.07135934
1684.034,0.04537982,1684.034,0.06925216,1684.034,0.06635626,1684.034,0.0715744
1684.516,0.0456973,1684.516,0.06968912,1684.516,0.06627928,1684.516,0.07207698
1684.998,0.04587168,1684.998,0.07034168,1684.998,0.06620306,1684.998,0.07271876
1685.48,0.04594933,1685.48,0.07103109,1685.48,0.06619675,1685.48,0.07336134
1685.962,0.04598995,1685.962,0.07166412,1685.962,0.06627341,1685.962,0.07394082
1686.444,0.04602962,1686.444,0.07222204,1686.444,0.0664178,1686.444,0.07444121
1686.926,0.04608778,1686.926,0.07271747,1686.926,0.06661282,1686.926,0.07486265
1687.408,0.04617587,1687.408,0.07316957,1687.408,0.0668437,1687.408,0.07520831
1687.891,0.04630115,1687.891,0.07359155,1687.891,0.06710016,1687.891,0.07548171
1688.373,0.04646619,1688.373,0.07398139,1688.373,0.06737362,1688.373,0.07568461
1688.855,0.04666539,1688.855,0.0743229,1688.855,0.06765674,1688.855,0.0758234
1689.337,0.04688448,1689.337,0.07459619,1689.337,0.06794362,1689.337,0.07591343
1689.819,0.04710369,1689.819,0.07478584,1689.819,0.06822918,1689.819,0.07598002
1690.301,0.04730617,1690.301,0.0748928,1690.301,0.06850891,1690.301,0.07605118
1690.783,0.04748507,1690.783,0.07493322,1690.783,0.06878014,1690.783,0.07614486
1691.265,0.04764367,1691.265,0.07493158,1691.265,0.06904224,1691.265,0.07626528
1691.748,0.04779238,1691.748,0.0749123,1691.748,0.06929798,1691.748,0.07640074
1692.23,0.04794576,1692.23,0.07489444,1692.23,0.06955536,1692.23,0.07653162
1692.712,0.04811969,1692.712,0.07489365,1692.712,0.06982799,1692.712,0.0766359
1693.194,0.04833207,1693.194,0.07492358,1693.194,0.07013744,1693.194,0.07670002
1693.676,0.04860579,1693.676,0.07500166,1693.676,0.07051351,1693.676,0.07672783
1694.158,0.04896809,1694.158,0.0751585,1694.158,0.07099138,1694.158,0.07675131
1694.64,0.04944629,1694.64,0.07544184,1694.64,0.07159834,1694.64,0.07683985
1695.122,0.05004821,1695.122,0.07590407,1695.122,0.07232523,1695.122,0.07709136
1695.604,0.05072579,1695.604,0.07655281,1695.604,0.07308862,1695.604,0.07759076
1696.087,0.05136767,1696.087,0.07731076,1696.087,0.07374884,1696.087,0.0783339
1696.569,0.05185601,1696.569,0.07804891,1696.569,0.07419964,1696.569,0.07920919
1697.051,0.0521411,1697.051,0.07868163,1697.051,0.07445222,1697.051,0.08007618
1697.533,0.05225077,1697.533,0.07921147,1697.533,0.07460674,1697.533,0.08085915
1698.015,0.05225468,1698.015,0.07970331,1698.015,0.07478894,1698.015,0.08156508
1698.497,0.05225141,1698.497,0.08025125,1698.497,0.07512215,1698.497,0.08226208
1698.979,0.0523655,1698.979,0.08094327,1698.979,0.07570123,1698.979,0.08303794
1699.461,0.05274065,1699.461,0.08182281,1699.461,0.07655464,1699.461,0.08394581
1699.944,0.05345491,1699.944,0.08282255,1699.944,0.07757588,1699.944,0.08493595
1700.426,0.05440728,1700.426,0.08377625,1700.426,0.0785513,1700.426,0.08586904
1700.908,0.05537364,1700.908,0.08455186,1700.908,0.07931908,1700.908,0.08664194
1701.39,0.05618189,1701.39,0.08514444,1701.39,0.07988265,1701.39,0.08726227
1701.872,0.05679671,1701.872,0.08562538,1701.872,0.08034333,1701.872,0.08779307
1702.354,0.05726719,1702.354,0.08607887,1702.354,0.08081068,1702.354,0.08829731
1702.836,0.05767599,1702.836,0.08657378,1702.836,0.08136241,1702.836,0.08882329
1703.318,0.05811334,1703.318,0.0871599,1703.318,0.08204118,1703.318,0.08940755
1703.801,0.05867715,1703.801,0.08787207,1703.801,0.08285479,1703.801,0.09008057
1704.283,0.05945754,1704.283,0.08871892,1704.283,0.0837654,1704.283,0.09085312
1704.765,0.06049808,1704.765,0.08967254,1704.765,0.08469016,1704.765,0.0917043
1705.247,0.06174835,1705.247,0.09065748,1705.247,0.08551073,1705.247,0.09256972
1705.729,0.06305545,1705.729,0.09158396,1705.729,0.08614042,1705.729,0.09337517
1706.211,0.06424651,1706.211,0.09239876,1706.211,0.08657669,1706.211,0.09408283
1706.693,0.06521782,1706.693,0.09310868,1706.693,0.08689623,1706.693,0.09471045
1707.175,0.06596849,1707.175,0.09375267,1707.175,0.08719362,1707.175,0.09530241
1707.657,0.06655677,1707.657,0.09436297,1707.657,0.08753185,1707.657,0.09589525
1708.14,0.06705602,1708.14,0.09495117,1708.14,0.08793879,1708.14,0.09650542
1708.622,0.06752442,1708.622,0.09550697,1708.622,0.08841036,1708.622,0.09712695
1709.104,0.06799544,1709.104,0.09601066,1709.104,0.0889267,1709.104,0.09774004
1709.586,0.06847906,1709.586,0.09644208,1709.586,0.0894596,1709.586,0.09831495
1710.068,0.06896552,1710.068,0.09679368,1710.068,0.08998305,1710.068,0.09882596
1710.55,0.06943406,1710.55,0.09707355,1710.55,0.09047721,1710.55,0.09925684
1711.032,0.06985719,1711.032,0.09730268,1711.032,0.09092511,1711.032,0.09960186
1711.514,0.07021101,1711.514,0.0975067,1711.514,0.09131181,1711.514,0.09986379
1711.996,0.07047569,1711.996,0.097709,1711.996,0.0916208,1711.996,0.1000492
1712.479,0.07063684,1712.479,0.09792887,1712.479,0.09183162,1712.479,0.1001652
1712.961,0.07068975,1712.961,0.0981814,1712.961,0.09192511,1712.961,0.1002184
1713.443,0.0706459,1713.443,0.09847833,1713.443,0.09189112,1713.443,0.1002206
1713.925,0.0705474,1713.925,0.09882677,1713.925,0.09174176,1713.925,0.1001934
1714.407,0.0704705,1714.407,0.0992262,1714.407,0.09151227,1714.407,0.1001707
1714.889,0.07052594,1714.889,0.09966214,1714.889,0.0912608,1714.889,0.1001975
1715.371,0.07084043,1715.371,0.1001055,1715.371,0.09105045,1715.371,0.1003228
1715.853,0.07150953,1715.853,0.1005228,1715.853,0.09092841,1715.853,0.1005875
1716.335,0.07253927,1716.335,0.1008988,1716.335,0.09092605,1716.335,0.1010174
1716.818,0.07379252,1716.818,0.1012686,1716.818,0.09108347,1716.818,0.1016189
1717.3,0.0750177,1717.3,0.1017025,1717.3,0.09145619,1717.3,0.1023677
1717.782,0.07598546,1717.782,0.1022646,1717.782,0.09208643,1717.782,0.103216
1718.264,0.07663882,1718.264,0.1029526,1718.264,0.09295136,1718.264,0.104109
1718.746,0.07706998,1718.746,0.1037021,1718.746,0.09396257,1718.746,0.104998
1719.228,0.07741097,1719.228,0.1044404,1719.228,0.09502956,1719.228,0.1058546
1719.71,0.07775718,1719.71,0.1051205,1719.71,0.09608854,1719.71,0.1066666
1720.192,0.07815807,1720.192,0.1057356,1720.192,0.09711336,1720.192,0.10744
1720.675,0.07864283,1720.675,0.1063159,1720.675,0.09810548,1720.675,0.1082018
1721.157,0.07923646,1721.157,0.1069299,1721.157,0.09909298,1721.157,0.1090026
1721.639,0.07996993,1721.639,0.1076726,1721.639,0.1001253,1721.639,0.1099106
1722.121,0.08088145,1722.121,0.108656,1722.121,0.1012634,1722.121,0.1109998
1722.603,0.08200668,1722.603,0.1099698,1722.603,0.1025617,1722.603,0.1123206
1723.085,0.08336376,1723.085,0.1116405,1723.085,0.1040459,1723.085,0.1138728
1723.567,0.08494028,1723.567,0.1136073,1723.567,0.1056975,1723.567,0.1155893
1724.049,0.08669508,1724.049,0.1157414,1724.049,0.1074603,1724.049,0.1173602
1724.531,0.08857748,1724.531,0.1179102,1724.531,0.1092723,1724.531,0.1190845
1725.014,0.09054628,1725.014,0.1200278,1725.014,0.1110937,1725.014,0.1207072
1725.496,0.09258465,1725.496,0.1220878,1725.496,0.112926,1725.496,0.1222408
1725.978,0.09470017,1725.978,0.1241464,1725.978,0.1148061,1725.978,0.1237488
1726.46,0.09691331,1726.46,0.1262923,1726.46,0.1167901,1726.46,0.1253262
1726.942,0.09925489,1726.942,0.1286136,1726.942,0.1189402,1726.942,0.1270759
1727.424,0.1017592,1727.424,0.1311774,1727.424,0.121313,1727.424,0.129094
1727.906,0.1044543,1727.906,0.1340121,1727.906,0.12395,1727.906,0.13146
1728.388,0.1073595,1728.388,0.1371076,1728.388,0.1268737,1728.388,0.1342236
1728.871,0.1104708,1728.871,0.1404121,1728.871,0.1300754,1728.871,0.1373856
1729.353,0.1137417,1729.353,0.1438338,1729.353,0.1334999,1729.353,0.1408706
1729.835,0.117091,1729.835,0.1472724,1729.835,0.1370564,1729.835,0.1445402
1730.317,0.1204216,1730.317,0.1506514,1730.317,0.1406379,1730.317,0.1482198
1730.799,0.1236734,1730.799,0.1539669,1730.799,0.1441745,1730.799,0.151765
1731.281,0.1268918,1731.281,0.1573349,1731.281,0.1477039,1731.281,0.1551543
1731.763,0.1303083,1731.763,0.1610648,1731.763,0.1514505,1731.763,0.158573
1732.245,0.1344469,1732.245,0.1657545,1732.245,0.1559315,1732.245,0.1625286
1732.728,0.1401115,1732.728,0.1722556,1732.728,0.1619423,1732.728,0.1678505
1733.21,0.14815,1733.21,0.1813642,1733.21,0.1703102,1733.21,0.1754828
1733.692,0.1585645,1733.692,0.1928358,1733.692,0.1809995,1733.692,0.185598
1734.174,0.1697563,1734.174,0.20472,1734.174,0.1923676,1734.174,0.1967465
1734.656,0.1795446,1734.656,0.2146436,1734.656,0.2022052,1734.656,0.2067493
1735.138,0.1869244,1735.138,0.2216944,1735.138,0.2095103,1735.138,0.2144589
1735.62,0.1922553,1735.62,0.2264202,1735.62,0.2146643,1735.62,0.2200823
1736.102,0.1964057,1736.102,0.229822,1736.102,0.2185565,1736.102,0.2243887
1736.584,0.2001734,1736.584,0.2327585,1736.584,0.2220054,1736.584,0.2281406
1737.067,0.2041574,1737.067,0.2358543,1737.067,0.2256336,1737.067,0.231948
1737.549,0.2088176,1737.549,0.2396109,1737.549,0.2299443,1737.549,0.2363237
1738.031,0.2144519,1738.031,0.2444043,1738.031,0.2353012,1738.031,0.2416579
1738.513,0.221115,1738.513,0.2504033,1738.513,0.2418369,1738.513,0.2481221
1738.995,0.2284417,1738.995,0.2573749,1738.995,0.2492493,1738.995,0.255462
1739.477,0.2356873,1739.477,0.2646428,1739.477,0.2567872,1739.477,0.2629683
1739.959,0.242062,1739.959,0.2713745,1739.959,0.2635734,1739.959,0.2697808
1740.441,0.2471113,1740.441,0.2769778,1740.441,0.2690253,1740.441,0.2752951
1740.923,0.2508759,1740.923,0.2813539,1740.923,0.2730973,1740.923,0.2794132
1741.406,0.2536705,1741.406,0.2847394,1741.406,0.276095,1741.406,0.2823786
1741.888,0.2558326,1741.888,0.2874585,1741.888,0.2784153,1741.888,0.2845302
1742.37,0.257532,1742.37,0.2897068,1742.37,0.2803235,1742.37,0.2860981
1742.852,0.2587502,1742.852,0.2914894,1742.852,0.2818935,1742.852,0.2871537
1743.334,0.2593447,1743.334,0.292652,1743.334,0.2830371,1743.334,0.2876478
1743.816,0.2591824,1743.816,0.2930086,1743.816,0.2836057,1743.816,0.2875025
1744.298,0.2582321,1744.298,0.2924567,1744.298,0.2834936,1744.298,0.2866898
1744.78,0.2565747,1744.78,0.2910231,1744.78,0.2826794,1744.78,0.2852495
1745.262,0.2543192,1745.262,0.2888095,1745.262,0.2811891,1745.262,0.283236
1745.745,0.2515146,1745.745,0.2859087,1745.745,0.2790203,1745.745,0.2806548
1746.227,0.2481021,1746.227,0.2823536,1746.227,0.2760881,1746.227,0.2774253
1746.709,0.2439339,1746.709,0.2781062,1746.709,0.2722303,1746.709,0.2734013
1747.191,0.2388605,1747.191,0.2731237,1747.191,0.2672797,1747.191,0.2684459
1747.673,0.2328529,1747.673,0.2674288,1747.673,0.261181,1747.673,0.2625399
1748.155,0.2260714,1748.155,0.2611346,1748.155,0.2540663,1748.155,0.2558373
1748.637,0.2188146,1748.637,0.2543794,1748.637,0.2462155,1748.637,0.2486108
1749.119,0.2113469,1749.119,0.2472026,1749.119,0.237902,1749.119,0.2410924
1749.602,0.2037968,1749.602,0.2395476,1749.602,0.2293058,1749.602,0.2333933
1750.084,0.196144,1750.084,0.2313145,1750.084,0.2205112,1750.084,0.2255077
1750.566,0.1883925,1750.566,0.2225871,1750.566,0.2116684,1750.566,0.2174863
1751.048,0.1807362,1751.048,0.2137638,1751.048,0.203112,1751.048,0.209581
1751.53,0.1734672,1751.53,0.205367,1751.53,0.1952196,1751.53,0.2021239
1752.012,0.1668525,1752.012,0.1978204,1752.012,0.1882626,1752.012,0.1953868
1752.494,0.1609944,1752.494,0.1912684,1752.494,0.1822861,1752.494,0.1894467
1752.976,0.1558246,1752.976,0.185609,1752.976,0.1771472,1752.976,0.1841982
1753.458,0.1511427,1753.458,0.1805722,1753.458,0.172579,1753.458,0.179408
1753.941,0.1466724,1753.941,0.1758119,1753.941,0.1682567,1753.941,0.1747808
1754.423,0.1421095,1754.423,0.1709697,1754.423,0.1638409,1754.423,0.1700144
1754.905,0.1371595,1754.905,0.1657223,1754.905,0.1590084,1754.905,0.1648394
1755.387,0.1316151,1755.387,0.1598627,1755.387,0.1535253,1755.387,0.1590937
1755.869,0.1254745,1755.869,0.1534214,1755.869,0.1473634,1755.869,0.152834
1756.351,0.1190236,1756.351,0.1467343,1756.351,0.1407928,1756.351,0.1463895
1756.833,0.1127544,1756.833,0.1403365,1756.833,0.1343098,1756.833,0.1402561
1757.315,0.1071537,1757.315,0.1347268,1757.315,0.1284269,1757.315,0.1348786
1757.798,0.1024595,1757.798,0.1301193,1757.798,0.1234163,1757.798,0.1304306
1758.28,0.09862928,1758.28,0.1264298,1758.28,0.1192655,1758.28,0.1268129
1758.762,0.09543903,1758.762,0.1233915,1758.762,0.1157756,1758.762,0.1237666
1759.244,0.09260586,1759.244,0.120691,1759.244,0.1126834,1759.244,0.1210007
1759.726,0.08986098,1759.726,0.1180419,1759.726,0.1097413,1759.726,0.1182587
1760.208,0.08698291,1760.208,0.1152155,1760.208,0.1067532,1760.208,0.1153483
1760.69,0.08385031,1760.69,0.1120929,1760.69,0.1036201,1760.69,0.1121848
1761.172,0.08048387,1761.172,0.1087027,1761.172,0.1003697,1761.172,0.1088235
1761.655,0.07706748,1761.655,0.1052397,1761.655,0.0971626,1761.655,0.1054662
1762.137,0.07387368,1762.137,0.1019864,1762.137,0.09422177,1762.137,0.102379
1762.619,0.07112925,1762.619,0.09917414,1762.619,0.0917155,1762.619,0.09976258
1763.101,0.06891938,1763.101,0.09688604,1763.101,0.08968641,1763.101,0.09767172
1763.583,0.06719474,1763.583,0.09506713,1763.583,0.08806931,1763.583,0.09603524
1764.065,0.06584032,1764.065,0.09359482,1764.065,0.08674915,1764.065,0.0947257
1764.547,0.06472942,1764.547,0.09233772,1764.547,0.08560615,1764.547,0.09361352
1765.029,0.06375322,1765.029,0.09118632,1765.029,0.08453811,1765.029,0.09259325
1765.511,0.06282483,1765.511,0.09005988,1765.511,0.08346368,1765.511,0.09158779
1765.994,0.06188231,1765.994,0.08891112,1765.994,0.08232835,1765.994,0.09055112
1766.476,0.060893,1766.476,0.08772679,1766.476,0.08111192,1766.476,0.08946999
1766.958,0.05986346,1766.958,0.0865349,1766.958,0.07984266,1766.958,0.08837046
1767.44,0.05884182,1767.44,0.08539531,1767.44,0.07859582,1767.44,0.08731322
1767.922,0.05789846,1767.922,0.08437274,1767.922,0.07746219,1767.922,0.08636805
1768.404,0.05710056,1768.404,0.08350836,1768.404,0.07651223,1768.404,0.08558618
1768.886,0.05648077,1768.886,0.08280021,1768.886,0.0757599,1768.886,0.08497458
1769.368,0.05603155,1769.368,0.08221243,1769.368,0.07516672,1769.368,0.08449997
1769.85,0.05570937,1769.85,0.08168989,1769.85,0.07465654,1769.85,0.08410005
1770.333,0.05544508,1770.333,0.08118048,1770.333,0.07414506,1770.333,0.08370253
1770.815,0.05515203,1770.815,0.08064889,1770.815,0.07356801,1770.815,0.08324108
1771.297,0.05473054,1771.297,0.08008229,1771.297,0.0729057,1771.297,0.08266724
1771.779,0.05411678,1771.779,0.0794981,1771.779,0.07221391,1771.779,0.08198678
1772.261,0.05333285,1772.261,0.07893442,1772.261,0.07160121,1772.261,0.08127227
1772.743,0.05248376,1772.743,0.07842039,1772.743,0.0711541,1772.743,0.08062344
1773.225,0.05168825,1773.225,0.07796205,1773.225,0.07087916,1773.225,0.08009926
1773.707,0.05101606,1773.707,0.07754706,1773.707,0.07072215,1773.707,0.07969526
1774.189,0.05048701,1774.189,0.07716102,1774.189,0.07061511,1774.189,0.07936828
1774.672,0.0500926,1774.672,0.07680155,1774.672,0.07051127,1774.672,0.07907245
1775.154,0.04981491,1775.154,0.0764759,1775.154,0.07038742,1775.154,0.07877667
1775.636,0.04963377,1775.636,0.07619518,1775.636,0.07023877,1775.636,0.07846957
1776.118,0.04952473,1776.118,0.0759626,1776.118,0.07007161,1776.118,0.07815565
1776.6,0.04945919,1776.6,0.07576893,1776.6,0.06989534,1776.6,0.07784995
1777.082,0.04940556,1777.082,0.07559213,1777.082,0.06971677,1777.082,0.07757177
1777.564,0.04933543,1777.564,0.07540572,1777.564,0.06953615,1777.564,0.07733662
1778.046,0.04922434,1778.046,0.07518563,1778.046,0.06934842,1778.046,0.07715617
1778.529,0.049055,1778.529,0.07492104,1778.529,0.06914577,1778.529,0.07703578
1779.011,0.04882056,1779.011,0.07461984,1779.011,0.06892296,1779.011,0.07697284
1779.493,0.04852678,1779.493,0.07430907,1779.493,0.06868256,1779.493,0.07695399
1779.975,0.04819461,1779.975,0.07402739,1779.975,0.06843858,1779.975,0.07695373
1780.457,0.04785428,1780.457,0.07380641,1780.457,0.06821074,1780.457,0.07694433
1780.939,0.04753525,1780.939,0.07365592,1780.939,0.06801673,1780.939,0.07690307
1781.421,0.04725522,1781.421,0.07356003,1781.421,0.06786206,1781.421,0.07682267
1781.903,0.04701687,1781.903,0.07349095,1781.903,0.06773888,1781.903,0.07670879
1782.385,0.0468128,1782.385,0.07342289,1782.385,0.06763066,1782.385,0.07657356
1782.868,0.0466323,1782.868,0.07334502,1782.868,0.06751835,1782.868,0.07642802
1783.35,0.04646653,1783.35,0.07326407,1783.35,0.06738802,1783.35,0.07627792
1783.832,0.0463089,1783.832,0.07320071,1783.832,0.06723241,1783.832,0.07612417
1784.314,0.04615547,1784.314,0.07317849,1784.314,0.06705464,1784.314,0.0759634
1784.796,0.0460034,1784.796,0.0732091,1784.796,0.06686614,1784.796,0.07579283
1785.278,0.04584924,1785.278,0.07328187,1785.278,0.06668284,1785.278,0.07561369
1785.76,0.04568965,1785.76,0.07336433,1785.76,0.06651683,1785.76,0.07543308
1786.242,0.04552291,1786.242,0.07341678,1786.242,0.06637189,1786.242,0.07526077
1786.725,0.04534978,1786.725,0.07340287,1786.725,0.06624457,1786.725,0.07510528
1787.207,0.0451748,1787.207,0.07330262,1787.207,0.0661277,1787.207,0.07496909
1787.689,0.04500598,1787.689,0.07311382,1787.689,0.0660148,1787.689,0.07484742
1788.171,0.04485463,1788.171,0.07285105,1788.171,0.06590287,1788.171,0.07473005
1788.653,0.04473298,1788.653,0.07254006,1788.653,0.06579341,1788.653,0.07460227
1789.135,0.04465381,1789.135,0.07221331,1789.135,0.06569035,1789.135,0.07444833
1789.617,0.04462745,1789.617,0.07190941,1789.617,0.06559927,1789.617,0.07425424
1790.099,0.04465895,1790.099,0.07166301,1790.099,0.06552316,1790.099,0.07401414
1790.582,0.04474256,1790.582,0.07149939,1790.582,0.06545938,1790.582,0.07373717
1791.064,0.0448553,1791.064,0.07142206,1791.064,0.0653972,1791.064,0.07345369
1791.546,0.04495948,1791.546,0.07140682,1791.546,0.06532254,1791.546,0.0732118
1792.028,0.04501506,1792.028,0.07140756,1792.028,0.06522564,1792.028,0.07305965
1792.51,0.04500071,1792.51,0.07138006,1792.51,0.06510989,1792.51,0.07301727
1792.992,0.04492447,1792.992,0.07130839,1792.992,0.0649909,1792.992,0.07306689
1793.474,0.04481175,1793.474,0.07120079,1793.474,0.0648856,1793.474,0.07316618
1793.956,0.04469001,1793.956,0.07107466,1793.956,0.0648056,1793.956,0.07326993
1794.438,0.04457752,1794.438,0.07094397,1794.438,0.06475481,1794.438,0.07334483
1794.921,0.0444858,1794.921,0.07081983,1794.921,0.06473204,1794.921,0.07337125
1795.403,0.04442141,1795.403,0.07071175,1795.403,0.06473341,1795.403,0.07334306
1795.885,0.04438648,1795.885,0.0706282,1795.885,0.06475408,1795.885,0.07326605
1796.367,0.04438093,1796.367,0.07057957,1796.367,0.06478815,1796.367,0.07315505
1796.849,0.04440154,1796.849,0.07057455,1796.849,0.06482851,1796.849,0.07303016
1797.331,0.04444249,1797.331,0.07061707,1797.331,0.0648676,1797.331,0.07291
1797.813,0.04449474,1797.813,0.07070281,1797.813,0.06489561,1797.813,0.07280971
1798.295,0.04454745,1798.295,0.07081741,1798.295,0.06490168,1798.295,0.07273718
1798.777,0.04458814,1798.777,0.07093728,1798.777,0.06487641,1798.777,0.0726933
1799.26,0.04460195,1799.26,0.07102876,1799.26,0.0648151,1799.26,0.07267337
