absorbance_2.9_1A,2.9_1A,2.9_2,2.9_3A,2.9_4A
1360.051,0.05195776,0.0791565,0.08162446,0.04659936
1360.533,0.05203257,0.07934483,0.08182076,0.04673553
1361.016,0.05204438,0.0795735,0.08202999,0.0469077
1361.498,0.05199181,0.07984279,0.08226071,0.0471142
1361.98,0.05189154,0.08013333,0.08250641,0.04733059
1362.462,0.05178018,0.08040714,0.08274087,0.04751737
1362.944,0.05171025,0.08061949,0.08292659,0.04763919
1363.426,0.05173121,0.08074187,0.08303811,0.04769046
1363.908,0.05186656,0.08077448,0.08307736,0.04769739
1364.39,0.05211226,0.08073971,0.08306724,0.04770522
1364.872,0.05244119,0.08066718,0.08303892,0.04775457
1365.354,0.05281676,0.0805808,0.08301565,0.04786693
1365.837,0.05319802,0.08049676,0.08301245,0.04804286
1366.319,0.05354559,0.0804235,0.0830327,0.04826108
1366.801,0.05382722,0.08036501,0.08307078,0.04848634
1367.283,0.05401879,0.08032581,0.08311597,0.04867437
1367.765,0.05411407,0.08031315,0.08315763,0.04878943
1368.247,0.05412877,0.08033562,0.08319089,0.04882041
1368.729,0.05409975,0.08040009,0.08321828,0.04878752
1369.211,0.05407304,0.08050597,0.08324793,0.04873627
1369.694,0.05408783,0.08064371,0.08328713,0.04871789
1370.176,0.05416986,0.0807969,0.08333857,0.04877701
1370.658,0.05432826,0.08094999,0.08339888,0.04893884
1371.14,0.05456121,0.08109577,0.08346356,0.04921197
1371.622,0.05486518,0.08124213,0.08353476,0.04959438
1372.104,0.05524006,0.08141626,0.08362821,0.0500786
1372.586,0.05569008,0.08166458,0.08377784,0.05065197
1373.068,0.05621634,0.08204564,0.08403516,0.05128869
1373.551,0.05681016,0.08260375,0.08445203,0.0519491
1374.033,0.05744627,0.08333879,0.0850555,0.05258325
1374.515,0.05808982,0.08418714,0.08582574,0.05314897
1374.997,0.05870949,0.08504406,0.08669852,0.05363033
1375.479,0.05928543,0.08580548,0.08758865,0.05403823
1375.961,0.05980217,0.0863978,0.08841246,0.05439119
1376.443,0.06023715,0.0867863,0.08909945,0.05469236
1376.925,0.06055205,0.08695567,0.08958253,0.05491801
1377.407,0.06069258,0.08689989,0.08979486,0.05501547
1377.89,0.06060518,0.08662297,0.08968522,0.05492227
1378.372,0.06025073,0.08614225,0.08922974,0.05458111
1378.854,0.05962647,0.08549355,0.08845448,0.05396668
1379.336,0.05877206,0.08472203,0.0874323,0.05309808
1379.818,0.05775928,0.08387159,0.08626682,0.05203132
1380.3,0.05666828,0.08297002,0.08505774,0.05083716
1380.782,0.05556168,0.08202565,0.08387081,0.04957499
1381.264,0.05448391,0.08103762,0.08273879,0.04829069
1381.747,0.05346055,0.0800097,0.08166631,0.04701758
1382.229,0.05250412,0.07895973,0.08064497,0.04578372
1382.711,0.05162141,0.07792242,0.07966657,0.04462093
1383.193,0.0508115,0.07693619,0.07872759,0.04356004
1383.675,0.05006342,0.07602543,0.07782673,0.0426209
1384.157,0.04935692,0.07519331,0.07696292,0.04181009
1384.639,0.04866409,0.07441623,0.07613257,0.04111389
1385.121,0.04795726,0.07365194,0.07533078,0.0405014
1385.604,0.04721597,0.07285097,0.07455871,0.03992435
1386.086,0.04644015,0.07197894,0.07382708,0.03932919
1386.568,0.04565652,0.07103813,0.07315671,0.03867429
1387.05,0.04491431,0.07007508,0.07256638,0.03794703
1387.532,0.04426495,0.06916326,0.07206176,0.03717789
1388.014,0.04373694,0.06836578,0.0716296,0.03642355
1388.496,0.04332542,0.06770936,0.07124329,0.03573877
1388.978,0.04300343,0.06718692,0.07087982,0.03515562
1389.46,0.04273967,0.0667759,0.07052793,0.03468388
1389.943,0.04251041,0.06645443,0.07019111,0.03432103
1390.425,0.04230292,0.0662075,0.06988072,0.03405952
1390.907,0.04211286,0.06602502,0.06960984,0.03389367
1391.389,0.04193982,0.06589723,0.0693863,0.03382213
1391.871,0.04178254,0.06581012,0.06920425,0.03384677
1392.353,0.04163871,0.06574338,0.06904441,0.03397025
1392.835,0.04150439,0.06567146,0.06887509,0.03418867
1393.317,0.04137737,0.06557201,0.06866314,0.03448358
1393.799,0.04125562,0.06543485,0.06838503,0.03480609
1394.281,0.04113629,0.06527412,0.06804443,0.03507546
1394.764,0.04101609,0.06512655,0.06767975,0.03520834
1395.246,0.04088832,0.06503704,0.06735194,0.03515451
1395.728,0.04074477,0.06503134,0.06711426,0.03492581
1396.21,0.04057565,0.06510535,0.06698745,0.03457767
1396.692,0.04037386,0.06523252,0.06696109,0.03417956
1397.174,0.04014236,0.06537829,0.06700771,0.03378884
1397.656,0.03989986,0.06551351,0.06709875,0.03344364
1398.138,0.03968755,0.06561658,0.06721015,0.0331692
1398.621,0.03955884,0.06568026,0.06732655,0.03297719
1399.103,0.03955563,0.0657118,0.06744123,0.03286491
1399.585,0.03968837,0.06572986,0.06755434,0.03281584
1400.067,0.03992742,0.06575359,0.06767056,0.03280557
1400.549,0.04022072,0.06579411,0.06779464,0.0328101
1401.031,0.04051294,0.06585251,0.06793188,0.03280777
1401.513,0.04076155,0.06592059,0.06808739,0.03278116
1401.995,0.04093947,0.06598303,0.06826856,0.0327166
1402.478,0.04103175,0.06601674,0.06848481,0.0326036
1402.96,0.0410335,0.0659933,0.06874181,0.03243805
1403.442,0.04094875,0.06588374,0.06903346,0.03222704
1403.924,0.0407907,0.06566776,0.06932707,0.03199375
1404.406,0.0405831,0.06535061,0.06956731,0.03177525
1404.888,0.04035899,0.0649702,0.06968759,0.03161211
1405.37,0.04015531,0.06459293,0.06963702,0.03153284
1405.852,0.04000175,0.06428546,0.06940696,0.03154169
1406.334,0.03991475,0.06409553,0.06903088,0.03162138
1406.817,0.03989838,0.0640412,0.06857228,0.03174596
1407.299,0.03994685,0.06411344,0.06809997,0.03189433
1407.781,0.04005129,0.06428732,0.06768131,0.03205757
1408.263,0.04020242,0.06453018,0.06737521,0.03224001
1408.745,0.0403924,0.06481367,0.06722328,0.03245607
1409.227,0.04061479,0.06511734,0.06725201,0.03272406
1409.709,0.04086367,0.06543536,0.06746844,0.03305937
1410.191,0.04113519,0.06577816,0.0678601,0.0334676
1410.674,0.0414271,0.0661685,0.06839782,0.03394347
1411.156,0.04173989,0.06663245,0.06904404,0.03447398
1411.638,0.04207559,0.06718482,0.06976571,0.03504481
1412.12,0.04243694,0.06782526,0.07053629,0.03564512
1412.602,0.04282396,0.0685347,0.07133719,0.03626861
1413.084,0.04323274,0.06928262,0.07215377,0.03690987
1413.566,0.04365388,0.07003041,0.07296785,0.03755841
1414.048,0.04407286,0.07074045,0.07375705,0.03819599
1414.531,0.04447222,0.07138395,0.07449812,0.03879905
1415.013,0.04482931,0.07193928,0.07516511,0.03933733
1415.495,0.04511952,0.07239784,0.07573535,0.03978166
1415.977,0.04531773,0.07276166,0.07618953,0.04010767
1416.459,0.04539526,0.07304006,0.07650364,0.04029343
1416.941,0.04532583,0.0732428,0.07664531,0.04031973
1417.423,0.04509307,0.07337338,0.07657099,0.04016896
1417.905,0.0447136,0.0734263,0.07624388,0.03983765
1418.387,0.04425754,0.07339042,0.07567366,0.03935797
1418.87,0.04384328,0.07326405,0.07495394,0.03881381
1419.352,0.04358486,0.07306494,0.0742396,0.03831528
1419.834,0.04352125,0.07282236,0.07365523,0.03793814
1420.316,0.04361023,0.07255885,0.07324025,0.03769724
1420.798,0.04376857,0.07228063,0.0729648,0.0375624
1421.28,0.04391693,0.07198063,0.07277248,0.03748759
1421.762,0.04399816,0.07164534,0.07261144,0.03743031
1422.244,0.04398183,0.07126316,0.07244495,0.03735928
1422.726,0.04386678,0.0708324,0.07225554,0.03725922
1423.208,0.04367989,0.07037085,0.07204762,0.03713299
1423.691,0.04347233,0.06992079,0.07184949,0.03700304
1424.173,0.04329995,0.06953397,0.07170325,0.03690337
1424.655,0.04320183,0.06925447,0.07164739,0.03686909
1425.137,0.04318164,0.06910045,0.07169895,0.03692161
1425.619,0.04321366,0.06906565,0.07184985,0.03706513
1426.101,0.04326089,0.06913521,0.07207973,0.03729401
1426.583,0.04329452,0.06929825,0.07236832,0.03760024
1427.065,0.04330543,0.06955338,0.07270341,0.03797772
1427.548,0.04330923,0.06990442,0.07308131,0.03841851
1428.03,0.04334477,0.07035179,0.07350351,0.03890841
1428.512,0.04346488,0.07088632,0.07397399,0.03942583
1428.994,0.04372554,0.07148215,0.07449117,0.03994027
1429.476,0.04416618,0.07210536,0.07504764,0.04042605
1429.958,0.04479575,0.07272875,0.07563312,0.04087329
1430.44,0.04559278,0.07334257,0.07623752,0.04129174
1430.922,0.04651206,0.07395352,0.07685152,0.04170138
1431.405,0.04749833,0.07457195,0.07746483,0.04211669
1431.887,0.04849172,0.0751995,0.07806467,0.04253958
1432.369,0.04943886,0.07582402,0.07863933,0.04295888
1432.851,0.05029911,0.0764255,0.07918329,0.04335918
1433.333,0.05104461,0.07698258,0.07970215,0.04373093
1433.815,0.05166685,0.07748728,0.08021864,0.04408243
1434.297,0.05217493,0.07795103,0.08077496,0.04444609
1434.779,0.05259467,0.07841039,0.08143594,0.04488083
1435.261,0.05296303,0.07892364,0.08227545,0.04545927
1435.744,0.05331775,0.07955336,0.08334014,0.04623601
1436.226,0.05368299,0.0803278,0.08458367,0.04719718
1436.708,0.05405962,0.08119766,0.08584411,0.04823942
1437.19,0.05444116,0.08206075,0.08692764,0.04922863
1437.672,0.05483283,0.08283206,0.08773144,0.05008973
1438.154,0.05524758,0.08348757,0.08827098,0.05082614
1438.636,0.05570417,0.08405057,0.08862303,0.0514828
1439.118,0.05622145,0.08455901,0.08887081,0.0521047
1439.601,0.05681109,0.08504324,0.08907712,0.05271799
1440.083,0.05747665,0.08551852,0.08928858,0.05333108
1440.565,0.05820432,0.08598472,0.08953917,0.05393822
1441.047,0.05896435,0.08643325,0.089851,0.05452926
1441.529,0.05970862,0.08685132,0.09023653,0.05509327
1442.011,0.06038285,0.08723079,0.09069319,0.0556252
1442.493,0.06094491,0.08757246,0.09120317,0.05612565
1442.975,0.06136988,0.0878844,0.09173353,0.05659634
1443.458,0.06165938,0.08817719,0.0922434,0.05703487
1443.94,0.06183569,0.08845905,0.09269805,0.05743379
1444.422,0.06193954,0.08873291,0.09307408,0.05778303
1444.904,0.06202029,0.08899817,0.09336824,0.05807751
1445.386,0.06212899,0.08925524,0.09359714,0.05832456
1445.868,0.0623199,0.08951302,0.09379403,0.05854888
1446.35,0.06264183,0.08979475,0.09399992,0.05879131
1446.832,0.06312852,0.09013899,0.09425205,0.05909868
1447.314,0.06378518,0.09059736,0.0945768,0.05951259
1447.797,0.06458008,0.09121355,0.09498274,0.06005132
1448.279,0.0654559,0.09200633,0.09546791,0.06070766
1448.761,0.06635676,0.09296708,0.09603593,0.06146631
1449.243,0.06725577,0.09407005,0.09670502,0.06232356
1449.725,0.06815896,0.09529065,0.09750791,0.06329659
1450.207,0.06909631,0.09661068,0.09848411,0.06441849
1450.689,0.07010189,0.0980157,0.09966247,0.0657168
1451.171,0.07119983,0.09948322,0.1010486,0.0671935
1451.653,0.07239255,0.1009713,0.1026097,0.06880293
1452.135,0.07366271,0.1024308,0.1042841,0.07046118
1452.618,0.07497986,0.1038149,0.1059919,0.07206105
1453.1,0.07631664,0.1050977,0.107657,0.07350662
1453.582,0.07767269,0.106288,0.10924,0.07475334
1454.064,0.07907779,0.1074215,0.1107322,0.0758103
1454.546,0.08058859,0.1085455,0.1121417,0.07673015
1455.028,0.08227572,0.1096969,0.1134682,0.07757808
1455.51,0.08417419,0.1108776,0.1146773,0.07840452
1455.992,0.08617671,0.1120294,0.1156809,0.07920796
1456.475,0.08790673,0.1130263,0.1163447,0.07991437
1456.957,0.08881073,0.1137698,0.116623,0.0804588
1457.439,0.08869602,0.1143187,0.116703,0.08090812
1457.921,0.08797899,0.114814,0.1168573,0.08139791
1458.403,0.08721621,0.1153397,0.1172185,0.08200298
1458.885,0.08666448,0.115868,0.1177355,0.08268668
1459.367,0.08633181,0.11634,0.1183059,0.08337508
1459.849,0.08615393,0.1167194,0.1188592,0.08401468
1460.332,0.08607357,0.1170061,0.1193702,0.08458684
1460.814,0.0860582,0.1172252,0.1198444,0.08510259
1461.296,0.08609758,0.1174094,0.1202969,0.08558445
1461.778,0.08618875,0.117585,0.1207374,0.08605455
1462.26,0.08633003,0.1177619,0.1211613,0.08652233
1462.742,0.08651535,0.1179296,0.1215413,0.08697058
1463.224,0.08673155,0.1180615,0.1218324,0.08735289
1463.706,0.08695544,0.1181252,0.1219841,0.08759795
1464.188,0.08714195,0.1180915,0.1219528,0.08762305
1464.671,0.08722756,0.1179392,0.1217184,0.08737163
1465.153,0.08713314,0.117635,0.1212709,0.08682729
1465.635,0.08676619,0.1171041,0.1205712,0.08598509
1466.117,0.08604504,0.1162461,0.1195466,0.08482376
1466.599,0.08491082,0.1149689,0.1181147,0.08330159
1467.081,0.08334112,0.1132243,0.1162234,0.08138257
1467.563,0.08137006,0.1110413,0.1138928,0.07907791
1468.045,0.07907794,0.1085123,0.1112085,0.07644944
1468.528,0.07657489,0.1057712,0.1083012,0.07359909
1469.01,0.07394092,0.1029223,0.1052734,0.07060745
1469.492,0.07120673,0.1000157,0.1021755,0.06751439
1469.974,0.06831771,0.09700423,0.0989652,0.06428035
1470.456,0.0651131,0.09371571,0.09548236,0.06075987
1470.938,0.06136102,0.089889,0.09149636,0.05674028
1471.42,0.05687983,0.08530467,0.0868376,0.05206215
1471.902,0.05178209,0.08005194,0.08164543,0.04685686
1472.385,0.04663377,0.07471138,0.07650939,0.04169097
1472.867,0.04221553,0.0701041,0.07219815,0.03730818
1473.349,0.03898942,0.06671846,0.06912417,0.03411128
1473.831,0.03688183,0.06447584,0.06715225,0.031972
1474.313,0.03552798,0.06298958,0.0658734,0.03050064
1474.795,0.03457696,0.06188937,0.0649197,0.02934998
1475.277,0.03379425,0.06092317,0.06405596,0.02829846
1475.759,0.03308062,0.05998334,0.06319784,0.02726748
1476.241,0.03242574,0.05906134,0.06235986,0.02626982
1476.724,0.03185297,0.05819098,0.06159385,0.02535331
1477.206,0.03137883,0.05740543,0.06093863,0.02455502
1477.688,0.0309943,0.05671314,0.06039607,0.02388101
1478.17,0.0306718,0.05610341,0.05994071,0.02331489
1478.652,0.03037677,0.05555728,0.05953515,0.0228301
1479.134,0.03008053,0.05506105,0.059148,0.0224052
1479.616,0.02976623,0.05461363,0.05876389,0.02202934
1480.098,0.02942943,0.05422415,0.05838287,0.02170065
1480.58,0.0290758,0.05390336,0.05801562,0.02141958
1481.063,0.02871883,0.05365318,0.05767401,0.02118342
1481.545,0.02837606,0.0534595,0.05736321,0.02098371
1482.027,0.0280658,0.05329663,0.05707872,0.02081136
1482.509,0.02780288,0.05313845,0.05680931,0.02066122
1482.991,0.02759457,0.05297203,0.0565446,0.02053486
1483.473,0.02743999,0.05279974,0.05627789,0.02043682
1483.955,0.02733016,0.05263716,0.05600818,0.02036839
1484.437,0.02724878,0.05250421,0.05573547,0.02032054
1484.919,0.02717285,0.05242131,0.055462,0.02027036
1485.402,0.02707444,0.05240409,0.05518987,0.02018052
1485.884,0.02692984,0.05246105,0.05492261,0.02001021
1486.366,0.02672448,0.0525918,0.05466642,0.01972806
1486.848,0.0264634,0.05278706,0.05443288,0.0193328
1487.33,0.02617076,0.05303012,0.05423694,0.01886211
1487.812,0.02588502,0.05328857,0.05409029,0.01839596
1488.294,0.02564195,0.05350544,0.05398873,0.01803624
1488.776,0.02545855,0.05360154,0.05390446,0.01786613
1489.259,0.02532675,0.05349247,0.05378697,0.0179066
1489.741,0.02522884,0.05314845,0.05359976,0.0180885
1490.223,0.02516484,0.0526339,0.05335998,0.01829736
1490.705,0.02515308,0.05207472,0.05312895,0.01844075
1491.187,0.02521026,0.05158187,0.05296673,0.01849424
1491.669,0.02533026,0.05120634,0.05289504,0.01847801
1492.151,0.02548841,0.05095271,0.05290449,0.01841975
1492.633,0.02565173,0.05079808,0.05296726,0.01833688
1493.115,0.02579074,0.05071183,0.05305135,0.01823287
1493.598,0.02588481,0.05066357,0.05312569,0.01810609
1494.08,0.02592422,0.05062741,0.05316387,0.01795335
1494.562,0.02591135,0.05058336,0.05314771,0.01777593
1495.044,0.02585654,0.05051711,0.0530729,0.01758416
1495.526,0.02577142,0.05042307,0.05295326,0.01739924
1496.008,0.02565781,0.05030451,0.05281568,0.01725243
1496.49,0.02549989,0.05017261,0.05268349,0.01717634
1496.972,0.02527692,0.05004045,0.05256072,0.01718923
1497.455,0.02498546,0.04991982,0.05243193,0.01728342
1497.937,0.02465381,0.04982049,0.05227996,0.01742772
1498.419,0.02433166,0.04975313,0.05210682,0.01758229
1498.901,0.02407058,0.04972963,0.05193385,0.01771016
1499.383,0.02390539,0.04975919,0.0517926,0.01778226
1499.865,0.02384132,0.04984254,0.05170607,0.01778203
1500.347,0.02385879,0.04996954,0.05168229,0.01770442
1500.829,0.02392191,0.05012029,0.05171098,0.01755647
1501.312,0.02399406,0.05027233,0.05177095,0.01735377
1501.794,0.02404702,0.0504035,0.05183867,0.01711858
1502.276,0.02406776,0.05049764,0.05189581,0.01687542
1502.758,0.02405658,0.05054683,0.0519316,0.01664338
1503.24,0.02402423,0.05054943,0.05193841,0.0164384
1503.722,0.02398766,0.05051004,0.05190675,0.01626804
1504.204,0.02397121,0.05043742,0.05181873,0.01613023
1504.686,0.02401509,0.05035013,0.05164973,0.01600198
1505.168,0.02419016,0.05028468,0.05137568,0.01582218
1505.651,0.02460582,0.0503099,0.05098709,0.01546967
1506.133,0.02532551,0.05053629,0.05048769,0.01477518
1506.615,0.02614826,0.05103202,0.04989071,0.01372513
1507.097,0.02656593,0.05164318,0.04927424,0.01274853
1507.579,0.02634861,0.05205278,0.04881765,0.01239973
1508.061,0.0258037,0.05214404,0.04863997,0.01268741
1508.543,0.02524684,0.05201275,0.04870443,0.01328651
1509.025,0.02478502,0.05177246,0.04892249,0.01394398
1509.507,0.02441723,0.05148932,0.04922565,0.01454766
1509.99,0.02413006,0.05119421,0.04957451,0.01506293
1510.472,0.02392638,0.05090281,0.0499436,0.01548111
1510.954,0.02381094,0.05062314,0.05031136,0.01580218
1511.436,0.02377746,0.05035954,0.05065696,0.01602624
1511.918,0.02380056,0.05011581,0.05095926,0.01615153
1512.4,0.02383741,0.04989347,0.05120468,0.01618201
1512.882,0.02383829,0.04969254,0.05138926,0.01612963
1513.364,0.02375996,0.0495121,0.05151949,0.01601776
1513.846,0.0235776,0.04934847,0.05161151,0.01587692
1514.329,0.02328861,0.04919432,0.05168874,0.01574487
1514.811,0.02291542,0.04903709,0.05177958,0.01566356
1515.293,0.02250155,0.04886021,0.05191115,0.01566869
1515.775,0.02210993,0.04864789,0.05209647,0.01577605
1516.257,0.02180537,0.04839918,0.05231564,0.01596206
1516.739,0.02162868,0.04813998,0.05251741,0.0161673
1517.221,0.02157886,0.04791999,0.05264604,0.01632494
1517.703,0.02162241,0.04778609,0.05268341,0.01640549
1518.186,0.02172193,0.04775959,0.05264654,0.01642348
1518.668,0.02185206,0.04783859,0.05256381,0.01641512
1519.15,0.02200417,0.04800871,0.05244985,0.0164105
1519.632,0.02218121,0.04825332,0.05230008,0.01641856
1520.114,0.02238469,0.04854575,0.05210642,0.01641407
1520.596,0.02258644,0.04883937,0.05186859,0.01632624
1521.078,0.0227091,0.04906542,0.05160823,0.01606175
1521.56,0.02264133,0.04915665,0.05136914,0.01558751
1522.042,0.02235642,0.04910979,0.05120742,0.01501927
1522.525,0.02195321,0.04898901,0.05115952,0.01454229
1523.007,0.02155468,0.04886626,0.05121757,0.01426799
1523.489,0.02120934,0.04877023,0.05133689,0.01419834
1523.971,0.02090713,0.04869878,0.05145808,0.01429177
1524.453,0.02063547,0.04864376,0.05151408,0.01451253
1524.935,0.0204133,0.0486085,0.05144079,0.01483907
1525.417,0.02030057,0.04861116,0.05119474,0.0152497
1525.899,0.0203805,0.04867675,0.05077604,0.01569977
1526.382,0.02070315,0.04881285,0.05024572,0.01612142
1526.864,0.02124226,0.04899565,0.04970256,0.01644208
1527.346,0.0218942,0.04917254,0.04924251,0.01661213
1527.828,0.02252639,0.0492881,0.04891945,0.01662666
1528.31,0.0230254,0.04930368,0.04874363,0.01651904
1528.792,0.0233217,0.04920573,0.04869483,0.01634857
1529.274,0.02340334,0.0490054,0.0487382,0.01617704
1529.756,0.02330017,0.04872949,0.04883641,0.01605583
1530.239,0.02307043,0.04841231,0.0489566,0.01601674
1530.721,0.02277889,0.04808679,0.04907612,0.0160657
1531.203,0.02249517,0.04778941,0.04918196,0.01618498
1531.685,0.02228833,0.04756908,0.04927263,0.01633334
1532.167,0.02221554,0.04748931,0.04935982,0.01645506
1532.649,0.02229903,0.04762153,0.04946373,0.01649088
1533.131,0.02249112,0.04799146,0.04960214,0.01642362
1533.613,0.02269817,0.04852569,0.04977966,0.01630889
1534.095,0.02284298,0.04907446,0.04998921,0.01624279
1534.578,0.02291375,0.0495147,0.05021936,0.01627835
1535.06,0.02292763,0.04980544,0.05045559,0.01639844
1535.542,0.02289697,0.04995592,0.05068352,0.01655093
1536.024,0.02281965,0.04999127,0.05088818,0.01668551
1536.506,0.02268495,0.0499313,0.05105003,0.01677702
1536.988,0.02248608,0.04978758,0.0511381,0.01683065
1537.47,0.02222563,0.04956435,0.05110982,0.01689198
1537.952,0.02192434,0.04925564,0.05092191,0.01704895
1538.434,0.02162926,0.04884978,0.05056163,0.01742588
1538.917,0.02140405,0.04832815,0.05009863,0.01813602
1539.399,0.02128776,0.04768223,0.04973403,0.01916584
1539.881,0.02121799,0.04696098,0.04976861,0.02021067
1540.363,0.02106227,0.04630269,0.05035803,0.02079061
1540.845,0.02077995,0.04585402,0.05131,0.02072601
1541.327,0.0204721,0.04565755,0.05227001,0.02030899
1541.809,0.02024189,0.04567648,0.05300943,0.01989949
1542.291,0.02011775,0.04586717,0.05345658,0.01965719
1542.773,0.02007773,0.04620146,0.05360783,0.01955986
1543.256,0.02008347,0.04665302,0.05349182,0.0194882
1543.738,0.02010524,0.04717655,0.05316308,0.01930689
1544.22,0.02013523,0.04769821,0.05271631,0.01892946
1544.702,0.02019067,0.0481388,0.05227026,0.01837423
1545.184,0.02030073,0.04844451,0.05192861,0.01774157
1545.666,0.0204856,0.04860661,0.05174269,0.0171503
1546.148,0.02074151,0.04865598,0.05170013,0.01666925
1546.63,0.02104472,0.04863799,0.05175508,0.01631045
1547.113,0.02135907,0.0485989,0.05185138,0.01604377
1547.595,0.02164495,0.04857451,0.05193926,0.01582266
