absorbance_6.10_1 (1),6.10_1 (1),6.10_2,6.10_3,6.10_4
1500.347,0.07700096,0.02287624,0.01739236,0.06566982
1500.829,0.0771395,0.02281647,0.01727801,0.06550294
1501.312,0.07726117,0.02275015,0.01717676,0.06535635
1501.794,0.07734688,0.02266828,0.01708902,0.06522906
1502.276,0.07739205,0.02257464,0.01701521,0.06511921
1502.758,0.07740119,0.02247976,0.01695658,0.06502506
1503.24,0.07738246,0.02239685,0.01691636,0.06494695
1503.722,0.07734141,0.02233405,0.01689849,0.06488788
1504.204,0.07727852,0.02229326,0.01690765,0.06485508
1504.686,0.07719359,0.02227337,0.01694907,0.0648641
1505.168,0.07709779,0.02227926,0.01702916,0.06494275
1505.651,0.07703295,0.02233148,0.01715648,0.06513445
1506.133,0.07707128,0.02242917,0.01732978,0.06546781
1506.615,0.0772533,0.02248429,0.017511,0.06586384
1507.097,0.07748655,0.02237092,0.01761717,0.06608947
1507.579,0.0776136,0.02215233,0.01759645,0.06597276
1508.061,0.07758021,0.0220165,0.0174792,0.0656022
1508.543,0.0774113,0.02203203,0.01731773,0.06515221
1509.025,0.07713416,0.02215625,0.01714405,0.06473552
1509.507,0.07677816,0.02232332,0.01697564,0.0644073
1509.99,0.07638423,0.02248459,0.0168266,0.06419548
1510.472,0.076011,0.02261139,0.0167124,0.06411853
1510.954,0.0757167,0.02269056,0.01664587,0.0641759
1511.436,0.07554362,0.02272019,0.01663296,0.06434705
1511.918,0.07550537,0.02270615,0.0166721,0.06459012
1512.4,0.0755768,0.02265848,0.01675418,0.06485371
1512.882,0.07570562,0.02258684,0.01686798,0.06508869
1513.364,0.07582699,0.02249811,0.01700445,0.06525593
1513.846,0.07588773,0.02239435,0.01716,0.06533257
1514.329,0.07585366,0.02227446,0.01733303,0.06530507
1514.811,0.07571965,0.02213757,0.01751673,0.06516452
1515.293,0.07551391,0.02198785,0.01769006,0.06490382
1515.775,0.07530395,0.02184012,0.01780799,0.06452869
1516.257,0.07518733,0.02172367,0.01780828,0.06407619
1516.739,0.07525245,0.02167824,0.0176466,0.06361876
1517.221,0.07553515,0.02174134,0.01733456,0.06324516
1517.703,0.07600297,0.02192925,0.0169439,0.06301194
1518.186,0.07659101,0.02222913,0.01655703,0.06292202
1518.668,0.07723591,0.02260674,0.01623697,0.062941
1519.15,0.07788915,0.02301449,0.01601371,0.06302107
1519.632,0.07850842,0.02340064,0.01589381,0.06311873
1520.114,0.07901778,0.02369721,0.0158691,0.06319503
1520.596,0.07928237,0.02381915,0.01591443,0.0632296
1521.078,0.07913454,0.0236877,0.01598541,0.06324085
1521.56,0.07850525,0.02330142,0.01602189,0.06330683
1522.042,0.07758844,0.02280361,0.01599013,0.06351948
1522.525,0.07672761,0.02238533,0.01590468,0.06390159
1523.007,0.07616366,0.02213844,0.0158027,0.06440374
1523.489,0.07592307,0.02202107,0.015705,0.06495199
1523.971,0.07591672,0.02193837,0.01560981,0.06548717
1524.453,0.07602692,0.02180216,0.01550425,0.06596129
1524.935,0.07615168,0.02156835,0.01537732,0.06634016
1525.417,0.07622486,0.02124923,0.01523134,0.06660404
1525.899,0.0762253,0.02091231,0.01508846,0.06675421
1526.382,0.07618436,0.02064428,0.01498416,0.06681237
1526.864,0.07615971,0.02050213,0.01494952,0.06680419
1527.346,0.07619779,0.02048593,0.01499955,0.06674211
1527.828,0.07630586,0.02055138,0.0151279,0.06662063
1528.31,0.07645664,0.02064391,0.01531606,0.06642648
1528.792,0.07660621,0.02072475,0.01554071,0.06615161
1529.274,0.07671564,0.02078092,0.01577966,0.06580061
1529.756,0.07676058,0.02081975,0.01601215,0.06538747
1530.239,0.07673533,0.02086021,0.01621674,0.06493057
1530.721,0.07664868,0.02092179,0.01637259,0.06444208
1531.203,0.0765233,0.021023,0.01645466,0.06393145
1531.685,0.07639048,0.02117554,0.01643668,0.06341614
1532.167,0.07628307,0.02138152,0.01630252,0.06293643
1532.649,0.0762226,0.02161721,0.0160733,0.06257806
1533.131,0.07619871,0.02183163,0.01583333,0.06245284
1533.613,0.07617656,0.02197928,0.01569553,0.06261528
1534.095,0.07612406,0.02205785,0.01572831,0.0630005
1534.578,0.07603771,0.02210148,0.0159098,0.06347039
1535.06,0.07593003,0.02213582,0.01617309,0.06391371
1535.542,0.07581807,0.02216649,0.01645392,0.06426954
1536.024,0.07572027,0.02218696,0.01671086,0.06451841
1536.506,0.07565817,0.02219108,0.0169235,0.06466111
1536.988,0.07566587,0.02218611,0.01707604,0.06470314
1537.47,0.07578443,0.02220219,0.01715129,0.06465671
1537.952,0.076059,0.02230704,0.01711897,0.06454156
1538.434,0.07650083,0.02261705,0.01692015,0.06440176
1538.917,0.07701848,0.02326361,0.01645917,0.0643134
1539.399,0.07733443,0.02426727,0.01563791,0.06438044
1539.881,0.0770143,0.0253095,0.01449208,0.06467123
1540.363,0.07588755,0.02581007,0.01331646,0.06511438
1540.845,0.07437173,0.02547361,0.01249259,0.06552835
1541.327,0.07311192,0.02455588,0.0121676,0.06578702
1541.809,0.07242651,0.02347664,0.01224389,0.06588698
1542.291,0.07230114,0.02249503,0.0125662,0.06587266
1542.773,0.07258621,0.02171352,0.01300915,0.06577583
1543.256,0.07310329,0.02114975,0.01348266,0.06560627
1543.738,0.07367979,0.02079978,0.0139122,0.06536447
1544.22,0.07415969,0.02065573,0.01422764,0.06505954
1544.702,0.07444825,0.02069649,0.01438471,0.06471857
1545.184,0.07452557,0.0208832,0.01437288,0.06437895
1545.666,0.0744354,0.02116245,0.01421103,0.06407125
1546.148,0.07424398,0.02147831,0.0139316,0.06380768
1546.63,0.07401144,0.02177872,0.01356533,0.06358667
1547.113,0.07378747,0.02201866,0.01314161,0.06340102
1547.595,0.07361408,0.02216201,0.01269455,0.06324381
1548.077,0.0735442,0.02217789,0.01228316,0.0631138
1548.559,0.07363655,0.02204852,0.0119994,0.06301358
1549.041,0.07393281,0.02178552,0.0119439,0.06294382
1549.523,0.07442199,0.02144425,0.0121838,0.06289456
1550.005,0.07502241,0.02111896,0.01268907,0.06284208
1550.487,0.07561875,0.02089919,0.01333854,0.06276018
1550.969,0.07610712,0.02084028,0.01397458,0.06263293
1551.452,0.07642764,0.02095148,0.0144767,0.06246434
1551.934,0.07655776,0.02121185,0.01478979,0.06227401
1552.416,0.07649188,0.02158958,0.01490736,0.06209278
1552.898,0.07623384,0.02204482,0.01486343,0.06194924
1553.38,0.07579638,0.02253255,0.01471661,0.06185415
1553.862,0.07520997,0.02299522,0.01454407,0.06178721
1554.344,0.07451931,0.02338249,0.01441419,0.06169497
1554.826,0.07376878,0.02366812,0.01436356,0.06151112
1555.309,0.07299057,0.02385534,0.01439502,0.06117628
1555.791,0.07219521,0.02396796,0.01448504,0.06065905
1556.273,0.07137997,0.02402784,0.01460294,0.05995423
1556.755,0.07056674,0.0240367,0.01471587,0.05910065
1557.237,0.06985515,0.02394366,0.01479193,0.05821854
1557.719,0.0695206,0.02359544,0.01479931,0.05761925
1558.201,0.07002257,0.02270131,0.0147295,0.05791114
1558.683,0.07149388,0.02115982,0.0146538,0.05948075
1559.166,0.07317562,0.01957946,0.01469047,0.06156865
1559.648,0.07430488,0.01870855,0.01485578,0.06306126
1560.13,0.07488082,0.01859294,0.01507832,0.06376459
1560.612,0.07514971,0.01890606,0.01530714,0.06397708
1561.094,0.07527314,0.01937681,0.01552389,0.06396107
1561.576,0.07532671,0.01986253,0.01572384,0.06385418
1562.058,0.07535071,0.02029791,0.01590318,0.06371641
1562.54,0.07537077,0.02064427,0.01605516,0.06357062
1563.022,0.07540303,0.02087443,0.01617141,0.06342439
1563.505,0.07545932,0.0209642,0.01623964,0.06328519
1563.987,0.07554395,0.02090831,0.01624925,0.06316603
1564.469,0.07565334,0.02073483,0.01619807,0.06308396
1564.951,0.07577444,0.02050609,0.0160955,0.06305489
1565.433,0.07589072,0.02030039,0.01596156,0.06308425
1565.915,0.07598816,0.02017808,0.01581705,0.06316548
1566.397,0.0760565,0.02017368,0.0156804,0.06328364
1566.879,0.0760896,0.0202941,0.01556273,0.06342252
1567.361,0.07608423,0.02052957,0.01546947,0.06356949
1567.844,0.07603887,0.02085563,0.0154013,0.06371276
1568.326,0.07595424,0.02122392,0.01535314,0.06383916
1568.808,0.07583579,0.0215551,0.01531302,0.06393217
1569.29,0.07569946,0.02174409,0.01526275,0.06397253
1569.772,0.07557597,0.02173076,0.01519046,0.06394958
1570.254,0.07550075,0.02154886,0.0151015,0.06386998
1570.736,0.07549505,0.02129585,0.01501594,0.06375147
1571.218,0.07555706,0.02106052,0.01495579,0.06361233
1571.7,0.07567032,0.02088874,0.01493632,0.06346446
1572.183,0.0758181,0.02079934,0.01496608,0.06331455
1572.665,0.07598826,0.02079309,0.01504663,0.06316535
1573.147,0.07617427,0.02086403,0.01517448,0.06301755
1573.629,0.07637156,0.02100053,0.01534016,0.06287211
1574.111,0.07657579,0.02118429,0.01552909,0.06273039
1574.593,0.07677747,0.02138755,0.01571986,0.0625992
1575.075,0.07695203,0.02156678,0.01588042,0.06249559
1575.557,0.07706057,0.021672,0.0159758,0.06244815
1576.04,0.07706568,0.02166814,0.01598195,0.06248625
1576.522,0.07696974,0.02157173,0.01590285,0.06261602
1577.004,0.07682548,0.0214473,0.01576605,0.06281221
1577.486,0.07669485,0.02135671,0.01559991,0.06303994
1577.968,0.07661153,0.02132455,0.01541943,0.06327536
1578.45,0.07657754,0.02134194,0.01523011,0.06350957
1578.932,0.0765812,0.02139069,0.01503584,0.06374034
1579.414,0.0766077,0.02145397,0.01484454,0.06396353
1579.896,0.07664325,0.02152034,0.01466564,0.06417023
1580.379,0.07667566,0.02158389,0.01451172,0.06434318
1580.861,0.07669546,0.02164185,0.01439255,0.06445947
1581.343,0.07669771,0.02169244,0.01431246,0.06449991
1581.825,0.07668104,0.02173117,0.01426951,0.06445523
1582.307,0.07664905,0.02175009,0.0142579,0.06433465
1582.789,0.07660823,0.02173888,0.01427137,0.06416453
1583.271,0.07656501,0.0216872,0.01430548,0.0639854
1583.753,0.07652384,0.02158783,0.01435675,0.06383901
1584.236,0.07648528,0.02144012,0.01442109,0.0637551
1584.718,0.07644655,0.02125197,0.01448961,0.06374539
1585.2,0.07640284,0.02103866,0.01454983,0.06379677
1585.682,0.07634986,0.02082122,0.01458936,0.06387684
1586.164,0.07628509,0.02062546,0.01460114,0.06394183
1586.646,0.07620847,0.02047637,0.01458848,0.06395133
1587.128,0.07612235,0.02039578,0.01456552,0.06388161
1587.61,0.07603107,0.02040015,0.01455416,0.06372887
1588.093,0.07593945,0.02049485,0.01457484,0.06351186
1588.575,0.07585352,0.02067099,0.01463922,0.0632652
1589.057,0.07578015,0.02090181,0.01474423,0.06303214
1589.539,0.07572711,0.02114859,0.01487331,0.06284941
1590.021,0.07570253,0.021368,0.01500308,0.0627388
1590.503,0.07571471,0.02152309,0.01511267,0.06270383
1590.985,0.07576959,0.02159598,0.01519281,0.06273153
1591.467,0.07587069,0.02158977,0.01524756,0.06279951
1591.949,0.07601757,0.02152802,0.01528975,0.06288356
1592.432,0.07620618,0.0214435,0.01533257,0.06296536
1592.914,0.07642794,0.0213702,0.01538196,0.06303459
1593.396,0.07666932,0.02133251,0.01543214,0.06309053
1593.878,0.07691325,0.02133789,0.01546853,0.06314044
1594.36,0.07713719,0.02137724,0.01547248,0.06319702
1594.842,0.07731661,0.02142958,0.0154316,0.06327522
1595.324,0.0774288,0.02147397,0.01534712,0.06338625
1595.806,0.07745814,0.02149668,0.01523364,0.06353614
1596.288,0.07740164,0.02149653,0.01511496,0.06372281
1596.771,0.07727148,0.02148211,0.01501321,0.06393693
1597.253,0.07709426,0.02146746,0.01494348,0.06416249
1597.735,0.07690611,0.02146458,0.01490922,0.06438001
1598.217,0.07674287,0.02147894,0.01490405,0.06457037
1598.699,0.07663703,0.02150887,0.01491361,0.06471476
1599.181,0.0766087,0.02154619,0.01492212,0.06479883
1599.663,0.07666112,0.0215795,0.01491717,0.06481627
1600.145,0.07678008,0.02159538,0.01489284,0.06477046
1600.627,0.07693686,0.02158181,0.01485331,0.06467655
1601.11,0.07709736,0.02153079,0.01481335,0.06455765
1601.592,0.07722838,0.02143941,0.01479628,0.06444255
1602.074,0.07730898,0.0213115,0.01482767,0.06435535
1602.556,0.07733486,0.02115843,0.0149261,0.06430912
1603.038,0.07731686,0.02099939,0.01509778,0.06430181
1603.52,0.07727539,0.02085749,0.01533186,0.06431794
1604.002,0.07723212,0.02075567,0.01560338,0.06433493
1604.484,0.07720511,0.02071367,0.01587896,0.06432921
1604.967,0.07720291,0.02074155,0.01612783,0.06428495
1605.449,0.07722453,0.02083889,0.01632735,0.06419598
1605.931,0.07725927,0.02099274,0.01646584,0.0640659
1606.413,0.07728963,0.02117916,0.01654337,0.06390552
1606.895,0.07729377,0.02136493,0.01656866,0.06373074
1607.377,0.07725127,0.02151153,0.01655671,0.06356081
1607.859,0.07715286,0.02158892,0.01652256,0.06341285
1608.341,0.07700711,0.02158393,0.01648013,0.06330165
1608.823,0.07684419,0.02150823,0.01643962,0.06323692
1609.306,0.07670547,0.02139432,0.01640674,0.06322179
1609.788,0.07663368,0.02128604,0.01638522,0.06325422
1610.27,0.07665685,0.02122391,0.0163768,0.06332648
1610.752,0.0767781,0.02123007,0.01638136,0.06342664
1611.234,0.07697562,0.02130662,0.01639617,0.06353927
1611.716,0.0772087,0.02143535,0.01641566,0.06364869
1612.198,0.07743356,0.02158761,0.01643232,0.06374292
1612.68,0.07760929,0.02172981,0.01643808,0.06381531
1613.163,0.07770769,0.02183285,0.01642483,0.0638665
1613.645,0.07771427,0.02187539,0.01638476,0.06390285
1614.127,0.07762322,0.02184318,0.01630894,0.06393529
1614.609,0.07743657,0.0217307,0.0161848,0.0639759
1615.091,0.07716356,0.02154405,0.01599791,0.0640328
1615.573,0.07683276,0.02130859,0.01573942,0.06410483
1616.055,0.07650081,0.02106903,0.01542544,0.06417593
1616.537,0.07624806,0.02087444,0.01510974,0.06422159
1617.02,0.07614852,0.02075404,0.01487067,0.06422648
1617.502,0.07622462,0.0207033,0.01476218,0.0641996
1617.984,0.07644376,0.02069605,0.01478951,0.06416538
1618.466,0.07674713,0.02070156,0.01492538,0.0641488
1618.948,0.07707778,0.02069903,0.01513322,0.06416494
1619.43,0.07739115,0.02067756,0.01538064,0.06422095
1619.912,0.07765068,0.02063456,0.01563728,0.06432003
1620.394,0.07782885,0.02057126,0.01587589,0.06446325
1620.876,0.0779035,0.02049343,0.01606802,0.06464969
1621.359,0.07786015,0.02041356,0.01618149,0.06487201
1621.841,0.07770004,0.02034954,0.01618885,0.06511293
1622.323,0.07744838,0.02032055,0.01607886,0.06533809
1622.805,0.0771592,0.02033576,0.01587483,0.06550056
1623.287,0.07689876,0.02039069,0.01563391,0.06556393
1623.769,0.0767182,0.02046872,0.01542582,0.06552298
1624.251,0.07663035,0.02055394,0.01529783,0.06540695
1624.733,0.07661493,0.0206355,0.01525998,0.06525611
1625.215,0.07663906,0.02070907,0.0152997,0.06510335
1625.698,0.07667548,0.02077574,0.01539502,0.06496666
1626.18,0.07670937,0.02084067,0.01552381,0.06485036
1626.662,0.07673734,0.02091367,0.01566117,0.06475123
1627.144,0.07676439,0.02100345,0.01577931,0.06466363
1627.626,0.07679958,0.02111547,0.01585415,0.0645856
1628.108,0.07685359,0.02124819,0.01587188,0.06452245
1628.59,0.07693616,0.02139556,0.01583918,0.06448573
1629.072,0.07705243,0.02155069,0.01578006,0.0644867
1629.554,0.07720208,0.02170803,0.01572567,0.06453091
1630.037,0.07737778,0.02186333,0.01570063,0.06461431
1630.519,0.07756666,0.02201347,0.0157157,0.06472477
1631.001,0.07775167,0.02215587,0.01576971,0.06484401
1631.483,0.07791361,0.02228756,0.01585147,0.06495289
1631.965,0.07803402,0.02240378,0.01594638,0.06503659
1632.447,0.07809667,0.02249583,0.01604001,0.06508721
1632.929,0.07809247,0.02255067,0.01612427,0.06510919
1633.411,0.07802319,0.0225513,0.01620087,0.06512085
1633.894,0.07790863,0.02247716,0.01628133,0.06515723
1634.376,0.07779062,0.02231005,0.0163826,0.06526335
1634.858,0.07772923,0.02204258,0.01651482,0.06547537
1635.34,0.07777335,0.02169459,0.01666181,0.06577789
1635.822,0.07791554,0.02133122,0.01677849,0.06607714
1636.304,0.07809082,0.0210471,0.01682971,0.06625699
1636.786,0.07823381,0.02090317,0.0168278,0.06627641
1637.268,0.07831828,0.02089035,0.01681594,0.06617914
1637.75,0.07834202,0.02095911,0.01683255,0.06603055
1638.233,0.07831112,0.02106014,0.01689664,0.06587873
1638.715,0.07823503,0.02116181,0.01700665,0.06574678
1639.197,0.0781299,0.02125073,0.01714786,0.06564462
1639.679,0.07802128,0.02132835,0.01729686,0.06557566
1640.161,0.07793935,0.02140524,0.01743023,0.06554009
1640.643,0.07791685,0.02149732,0.0175289,0.06553885
1641.125,0.07797772,0.02161849,0.01758475,0.0655734
1641.607,0.0781279,0.02177508,0.01760044,0.06564382
1642.09,0.07835225,0.02196203,0.01758582,0.06574769
1642.572,0.07861622,0.02216347,0.01755034,0.06587724
1643.054,0.07887609,0.02235774,0.01749842,0.06601979
1643.536,0.0790811,0.02251952,0.01742806,0.06615523
1644.018,0.07918491,0.02262711,0.01733328,0.06625673
1644.5,0.07915484,0.02267047,0.01720987,0.06629306
1644.982,0.0789822,0.02265789,0.01706536,0.06623006
1645.464,0.07870083,0.02262086,0.01693162,0.06604739
1645.947,0.07839946,0.02260293,0.01686777,0.06576549
1646.429,0.07821862,0.02262992,0.01694035,0.06548887
1646.911,0.07826935,0.0226832,0.01715629,0.06537484
1647.393,0.07854519,0.02272629,0.01743335,0.06551117
1647.875,0.07894176,0.02274905,0.01766287,0.06585078
1648.357,0.07935566,0.02276594,0.01779428,0.06628233
1648.839,0.07973401,0.02278705,0.01783384,0.06672244
1649.321,0.08006392,0.02281384,0.01780773,0.0671303
1649.803,0.08035363,0.02283833,0.01773964,0.06749734
1650.286,0.08061967,0.02284572,0.01764122,0.06782805
1650.768,0.08088145,0.02281697,0.01751202,0.068126
1651.25,0.0811619,0.0227346,0.01733743,0.06838892
1651.732,0.08148186,0.02260726,0.01709518,0.06859465
1652.214,0.08181395,0.02249726,0.01678582,0.068682
1652.696,0.08200242,0.02249521,0.01649798,0.06856245
1653.178,0.08181369,0.02260095,0.01642034,0.06822896
1653.66,0.08128758,0.0227212,0.01663997,0.06784187
1654.142,0.08074754,0.02282719,0.01702492,0.0675577
1654.625,0.08039537,0.022936,0.01741886,0.06740039
1655.107,0.08023614,0.02304749,0.01775355,0.06733088
1655.589,0.08020779,0.02315132,0.01802012,0.06731396
1656.071,0.08025711,0.02324168,0.01822705,0.06732912
1656.553,0.0803459,0.02331594,0.01838644,0.06736394
1657.035,0.08044453,0.02337228,0.01851054,0.06740843
1657.517,0.08052685,0.02341164,0.01860918,0.06745154
1657.999,0.08056945,0.02343982,0.01868914,0.06748197
1658.481,0.08055557,0.02346724,0.01875398,0.06749133
1658.964,0.08047536,0.02350744,0.01880432,0.0674758
1659.446,0.08032988,0.02357178,0.01883825,0.06743819
1659.928,0.08012901,0.02366347,0.01885379,0.06738652
1660.41,0.07989418,0.02377178,0.01884966,0.06733058
1660.892,0.07965459,0.0238685,0.01882623,0.06727669
1661.374,0.07944448,0.02391274,0.0187852,0.06722391
1661.856,0.07930039,0.0238588,0.01873016,0.0671618
1662.338,0.079248,0.02368724,0.01866604,0.06707708
1662.821,0.07929233,0.02343176,0.01859933,0.06696556
1663.303,0.07941587,0.02317586,0.0185371,0.06683807
1663.785,0.07959083,0.02300505,0.01848499,0.06671511
1664.267,0.07979082,0.02296215,0.01844619,0.06661432
1664.749,0.0799958,0.02304482,0.01842054,0.06654397
1665.231,0.08019195,0.02321909,0.01840417,0.06650288
1665.713,0.08037051,0.02344093,0.01838879,0.06648532
1666.195,0.08052506,0.02366217,0.01835998,0.06648511
1666.677,0.08065105,0.0238376,0.01829708,0.06649938
1667.16,0.08074673,0.02392482,0.01817375,0.06653194
1667.642,0.08081123,0.02388887,0.01796371,0.06659441
1668.124,0.08084852,0.02371803,0.01765424,0.06670295
1668.606,0.08086474,0.02343994,0.01726721,0.06686742
1669.088,0.08086738,0.02313223,0.01687506,0.06707349
1669.57,0.08086284,0.02289562,0.01657797,0.06727748
1670.052,0.08085843,0.0228086,0.01645225,0.06742585
1670.534,0.08086417,0.02288797,0.01650416,0.06749168
1671.017,0.08088794,0.02309569,0.01668262,0.06748907
1671.499,0.08093462,0.02337512,0.01692147,0.06745841
1671.981,0.08100451,0.02367777,0.01717288,0.06744453
1672.463,0.08109342,0.02397141,0.01741762,0.06748069
1672.945,0.08119527,0.02423254,0.01765473,0.06758952
1673.427,0.08130031,0.02443897,0.0178954,0.0677785
1673.909,0.0813938,0.02456689,0.01815266,0.06803603
1674.391,0.08145315,0.02459146,0.01843174,0.06832241
1674.874,0.08145693,0.02450504,0.01872061,0.06857364
1675.356,0.08140364,0.02433727,0.0189924,0.06873206
1675.838,0.08131739,0.02414997,0.01922162,0.06877674
1676.32,0.08123329,0.02400384,0.01940064,0.06873231
1676.802,0.08117181,0.0239257,0.01953764,0.0686385
1677.284,0.0811371,0.02391661,0.01964635,0.06852774
1677.766,0.08112203,0.02396356,0.01973635,0.0684157
1678.248,0.0811178,0.02405292,0.01981161,0.06830692
1678.73,0.08111924,0.02417402,0.01987106,0.0682043
1679.213,0.081125,0.0243171,0.01991345,0.06811523
1679.695,0.08113548,0.02447131,0.01994198,0.06805414
1680.177,0.08115064,0.02462121,0.01996783,0.06804197
1680.659,0.08116908,0.02475176,0.02000925,0.06810077
1681.141,0.08118933,0.02485206,0.02008816,0.06825116
1681.623,0.08121363,0.0249214,0.0202281,0.06851582
1682.105,0.08125405,0.02497587,0.02045252,0.06892676
1682.587,0.08133924,0.02506117,0.02078246,0.06952333
1683.069,0.08151099,0.02526198,0.0212167,0.070315
1683.552,0.08178906,0.02565748,0.02169568,0.07119957
1684.034,0.08212126,0.02621767,0.02208566,0.07191043
1684.516,0.08241668,0.02678007,0.02227717,0.07219953
