absorbance_1.7_1A,1.7_1A,1.7_2A,1.7_3A,1.7_4A,1.7_5
3345.89,0.07932364,0.08071867,0.06151662,0.0721744,0.08420492
3346.372,0.07971996,0.08089787,0.06153318,0.07211513,0.08456478
3346.854,0.08011923,0.08118191,0.06144721,0.07210779,0.08486743
3347.336,0.08046946,0.08153236,0.06129666,0.07215095,0.08507567
3347.818,0.08071779,0.08189037,0.06111068,0.072233,0.08516122
3348.301,0.08082294,0.08219989,0.0609007,0.07233479,0.08510941
3348.783,0.08076297,0.08242568,0.06066743,0.07243571,0.08492004
3349.265,0.08054194,0.08256349,0.06041194,0.0725174,0.08460534
3349.747,0.08019144,0.0826413,0.06014559,0.07256923,0.08418717
3350.229,0.07976513,0.08270612,0.05989239,0.07258862,0.08369349
3350.711,0.0793312,0.08280555,0.05968807,0.0725797,0.08315756
3351.193,0.07895251,0.08296461,0.05956709,0.0725504,0.08261355
3351.675,0.07867834,0.08317598,0.0595552,0.07250895,0.08209822
3352.157,0.07853463,0.08339676,0.05966192,0.07246285,0.08165131
3352.64,0.07852035,0.08356535,0.05987949,0.07241765,0.08131074
3353.122,0.07861064,0.08361514,0.06018378,0.07237884,0.08111112
3353.604,0.07876414,0.08349704,0.06053861,0.07235169,0.08107503
3354.086,0.07893755,0.08319737,0.06090362,0.07234008,0.08120415
3354.568,0.07909249,0.08274282,0.06123444,0.07234492,0.08147132
3355.05,0.07920679,0.08219686,0.06148965,0.07236034,0.08181667
3355.532,0.07927861,0.08163979,0.06163902,0.07237215,0.08216235
3356.014,0.07932336,0.08115654,0.06167081,0.07235815,0.08242079
3356.497,0.07936477,0.0808133,0.06159982,0.0722941,0.08252142
3356.979,0.07942309,0.08064204,0.06146696,0.07216265,0.08243409
3357.461,0.07950652,0.08063906,0.06133707,0.07195923,0.08217821
3357.943,0.07960732,0.08076752,0.0612805,0.07169789,0.0818231
3358.425,0.07970648,0.08097303,0.0613515,0.07140823,0.08146498
3358.907,0.07978242,0.08119177,0.06157301,0.07113109,0.08121306
3359.389,0.07982416,0.0813692,0.06192364,0.07090463,0.08115213
3359.871,0.07983853,0.08146943,0.06234302,0.07075333,0.08132172
3360.354,0.07985067,0.08147654,0.06274048,0.07068182,0.08170737
3360.835,0.0798932,0.0813942,0.06302609,0.07067245,0.08224444
3361.318,0.07999162,0.08123957,0.06313802,0.07069302,0.0828392
3361.8,0.08014987,0.08103599,0.06305568,0.07070589,0.08338463
3362.282,0.0803444,0.08080567,0.06280983,0.07068336,0.08379227
3362.764,0.08052913,0.08056754,0.06246769,0.07061634,0.08400605
3363.246,0.08064847,0.08033986,0.06212077,0.07051931,0.08400435
3363.728,0.08066002,0.0801416,0.06185288,0.07042616,0.08380054
3364.21,0.08054809,0.07999732,0.06172475,0.07038187,0.0834346
3364.692,0.08033124,0.0799372,0.06176414,0.07043419,0.08296961
3365.175,0.08005454,0.07998978,0.06196138,0.07061441,0.08247926
3365.657,0.07977608,0.08017478,0.06227453,0.07092993,0.08204195
3366.139,0.07955066,0.08049341,0.06263787,0.07135622,0.08173329
3366.621,0.0794113,0.08092244,0.0629799,0.07184071,0.08160609
3367.103,0.07936668,0.08141494,0.06322892,0.07231145,0.08168421
3367.585,0.07940339,0.08190503,0.06332503,0.07269303,0.08195478
3368.067,0.07949551,0.08232788,0.06323239,0.07293294,0.0823727
3368.549,0.07961253,0.08262706,0.06294193,0.07301353,0.08287121
3369.031,0.07972477,0.08276968,0.06247725,0.07296377,0.08337798
3369.514,0.07980956,0.08275245,0.06188913,0.07284872,0.08383761
3369.996,0.07984932,0.08259922,0.06125383,0.07275548,0.0842163
3370.478,0.07983578,0.08235297,0.06065727,0.0727611,0.08450319
3370.96,0.07977233,0.08206089,0.06017503,0.0729017,0.08470117
3371.442,0.07967791,0.08176833,0.05986477,0.07315803,0.08481207
3371.924,0.07958636,0.08150917,0.05975141,0.07345462,0.08482569
3372.406,0.0795368,0.0813022,0.05982593,0.07369017,0.08472057
3372.888,0.07956546,0.08115842,0.06005044,0.07376143,0.08447213
3373.371,0.07968865,0.08108113,0.0603704,0.07360762,0.08407112
3373.853,0.07989425,0.08107111,0.0607334,0.07323112,0.08353908
3374.335,0.08013897,0.08112502,0.06109695,0.07269996,0.08293561
3374.817,0.0803607,0.08123229,0.06143933,0.07212492,0.08234898
3375.299,0.08049973,0.08137093,0.06175688,0.07161829,0.08186861
3375.781,0.08051318,0.08150404,0.06205525,0.07127101,0.08156826
3376.263,0.08039333,0.08158678,0.06233915,0.07112205,0.08147483
3376.745,0.08016679,0.08157723,0.06260525,0.07116075,0.08156522
3377.228,0.07988763,0.08145049,0.0628385,0.07134037,0.08177243
3377.71,0.07961532,0.08121523,0.06301776,0.07160532,0.08201447
3378.192,0.07939637,0.08091641,0.06312422,0.07190958,0.08222459
3378.674,0.07925486,0.08063421,0.063148,0.07222176,0.08237138
3379.156,0.07918665,0.08045676,0.06309258,0.07252403,0.08247158
3379.638,0.07916696,0.08045513,0.06297183,0.07279716,0.08257876
3380.12,0.07916131,0.08065958,0.06280407,0.07301017,0.08276267
3380.602,0.07913899,0.08104187,0.0626023,0.07312406,0.08307602
3381.084,0.07908216,0.08151995,0.06237077,0.07310045,0.08353481
3381.567,0.07898996,0.08197329,0.06210597,0.07291988,0.08410686
3382.049,0.07887711,0.08228739,0.06180292,0.0725963,0.08472178
3382.531,0.07877142,0.08238001,0.06146359,0.07217997,0.08528719
3383.013,0.07870672,0.08222859,0.0611029,0.0717492,0.08571207
3383.495,0.07871008,0.0818764,0.06074672,0.07138222,0.08593798
3383.977,0.07879606,0.08141907,0.06042789,0.07114021,0.08594736
3384.459,0.07895676,0.08097649,0.06017464,0.07104839,0.0857703
3384.941,0.07916228,0.08064663,0.06000019,0.07109278,0.08546879
3385.424,0.07936607,0.08048759,0.05990256,0.07123193,0.0851233
3385.906,0.07951888,0.08050139,0.05986717,0.07141492,0.08480788
3386.388,0.07959055,0.08064619,0.05987838,0.07160341,0.08456724
3386.87,0.07957841,0.08085337,0.05992699,0.07177585,0.08441584
3387.352,0.07951369,0.08105373,0.06001265,0.07192976,0.08433537
3387.834,0.07944711,0.08119831,0.06013961,0.07207531,0.08428828
3388.316,0.07943389,0.08125828,0.06030528,0.0722268,0.08422925
3388.798,0.0795061,0.08122554,0.06049102,0.07239696,0.08412258
3389.281,0.07965693,0.08110307,0.06066142,0.07259376,0.08395267
3389.763,0.07983874,0.08089848,0.06076871,0.07281994,0.0837271
3390.245,0.07997743,0.080622,0.06077089,0.0730692,0.08347414
3390.727,0.08000312,0.08029124,0.06065074,0.07332455,0.08323007
3391.209,0.07987224,0.07994036,0.06042587,0.07355364,0.08302962
3391.691,0.07959188,0.07962144,0.06015169,0.07371326,0.08289124
3392.173,0.07921708,0.07939761,0.05990396,0.07376212,0.0828125
3392.655,0.07883695,0.07933109,0.05975831,0.07367428,0.08277129
3393.137,0.07853654,0.07945839,0.05975781,0.07345596,0.08273885
3393.62,0.078369,0.07977724,0.05989745,0.07314841,0.08269248
3394.102,0.07834525,0.08024263,0.06012493,0.07282162,0.08262856
3394.584,0.07843715,0.08078036,0.06036041,0.07254776,0.08256551
3395.066,0.07859854,0.08130533,0.06052346,0.07237771,0.08254147
3395.548,0.07878371,0.08173901,0.0605521,0.07232149,0.08260392
3396.03,0.07896665,0.08203238,0.06042786,0.07234219,0.08279058
3396.512,0.07913917,0.0821732,0.06017543,0.0723673,0.08311463
3396.994,0.07930344,0.0821832,0.05985992,0.07231313,0.08355217
3397.477,0.07945988,0.08210339,0.05955949,0.07212088,0.08404726
3397.958,0.0795978,0.08197844,0.05934906,0.07177699,0.08451951
3398.441,0.0796944,0.08183925,0.05928174,0.07131866,0.08488311
3398.923,0.07972496,0.08169552,0.05937357,0.07081486,0.08507148
3399.405,0.07967293,0.08154024,0.05961157,0.07034675,0.08504546
3399.887,0.07954045,0.08135958,0.05995827,0.06997909,0.08480475
3400.369,0.07934892,0.0811451,0.06036942,0.06974381,0.08438508
3400.851,0.07913451,0.08090132,0.06079777,0.06963949,0.08385348
3401.333,0.07893752,0.08064689,0.06120354,0.06963902,0.08329826
3401.815,0.07878988,0.08040617,0.06156167,0.06970923,0.08280616
3402.298,0.078714,0.08020346,0.06185794,0.06981958,0.08245841
3402.78,0.07872122,0.08005305,0.06208785,0.06995259,0.08231375
3403.262,0.07881563,0.07995612,0.06225292,0.07010029,0.08239949
3403.744,0.07899644,0.07990278,0.06235683,0.07025795,0.08271173
3404.226,0.07925536,0.07987736,0.06240463,0.07041701,0.08321501
3404.708,0.07957369,0.07986586,0.06240076,0.07056486,0.083852
3405.19,0.07991531,0.07985756,0.06235201,0.07068679,0.08454682
3405.672,0.08022946,0.07984731,0.06226469,0.07077258,0.08522074
3406.155,0.08046193,0.07983229,0.0621416,0.07082141,0.08580467
3406.637,0.08056291,0.07980985,0.06197945,0.07084081,0.08624142
3407.119,0.08050735,0.07977637,0.06176583,0.07084429,0.08649706
3407.601,0.08030135,0.07972929,0.06148293,0.07084413,0.08656126
3408.083,0.07998519,0.07967189,0.06111422,0.07084998,0.08644661
3408.565,0.07961958,0.07961609,0.0606574,0.07086667,0.08618373
3409.047,0.07926872,0.07958457,0.0601346,0.07089731,0.08581468
3409.529,0.07898741,0.07960927,0.05959954,0.07094571,0.0853869
3410.011,0.07880413,0.07972191,0.05912507,0.07101752,0.08494073
3410.494,0.0787267,0.07994533,0.05880174,0.07112139,0.08451292
3410.976,0.07873196,0.08028574,0.05867165,0.07124823,0.08411106
3411.458,0.07878838,0.08072706,0.058745,0.07139001,0.08373316
3411.94,0.07886001,0.08123132,0.05898232,0.07153227,0.08337034
3412.422,0.07891214,0.08174305,0.05929858,0.07165686,0.08301593
3412.904,0.07891653,0.08220656,0.05959434,0.07174806,0.082674
3413.386,0.07885242,0.08257321,0.05978099,0.07179817,0.08236394
3413.868,0.07871012,0.08281384,0.05981031,0.07181226,0.08211949
3414.351,0.07849646,0.08292449,0.05969028,0.0718071,0.08197746
3414.833,0.07823849,0.08292617,0.05947785,0.07180966,0.08196829
3415.315,0.07798462,0.0828596,0.05925856,0.07185128,0.08210153
3415.797,0.07779256,0.08277201,0.05910887,0.07195825,0.08235876
3416.279,0.07772203,0.08270956,0.05907758,0.07214783,0.08269157
3416.761,0.07781582,0.08270494,0.05917129,0.07242178,0.08303121
3417.243,0.07808682,0.08276834,0.0593634,0.07276595,0.08331006
3417.725,0.07851427,0.08288664,0.05961062,0.0731485,0.08347343
3418.208,0.07904622,0.0830232,0.05987787,0.07352424,0.08350034
3418.689,0.07961452,0.08313059,0.06015477,0.07384505,0.08340774
3419.172,0.08014257,0.08315554,0.06045605,0.07406468,0.08324926
3419.654,0.08056326,0.08305788,0.06081065,0.07415552,0.08309824
3420.136,0.0808321,0.08282358,0.0612404,0.07411651,0.08302049
3420.618,0.08092762,0.0824711,0.06174246,0.07397691,0.08305946
3421.1,0.08085445,0.08204922,0.06228109,0.0737847,0.08322044
3421.582,0.08063765,0.08162203,0.06279873,0.07358775,0.08347805
3422.064,0.08032114,0.08125898,0.06322785,0.07341915,0.08378939
3422.546,0.07995993,0.08101414,0.06351537,0.07328168,0.08411638
3423.029,0.0796124,0.08091631,0.06363368,0.07315274,0.08443785
3423.511,0.07933664,0.08096909,0.06358289,0.07299434,0.08474859
3423.993,0.07917363,0.08114988,0.06338893,0.07277473,0.0850526
3424.475,0.07913706,0.08141771,0.06309616,0.07248449,0.08534909
3424.957,0.07920639,0.08171598,0.06276512,0.0721452,0.0856218
3425.439,0.07932927,0.08198515,0.06246081,0.07180336,0.08583898
3425.921,0.07943396,0.08216705,0.06224654,0.07151436,0.08596114
3426.403,0.07944513,0.08220903,0.06217523,0.07132491,0.08595563
3426.885,0.07931419,0.08207539,0.06227114,0.07125133,0.08581459
3427.368,0.07903328,0.08175161,0.06252112,0.07127674,0.08556183
3427.85,0.07864432,0.08125205,0.06286614,0.071357,0.08525202
3428.332,0.07822473,0.08062044,0.06321777,0.07144331,0.08495029
3428.814,0.07787065,0.0799309,0.06347152,0.07149928,0.0847167
3429.296,0.07767121,0.07928198,0.06353609,0.07151508,0.08458868
3429.778,0.07767999,0.07877261,0.06336372,0.0715055,0.08457143
3430.26,0.07790689,0.07849371,0.06296025,0.07149801,0.08464297
3430.742,0.07831364,0.0785031,0.06238691,0.07151353,0.0847659
3431.225,0.07883088,0.07880957,0.06173599,0.07155067,0.08490457
3431.707,0.07936987,0.07936688,0.06111434,0.07158209,0.08503258
3432.189,0.07984785,0.08008052,0.06061522,0.07156485,0.0851379
3432.671,0.08020873,0.08083621,0.06029775,0.07146129,0.08521935
3433.153,0.08042445,0.08151615,0.06019173,0.07125438,0.08527914
3433.635,0.08049861,0.08203141,0.06029716,0.07096086,0.08531639
3434.117,0.08045607,0.08234198,0.06059226,0.0706239,0.08532598
3434.599,0.0803349,0.08245662,0.06103129,0.07030365,0.08530018
3435.082,0.08017625,0.08242926,0.0615435,0.07005435,0.08523356
3435.564,0.0800151,0.08233242,0.06203903,0.06990714,0.08512756
3436.046,0.07988118,0.08224361,0.06240872,0.06986643,0.08499146
3436.528,0.07979563,0.08221703,0.06255494,0.06991366,0.08484107
3437.01,0.079771,0.08226984,0.06242258,0.07002187,0.08469548
3437.492,0.0798118,0.08238096,0.06202227,0.07016881,0.08457678
3437.974,0.07991106,0.0824995,0.061443,0.07034743,0.08450722
3438.456,0.08005077,0.08256236,0.06082787,0.07056469,0.08450671
3438.938,0.08019896,0.08250812,0.06034812,0.0708334,0.0845927
3439.421,0.08031717,0.08229836,0.06013663,0.07115959,0.08477087
3439.903,0.08036954,0.08192556,0.06025087,0.07153279,0.08503042
3440.385,0.08033191,0.08141731,0.06065391,0.07192348,0.08533503
3440.867,0.0802042,0.08083048,0.06123057,0.07229077,0.0856268
3441.349,0.08001304,0.08023849,0.06182829,0.07259455,0.08583494
3441.831,0.07980825,0.07972132,0.06230297,0.07280865,0.08589056
3442.313,0.07964156,0.07933798,0.0625761,0.07293133,0.08575524
3442.795,0.07954899,0.07911664,0.06264584,0.07298507,0.0854349
3443.278,0.07953284,0.07904738,0.06257512,0.07300611,0.08498535
3443.76,0.07955915,0.07909045,0.06244806,0.07302745,0.0844916
3444.242,0.0795674,0.07918961,0.0623364,0.07306538,0.08405066
3444.724,0.07948973,0.07928992,0.06227362,0.07311101,0.08374638
3445.206,0.07928052,0.07935767,0.06225147,0.07313477,0.0836229
3445.688,0.07893418,0.07938685,0.06223541,0.07309385,0.08367865
3446.17,0.07849726,0.07940261,0.06218688,0.07295298,0.08385979
3446.652,0.07805253,0.07944653,0.06208375,0.07270575,0.08407945
3447.135,0.07769858,0.07955956,0.06192453,0.07238445,0.0842348
3447.617,0.07751033,0.07975835,0.06172152,0.07205657,0.08423975
3448.099,0.07751279,0.08002727,0.06148618,0.07179765,0.08405063
3448.581,0.07768416,0.08032434,0.06122363,0.07167292,0.08366548
3449.063,0.07796963,0.08059916,0.06093723,0.07171287,0.08312049
3449.545,0.07830928,0.08081703,0.06063966,0.07190824,0.08247354
3450.027,0.07865082,0.08096858,0.06036444,0.07221248,0.0818029
3450.509,0.07896228,0.0810793,0.06016412,0.07255512,0.08119442
3450.991,0.07923327,0.08119891,0.0600935,0.07286436,0.08072738
3451.474,0.07946952,0.08139133,0.06019244,0.07307985,0.08047127
3451.956,0.07968707,0.08170753,0.06046035,0.0731755,0.08046446
3452.438,0.07990417,0.08216739,0.06085181,0.07316409,0.08070686
3452.92,0.0801368,0.08274887,0.0612822,0.07309141,0.08115783
3453.402,0.08039327,0.08338989,0.06165799,0.07301715,0.08174692
3453.884,0.08067049,0.08400603,0.06190863,0.07299023,0.08239377
3454.366,0.08095101,0.084503,0.06200129,0.07303353,0.08301993
3454.848,0.081205,0.08480623,0.0619492,0.07313066,0.08357279
3455.331,0.08139507,0.08487563,0.0617954,0.07323296,0.0840306
3455.813,0.08148436,0.08470917,0.06159185,0.07327365,0.0844003
3456.295,0.08145157,0.08434211,0.06137322,0.07319656,0.08470719
3456.777,0.08129904,0.08383308,0.06114953,0.07297859,0.08497994
3457.259,0.0810566,0.08325456,0.06091025,0.07264236,0.08524157
3457.741,0.0807715,0.08267276,0.06063942,0.07225364,0.0855012
3458.223,0.08049534,0.08214143,0.06033039,0.071908,0.08575699
3458.705,0.0802689,0.08169506,0.05999447,0.07170756,0.08600054
3459.188,0.0801077,0.08134327,0.05965655,0.07172396,0.08622445
3459.669,0.08000458,0.08107636,0.0593469,0.07198299,0.08642349
3460.152,0.07994054,0.0808706,0.05909074,0.0724488,0.08659445
3460.634,0.07990254,0.08070236,0.05890146,0.07303661,0.08673098
3461.116,0.07989633,0.08055827,0.05878521,0.07362738,0.08681852
3461.598,0.07994805,0.08044468,0.05874643,0.07409744,0.08683249
3462.08,0.08008631,0.08038574,0.05879235,0.07435925,0.08674511
3462.562,0.08032193,0.08041646,0.05893324,0.0743753,0.08653108
3463.044,0.08062582,0.08056619,0.0591732,0.07416728,0.08618028
3463.526,0.08093092,0.08084274,0.05950263,0.07379691,0.08570357
3464.009,0.08114384,0.08122776,0.05989169,0.07334879,0.08513669
3464.491,0.08117989,0.0816777,0.06029434,0.07290167,0.08453792
3464.973,0.08099924,0.0821408,0.06066172,0.07250818,0.08397529
3465.455,0.08062404,0.08256677,0.06095142,0.0721968,0.08352655
3465.937,0.08013996,0.08292381,0.06114181,0.07197195,0.0832599
3466.419,0.07966164,0.0832053,0.06123547,0.07182387,0.08321938
3466.901,0.07930072,0.0834208,0.06125437,0.07173919,0.08341714
3467.383,0.0791155,0.08358262,0.06122717,0.07170572,0.08382576
3467.865,0.07909521,0.08368905,0.06117717,0.07171378,0.08438742
3468.348,0.07917089,0.08371586,0.06112221,0.07174896,0.08502018
3468.83,0.0792532,0.08362295,0.06107557,0.07178848,0.08563868
3469.312,0.07927687,0.08337419,0.06105606,0.07180021,0.08616906
3469.794,0.07922629,0.08295958,0.06109392,0.07174633,0.08655173
3470.276,0.07914487,0.0824145,0.06122498,0.07159775,0.08675295
3470.758,0.0791107,0.08181872,0.0614762,0.07134689,0.0867623
3471.24,0.0792044,0.08128632,0.06185073,0.07101917,0.08658984
3471.722,0.07946532,0.08092438,0.06231582,0.07066996,0.08626108
3472.205,0.07987565,0.08080301,0.06280681,0.07037358,0.08581197
3472.687,0.08036103,0.08093353,0.06324016,0.07020886,0.08528805
3473.169,0.08082339,0.08126422,0.06354667,0.0702289,0.08473834
3473.651,0.0811734,0.08169478,0.06369286,0.07044864,0.08421506
3474.133,0.08136171,0.08210522,0.06369554,0.07083561,0.08376926
3474.615,0.08139732,0.08240155,0.06361049,0.07132082,0.08343927
3475.097,0.08133776,0.08253574,0.0635083,0.07181669,0.08324553
3475.579,0.08126335,0.08251749,0.06343979,0.07224227,0.08318406
3476.062,0.08123742,0.0823992,0.06341013,0.0725493,0.08322997
3476.543,0.08128859,0.08225699,0.06337752,0.07272467,0.08334261
3477.026,0.08139967,0.08216637,0.06327246,0.07278816,0.08347587
3477.508,0.08152144,0.08218219,0.06303554,0.07277459,0.08359251
3477.99,0.08158742,0.0823409,0.06264295,0.07272079,0.08366735
3478.472,0.08153679,0.08265738,0.06212967,0.07265153,0.08369519
3478.954,0.08133489,0.0831297,0.06158055,0.07257352,0.08369046
3479.436,0.08097935,0.08373926,0.0611169,0.07247833,0.08368529
3479.918,0.0805054,0.08444753,0.0608568,0.07235041,0.08372268
3480.4,0.07997511,0.08519846,0.06087091,0.07217908,0.08384129
3480.883,0.07947065,0.08591289,0.06116459,0.07196558,0.08406579
3481.365,0.07907092,0.08650422,0.06166888,0.07172859,0.08439279
3481.847,0.07883022,0.08690157,0.06227196,0.07149763,0.08478635
3482.329,0.07876754,0.08706325,0.06284624,0.0713084,0.08518299
3482.811,0.07886156,0.08699353,0.06329462,0.07119258,0.08550932
3483.293,0.07906212,0.08673514,0.06356888,0.07117154,0.08570474
3483.775,0.07930205,0.08635782,0.06366061,0.07125873,0.08573225
3484.257,0.07951848,0.08593515,0.06358933,0.07145931,0.08559114
3484.74,0.07966494,0.08552732,0.06338246,0.07177015,0.08531458
3485.222,0.07971415,0.08517705,0.06306632,0.07217588,0.08496458
3485.704,0.07966314,0.08490262,0.06266361,0.07264382,0.0846146
3486.186,0.07952808,0.08470173,0.06219608,0.07312378,0.08433088
3486.668,0.07933942,0.08455875,0.06169445,0.07354761,0.08416096
3487.15,0.07913317,0.08445194,0.06119619,0.07384879,0.08411926
3487.632,0.07894478,0.08436195,0.06074369,0.07398137,0.08419126
3488.114,0.0788076,0.08427305,0.06037616,0.07393758,0.08434465
3488.596,0.07874908,0.08417637,0.06011779,0.07375665,0.08454973
3489.079,0.07878826,0.08406646,0.05997378,0.07351561,0.08478943
3489.561,0.07893482,0.08394045,0.05992869,0.07331089,0.08506187
3490.043,0.07918245,0.08379604,0.05995502,0.07322013,0.08537365
3490.525,0.07950573,0.08363393,0.06001846,0.07328328,0.0857265
3491.007,0.07985979,0.08345971,0.06008639,0.07348627,0.08610707
3491.489,0.08019157,0.08328442,0.06013507,0.07376853,0.0864864
3491.971,0.08044694,0.08312609,0.06014778,0.07403991,0.08682407
3492.453,0.08058578,0.08300728,0.06011592,0.07421134,0.08708062
3492.936,0.08059467,0.08294827,0.06003604,0.07422872,0.08723255
3493.418,0.08048651,0.08296204,0.0599069,0.07408731,0.08727756
3493.9,0.08029624,0.08304797,0.05973063,0.07383692,0.08723519
3494.382,0.08006284,0.08318887,0.05951356,0.07355911,0.08713432
3494.864,0.07981879,0.0833514,0.05927114,0.07334591,0.08700327
3495.346,0.07957707,0.08349606,0.05903192,0.0732641,0.08685566
3495.828,0.0793335,0.08358949,0.05883582,0.07333245,0.08668787
